Time	OdorSensor	Mouth	Eat	Food_Near	Energy	
0.1316	12238.22	0.001835383	0.3742459	0.7310356	10168.61	
0.132	12236.3	0.001871229	0.3742459	0.7310356	10168.59	
0.1324	12234.36	0.001871229	0.3742459	0.7310356	10168.57	
0.1328	12232.41	0.001871229	0.3742459	0.7310356	10168.55	
0.1332	12230.44	0.001871229	0.3742459	0.7310356	10168.54	
0.1336	12228.45	0.001871229	0.3813817	0.7364149	10168.52	
0.134	12226.45	0.001906908	0.3813817	0.7364149	10168.5	
0.1344	12224.43	0.001906908	0.3813817	0.7364149	10168.48	
0.1348	12222.39	0.001906908	0.3813817	0.7364149	10168.46	
0.1352	12220.34	0.001906908	0.3813817	0.7364149	10168.44	
0.1356	12218.27	0.001906908	0.3884824	0.7416867	10168.42	
0.136	12216.18	0.001942412	0.3884824	0.7416867	10168.4	
0.1364	12214.07	0.001942412	0.3884824	0.7416867	10168.38	
0.1368	12211.95	0.001942412	0.3884824	0.7416867	10168.36	
0.1372	12209.8	0.001942412	0.3884824	0.7416867	10168.34	
0.1376	12207.64	0.001942412	0.3955464	0.7468529	10168.32	
0.138	12205.46	0.001977732	0.3955464	0.7468529	10168.3	
0.1384	12203.27	0.001977732	0.3955464	0.7468529	10168.28	
0.1388	12201.05	0.001977732	0.3955464	0.7468529	10168.26	
0.1392	12198.82	0.001977732	0.3955464	0.7468529	10168.24	
0.1396	12196.57	0.001977732	0.4025726	0.7519159	10168.22	
0.14	12194.3	0.002012863	0.4025726	0.7519159	10168.2	
0.1404	12192.02	0.002012863	0.4025726	0.7519159	10168.18	
0.1408	12189.71	0.002012863	0.4025726	0.7519159	10168.16	
0.1412	12187.39	0.002012863	0.4025726	0.7519159	10168.14	
0.1416	12185.05	0.002012863	0.4095594	0.7568776	10168.13	
0.142	12182.68	0.002047797	0.4095594	0.7568776	10168.11	
0.1424	12180.3	0.002047797	0.4095594	0.7568776	10168.09	
0.1428	12177.91	0.002047797	0.4095594	0.7568776	10168.07	
0.1432	12175.49	0.002047797	0.4095594	0.7568776	10168.05	
0.1436	12173.05	0.002047797	0.4165058	0.7617401	10168.03	
0.144	12170.6	0.002082529	0.4165058	0.7617401	10168.01	
0.1444	12168.12	0.002082529	0.4165058	0.7617401	10167.99	
0.1448	12165.63	0.002082529	0.4165058	0.7617401	10167.97	
0.1452	12163.11	0.002082529	0.4165058	0.7617401	10167.95	
0.1456	12160.58	0.002082529	0.4234105	0.7665052	10167.93	
0.146	12158.03	0.002117052	0.4234105	0.7665052	10167.91	
0.1464	12155.46	0.002117052	0.4234105	0.7665052	10167.89	
0.1468	12152.87	0.002117052	0.4234105	0.7665052	10167.87	
0.1472	12150.25	0.002117052	0.4234105	0.7665052	10167.85	
0.1476	12147.62	0.002117052	0.4302724	0.7711751	10167.83	
0.148	12144.97	0.002151362	0.4302724	0.7711751	10167.81	
0.1484	12142.31	0.002151362	0.4302724	0.7711751	10167.79	
0.1488	12139.62	0.002151362	0.4302724	0.7711751	10167.77	
0.1492	12136.9	0.002151362	0.4302724	0.7711751	10167.75	
0.1496	12134.18	0.002151362	0.4370904	0.7757516	10167.73	
0.15	12131.42	0.002185452	0.4370904	0.7757516	10167.71	
0.1504	12128.65	0.002185452	0.4370904	0.7757516	10167.7	
0.1508	12125.86	0.002185452	0.4370904	0.7757516	10167.68	
0.1512	12123.05	0.002185452	0.4370904	0.7757516	10167.66	
0.1516	12120.22	0.002185452	0.4438636	0.7802366	10167.64	
0.152	12117.37	0.002219318	0.4438636	0.7802366	10167.62	
0.1524	12114.49	0.002219318	0.4438636	0.7802366	10167.6	
0.1528	12111.6	0.002219318	0.4438636	0.7802366	10167.58	
0.1532	12108.68	0.002219318	0.4438636	0.7802366	10167.56	
0.1536	12105.75	0.002219318	0.4505911	0.7846318	10167.54	
0.154	12102.79	0.002252955	0.4505911	0.7846318	10167.52	
0.1544	12099.81	0.002252955	0.4505911	0.7846318	10167.5	
0.1548	12096.81	0.002252955	0.4505911	0.7846318	10167.48	
0.1552	12093.8	0.002252955	0.4505911	0.7846318	10167.46	
0.1556	12090.76	0.002252955	0.4572719	0.7889391	10167.44	
0.156	12087.69	0.00228636	0.4572719	0.7889391	10167.42	
0.1564	12084.61	0.00228636	0.4572719	0.7889391	10167.4	
0.1568	12081.5	0.00228636	0.4572719	0.7889391	10167.38	
0.1572	12078.38	0.00228636	0.4572719	0.7889391	10167.36	
0.1576	12075.23	0.00228636	0.4639053	0.7931603	10167.34	
0.158	12072.06	0.002319526	0.4639053	0.7931603	10167.32	
0.1584	12068.87	0.002319526	0.4639053	0.7931603	10167.3	
0.1588	12065.65	0.002319526	0.4639053	0.7931603	10167.29	
0.1592	12062.41	0.002319526	0.4639053	0.7931603	10167.27	
0.1596	12059.16	0.002319526	0.4704903	0.7972971	10167.25	
0.16	12055.88	0.002352452	0.4704903	0.7972971	10167.23	
0.1604	12052.57	0.002352452	0.4704903	0.7972971	10167.21	
0.1608	12049.25	0.002352452	0.4704903	0.7972971	10167.19	
0.1612	12045.9	0.002352452	0.4704903	0.7972971	10167.17	
0.1616	12042.53	0.002352452	0.4770265	0.8013512	10167.15	
0.162	12039.14	0.002385132	0.4770265	0.8013512	10167.13	
0.1624	12035.73	0.002385132	0.4770265	0.8013512	10167.11	
0.1628	12032.29	0.002385132	0.4770265	0.8013512	10167.09	
0.1632	12028.83	0.002385132	0.4770265	0.8013512	10167.07	
