Time	MV	Tension	Length	A	
0.0924	-0.07400572	4.635364	0.4999941	3.229965	
0.0926	-0.0728182	4.635364	0.4999941	3.229965	
0.0928	-0.07173656	4.621757	0.4999941	3.076475	
0.09299999	-0.07075076	4.621757	0.4999941	3.076475	
0.0932	-0.06985189	4.621757	0.4999941	3.076475	
0.09339999	-0.06903204	4.621757	0.4999941	3.076475	
0.0936	-0.06828412	4.621757	0.4999941	3.076475	
0.0938	-0.0676018	4.628335	0.4999941	7.096631	
0.094	-0.06697941	4.628335	0.4999941	7.096631	
0.0942	-0.06641184	4.628335	0.4999941	7.096631	
0.0944	-0.06589448	4.628335	0.4999941	7.096631	
0.0946	-0.06542321	4.628335	0.4999941	7.096631	
0.0948	-0.06499424	4.669571	0.499994	14.03636	
0.095	-0.06460419	4.669571	0.499994	14.03636	
0.09519999	-0.06424996	4.669571	0.499994	14.03636	
0.0954	-0.06392873	4.669571	0.499994	14.03636	
0.09559999	-0.06363796	4.669571	0.499994	14.03636	
0.0958	-0.06337531	4.747691	0.499994	21.4646	
0.096	-0.06313863	4.747691	0.499994	21.4646	
0.0962	-0.06292599	4.747691	0.499994	21.4646	
0.0964	-0.06273557	4.747691	0.499994	21.4646	
0.0966	-0.06256574	4.747691	0.499994	21.4646	
0.0968	-0.062415	4.857533	0.499994	27.90967	
0.097	-0.06228194	4.857533	0.499994	27.90967	
