Time	AVm	BVm	1Vm	2Vm	1Ia	BIa	2FF	1FF	
0.3116	-0.03867004	-0.09575877	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3117	-0.03865004	-0.09575714	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3118	-0.03863003	-0.09575554	-0.02808997	-0.02676348	6.098997E-09	4.323653E-09	0.2161826	0.1257301	
0.3119	-0.03861003	-0.09575397	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.312	-0.03859004	-0.09575167	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.3121	-0.03857004	-0.09574942	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.3122	-0.03855003	-0.09574722	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.3123	-0.03853003	-0.09574506	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.3124	-0.03851003	-0.09574293	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.3125	-0.03849003	-0.09574086	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.3126	-0.03847003	-0.09573882	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.3127	-0.03845004	-0.09573682	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.3128	-0.03843004	-0.09573487	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.3129	-0.03841003	-0.09573296	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.313	-0.03839003	-0.09573108	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.3131	-0.03837003	-0.09572924	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.3132	-0.03835004	-0.09572743	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.3133	-0.03833004	-0.09572566	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.3134	-0.03831004	-0.09572393	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.3135	-0.03829003	-0.09572223	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.3136	-0.03827003	-0.09572057	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
0.3137	-0.03825003	-0.09571894	-0.02770837	-0.02638061	6.138996E-09	4.361939E-09	0.218097	0.1268749	
