Time	AVm	BVm	1Vm	2Vm	1Ia	BIa	2FF	1FF	
0.4386	-0.01326013	-0.09093644	0.1774333	-0.001804695	0	9.185643E-09	0.3409765	0.7422999	
0.4388	-0.01322013	-0.09093165	0.1774333	-0.001804695	0	9.185643E-09	0.3409765	0.7422999	
0.439	-0.01318013	-0.09092706	0.1774333	-0.001804695	0	9.185643E-09	0.3409765	0.7422999	
0.4392	-0.01314014	-0.09092264	0.1774333	-0.001804695	0	9.185643E-09	0.3409765	0.7422999	
0.4394	-0.01310014	-0.0909184	0.1774333	-0.001804695	0	9.185643E-09	0.3409765	0.7422999	
0.4396	-0.01306013	-0.09091432	0.1774333	-0.001804695	0	9.185643E-09	0.3409765	0.7422999	
0.4398	-0.01302013	-0.09091039	0.1793042	-0.001409404	0	9.226654E-09	0.342953	0.7479125	
0.44	-0.01298013	-0.09090502	0.1793042	-0.001409404	0	9.226654E-09	0.342953	0.7479125	
0.4402	-0.01294013	-0.09089985	0.1793042	-0.001409404	0	9.226654E-09	0.342953	0.7479125	
0.4404	-0.01290013	-0.0908949	0.1793042	-0.001409404	0	9.226654E-09	0.342953	0.7479125	
0.4406	-0.01286014	-0.09089013	0.1793042	-0.001409404	0	9.226654E-09	0.342953	0.7479125	
0.4408	-0.01282014	-0.09088555	0.1793042	-0.001409404	0	9.226654E-09	0.342953	0.7479125	
0.441	-0.01278014	-0.09088115	0.1793042	-0.001409404	0	9.226654E-09	0.342953	0.7479125	
0.4412	-0.01274014	-0.09087692	0.1793042	-0.001409404	0	9.226654E-09	0.342953	0.7479125	
0.4414	-0.01270013	-0.09087286	0.1793042	-0.001409404	0	9.226654E-09	0.342953	0.7479125	
0.4416	-0.01266013	-0.09086896	0.1793042	-0.001409404	0	9.226654E-09	0.342953	0.7479125	
0.4418	-0.01262013	-0.09086521	0.1811771	-0.001014017	0	9.265807E-09	0.3449299	0.7535314	
0.442	-0.01258013	-0.09086008	0.1811771	-0.001014017	0	9.265807E-09	0.3449299	0.7535314	
0.4422	-0.01254013	-0.09085514	0.1811771	-0.001014017	0	9.265807E-09	0.3449299	0.7535314	
0.4424	-0.01250013	-0.0908504	0.1811771	-0.001014017	0	9.265807E-09	0.3449299	0.7535314	
0.4426	-0.01246013	-0.09084584	0.1811771	-0.001014017	0	9.265807E-09	0.3449299	0.7535314	
0.4428	-0.01242013	-0.09084146	0.1811771	-0.001014017	0	9.265807E-09	0.3449299	0.7535314	
0.443	-0.01238013	-0.09083726	0.1811771	-0.001014017	0	9.265807E-09	0.3449299	0.7535314	
0.4432	-0.01234013	-0.09083322	0.1811771	-0.001014017	0	9.265807E-09	0.3449299	0.7535314	
0.4434	-0.01230013	-0.09082933	0.1811771	-0.001014017	0	9.265807E-09	0.3449299	0.7535314	
0.4436	-0.01226013	-0.0908256	0.1811771	-0.001014017	0	9.265807E-09	0.3449299	0.7535314	
0.4438	-0.01222013	-0.09082201	0.1830522	-0.0006185398	0	9.303167E-09	0.3469073	0.7591565	
0.444	-0.01218013	-0.09081711	0.1830522	-0.0006185398	0	9.303167E-09	0.3469073	0.7591565	
0.4442	-0.01214013	-0.09081239	0.1830522	-0.0006185398	0	9.303167E-09	0.3469073	0.7591565	
0.4444	-0.01210014	-0.09080786	0.1830522	-0.0006185398	0	9.303167E-09	0.3469073	0.7591565	
0.4446	-0.01206013	-0.0908035	0.1830522	-0.0006185398	0	9.303167E-09	0.3469073	0.7591565	
0.4448	-0.01202013	-0.09079932	0.1830522	-0.0006185398	0	9.303167E-09	0.3469073	0.7591565	
0.445	-0.01198013	-0.0907953	0.1830522	-0.0006185398	0	9.303167E-09	0.3469073	0.7591565	
0.4452	-0.01194013	-0.09079144	0.1830522	-0.0006185398	0	9.303167E-09	0.3469073	0.7591565	
0.4454	-0.01190013	-0.09078774	0.1830522	-0.0006185398	0	9.303167E-09	0.3469073	0.7591565	
0.4456	-0.01186013	-0.09078417	0.1830522	-0.0006185398	0	9.303167E-09	0.3469073	0.7591565	
0.4458	-0.01182014	-0.09078075	0.1849293	-0.0002229661	0	9.338801E-09	0.3488852	0.7647878	
0.446	-0.01178014	-0.09077606	0.1849293	-0.0002229661	0	9.338801E-09	0.3488852	0.7647878	
0.4462	-0.01174014	-0.09077156	0.1849293	-0.0002229661	0	9.338801E-09	0.3488852	0.7647878	
0.4464	-0.01170013	-0.09076723	0.1849293	-0.0002229661	0	9.338801E-09	0.3488852	0.7647878	
0.4466	-0.01166013	-0.09076308	0.1849293	-0.0002229661	0	9.338801E-09	0.3488852	0.7647878	
0.4468	-0.01162013	-0.09075908	0.1849293	-0.0002229661	0	9.338801E-09	0.3488852	0.7647878	
0.447	-0.01158013	-0.09075524	0.1849293	-0.0002229661	0	9.338801E-09	0.3488852	0.7647878	
0.4472	-0.01154013	-0.09075156	0.1849293	-0.0002229661	0	9.338801E-09	0.3488852	0.7647878	
0.4474	-0.01150013	-0.09074802	0.1849293	-0.0002229661	0	9.338801E-09	0.3488852	0.7647878	
0.4476	-0.01146013	-0.09074461	0.1849293	-0.0002229661	0	9.338801E-09	0.3488852	0.7647878	
0.4478	-0.01142013	-0.09074134	0.1868084	0.000172697	0	9.37277E-09	0.3508635	0.7704252	
0.448	-0.01138013	-0.09073686	0.1868084	0.000172697	0	9.37277E-09	0.3508635	0.7704252	
0.4482	-0.01134013	-0.09073256	0.1868084	0.000172697	0	9.37277E-09	0.3508635	0.7704252	
0.4484	-0.01130013	-0.09072843	0.1868084	0.000172697	0	9.37277E-09	0.3508635	0.7704252	
0.4486	-0.01126013	-0.09072446	0.1868084	0.000172697	0	9.37277E-09	0.3508635	0.7704252	
0.4488	-0.01122013	-0.09072065	0.1868084	0.000172697	0	9.37277E-09	0.3508635	0.7704252	
0.449	-0.01118013	-0.09071699	0.1868084	0.000172697	0	9.37277E-09	0.3508635	0.7704252	
0.4492	-0.01114013	-0.09071347	0.1868084	0.000172697	0	9.37277E-09	0.3508635	0.7704252	
0.4494	-0.01110013	-0.09071009	0.1868084	0.000172697	0	9.37277E-09	0.3508635	0.7704252	
0.4496	-0.01106013	-0.09070684	0.1868084	0.000172697	0	9.37277E-09	0.3508635	0.7704252	
0.4498	-0.01102013	-0.09070372	0.1886895	0.000568442	0	9.405139E-09	0.3528422	0.7760684	
0.45	-0.01098013	-0.09069945	0.1886895	0.000568442	0	9.405139E-09	0.3528422	0.7760684	
0.4502	-0.01094013	-0.09069534	0.1886895	0.000568442	0	9.405139E-09	0.3528422	0.7760684	
0.4504	-0.01090013	-0.0906914	0.1886895	0.000568442	0	9.405139E-09	0.3528422	0.7760684	
0.4506	-0.01086013	-0.09068763	0.1886895	0.000568442	0	9.405139E-09	0.3528422	0.7760684	
0.4508	-0.01082013	-0.09068398	0.1886895	0.000568442	0	9.405139E-09	0.3528422	0.7760684	
0.451	-0.01078014	-0.09068049	0.1886895	0.000568442	0	9.405139E-09	0.3528422	0.7760684	
0.4512	-0.01074013	-0.09067713	0.1886895	0.000568442	0	9.405139E-09	0.3528422	0.7760684	
0.4514	-0.01070013	-0.0906739	0.1886895	0.000568442	0	9.405139E-09	0.3528422	0.7760684	
0.4516	-0.01066013	-0.09067081	0.1886895	0.000568442	0	9.405139E-09	0.3528422	0.7760684	
