Time	Ax	Fx	Px	Vx	
18.119	0	0	1.848027	0	
18.1195	0	0	1.848027	0	
18.12	0	0	1.848027	0	
18.1205	0	0	1.848027	0	
18.121	0	0	1.848027	0	
18.1215	0	0	1.848027	0	
18.122	0	0	1.848027	0	
18.1225	0	0	1.848027	0	
18.123	0	0	1.848027	0	
18.1235	0	0	1.848027	0	
18.124	0	0	1.848027	0	
18.1245	0	0	1.848027	0	
18.125	0	0	1.848027	0	
18.1255	0	0	1.848027	0	
18.126	0	0	1.848027	0	
18.1265	0	0	1.848027	0	
18.127	0	0	1.848027	0	
18.1275	0	0	1.848027	0	
18.128	0	0	1.848027	0	
18.1285	0	0	1.848027	0	
18.129	0	0	1.848027	0	
18.1295	0	0	1.848027	0	
18.13	0	0	1.848027	0	
18.1305	0	0	1.848027	0	
18.131	0	0	1.848027	0	
18.1315	0	0	1.848027	0	
18.132	0	0	1.848027	0	
18.1325	0	0	1.848027	0	
18.133	0	0	1.848027	0	
18.1335	0	0	1.848027	0	
18.134	0	0	1.848027	0	
18.1345	0	0	1.848027	0	
18.135	0	0	1.848027	0	
18.1355	0	0	1.848027	0	
18.136	0	0	1.848027	0	
18.1365	0	0	1.848027	0	
18.137	0	0	1.848027	0	
18.1375	0	0	1.848027	0	
18.138	0	0	1.848027	0	
18.1385	0	0	1.848027	0	
18.139	0	0	1.848027	0	
18.1395	0	0	1.848027	0	
18.14	0	0	1.848027	0	
18.1405	0	0	1.848027	0	
18.141	0	0	1.848027	0	
18.1415	0	0	1.848027	0	
18.142	0	0	1.848027	0	
18.1425	0	0	1.848027	0	
18.143	0	0	1.848027	0	
18.1435	0	0	1.848027	0	
18.144	0	0	1.848027	0	
18.1445	0	0	1.848027	0	
18.145	0	0	1.848027	0	
18.1455	0	0	1.848027	0	
18.146	0	0	1.848027	0	
18.1465	0	0	1.848027	0	
18.147	0	0	1.848027	0	
18.1475	0	0	1.848027	0	
18.148	0	0	1.848027	0	
18.1485	0	0	1.848027	0	
18.149	0	0	1.848027	0	
18.1495	0	0	1.848027	0	
18.15	0	0	1.848027	0	
18.1505	0	0	1.848027	0	
18.151	0	0	1.848027	0	
18.1515	0	0	1.848027	0	
18.152	0	0	1.848027	0	
18.1525	0	0	1.848027	0	
18.153	0	0	1.848027	0	
18.1535	0	0	1.848027	0	
18.154	0	0	1.848027	0	
18.1545	0	0	1.848027	0	
18.155	0	0	1.848027	0	
18.1555	0	0	1.848027	0	
18.156	0	0	1.848027	0	
18.1565	0	0	1.848027	0	
18.157	0	0	1.848027	0	
18.1575	0	0	1.848027	0	
18.158	0	0	1.848027	0	
18.1585	0	0	1.848027	0	
18.159	0	0	1.848027	0	
18.1595	0	0	1.848027	0	
18.16	0	0	1.848027	0	
18.1605	0	0	1.848027	0	
18.161	0	0	1.848027	0	
18.1615	0	0	1.848027	0	
18.162	0	0	1.848027	0	
18.1625	0	0	1.848027	0	
18.163	0	0	1.848027	0	
18.1635	0	0	1.848027	0	
18.164	0	0	1.848027	0	
18.1645	0	0	1.848027	0	
18.165	0	0	1.848027	0	
18.1655	0	0	1.848027	0	
18.166	0	0	1.848027	0	
18.1665	0	0	1.848027	0	
18.167	0	0	1.848027	0	
18.1675	0	0	1.848027	0	
18.168	0	0	1.848027	0	
18.1685	0	0	1.848027	0	
18.169	0	0	1.848027	0	
18.1695	0	0	1.848027	0	
18.17	0	0	1.848027	0	
18.1705	0	0	1.848027	0	
18.171	0	0	1.848027	0	
18.1715	0	0	1.848027	0	
18.172	0	0	1.848027	0	
18.1725	0	0	1.848027	0	
18.173	0	0	1.848027	0	
18.1735	0	0	1.848027	0	
18.174	0	0	1.848027	0	
18.1745	0	0	1.848027	0	
18.175	0	0	1.848027	0	
18.1755	0	0	1.848027	0	
18.176	0	0	1.848027	0	
18.1765	0	0	1.848027	0	
18.177	0	0	1.848027	0	
18.1775	0	0	1.848027	0	
18.178	0	0	1.848027	0	
18.1785	0	0	1.848027	0	
18.179	0	0	1.848027	0	
18.1795	0	0	1.848027	0	
18.18	0	0	1.848027	0	
18.1805	0	0	1.848027	0	
18.181	0	0	1.848027	0	
18.1815	0	0	1.848027	0	
18.182	0	0	1.848027	0	
18.1825	0	0	1.848027	0	
18.183	0	0	1.848027	0	
18.1835	0	0	1.848027	0	
18.184	0	0	1.848027	0	
18.1845	0	0	1.848027	0	
18.185	0	0	1.848027	0	
18.1855	0	0	1.848027	0	
18.186	0	0	1.848027	0	
18.1865	0	0	1.848027	0	
18.187	0	0	1.848027	0	
18.1875	0	0	1.848027	0	
18.188	0	0	1.848027	0	
18.1885	0	0	1.848027	0	
18.189	0	0	1.848027	0	
18.1895	0	0	1.848027	0	
18.19	0	0	1.848027	0	
18.1905	0	0	1.848027	0	
18.191	0	0	1.848027	0	
18.1915	0	0	1.848027	0	
18.192	0	0	1.848027	0	
18.1925	0	0	1.848027	0	
18.193	0	0	1.848027	0	
18.1935	0	0	1.848027	0	
18.194	0	0	1.848027	0	
18.1945	0	0	1.848027	0	
18.195	0	0	1.848027	0	
18.1955	0	0	1.848027	0	
18.196	0	0	1.848027	0	
18.1965	0	0	1.848027	0	
18.197	0	0	1.848027	0	
18.1975	0	0	1.848027	0	
18.198	0	0	1.848027	0	
18.1985	0	0	1.848027	0	
18.199	0	0	1.848027	0	
18.1995	0	0	1.848027	0	
18.2	0	0	1.848027	0	
18.2005	0	0	1.848027	0	
18.201	0	0	1.848027	0	
18.2015	0	0	1.848027	0	
18.202	0	0	1.848027	0	
18.2025	0	0	1.848027	0	
18.203	0	0	1.848027	0	
18.2035	0	0	1.848027	0	
18.204	0	0	1.848027	0	
18.2045	0	0	1.848027	0	
18.205	0	0	1.848027	0	
18.2055	0	0	1.848027	0	
18.206	0	0	1.848027	0	
18.2065	0	0	1.848027	0	
18.207	0	0	1.848027	0	
18.2075	0	0	1.848027	0	
18.208	0	0	1.848027	0	
18.2085	0	0	1.848027	0	
18.209	0	0	1.848027	0	
18.2095	0	0	1.848027	0	
18.21	0	0	1.848027	0	
18.2105	0	0	1.848027	0	
18.211	0	0	1.848027	0	
18.2115	0	0	1.848027	0	
18.212	0	0	1.848027	0	
18.2125	0	0	1.848027	0	
18.213	0	0	1.848027	0	
18.2135	0	0	1.848027	0	
18.214	0	0	1.848027	0	
18.2145	0	0	1.848027	0	
18.215	0	0	1.848027	0	
18.2155	0	0	1.848027	0	
18.216	0	0	1.848027	0	
18.2165	0	0	1.848027	0	
18.217	0	0	1.848027	0	
18.2175	0	0	1.848027	0	
18.218	0	0	1.848027	0	
18.2185	0	0	1.848027	0	
18.219	0	0	1.848027	0	
18.2195	0	0	1.848027	0	
18.22	0	0	1.848027	0	
18.2205	0	0	1.848027	0	
18.221	0	0	1.848027	0	
18.2215	0	0	1.848027	0	
18.222	0	0	1.848027	0	
18.2225	0	0	1.848027	0	
18.223	0	0	1.848027	0	
18.2235	0	0	1.848027	0	
18.224	0	0	1.848027	0	
18.2245	0	0	1.848027	0	
18.225	0	0	1.848027	0	
18.2255	0	0	1.848027	0	
18.226	0	0	1.848027	0	
18.2265	0	0	1.848027	0	
18.227	0	0	1.848027	0	
18.2275	0	0	1.848027	0	
18.228	0	0	1.848027	0	
18.2285	0	0	1.848027	0	
18.229	0	0	1.848027	0	
18.2295	0	0	1.848027	0	
18.23	0	0	1.848027	0	
18.2305	0	0	1.848027	0	
18.231	0	0	1.848027	0	
18.2315	0	0	1.848027	0	
18.232	0	0	1.848027	0	
18.2325	0	0	1.848027	0	
18.233	0	0	1.848027	0	
18.2335	0	0	1.848027	0	
18.234	0	0	1.848027	0	
18.2345	0	0	1.848027	0	
18.235	0	0	1.848027	0	
18.2355	0	0	1.848027	0	
18.236	0	0	1.848027	0	
18.2365	0	0	1.848027	0	
18.237	0	0	1.848027	0	
18.2375	0	0	1.848027	0	
18.238	0	0	1.848027	0	
18.2385	0	0	1.848027	0	
18.239	0	0	1.848027	0	
18.2395	0	0	1.848027	0	
18.24	0	0	1.848027	0	
18.2405	0	0	1.848027	0	
18.241	0	0	1.848027	0	
18.2415	0	0	1.848027	0	
18.242	0	0	1.848027	0	
18.2425	0	0	1.848027	0	
18.243	0	0	1.848027	0	
18.2435	0	0	1.848027	0	
18.244	0	0	1.848027	0	
18.2445	0	0	1.848027	0	
18.245	0	0	1.848027	0	
18.2455	0	0	1.848027	0	
18.246	0	0	1.848027	0	
18.2465	0	0	1.848027	0	
18.247	0	0	1.848027	0	
18.2475	0	0	1.848027	0	
18.248	0	0	1.848027	0	
18.2485	0	0	1.848027	0	
18.249	0	0	1.848027	0	
18.2495	0	0	1.848027	0	
18.25	0	0	1.848027	0	
18.2505	0	0	1.848027	0	
18.251	0	0	1.848027	0	
18.2515	0	0	1.848027	0	
18.252	0	0	1.848027	0	
18.2525	0	0	1.848027	0	
18.253	0	0	1.848027	0	
18.2535	0	0	1.848027	0	
18.254	0	0	1.848027	0	
18.2545	0	0	1.848027	0	
18.255	0	0	1.848027	0	
18.2555	0	0	1.848027	0	
18.256	0	0	1.848027	0	
18.2565	0	0	1.848027	0	
18.257	0	0	1.848027	0	
18.2575	0	0	1.848027	0	
18.258	0	0	1.848027	0	
18.2585	0	0	1.848027	0	
18.259	0	0	1.848027	0	
18.2595	0	0	1.848027	0	
18.26	0	0	1.848027	0	
18.2605	0	0	1.848027	0	
18.261	0	0	1.848027	0	
18.2615	0	0	1.848027	0	
18.262	0	0	1.848027	0	
18.2625	0	0	1.848027	0	
18.263	0	0	1.848027	0	
18.2635	0	0	1.848027	0	
18.264	0	0	1.848027	0	
18.2645	0	0	1.848027	0	
18.265	0	0	1.848027	0	
18.2655	0	0	1.848027	0	
18.266	0	0	1.848027	0	
18.2665	0	0	1.848027	0	
18.267	0	0	1.848027	0	
18.2675	0	0	1.848027	0	
18.268	0	0	1.848027	0	
18.2685	0	0	1.848027	0	
18.269	0	0	1.848027	0	
18.2695	0	0	1.848027	0	
18.27	0	0	1.848027	0	
18.2705	0	0	1.848027	0	
18.271	0	0	1.848027	0	
18.2715	0	0	1.848027	0	
18.272	0	0	1.848027	0	
18.2725	0	0	1.848027	0	
18.273	0	0	1.848027	0	
18.2735	0	0	1.848027	0	
18.274	0	0	1.848027	0	
18.2745	0	0	1.848027	0	
18.275	0	0	1.848027	0	
18.2755	0	0	1.848027	0	
18.276	0	0	1.848027	0	
18.2765	0	0	1.848027	0	
18.277	0	0	1.848027	0	
18.2775	0	0	1.848027	0	
18.278	0	0	1.848027	0	
18.2785	0	0	1.848027	0	
18.279	0	0	1.848027	0	
18.2795	0	0	1.848027	0	
18.28	0	0	1.848027	0	
18.2805	0	0	1.848027	0	
18.281	0	0	1.848027	0	
18.2815	0	0	1.848027	0	
18.282	0	0	1.848027	0	
18.2825	0	0	1.848027	0	
18.283	0	0	1.848027	0	
18.2835	0	0	1.848027	0	
18.284	0	0	1.848027	0	
18.2845	0	0	1.848027	0	
18.285	0	0	1.848027	0	
18.2855	0	0	1.848027	0	
18.286	0	0	1.848027	0	
18.2865	0	0	1.848027	0	
18.287	0	0	1.848027	0	
18.2875	0	0	1.848027	0	
18.288	0	0	1.848027	0	
18.2885	0	0	1.848027	0	
18.289	0	0	1.848027	0	
18.2895	0	0	1.848027	0	
18.29	0	0	1.848027	0	
18.2905	0	0	1.848027	0	
18.291	0	0	1.848027	0	
18.2915	0	0	1.848027	0	
18.292	0	0	1.848027	0	
18.2925	0	0	1.848027	0	
18.293	0	0	1.848027	0	
18.2935	0	0	1.848027	0	
18.294	0	0	1.848027	0	
18.2945	0	0	1.848027	0	
18.295	0	0	1.848027	0	
18.2955	0	0	1.848027	0	
18.296	0	0	1.848027	0	
18.2965	0	0	1.848027	0	
18.297	0	0	1.848027	0	
18.2975	0	0	1.848027	0	
18.298	0	0	1.848027	0	
18.2985	0	0	1.848027	0	
18.299	0	0	1.848027	0	
18.2995	0	0	1.848027	0	
18.3	0	0	1.848027	0	
18.3005	0	0	1.848027	0	
18.301	0	0	1.848027	0	
18.3015	0	0	1.848027	0	
18.302	0	0	1.848027	0	
18.3025	0	0	1.848027	0	
18.303	0	0	1.848027	0	
18.3035	0	0	1.848027	0	
18.304	0	0	1.848027	0	
18.3045	0	0	1.848027	0	
18.305	0	0	1.848027	0	
18.3055	0	0	1.848027	0	
18.306	0	0	1.848027	0	
18.3065	0	0	1.848027	0	
18.307	0	0	1.848027	0	
18.3075	0	0	1.848027	0	
18.308	0	0	1.848027	0	
18.3085	0	0	1.848027	0	
18.309	0	0	1.848027	0	
18.3095	0	0	1.848027	0	
18.31	0	0	1.848027	0	
18.3105	0	0	1.848027	0	
18.311	0	0	1.848027	0	
18.3115	0	0	1.848027	0	
18.312	0	0	1.848027	0	
18.3125	0	0	1.848027	0	
18.313	0	0	1.848027	0	
18.3135	0	0	1.848027	0	
18.314	0	0	1.848027	0	
18.3145	0	0	1.848027	0	
18.315	0	0	1.848027	0	
18.3155	0	0	1.848027	0	
18.316	0	0	1.848027	0	
18.3165	0	0	1.848027	0	
18.317	0	0	1.848027	0	
18.3175	0	0	1.848027	0	
18.318	0	0	1.848027	0	
18.3185	0	0	1.848027	0	
18.319	0	0	1.848027	0	
18.3195	0	0	1.848027	0	
18.32	0	0	1.848027	0	
18.3205	0	0	1.848027	0	
18.321	0	0	1.848027	0	
18.3215	0	0	1.848027	0	
18.322	0	0	1.848027	0	
18.3225	0	0	1.848027	0	
18.323	0	0	1.848027	0	
18.3235	0	0	1.848027	0	
18.324	0	0	1.848027	0	
18.3245	0	0	1.848027	0	
18.325	0	0	1.848027	0	
18.3255	0	0	1.848027	0	
18.326	0	0	1.848027	0	
18.3265	0	0	1.848027	0	
18.327	0	0	1.848027	0	
18.3275	0	0	1.848027	0	
18.328	0	0	1.848027	0	
18.3285	0	0	1.848027	0	
18.329	0	0	1.848027	0	
18.3295	0	0	1.848027	0	
18.33	0	0	1.848027	0	
18.3305	0	0	1.848027	0	
18.331	0	0	1.848027	0	
18.3315	0	0	1.848027	0	
18.332	0	0	1.848027	0	
18.3325	0	0	1.848027	0	
18.333	0	0	1.848027	0	
18.3335	0	0	1.848027	0	
18.334	0	0	1.848027	0	
18.3345	0	0	1.848027	0	
18.335	0	0	1.848027	0	
18.3355	0	0	1.848027	0	
18.336	0	0	1.848027	0	
18.3365	0	0	1.848027	0	
18.337	0	0	1.848027	0	
18.3375	0	0	1.848027	0	
18.338	0	0	1.848027	0	
18.3385	0	0	1.848027	0	
18.339	0	0	1.848027	0	
18.3395	0	0	1.848027	0	
18.34	0	0	1.848027	0	
18.3405	0	0	1.848027	0	
18.341	0	0	1.848027	0	
18.3415	0	0	1.848027	0	
18.342	0	0	1.848027	0	
18.3425	0	0	1.848027	0	
18.343	0	0	1.848027	0	
18.3435	0	0	1.848027	0	
18.344	0	0	1.848027	0	
18.3445	0	0	1.848027	0	
18.345	0	0	1.848027	0	
18.3455	0	0	1.848027	0	
18.346	0	0	1.848027	0	
18.3465	0	0	1.848027	0	
18.347	0	0	1.848027	0	
18.3475	0	0	1.848027	0	
18.348	0	0	1.848027	0	
18.3485	0	0	1.848027	0	
18.349	0	0	1.848027	0	
18.3495	0	0	1.848027	0	
18.35	0	0	1.848027	0	
18.3505	0	0	1.848027	0	
18.351	0	0	1.848027	0	
18.3515	0	0	1.848027	0	
18.352	0	0	1.848027	0	
18.3525	0	0	1.848027	0	
18.353	0	0	1.848027	0	
18.3535	0	0	1.848027	0	
18.354	0	0	1.848027	0	
18.3545	0	0	1.848027	0	
18.355	0	0	1.848027	0	
18.3555	0	0	1.848027	0	
18.356	0	0	1.848027	0	
18.3565	0	0	1.848027	0	
18.357	0	0	1.848027	0	
18.3575	0	0	1.848027	0	
18.358	0	0	1.848027	0	
18.3585	0	0	1.848027	0	
18.359	0	0	1.848027	0	
18.3595	0	0	1.848027	0	
18.36	0	0	1.848027	0	
18.3605	0	0	1.848027	0	
18.361	0	0	1.848027	0	
18.3615	0	0	1.848027	0	
18.362	0	0	1.848027	0	
18.3625	0	0	1.848027	0	
18.363	0	0	1.848027	0	
18.3635	0	0	1.848027	0	
18.364	0	0	1.848027	0	
18.3645	0	0	1.848027	0	
18.365	0	0	1.848027	0	
18.3655	0	0	1.848027	0	
18.366	0	0	1.848027	0	
18.3665	0	0	1.848027	0	
18.367	0	0	1.848027	0	
18.3675	0	0	1.848027	0	
18.368	0	0	1.848027	0	
18.3685	0	0	1.848027	0	
18.369	0	0	1.848027	0	
18.3695	0	0	1.848027	0	
18.37	0	0	1.848027	0	
18.3705	0	0	1.848027	0	
18.371	0	0	1.848027	0	
18.3715	0	0	1.848027	0	
18.372	0	0	1.848027	0	
18.3725	0	0	1.848027	0	
18.373	0	0	1.848027	0	
18.3735	0	0	1.848027	0	
18.374	0	0	1.848027	0	
18.3745	0	0	1.848027	0	
18.375	0	0	1.848027	0	
18.3755	0	0	1.848027	0	
18.376	0	0	1.848027	0	
18.3765	0	0	1.848027	0	
18.377	0	0	1.848027	0	
18.3775	0	0	1.848027	0	
18.378	0	0	1.848027	0	
18.3785	0	0	1.848027	0	
18.379	0	0	1.848027	0	
18.3795	0	0	1.848027	0	
18.38	0	0	1.848027	0	
18.3805	0	0	1.848027	0	
18.381	0	0	1.848027	0	
18.3815	0	0	1.848027	0	
18.382	0	0	1.848027	0	
18.3825	0	0	1.848027	0	
18.383	0	0	1.848027	0	
18.3835	0	0	1.848027	0	
18.384	0	0	1.848027	0	
18.3845	0	0	1.848027	0	
18.385	0	0	1.848027	0	
18.3855	0	0	1.848027	0	
18.386	0	0	1.848027	0	
18.3865	0	0	1.848027	0	
18.387	0	0	1.848027	0	
18.3875	0	0	1.848027	0	
18.388	0	0	1.848027	0	
18.3885	0	0	1.848027	0	
18.389	0	0	1.848027	0	
18.3895	0	0	1.848027	0	
18.39	0	0	1.848027	0	
18.3905	0	0	1.848027	0	
18.391	0	0	1.848027	0	
18.3915	0	0	1.848027	0	
18.392	0	0	1.848027	0	
18.3925	0	0	1.848027	0	
18.393	0	0	1.848027	0	
18.3935	0	0	1.848027	0	
18.394	0	0	1.848027	0	
18.3945	0	0	1.848027	0	
18.395	0	0	1.848027	0	
18.3955	0	0	1.848027	0	
18.396	0	0	1.848027	0	
18.3965	0	0	1.848027	0	
18.397	0	0	1.848027	0	
18.3975	0	0	1.848027	0	
18.398	0	0	1.848027	0	
18.3985	0	0	1.848027	0	
18.399	0	0	1.848027	0	
18.3995	0	0	1.848027	0	
18.4	0	0	1.848027	0	
18.4005	0	0	1.848027	0	
18.401	0	0	1.848027	0	
18.4015	0	0	1.848027	0	
18.402	0	0	1.848027	0	
18.4025	0	0	1.848027	0	
18.403	0	0	1.848027	0	
18.4035	0	0	1.848027	0	
18.404	0	0	1.848027	0	
18.4045	0	0	1.848027	0	
18.405	0	0	1.848027	0	
18.4055	0	0	1.848027	0	
18.406	0	0	1.848027	0	
18.4065	0	0	1.848027	0	
18.407	0	0	1.848027	0	
18.4075	0	0	1.848027	0	
18.408	0	0	1.848027	0	
18.4085	0	0	1.848027	0	
18.409	0	0	1.848027	0	
18.4095	0	0	1.848027	0	
18.41	0	0	1.848027	0	
18.4105	0	0	1.848027	0	
18.411	0	0	1.848027	0	
18.4115	0	0	1.848027	0	
18.412	0	0	1.848027	0	
18.4125	0	0	1.848027	0	
18.413	0	0	1.848027	0	
18.4135	0	0	1.848027	0	
18.414	0	0	1.848027	0	
18.4145	0	0	1.848027	0	
18.415	0	0	1.848027	0	
18.4155	0	0	1.848027	0	
18.416	0	0	1.848027	0	
18.4165	0	0	1.848027	0	
18.417	0	0	1.848027	0	
18.4175	0	0	1.848027	0	
18.418	0	0	1.848027	0	
18.4185	0	0	1.848027	0	
18.419	0	0	1.848027	0	
18.4195	0	0	1.848027	0	
18.42	0	0	1.848027	0	
18.4205	0	0	1.848027	0	
18.421	0	0	1.848027	0	
18.4215	0	0	1.848027	0	
18.422	0	0	1.848027	0	
18.4225	0	0	1.848027	0	
18.423	0	0	1.848027	0	
18.4235	0	0	1.848027	0	
18.424	0	0	1.848027	0	
18.4245	0	0	1.848027	0	
18.425	0	0	1.848027	0	
18.4255	0	0	1.848027	0	
18.426	0	0	1.848027	0	
18.4265	0	0	1.848027	0	
18.427	0	0	1.848027	0	
18.4275	0	0	1.848027	0	
18.428	0	0	1.848027	0	
18.4285	0	0	1.848027	0	
18.429	0	0	1.848027	0	
18.4295	0	0	1.848027	0	
18.43	0	0	1.848027	0	
18.4305	0	0	1.848027	0	
18.431	0	0	1.848027	0	
18.4315	0	0	1.848027	0	
18.432	0	0	1.848027	0	
18.4325	0	0	1.848027	0	
18.433	0	0	1.848027	0	
18.4335	0	0	1.848027	0	
18.434	0	0	1.848027	0	
18.4345	0	0	1.848027	0	
18.435	0	0	1.848027	0	
18.4355	0	0	1.848027	0	
18.436	0	0	1.848027	0	
18.4365	0	0	1.848027	0	
18.437	0	0	1.848027	0	
18.4375	0	0	1.848027	0	
18.438	0	0	1.848027	0	
18.4385	0	0	1.848027	0	
18.439	0	0	1.848027	0	
18.4395	0	0	1.848027	0	
18.44	0	0	1.848027	0	
18.4405	0	0	1.848027	0	
18.441	0	0	1.848027	0	
18.4415	0	0	1.848027	0	
18.442	0	0	1.848027	0	
18.4425	0	0	1.848027	0	
18.443	0	0	1.848027	0	
18.4435	0	0	1.848027	0	
18.444	0	0	1.848027	0	
18.4445	0	0	1.848027	0	
18.445	0	0	1.848027	0	
18.4455	0	0	1.848027	0	
18.446	0	0	1.848027	0	
18.4465	0	0	1.848027	0	
18.447	0	0	1.848027	0	
18.4475	0	0	1.848027	0	
18.448	0	0	1.848027	0	
18.4485	0	0	1.848027	0	
18.449	0	0	1.848027	0	
18.4495	0	0	1.848027	0	
18.45	0	0	1.848027	0	
18.4505	0	0	1.848027	0	
18.451	0	0	1.848027	0	
18.4515	0	0	1.848027	0	
18.452	0	0	1.848027	0	
18.4525	0	0	1.848027	0	
18.453	0	0	1.848027	0	
18.4535	0	0	1.848027	0	
18.454	0	0	1.848027	0	
18.4545	0	0	1.848027	0	
18.455	0	0	1.848027	0	
18.4555	0	0	1.848027	0	
18.456	0	0	1.848027	0	
18.4565	0	0	1.848027	0	
18.457	0	0	1.848027	0	
18.4575	0	0	1.848027	0	
18.458	0	0	1.848027	0	
18.4585	0	0	1.848027	0	
18.459	0	0	1.848027	0	
18.4595	0	0	1.848027	0	
18.46	0	0	1.848027	0	
18.4605	0	0	1.848027	0	
18.461	0	0	1.848027	0	
18.4615	0	0	1.848027	0	
18.462	0	0	1.848027	0	
18.4625	0	0	1.848027	0	
18.463	0	0	1.848027	0	
18.4635	0	0	1.848027	0	
18.464	0	0	1.848027	0	
18.4645	0	0	1.848027	0	
18.465	0	0	1.848027	0	
18.4655	0	0	1.848027	0	
18.466	0	0	1.848027	0	
18.4665	0	0	1.848027	0	
18.467	0	0	1.848027	0	
18.4675	0	0	1.848027	0	
18.468	0	0	1.848027	0	
18.4685	0	0	1.848027	0	
18.469	0	0	1.848027	0	
18.4695	0	0	1.848027	0	
18.47	0	0	1.848027	0	
18.4705	0	0	1.848027	0	
18.471	0	0	1.848027	0	
18.4715	0	0	1.848027	0	
18.472	0	0	1.848027	0	
18.4725	0	0	1.848027	0	
18.473	0	0	1.848027	0	
18.4735	0	0	1.848027	0	
18.474	0	0	1.848027	0	
18.4745	0	0	1.848027	0	
18.475	0	0	1.848027	0	
18.4755	0	0	1.848027	0	
18.476	0	0	1.848027	0	
18.4765	0	0	1.848027	0	
18.477	0	0	1.848027	0	
18.4775	0	0	1.848027	0	
18.478	0	0	1.848027	0	
18.4785	0	0	1.848027	0	
18.479	0	0	1.848027	0	
18.4795	0	0	1.848027	0	
18.48	0	0	1.848027	0	
18.4805	0	0	1.848027	0	
18.481	0	0	1.848027	0	
18.4815	0	0	1.848027	0	
18.482	0	0	1.848027	0	
18.4825	0	0	1.848027	0	
18.483	0	0	1.848027	0	
18.4835	0	0	1.848027	0	
18.484	0	0	1.848027	0	
18.4845	0	0	1.848027	0	
18.485	0	0	1.848027	0	
18.4855	0	0	1.848027	0	
18.486	0	0	1.848027	0	
18.4865	0	0	1.848027	0	
18.487	0	0	1.848027	0	
18.4875	0	0	1.848027	0	
18.488	0	0	1.848027	0	
18.4885	0	0	1.848027	0	
18.489	0	0	1.848027	0	
18.4895	0	0	1.848027	0	
18.49	0	0	1.848027	0	
18.4905	0	0	1.848027	0	
18.491	0	0	1.848027	0	
18.4915	0	0	1.848027	0	
18.492	0	0	1.848027	0	
18.4925	0	0	1.848027	0	
18.493	0	0	1.848027	0	
18.4935	0	0	1.848027	0	
18.494	0	0	1.848027	0	
18.4945	0	0	1.848027	0	
18.495	0	0	1.848027	0	
18.4955	0	0	1.848027	0	
18.496	0	0	1.848027	0	
18.4965	0	0	1.848027	0	
18.497	0	0	1.848027	0	
18.4975	0	0	1.848027	0	
18.498	0	0	1.848027	0	
18.4985	0	0	1.848027	0	
18.499	0	0	1.848027	0	
18.4995	0	0	1.848027	0	
18.5	0	0	1.848027	0	
18.5005	0	0	1.848027	0	
18.501	0	0	1.848027	0	
18.5015	0	0	1.848027	0	
18.502	0	0	1.848027	0	
18.5025	0	0	1.848027	0	
18.503	0	0	1.848027	0	
18.5035	0	0	1.848027	0	
18.504	0	0	1.848027	0	
18.5045	0	0	1.848027	0	
18.505	0	0	1.848027	0	
18.5055	0	0	1.848027	0	
18.506	0	0	1.848027	0	
18.5065	0	0	1.848027	0	
18.507	0	0	1.848027	0	
18.5075	0	0	1.848027	0	
18.508	0	0	1.848027	0	
18.5085	0	0	1.848027	0	
18.509	0	0	1.848027	0	
18.5095	0	0	1.848027	0	
18.51	0	0	1.848027	0	
18.5105	0	0	1.848027	0	
18.511	0	0	1.848027	0	
18.5115	0	0	1.848027	0	
18.512	0	0	1.848027	0	
18.5125	0	0	1.848027	0	
18.513	0	0	1.848027	0	
18.5135	0	0	1.848027	0	
18.514	0	0	1.848027	0	
18.5145	0	0	1.848027	0	
18.515	0	0	1.848027	0	
18.5155	0	0	1.848027	0	
18.516	0	0	1.848027	0	
18.5165	0	0	1.848027	0	
18.517	0	0	1.848027	0	
18.5175	0	0	1.848027	0	
18.518	0	0	1.848027	0	
18.5185	0	0	1.848027	0	
18.519	0	0	1.848027	0	
18.5195	0	0	1.848027	0	
18.52	0	0	1.848027	0	
18.5205	0	0	1.848027	0	
18.521	0	0	1.848027	0	
18.5215	0	0	1.848027	0	
18.522	0	0	1.848027	0	
18.5225	0	0	1.848027	0	
18.523	0	0	1.848027	0	
18.5235	0	0	1.848027	0	
18.524	0	0	1.848027	0	
18.5245	0	0	1.848027	0	
18.525	0	0	1.848027	0	
18.5255	0	0	1.848027	0	
18.526	0	0	1.848027	0	
18.5265	0	0	1.848027	0	
18.527	0	0	1.848027	0	
18.5275	0	0	1.848027	0	
18.528	0	0	1.848027	0	
18.5285	0	0	1.848027	0	
18.529	0	0	1.848027	0	
18.5295	0	0	1.848027	0	
18.53	0	0	1.848027	0	
18.5305	0	0	1.848027	0	
18.531	0	0	1.848027	0	
18.5315	0	0	1.848027	0	
18.532	0	0	1.848027	0	
18.5325	0	0	1.848027	0	
18.533	0	0	1.848027	0	
18.5335	0	0	1.848027	0	
18.534	0	0	1.848027	0	
18.5345	0	0	1.848027	0	
18.535	0	0	1.848027	0	
18.5355	0	0	1.848027	0	
18.536	0	0	1.848027	0	
18.5365	0	0	1.848027	0	
18.537	0	0	1.848027	0	
18.5375	0	0	1.848027	0	
18.538	0	0	1.848027	0	
18.5385	0	0	1.848027	0	
18.539	0	0	1.848027	0	
18.5395	0	0	1.848027	0	
18.54	0	0	1.848027	0	
18.5405	0	0	1.848027	0	
18.541	0	0	1.848027	0	
18.5415	0	0	1.848027	0	
18.542	0	0	1.848027	0	
