Time	OdorSensor	Mouth	Eat	Food_Near	Energy	FoodQty	
2.0356	12392.57	0.004553303	0.9120957	0.9827719	9794.733	2035.274	
2.036	12392.73	0.004560478	0.9120957	0.9827719	9799.087	2035.669	
2.0364	12392.89	0.004560478	0.9120957	0.9827719	9803.447	2036.065	
2.0368	12393.04	0.004560478	0.9120957	0.9827719	9807.808	2036.46	
2.0372	12393.19	0.004560478	0.9120957	0.9827719	9812.168	2036.856	
2.0376	12393.34	0.004560478	0.9135092	0.9831165	9816.528	2037.251	
2.038	12393.49	0.004567546	0.9135092	0.9831165	9820.889	2037.647	
2.0384	12393.63	0.004567546	0.9135092	0.9831165	9825.256	2038.042	
2.0388	12393.77	0.004567546	0.9135092	0.9831165	9829.623	2038.438	
2.0392	12393.91	0.004567546	0.9135092	0.9831165	9833.99	2038.833	
2.0396	12394.04	0.004567546	0.9149014	0.9834541	9838.357	2039.229	
2.04	12394.16	0.004574507	0.9149014	0.9834541	9842.725	2039.624	
2.0404	12394.29	0.004574507	0.9149014	0.9834541	9847.099	2040.02	
2.0408	12394.41	0.004574507	0.9149014	0.9834541	9851.473	2040.415	
2.0412	12394.53	0.004574507	0.9149014	0.9834541	9855.847	2040.811	
2.0416	12394.65	0.004574507	0.9162724	0.983785	9860.221	2041.206	
2.042	12394.76	0.004581362	0.9162724	0.983785	9864.595	2041.602	
2.0424	12394.87	0.004581362	0.9162724	0.983785	9868.976	2041.997	
2.0428	12394.98	0.004581362	0.9162724	0.983785	9873.356	2042.393	
2.0432	12395.08	0.004581362	0.9162724	0.983785	9877.737	2042.788	
2.0436	12395.19	0.004581362	0.9176227	0.9841093	9882.118	2043.183	
2.044	12395.28	0.004588113	0.9176227	0.9841093	9886.499	2043.579	
2.0444	12395.38	0.004588113	0.9176227	0.9841093	9890.887	2043.974	
2.0448	12395.47	0.004588113	0.9176227	0.9841093	9895.274	2044.37	
2.0452	12395.57	0.004588113	0.9176227	0.9841093	9899.662	2044.765	
2.0456	12395.66	0.004588113	0.9189523	0.9844272	9904.05	2045.16	
2.046	12395.75	0.004594761	0.9189523	0.9844272	9908.438	2045.556	
2.0464	12395.83	0.004594761	0.9189523	0.9844272	9912.832	2045.951	
2.0468	12395.91	0.004594761	0.9189523	0.9844272	9917.227	2046.346	
2.0472	12395.99	0.004594761	0.9189523	0.9844272	9921.621	2046.742	
2.0476	12396.07	0.004594761	0.9202619	0.9847386	9926.016	2047.137	
2.048	12396.14	0.004601309	0.9202619	0.9847386	9930.41	2047.533	
2.0484	12396.22	0.004601309	0.9202619	0.9847386	9934.812	2047.928	
2.0488	12396.29	0.004601309	0.9202619	0.9847386	9939.213	2048.323	
2.0492	12396.36	0.004601309	0.9202619	0.9847386	9943.614	2048.719	
2.0496	12396.42	0.004601309	0.9215515	0.9850439	9948.016	2049.114	
2.05	12396.48	0.004607757	0.9215515	0.9850439	9952.417	2049.509	
2.0504	12396.55	0.004607757	0.9215515	0.9850439	9956.824	2049.904	
2.0508	12396.61	0.004607757	0.9215515	0.9850439	9961.231	2050.3	
2.0512	12396.67	0.004607757	0.9215515	0.9850439	9965.639	2050.695	
2.0516	12396.72	0.004607757	0.9228213	0.985343	9970.046	2051.09	
2.052	12396.78	0.004614106	0.9228213	0.985343	9974.453	2051.485	
2.0524	12396.83	0.004614106	0.9228213	0.985343	9978.867	2051.881	
2.0528	12396.88	0.004614106	0.9228213	0.985343	9983.281	2052.276	
2.0532	12396.93	0.004614106	0.9228213	0.985343	9987.695	2052.671	
2.0536	12396.98	0.004614106	0.9240717	0.9856361	9992.109	2053.066	
2.054	12397.02	0.004620358	0.9240717	0.9856361	9996.523	2053.462	
2.0544	12397.07	0.004620358	0.9240717	0.9856361	10000.94	2053.857	
2.0548	12397.11	0.004620358	0.9240717	0.9856361	10005.36	2054.252	
2.0552	12397.15	0.004620358	0.9240717	0.9856361	10009.78	2054.647	
2.0556	12397.19	0.004620358	0.925303	0.9859234	10014.2	2055.043	
2.056	12397.23	0.004626515	0.925303	0.9859234	10018.62	2055.438	
2.0564	12397.26	0.004626515	0.925303	0.9859234	10023.05	2055.833	
2.0568	12397.29	0.004626515	0.925303	0.9859234	10027.48	2056.229	
2.0572	12397.33	0.004626515	0.925303	0.9859234	10031.9	2056.624	
2.0576	12397.36	0.004626515	0.9265155	0.986205	10036.33	2057.019	
2.058	12397.39	0.004632577	0.9265155	0.986205	10040.76	2057.414	
2.0584	12397.42	0.004632577	0.9265155	0.986205	10045.19	2057.81	
2.0588	12397.45	0.004632577	0.9265155	0.986205	10049.62	2058.205	
2.0592	12397.47	0.004632577	0.9265155	0.986205	10054.05	2058.6	
2.0596	12397.5	0.004632577	0.9277093	0.9864808	10058.49	2058.995	
2.06	12397.53	0.004638546	0.9277093	0.9864808	10062.92	2059.391	
2.0604	12397.54	0.004638546	0.9277093	0.9864808	10067.36	2059.786	
2.0608	12397.57	0.004638546	0.9277093	0.9864808	10071.8	2060.181	
2.0612	12397.58	0.004638546	0.9277093	0.9864808	10076.24	2060.576	
2.0616	12397.6	0.004638546	0.9288847	0.9867513	10080.67	2060.972	
2.062	12397.62	0.004644423	0.9288847	0.9867513	10085.11	2061.367	
2.0624	12397.63	0.004644423	0.9288847	0.9867513	10089.56	2061.762	
2.0628	12397.65	0.004644423	0.9288847	0.9867513	10094	2062.157	
2.0632	12397.66	0.004644423	0.9288847	0.9867513	10098.45	2062.553	
2.0636	12397.68	0.004644423	0.930042	0.9870162	10102.89	2062.948	
2.064	12397.69	0.00465021	0.930042	0.9870162	10107.33	2063.343	
2.0644	12397.7	0.00465021	0.930042	0.9870162	10111.78	2063.739	
2.0648	12397.72	0.00465021	0.930042	0.9870162	10116.23	2064.134	
2.0652	12397.73	0.00465021	0.930042	0.9870162	10120.68	2064.529	
2.0656	12397.74	0.00465021	0.9311814	0.9872758	10125.13	2064.924	
2.066	12397.75	0.004655907	0.9311814	0.9872758	10129.58	2065.32	
2.0664	12397.76	0.004655907	0.9311814	0.9872758	10134.04	2065.715	
2.0668	12397.77	0.004655907	0.9311814	0.9872758	10138.5	2066.11	
2.0672	12397.77	0.004655907	0.9311814	0.9872758	10142.95	2066.505	
2.0676	12397.78	0.004655907	0.9323034	0.9875304	10147.41	2066.901	
2.068	12397.79	0.004661517	0.9323034	0.9875304	10151.87	2067.296	
2.0684	12397.79	0.004661517	0.9323034	0.9875304	10156.33	2067.691	
2.0688	12397.79	0.004661517	0.9323034	0.9875304	10160.79	2068.086	
2.0692	12397.79	0.004661517	0.9323034	0.9875304	10165.25	2068.482	
2.0696	12397.79	0.004661517	0.9334079	0.9877797	10169.71	2068.877	
2.07	12397.79	0.004667039	0.9334079	0.9877797	10174.17	2069.272	
2.0704	12397.79	0.004667039	0.9334079	0.9877797	10178.64	2069.667	
2.0708	12397.79	0.004667039	0.9334079	0.9877797	10183.1	2070.063	
2.0712	12397.79	0.004667039	0.9334079	0.9877797	10187.57	2070.458	
2.0716	12397.79	0.004667039	0.9344953	0.9880241	10192.04	2070.853	
2.072	12397.79	0.004672477	0.9344953	0.9880241	10196.5	2071.249	
2.0724	12397.79	0.004672477	0.9344953	0.9880241	10200.98	2071.644	
2.0728	12397.79	0.004672477	0.9344953	0.9880241	10205.45	2072.039	
2.0732	12397.79	0.004672477	0.9344953	0.9880241	10209.92	2072.434	
2.0736	12397.78	0.004672477	0.9355659	0.9882636	10214.39	2072.83	
2.074	12397.78	0.004677829	0.9355659	0.9882636	10218.87	2073.225	
2.0744	12397.78	0.004677829	0.9355659	0.9882636	10223.34	2073.62	
2.0748	12397.77	0.004677829	0.9355659	0.9882636	10227.82	2074.015	
2.0752	12397.77	0.004677829	0.9355659	0.9882636	10232.3	2074.411	
2.0756	12397.77	0.004677829	0.9366199	0.9884983	10236.78	2074.806	
2.076	12397.76	0.004683099	0.9366199	0.9884983	10241.25	2075.201	
2.0764	12397.76	0.004683099	0.9366199	0.9884983	10245.74	2075.596	
2.0768	12397.76	0.004683099	0.9366199	0.9884983	10250.22	2075.992	
2.0772	12397.75	0.004683099	0.9366199	0.9884983	10254.7	2076.387	
2.0776	12397.75	0.004683099	0.9376574	0.9887283	10259.18	2076.782	
2.078	12397.74	0.004688287	0.9376574	0.9887283	10263.67	2077.177	
2.0784	12397.74	0.004688287	0.9376574	0.9887283	10268.16	2077.573	
2.0788	12397.73	0.004688287	0.9376574	0.9887283	10272.64	2077.968	
2.0792	12397.73	0.004688287	0.9376574	0.9887283	10277.13	2078.363	
2.0796	12397.72	0.004688287	0.9386789	0.9889538	10281.62	2078.759	
2.08	12397.72	0.004693394	0.9386789	0.9889538	10286.11	2079.154	
2.0804	12397.71	0.004693394	0.9386789	0.9889538	10290.6	2079.549	
2.0808	12397.71	0.004693394	0.9386789	0.9889538	10295.09	2079.944	
2.0812	12397.7	0.004693394	0.9386789	0.9889538	10299.59	2080.34	
2.0816	12397.69	0.004693394	0.9396844	0.9891747	10304.08	2080.735	
2.082	12397.69	0.004698422	0.9396844	0.9891747	10308.57	2081.13	
2.0824	12397.68	0.004698422	0.9396844	0.9891747	10313.07	2081.525	
2.0828	12397.68	0.004698422	0.9396844	0.9891747	10317.57	2081.921	
2.0832	12397.67	0.004698422	0.9396844	0.9891747	10322.07	2082.316	
2.0836	12397.66	0.004698422	0.9406742	0.9893912	10326.57	2082.711	
2.084	12397.66	0.004703371	0.9406742	0.9893912	10331.06	2083.106	
2.0844	12397.65	0.004703371	0.9406742	0.9893912	10335.57	2083.502	
2.0848	12397.65	0.004703371	0.9406742	0.9893912	10340.07	2083.897	
2.0852	12397.64	0.004703371	0.9406742	0.9893912	10344.57	2084.292	
2.0856	12397.63	0.004703371	0.9416485	0.9896034	10349.08	2084.688	
2.086	12397.63	0.004708242	0.9416485	0.9896034	10353.58	2085.083	
2.0864	12397.62	0.004708242	0.9416485	0.9896034	10358.09	2085.478	
2.0868	12397.62	0.004708242	0.9416485	0.9896034	10362.59	2085.873	
2.0872	12397.61	0.004708242	0.9416485	0.9896034	10367.1	2086.269	
2.0876	12397.6	0.004708242	0.9426076	0.9898114	10371.61	2086.664	
2.088	12397.6	0.004713038	0.9426076	0.9898114	10376.12	2087.059	
2.0884	12397.59	0.004713038	0.9426076	0.9898114	10380.63	2087.454	
2.0888	12397.58	0.004713038	0.9426076	0.9898114	10385.14	2087.85	
2.0892	12397.58	0.004713038	0.9426076	0.9898114	10389.66	2088.245	
2.0896	12397.57	0.004713038	0.9435517	0.9900151	10394.17	2088.64	
2.09	12397.57	0.004717758	0.9435517	0.9900151	10398.68	2089.035	
2.0904	12397.56	0.004717758	0.9435517	0.9900151	10403.2	2089.431	
2.0908	12397.55	0.004717758	0.9435517	0.9900151	10407.72	2089.826	
2.0912	12397.55	0.004717758	0.9435517	0.9900151	10412.23	2090.221	
2.0916	12397.54	0.004717758	0.9444809	0.9902148	10416.75	2090.616	
2.092	12397.54	0.004722404	0.9444809	0.9902148	10421.27	2091.012	
2.0924	12397.53	0.004722404	0.9444809	0.9902148	10425.79	2091.407	
2.0928	12397.53	0.004722404	0.9444809	0.9902148	10430.31	2091.802	
2.0932	12397.52	0.004722404	0.9444809	0.9902148	10434.84	2092.198	
2.0936	12397.51	0.004722404	0.9453956	0.9904105	10439.36	2092.593	
2.094	12397.51	0.004726978	0.9453956	0.9904105	10443.88	2092.988	
2.0944	12397.51	0.004726978	0.9453956	0.9904105	10448.41	2093.383	
2.0948	12397.5	0.004726978	0.9453956	0.9904105	10452.93	2093.779	
2.0952	12397.5	0.004726978	0.9453956	0.9904105	10457.46	2094.174	
2.0956	12397.49	0.004726978	0.9462959	0.9906023	10461.99	2094.569	
2.096	12397.49	0.00473148	0.9462959	0.9906023	10466.51	2094.964	
2.0964	12397.48	0.00473148	0.9462959	0.9906023	10471.04	2095.36	
2.0968	12397.47	0.00473148	0.9462959	0.9906023	10475.58	2095.755	
2.0972	12397.47	0.00473148	0.9462959	0.9906023	10480.11	2096.15	
2.0976	12397.46	0.00473148	0.9471821	0.9907902	10484.64	2096.545	
2.098	12397.46	0.00473591	0.9471821	0.9907902	10489.17	2096.941	
2.0984	12397.46	0.00473591	0.9471821	0.9907902	10493.71	2097.336	
2.0988	12397.45	0.00473591	0.9471821	0.9907902	10498.24	2097.731	
2.0992	12397.44	0.00473591	0.9471821	0.9907902	10502.78	2098.126	
2.0996	12397.44	0.00473591	0.9480542	0.9909744	10507.31	2098.522	
2.1	12397.43	0.004740271	0.9480542	0.9909744	10511.85	2098.917	
2.1004	12397.43	0.004740271	0.9480542	0.9909744	10516.39	2099.312	
2.1008	12397.42	0.004740271	0.9480542	0.9909744	10520.93	2099.708	
2.1012	12397.42	0.004740271	0.9480542	0.9909744	10525.47	2100.103	
2.1016	12397.42	0.004740271	0.9489126	0.991155	10530.01	2100.498	
2.102	12397.41	0.004744563	0.9489126	0.991155	10534.55	2100.893	
2.1024	12397.41	0.004744563	0.9489126	0.991155	10539.09	2101.289	
2.1028	12397.4	0.004744563	0.9489126	0.991155	10543.64	2101.684	
2.1032	12397.4	0.004744563	0.9489126	0.991155	10548.18	2102.079	
2.1036	12397.39	0.004744563	0.9497574	0.9913319	10552.73	2102.474	
2.104	12397.39	0.004748787	0.9497574	0.9913319	10557.27	2102.87	
2.1044	12397.38	0.004748787	0.9497574	0.9913319	10561.82	2103.265	
2.1048	12397.38	0.004748787	0.9497574	0.9913319	10566.37	2103.66	
2.1052	12397.38	0.004748787	0.9497574	0.9913319	10570.92	2104.055	
2.1056	12397.38	0.004748787	0.9505889	0.9915053	10575.47	2104.451	
2.106	12397.38	0.004752944	0.9505889	0.9915053	10580.01	2104.846	
2.1064	12397.38	0.004752944	0.9505889	0.9915053	10584.57	2105.241	
2.1068	12397.38	0.004752944	0.9505889	0.9915053	10589.12	2105.636	
2.1072	12397.38	0.004752944	0.9505889	0.9915053	10593.67	2106.032	
2.1076	12397.38	0.004752944	0.9514072	0.9916751	10598.23	2106.427	
2.108	12397.38	0.004757036	0.9514072	0.9916751	10602.78	2106.822	
2.1084	12397.38	0.004757036	0.9514072	0.9916751	10607.33	2107.218	
2.1088	12397.38	0.004757036	0.9514072	0.9916751	10611.89	2107.613	
2.1092	12397.38	0.004757036	0.9514072	0.9916751	10616.45	2108.008	
2.1096	12397.38	0.004757036	0.9522125	0.9918416	10621	2108.403	
2.11	12397.38	0.004761063	0.9522125	0.9918416	10625.56	2108.799	
2.1104	12397.38	0.004761063	0.9522125	0.9918416	10630.12	2109.194	
2.1108	12397.38	0.004761063	0.9522125	0.9918416	10634.68	2109.589	
2.1112	12397.38	0.004761063	0.9522125	0.9918416	10639.24	2109.984	
2.1116	12397.38	0.004761063	0.9530051	0.9920048	10643.8	2110.379	
2.112	12397.38	0.004765025	0.9530051	0.9920048	10648.36	2110.774	
2.1124	12397.38	0.004765025	0.9530051	0.9920048	10652.93	2111.169	
2.1128	12397.38	0.004765025	0.9530051	0.9920048	10657.49	2111.564	
2.1132	12397.38	0.004765025	0.9530051	0.9920048	10662.06	2111.959	
2.1136	12397.38	0.004765025	0.9537851	0.9921647	10666.62	2112.354	
2.114	12397.37	0.004768926	0.9537851	0.9921647	10671.19	2112.749	
2.1144	12397.36	0.004768926	0.9537851	0.9921647	10675.75	2113.144	
2.1148	12397.35	0.004768926	0.9537851	0.9921647	10680.32	2113.539	
2.1152	12397.34	0.004768926	0.9537851	0.9921647	10684.89	2113.934	
2.1156	12397.34	0.004768926	0.9545527	0.9923214	10689.46	2114.329	
2.116	12397.33	0.004772763	0.9545527	0.9923214	10694.03	2114.724	
2.1164	12397.32	0.004772763	0.9545527	0.9923214	10698.6	2115.119	
2.1168	12397.31	0.004772763	0.9545527	0.9923214	10703.17	2115.514	
2.1172	12397.3	0.004772763	0.9545527	0.9923214	10707.75	2115.909	
2.1176	12397.29	0.004772763	0.955308	0.9924749	10712.32	2116.304	
2.118	12397.28	0.00477654	0.955308	0.9924749	10716.89	2116.699	
2.1184	12397.27	0.00477654	0.955308	0.9924749	10721.47	2117.094	
2.1188	12397.26	0.00477654	0.955308	0.9924749	10726.04	2117.489	
2.1192	12397.25	0.00477654	0.955308	0.9924749	10730.62	2117.884	
2.1196	12397.24	0.00477654	0.9560513	0.9926254	10735.19	2118.279	
2.12	12397.23	0.004780257	0.9560513	0.9926254	10739.77	2118.674	
2.1204	12397.22	0.004780257	0.9560513	0.9926254	10744.35	2119.069	
2.1208	12397.21	0.004780257	0.9560513	0.9926254	10748.93	2119.464	
2.1212	12397.19	0.004780257	0.9560513	0.9926254	10753.51	2119.859	
2.1216	12397.18	0.004780257	0.9567828	0.9927729	10758.09	2120.254	
2.122	12397.17	0.004783914	0.9567828	0.9927729	10762.67	2120.649	
2.1224	12397.15	0.004783914	0.9567828	0.9927729	10767.25	2121.044	
2.1228	12397.14	0.004783914	0.9567828	0.9927729	10771.84	2121.439	
2.1232	12397.12	0.004783914	0.9567828	0.9927729	10776.42	2121.834	
2.1236	12397.1	0.004783914	0.9575027	0.9929175	10781.01	2122.229	
2.124	12397.09	0.004787513	0.9575027	0.9929175	10785.59	2122.624	
2.1244	12397.07	0.004787513	0.9575027	0.9929175	10790.18	2123.019	
2.1248	12397.05	0.004787513	0.9575027	0.9929175	10794.76	2123.414	
2.1252	12397.04	0.004787513	0.9575027	0.9929175	10799.35	2123.809	
2.1256	12397.02	0.004787513	0.9582109	0.9930592	10803.94	2124.204	
2.126	12397	0.004791054	0.9582109	0.9930592	10808.53	2124.599	
2.1264	12396.98	0.004791054	0.9582109	0.9930592	10813.12	2124.994	
2.1268	12396.96	0.004791054	0.9582109	0.9930592	10817.71	2125.389	
2.1272	12396.94	0.004791054	0.9582109	0.9930592	10822.3	2125.784	
2.1276	12396.91	0.004791054	0.9589079	0.9931979	10826.89	2126.179	
2.128	12396.89	0.004794539	0.9589079	0.9931979	10831.48	2126.574	
2.1284	12396.86	0.004794539	0.9589079	0.9931979	10836.07	2126.969	
2.1288	12396.83	0.004794539	0.9589079	0.9931979	10840.67	2127.365	
2.1292	12396.8	0.004794539	0.9589079	0.9931979	10845.26	2127.76	
2.1296	12396.77	0.004794539	0.9595937	0.993334	10849.86	2128.155	
2.13	12396.74	0.004797969	0.9595937	0.993334	10854.45	2128.55	
2.1304	12396.71	0.004797969	0.9595937	0.993334	10859.05	2128.945	
2.1308	12396.67	0.004797969	0.9595937	0.993334	10863.65	2129.34	
2.1312	12396.64	0.004797969	0.9595937	0.993334	10868.25	2129.735	
2.1316	12396.6	0.004797969	0.9602685	0.9934673	10872.84	2130.13	
2.132	12396.57	0.004801342	0.9602685	0.9934673	10877.44	2130.525	
2.1324	12396.53	0.004801342	0.9602685	0.9934673	10882.04	2130.92	
2.1328	12396.49	0.004801342	0.9602685	0.9934673	10886.64	2131.315	
2.1332	12396.44	0.004801342	0.9602685	0.9934673	10891.25	2131.71	
2.1336	12396.4	0.004801342	0.9609325	0.993598	10895.85	2132.105	
2.134	12396.35	0.004804662	0.9609325	0.993598	10900.45	2132.5	
2.1344	12396.3	0.004804662	0.9609325	0.993598	10905.05	2132.895	
2.1348	12396.26	0.004804662	0.9609325	0.993598	10909.66	2133.29	
2.1352	12396.21	0.004804662	0.9609325	0.993598	10914.26	2133.685	
2.1356	12396.16	0.004804662	0.9615859	0.993726	10918.87	2134.08	
2.136	12396.1	0.00480793	0.9615859	0.993726	10923.47	2134.475	
2.1364	12396.05	0.00480793	0.9615859	0.993726	10928.08	2134.87	
2.1368	12396	0.00480793	0.9615859	0.993726	10932.69	2135.265	
2.1372	12395.94	0.00480793	0.9615859	0.993726	10937.29	2135.66	
2.1376	12395.87	0.00480793	0.9622287	0.9938515	10941.9	2136.055	
2.138	12395.81	0.004811144	0.9622287	0.9938515	10946.51	2136.45	
2.1384	12395.75	0.004811144	0.9622287	0.9938515	10951.12	2136.845	
2.1388	12395.68	0.004811144	0.9622287	0.9938515	10955.73	2137.24	
2.1392	12395.61	0.004811144	0.9622287	0.9938515	10960.34	2137.635	
2.1396	12395.54	0.004811144	0.9628612	0.9939744	10964.95	2138.03	
2.14	12395.47	0.004814306	0.9628612	0.9939744	10969.57	2138.425	
2.1404	12395.39	0.004814306	0.9628612	0.9939744	10974.18	2138.82	
2.1408	12395.32	0.004814306	0.9628612	0.9939744	10978.79	2139.215	
2.1412	12395.24	0.004814306	0.9628612	0.9939744	10983.41	2139.61	
2.1416	12395.15	0.004814306	0.9634835	0.9940949	10988.02	2140.005	
2.142	12395.07	0.004817417	0.9634835	0.9940949	10992.64	2140.4	
2.1424	12394.99	0.004817417	0.9634835	0.9940949	10997.25	2140.795	
2.1428	12394.91	0.004817417	0.9634835	0.9940949	11001.87	2141.19	
2.1432	12394.81	0.004817417	0.9634835	0.9940949	11006.49	2141.585	
2.1436	12394.72	0.004817417	0.9640957	0.994213	11011.11	2141.98	
2.144	12394.62	0.004820478	0.9640957	0.994213	11015.72	2142.375	
2.1444	12394.52	0.004820478	0.9640957	0.994213	11020.34	2142.77	
2.1448	12394.42	0.004820478	0.9640957	0.994213	11024.96	2143.165	
2.1452	12394.32	0.004820478	0.9640957	0.994213	11029.58	2143.56	
2.1456	12394.21	0.004820478	0.9646981	0.9943287	11034.2	2143.955	
2.146	12394.1	0.00482349	0.9646981	0.9943287	11038.82	2144.35	
2.1464	12394	0.00482349	0.9646981	0.9943287	11043.45	2144.745	
2.1468	12393.88	0.00482349	0.9646981	0.9943287	11048.07	2145.14	
2.1472	12393.76	0.00482349	0.9646981	0.9943287	11052.69	2145.535	
2.1476	12393.64	0.00482349	0.9652907	0.9944421	11057.32	2145.93	
2.148	12393.52	0.004826453	0.9652907	0.9944421	11061.94	2146.325	
2.1484	12393.39	0.004826453	0.9652907	0.9944421	11066.56	2146.72	
2.1488	12393.26	0.004826453	0.9652907	0.9944421	11071.19	2147.115	
2.1492	12393.13	0.004826453	0.9652907	0.9944421	11075.82	2147.51	
2.1496	12393	0.004826453	0.9658737	0.9945533	11080.44	2147.906	
2.15	12392.86	0.004829368	0.9658737	0.9945533	11085.07	2148.301	
2.1504	12392.72	0.004829368	0.9658737	0.9945533	11089.7	2148.696	
2.1508	12392.57	0.004829368	0.9658737	0.9945533	11094.33	2149.091	
2.1512	12392.43	0.004829368	0.9658737	0.9945533	11098.96	2149.486	
2.1516	12392.27	0.004829368	0.9664473	0.9946622	11103.58	2149.881	
2.152	12392.12	0.004832237	0.9664473	0.9946622	11108.21	2150.276	
2.1524	12391.96	0.004832237	0.9664473	0.9946622	11112.84	2150.671	
2.1528	12391.8	0.004832237	0.9664473	0.9946622	11117.48	2151.066	
2.1532	12391.63	0.004832237	0.9664473	0.9946622	11122.11	2151.461	
2.1536	12391.46	0.004832237	0.9670116	0.994769	11126.74	2151.856	
2.154	12391.29	0.004835058	0.9670116	0.994769	11131.37	2152.251	
2.1544	12391.11	0.004835058	0.9670116	0.994769	11136.01	2152.646	
2.1548	12390.94	0.004835058	0.9670116	0.994769	11140.64	2153.041	
2.1552	12390.75	0.004835058	0.9670116	0.994769	11145.28	2153.436	
2.1556	12390.56	0.004835058	0.9675667	0.9948736	11149.91	2153.831	
2.156	12390.37	0.004837833	0.9675667	0.9948736	11154.55	2154.226	
2.1564	12390.18	0.004837833	0.9675667	0.9948736	11159.18	2154.621	
2.1568	12389.97	0.004837833	0.9675667	0.9948736	11163.82	2155.016	
2.1572	12389.77	0.004837833	0.9675667	0.9948736	11168.46	2155.411	
2.1576	12389.57	0.004837833	0.9681129	0.9949761	11173.1	2155.806	
2.158	12389.36	0.004840564	0.9681129	0.9949761	11177.73	2156.201	
2.1584	12389.14	0.004840564	0.9681129	0.9949761	11182.38	2156.596	
2.1588	12388.92	0.004840564	0.9681129	0.9949761	11187.02	2156.991	
2.1592	12388.7	0.004840564	0.9681129	0.9949761	11191.66	2157.386	
2.1596	12388.46	0.004840564	0.9686501	0.9950766	11196.3	2157.781	
2.16	12388.23	0.00484325	0.9686501	0.9950766	11200.94	2158.176	
2.1604	12387.99	0.00484325	0.9686501	0.9950766	11205.58	2158.571	
2.1608	12387.75	0.00484325	0.9686501	0.9950766	11210.22	2158.966	
2.1612	12387.5	0.00484325	0.9686501	0.9950766	11214.87	2159.361	
2.1616	12387.25	0.00484325	0.9691787	0.9951751	11219.51	2159.756	
2.162	12387	0.004845893	0.9691787	0.9951751	11224.15	2160.151	
2.1624	12386.74	0.004845893	0.9691787	0.9951751	11228.8	2160.546	
2.1628	12386.47	0.004845893	0.9691787	0.9951751	11233.44	2160.941	
2.1632	12386.2	0.004845893	0.9691787	0.9951751	11238.09	2161.336	
2.1636	12385.92	0.004845893	0.9696985	0.9952716	11242.73	2161.731	
2.164	12385.64	0.004848493	0.9696985	0.9952716	11247.38	2162.126	
2.1644	12385.36	0.004848493	0.9696985	0.9952716	11252.03	2162.521	
2.1648	12385.06	0.004848493	0.9696985	0.9952716	11256.67	2162.916	
2.1652	12384.77	0.004848493	0.9696985	0.9952716	11261.32	2163.311	
2.1656	12384.47	0.004848493	0.9702101	0.9953661	11265.97	2163.706	
2.166	12384.16	0.00485105	0.9702101	0.9953661	11270.62	2164.101	
2.1664	12383.84	0.00485105	0.9702101	0.9953661	11275.27	2164.496	
2.1668	12383.53	0.00485105	0.9702101	0.9953661	11279.92	2164.891	
2.1672	12383.2	0.00485105	0.9702101	0.9953661	11284.57	2165.286	
2.1676	12382.88	0.00485105	0.9707132	0.9954588	11289.22	2165.681	
2.168	12382.55	0.004853566	0.9707132	0.9954588	11293.87	2166.076	
2.1684	12382.2	0.004853566	0.9707132	0.9954588	11298.53	2166.471	
2.1688	12381.86	0.004853566	0.9707132	0.9954588	11303.18	2166.866	
2.1692	12381.51	0.004853566	0.9707132	0.9954588	11307.83	2167.261	
2.1696	12381.15	0.004853566	0.9712082	0.9955496	11312.49	2167.656	
2.17	12380.79	0.004856041	0.9712082	0.9955496	11317.14	2168.052	
2.1704	12380.42	0.004856041	0.9712082	0.9955496	11321.79	2168.447	
2.1708	12380.04	0.004856041	0.9712082	0.9955496	11326.45	2168.842	
2.1712	12379.66	0.004856041	0.9712082	0.9955496	11331.11	2169.237	
2.1716	12379.28	0.004856041	0.9716949	0.9956387	11335.76	2169.632	
2.172	12378.88	0.004858475	0.9716949	0.9956387	11340.42	2170.027	
2.1724	12378.48	0.004858475	0.9716949	0.9956387	11345.08	2170.422	
2.1728	12378.08	0.004858475	0.9716949	0.9956387	11349.74	2170.817	
2.1732	12377.66	0.004858475	0.9716949	0.9956387	11354.39	2171.212	
2.1736	12377.24	0.004858475	0.9721738	0.9957259	11359.05	2171.607	
2.174	12376.82	0.004860869	0.9721738	0.9957259	11363.71	2172.002	
2.1744	12376.39	0.004860869	0.9721738	0.9957259	11368.37	2172.397	
2.1748	12375.95	0.004860869	0.9721738	0.9957259	11373.03	2172.792	
2.1752	12375.5	0.004860869	0.9721738	0.9957259	11377.69	2173.187	
2.1756	12375.05	0.004860869	0.9726448	0.9958113	11382.36	2173.582	
2.176	12374.59	0.004863224	0.9726448	0.9958113	11387.02	2173.977	
2.1764	12374.13	0.004863224	0.9726448	0.9958113	11391.68	2174.372	
2.1768	12373.66	0.004863224	0.9726448	0.9958113	11396.34	2174.767	
2.1772	12373.18	0.004863224	0.9726448	0.9958113	11401.01	2175.162	
2.1776	12372.69	0.004863224	0.9731082	0.9958951	11405.67	2175.557	
2.178	12372.2	0.004865541	0.9731082	0.9958951	11410.33	2175.952	
2.1784	12371.7	0.004865541	0.9731082	0.9958951	11415	2176.347	
2.1788	12371.19	0.004865541	0.9731082	0.9958951	11419.66	2176.742	
2.1792	12370.68	0.004865541	0.9731082	0.9958951	11424.33	2177.137	
2.1796	12370.15	0.004865541	0.9735639	0.9959772	11428.99	2177.532	
