Time	MV	Muscle2	
1.4844	-0.06230376	0.02134844	
1.4846	-0.06214897	0.02134844	
1.4848	-0.06201223	0.02134845	
1.485	-0.06189222	0.02134845	
1.4852	-0.06178774	0.02134845	
1.4854	-0.06169769	0.02134845	
1.4856	-0.06162103	0.02134845	
1.4858	-0.06155682	0.02134846	
1.486	-0.06150419	0.02134846	
1.4862	-0.0614623	0.02134846	
1.4864	-0.06143043	0.02134846	
1.4866	-0.06140786	0.02134846	
1.4868	-0.06139395	0.02134847	
1.487	-0.06138811	0.02134847	
1.4872	-0.06138976	0.02134847	
1.4874	-0.0613984	0.02134847	
1.4876	-0.06141354	0.02134847	
1.4878	-0.06143473	0.02134848	
1.488	-0.06146155	0.02134848	
1.4882	-0.06149362	0.02134848	
1.4884	-0.06153058	0.02134848	
1.4886	-0.06157207	0.02134848	
1.4888	-0.0616178	0.02134849	
1.489	-0.06166746	0.02134849	
1.4892	-0.06172078	0.02134849	
1.4894	-0.06177751	0.02134849	
1.4896	-0.06183741	0.02134849	
1.4898	-0.06190026	0.0213485	
1.49	-0.06196583	0.0213485	
1.4902	-0.06203396	0.0213485	
1.4904	-0.06210444	0.0213485	
1.4906	-0.06217712	0.0213485	
1.4908	-0.06225182	0.02134852	
1.491	-0.06232841	0.02134852	
1.4912	-0.06240674	0.02134852	
1.4914	-0.06248669	0.02134852	
1.4916	-0.06256813	0.02134852	
1.4918	-0.06265095	0.02134853	
1.492	-0.06273504	0.02134853	
1.4922	-0.06282032	0.02134853	
1.4924	-0.06290668	0.02134853	
1.4926	-0.06299403	0.02134853	
1.4928	-0.06308229	0.02134854	
1.493	-0.06317139	0.02134854	
1.4932	-0.06326126	0.02134854	
1.4934	-0.06335182	0.02134854	
1.4936	-0.06344303	0.02134854	
1.4938	-0.06353481	0.02134855	
1.494	-0.06362712	0.02134855	
1.4942	-0.06371991	0.02134855	
1.4944	-0.06381312	0.02134855	
1.4946	-0.06390671	0.02134855	
1.4948	-0.06400064	0.02134856	
1.495	-0.06409487	0.02134856	
1.4952	-0.06418937	0.02134856	
1.4954	-0.06428409	0.02134856	
1.4956	-0.06437902	0.02134856	
1.4958	-0.06447411	0.02134857	
1.496	-0.06456935	0.02134857	
1.4962	-0.06466469	0.02134857	
1.4964	-0.06476012	0.02134857	
1.4966	-0.06485561	0.02134857	
1.4968	-0.06495116	0.02134858	
1.497	-0.06504672	0.02134858	
1.4972	-0.0651423	0.02134858	
1.4974	-0.06523786	0.02134858	
1.4976	-0.0653334	0.02134858	
1.4978	-0.06542888	0.02134859	
1.498	-0.06552432	0.02134859	
1.4982	-0.06561969	0.02134859	
1.4984	-0.06571496	0.02134859	
1.4986	-0.06581015	0.02134859	
1.4988	-0.06590523	0.0213486	
1.499	-0.06600019	0.0213486	
1.4992	-0.06609503	0.0213486	
1.4994	-0.06618973	0.0213486	
1.4996	-0.06628428	0.0213486	
1.4998	-0.06637869	0.02134862	
1.5	-0.06647295	0.02134862	
1.5002	-0.06656703	0.02134862	
1.5004	-0.06666095	0.02134862	
1.5006	-0.06675469	0.02134862	
1.5008	-0.06684825	0.02134863	
1.501	-0.06694163	0.02134863	
1.5012	-0.06703482	0.02134863	
1.5014	-0.06712782	0.02134863	
1.5016	-0.06722061	0.02134863	
1.5018	-0.0673132	0.02134864	
1.502	-0.06740559	0.02134864	
1.5022	-0.06749776	0.02134864	
1.5024	-0.06758972	0.02134864	
1.5026	-0.06768148	0.02134864	
1.5028	-0.06777301	0.02134865	
1.503	-0.06786433	0.02134865	
1.5032	-0.06795541	0.02134865	
1.5034	-0.06804629	0.02134865	
1.5036	-0.06813693	0.02134865	
1.5038	-0.06822736	0.02134866	
1.504	-0.06831755	0.02134866	
1.5042	-0.06840751	0.02134866	
1.5044	-0.06849726	0.02134866	
1.5046	-0.06858676	0.02134866	
1.5048	-0.06867603	0.02134867	
1.505	-0.06876507	0.02134867	
1.5052	-0.06885388	0.02134867	
1.5054	-0.06894246	0.02134867	
1.5056	-0.0690308	0.02134867	
1.5058	-0.0691189	0.02134868	
1.506	-0.06920677	0.02134868	
1.5062	-0.0692944	0.02134868	
1.5064	-0.0693818	0.02134868	
1.5066	-0.06946895	0.02134868	
1.5068	-0.06955588	0.02134869	
1.507	-0.06964257	0.02134869	
1.5072	-0.06972902	0.02134869	
1.5074	-0.06981523	0.02134869	
1.5076	-0.06990121	0.02134869	
1.5078	-0.06998695	0.02134871	
1.508	-0.07007245	0.02134871	
1.5082	-0.07015771	0.02134871	
1.5084	-0.07024276	0.02134871	
1.5086	-0.07032754	0.02134871	
1.5088	-0.07041211	0.02134872	
1.509	-0.07049644	0.02134872	
1.5092	-0.07058053	0.02134872	
1.5094	-0.07066438	0.02134872	
1.5096	-0.07074801	0.02134872	
1.5098	-0.0708314	0.02134873	
1.51	-0.07091455	0.02134873	
1.5102	-0.07099748	0.02134873	
1.5104	-0.07108016	0.02134873	
1.5106	-0.07116262	0.02134873	
1.5108	-0.07124484	0.02134874	
1.511	-0.07132684	0.02134874	
1.5112	-0.0714086	0.02134874	
1.5114	-0.07149014	0.02134874	
1.5116	-0.07157144	0.02134874	
1.5118	-0.07165251	0.02134875	
1.512	-0.07173336	0.02134875	
1.5122	-0.07181396	0.02134875	
1.5124	-0.07189435	0.02134875	
1.5126	-0.07197451	0.02134875	
1.5128	-0.07205445	0.02134876	
1.513	-0.07213414	0.02134876	
1.5132	-0.07221363	0.02134876	
1.5134	-0.07229289	0.02134876	
1.5136	-0.07237191	0.02134876	
1.5138	-0.07245072	0.02134877	
1.514	-0.0725293	0.02134877	
1.5142	-0.07260767	0.02134877	
1.5144	-0.07268581	0.02134877	
1.5146	-0.07276372	0.02134877	
1.5148	-0.07284141	0.02134878	
1.515	-0.07291889	0.02134878	
1.5152	-0.07299615	0.02134878	
1.5154	-0.07307318	0.02134878	
1.5156	-0.07314999	0.02134878	
1.5158	-0.07322659	0.02134879	
1.516	-0.07330297	0.02134879	
1.5162	-0.07337914	0.02134879	
1.5164	-0.07345508	0.02134879	
1.5166	-0.07353081	0.02134879	
1.5168	-0.07360632	0.0213488	
1.517	-0.07368162	0.0213488	
1.5172	-0.0737567	0.0213488	
1.5174	-0.07383157	0.0213488	
1.5176	-0.07390622	0.0213488	
1.5178	-0.07398066	0.02134881	
1.518	-0.0740549	0.02134881	
1.5182	-0.07412891	0.02134881	
1.5184	-0.07420272	0.02134881	
1.5186	-0.07427632	0.02134881	
1.5188	-0.07434971	0.02134882	
1.519	-0.07442289	0.02134882	
1.5192	-0.07449586	0.02134882	
1.5194	-0.07456862	0.02134882	
1.5196	-0.07464118	0.02134882	
1.5198	-0.07471352	0.02134882	
1.52	-0.07478566	0.02134882	
1.5202	-0.07485761	0.02134882	
1.5204	-0.07492933	0.02134882	
1.5206	-0.07500086	0.02134882	
1.5208	-0.07507219	0.02134883	
1.521	-0.07514331	0.02134883	
1.5212	-0.07521422	0.02134883	
1.5214	-0.07528494	0.02134883	
1.5216	-0.07535546	0.02134883	
1.5218	-0.07542577	0.02134884	
1.522	-0.07549588	0.02134884	
1.5222	-0.07556579	0.02134884	
1.5224	-0.0756355	0.02134884	
1.5226	-0.07570501	0.02134884	
1.5228	-0.07577432	0.02134885	
1.523	-0.07584344	0.02134885	
1.5232	-0.07591236	0.02134885	
1.5234	-0.07598108	0.02134885	
1.5236	-0.0760496	0.02134885	
1.5238	-0.07611793	0.02134886	
1.524	-0.07618608	0.02134886	
1.5242	-0.07625401	0.02134886	
1.5244	-0.07632177	0.02134886	
1.5246	-0.07638932	0.02134886	
1.5248	-0.07645668	0.02134887	
1.525	-0.07652385	0.02134887	
1.5252	-0.07659083	0.02134887	
1.5254	-0.07665762	0.02134887	
1.5256	-0.07672422	0.02134887	
1.5258	-0.07679062	0.02134888	
1.526	-0.07685684	0.02134888	
1.5262	-0.07692287	0.02134888	
1.5264	-0.07698872	0.02134888	
1.5266	-0.07705437	0.02134888	
1.5268	-0.07711983	0.02134889	
1.527	-0.07718511	0.02134889	
1.5272	-0.0772502	0.02134889	
1.5274	-0.07731511	0.02134889	
1.5276	-0.07737983	0.02134889	
1.5278	-0.07744437	0.0213489	
1.528	-0.07750872	0.0213489	
1.5282	-0.07757289	0.0213489	
1.5284	-0.07763688	0.0213489	
1.5286	-0.07770068	0.0213489	
1.5288	-0.0777643	0.02134891	
1.529	-0.07782774	0.02134891	
1.5292	-0.07789101	0.02134891	
1.5294	-0.07795408	0.02134891	
1.5296	-0.07801698	0.02134891	
1.5298	-0.07807971	0.02134892	
1.53	-0.07814224	0.02134892	
1.5302	-0.0782046	0.02134892	
1.5304	-0.07826679	0.02134892	
1.5306	-0.0783288	0.02134892	
1.5308	-0.07839063	0.02134893	
1.531	-0.07845228	0.02134893	
1.5312	-0.07683094	0.02134893	
1.5314	-0.07535875	0.02134893	
1.5316	-0.07402056	0.02134893	
1.5318	-0.07280304	0.02134894	
1.532	-0.07169444	0.02134894	
1.5322	-0.0706844	0.02134894	
1.5324	-0.06976368	0.02134894	
1.5326	-0.06892408	0.02134894	
1.5328	-0.06815831	0.02134895	
1.533	-0.06745982	0.02134895	
1.5332	-0.06682277	0.02134895	
1.5334	-0.06624188	0.02134895	
1.5336	-0.06571241	0.02134895	
1.5338	-0.06523012	0.02134896	
1.534	-0.06479111	0.02134896	
1.5342	-0.0643919	0.02134896	
1.5344	-0.06402933	0.02134896	
1.5346	-0.06370048	0.02134896	
1.5348	-0.06340275	0.02134896	
1.535	-0.06313373	0.02134896	
1.5352	-0.06289124	0.02134896	
1.5354	-0.06267329	0.02134896	
1.5356	-0.06247802	0.02134896	
1.5358	-0.06230376	0.02134897	
1.536	-0.06214897	0.02134897	
1.5362	-0.06201223	0.02134897	
1.5364	-0.06189222	0.02134897	
1.5366	-0.06178774	0.02134897	
1.5368	-0.06169769	0.02134898	
1.537	-0.06162103	0.02134898	
1.5372	-0.06155682	0.02134898	
1.5374	-0.06150419	0.02134898	
1.5376	-0.0614623	0.02134898	
1.5378	-0.06143043	0.02134899	
1.538	-0.06140786	0.02134899	
1.5382	-0.06139395	0.02134899	
1.5384	-0.06138811	0.02134899	
1.5386	-0.06138976	0.02134899	
1.5388	-0.0613984	0.021349	
1.539	-0.06141354	0.021349	
1.5392	-0.06143473	0.021349	
1.5394	-0.06146155	0.021349	
1.5396	-0.06149362	0.021349	
1.5398	-0.06153058	0.02134901	
1.54	-0.06157207	0.02134901	
1.5402	-0.0616178	0.02134901	
1.5404	-0.06166746	0.02134901	
1.5406	-0.06172078	0.02134901	
1.5408	-0.06177751	0.02134902	
1.541	-0.06183741	0.02134902	
1.5412	-0.06190026	0.02134902	
1.5414	-0.06196583	0.02134902	
1.5416	-0.06203396	0.02134902	
1.5418	-0.06210444	0.02134903	
1.542	-0.06217712	0.02134903	
1.5422	-0.06225182	0.02134903	
1.5424	-0.06232841	0.02134903	
1.5426	-0.06240674	0.02134903	
1.5428	-0.06248669	0.02134904	
1.543	-0.06256813	0.02134904	
1.5432	-0.06265095	0.02134904	
1.5434	-0.06273504	0.02134904	
1.5436	-0.06282032	0.02134904	
1.5438	-0.06290668	0.02134905	
1.544	-0.06299403	0.02134905	
1.5442	-0.06308229	0.02134905	
1.5444	-0.06317139	0.02134905	
1.5446	-0.06326126	0.02134905	
1.5448	-0.06335182	0.02134906	
1.545	-0.06344303	0.02134906	
1.5452	-0.06353481	0.02134906	
1.5454	-0.06362712	0.02134906	
1.5456	-0.06371991	0.02134906	
1.5458	-0.06381312	0.02134906	
1.546	-0.06390671	0.02134906	
1.5462	-0.06400064	0.02134906	
1.5464	-0.06409487	0.02134906	
1.5466	-0.06418937	0.02134906	
1.5468	-0.06428409	0.02134907	
1.547	-0.06437902	0.02134907	
1.5472	-0.06447411	0.02134907	
1.5474	-0.06456935	0.02134907	
1.5476	-0.06466469	0.02134907	
1.5478	-0.06476012	0.02134908	
1.548	-0.06485561	0.02134908	
1.5482	-0.06495116	0.02134908	
1.5484	-0.06504672	0.02134908	
1.5486	-0.0651423	0.02134908	
1.5488	-0.06523786	0.02134909	
1.549	-0.0653334	0.02134909	
1.5492	-0.06542888	0.02134909	
1.5494	-0.06552432	0.02134909	
1.5496	-0.06561969	0.02134909	
1.5498	-0.06571496	0.02134909	
1.55	-0.06581015	0.02134909	
1.5502	-0.06590523	0.02134909	
1.5504	-0.06600019	0.02134909	
1.5506	-0.06609503	0.02134909	
1.5508	-0.06618973	0.0213491	
1.551	-0.06628428	0.0213491	
1.5512	-0.06637869	0.0213491	
1.5514	-0.06647295	0.0213491	
1.5516	-0.06656703	0.0213491	
1.5518	-0.06666095	0.02134911	
1.552	-0.06675469	0.02134911	
1.5522	-0.06684825	0.02134911	
1.5524	-0.06694163	0.02134911	
1.5526	-0.06703482	0.02134911	
1.5528	-0.06712782	0.02134912	
1.553	-0.06722061	0.02134912	
1.5532	-0.0673132	0.02134912	
1.5534	-0.06740559	0.02134912	
1.5536	-0.06749776	0.02134912	
1.5538	-0.06758972	0.02134912	
1.554	-0.06768148	0.02134912	
1.5542	-0.06777301	0.02134912	
1.5544	-0.06786433	0.02134912	
1.5546	-0.06795541	0.02134912	
1.5548	-0.06804629	0.02134913	
1.555	-0.06813693	0.02134913	
1.5552	-0.06822736	0.02134913	
1.5554	-0.06831755	0.02134913	
1.5556	-0.06840751	0.02134913	
1.5558	-0.06849726	0.02134914	
1.556	-0.06858676	0.02134914	
1.5562	-0.06867603	0.02134914	
1.5564	-0.06876507	0.02134914	
1.5566	-0.06885388	0.02134914	
1.5568	-0.06894246	0.02134915	
1.557	-0.0690308	0.02134915	
1.5572	-0.0691189	0.02134915	
1.5574	-0.06920677	0.02134915	
1.5576	-0.0692944	0.02134915	
1.5578	-0.0693818	0.02134915	
1.558	-0.06946895	0.02134915	
1.5582	-0.06955588	0.02134915	
1.5584	-0.06964257	0.02134915	
1.5586	-0.06972902	0.02134915	
1.5588	-0.06981523	0.02134916	
1.559	-0.06990121	0.02134916	
1.5592	-0.06998695	0.02134916	
1.5594	-0.07007245	0.02134916	
1.5596	-0.07015771	0.02134916	
1.5598	-0.07024276	0.02134917	
1.56	-0.07032754	0.02134917	
1.5602	-0.07041211	0.02134917	
1.5604	-0.07049644	0.02134917	
1.5606	-0.07058053	0.02134917	
1.5608	-0.07066438	0.02134917	
1.561	-0.07074801	0.02134917	
1.5612	-0.0708314	0.02134917	
1.5614	-0.07091455	0.02134917	
1.5616	-0.07099748	0.02134917	
1.5618	-0.07108016	0.02134918	
1.562	-0.07116262	0.02134918	
1.5622	-0.07124484	0.02134918	
1.5624	-0.07132684	0.02134918	
1.5626	-0.0714086	0.02134918	
1.5628	-0.07149014	0.02134919	
1.563	-0.07157144	0.02134919	
1.5632	-0.07165251	0.02134919	
1.5634	-0.07173336	0.02134919	
1.5636	-0.07181396	0.02134919	
1.5638	-0.07189435	0.0213492	
1.564	-0.07197451	0.0213492	
1.5642	-0.07205445	0.0213492	
1.5644	-0.07213414	0.0213492	
1.5646	-0.07221363	0.0213492	
1.5648	-0.07229289	0.0213492	
1.565	-0.07237191	0.0213492	
1.5652	-0.07245072	0.0213492	
1.5654	-0.0725293	0.0213492	
1.5656	-0.07260767	0.0213492	
1.5658	-0.07268581	0.02134921	
1.566	-0.07276372	0.02134921	
1.5662	-0.07284141	0.02134921	
1.5664	-0.07291889	0.02134921	
1.5666	-0.07299615	0.02134921	
1.5668	-0.07307318	0.02134922	
1.567	-0.07314999	0.02134922	
1.5672	-0.07322659	0.02134922	
1.5674	-0.07330297	0.02134922	
1.5676	-0.07337914	0.02134922	
1.5678	-0.07345508	0.02134923	
1.568	-0.07353081	0.02134923	
1.5682	-0.07360632	0.02134923	
1.5684	-0.07368162	0.02134923	
1.5686	-0.0737567	0.02134923	
1.5688	-0.07383157	0.02134923	
1.569	-0.07390622	0.02134923	
1.5692	-0.07398066	0.02134923	
1.5694	-0.0740549	0.02134923	
1.5696	-0.07412891	0.02134923	
1.5698	-0.07420272	0.02134924	
1.57	-0.07427632	0.02134924	
1.5702	-0.07434971	0.02134924	
1.5704	-0.07442289	0.02134924	
1.5706	-0.07449586	0.02134924	
1.5708	-0.07456862	0.02134925	
1.571	-0.07464118	0.02134925	
1.5712	-0.07471352	0.02134925	
1.5714	-0.07478566	0.02134925	
1.5716	-0.07485761	0.02134925	
1.5718	-0.07492933	0.02134926	
1.572	-0.07500086	0.02134926	
1.5722	-0.07507219	0.02134926	
1.5724	-0.07514331	0.02134926	
1.5726	-0.07521422	0.02134926	
1.5728	-0.07528494	0.02134926	
1.573	-0.07535546	0.02134926	
1.5732	-0.07542577	0.02134926	
1.5734	-0.07549588	0.02134926	
1.5736	-0.07556579	0.02134926	
1.5738	-0.0756355	0.02134927	
1.574	-0.07570501	0.02134927	
1.5742	-0.07577432	0.02134927	
1.5744	-0.07584344	0.02134927	
1.5746	-0.07591236	0.02134927	
1.5748	-0.07598108	0.02134928	
1.575	-0.0760496	0.02134928	
1.5752	-0.07611793	0.02134928	
1.5754	-0.07618608	0.02134928	
1.5756	-0.07625401	0.02134928	
1.5758	-0.07632177	0.02134929	
1.576	-0.07638932	0.02134929	
1.5762	-0.07645668	0.02134929	
1.5764	-0.07652385	0.02134929	
1.5766	-0.07659083	0.02134929	
1.5768	-0.07665762	0.02134929	
1.577	-0.07672422	0.02134929	
1.5772	-0.07679062	0.02134929	
1.5774	-0.07685684	0.02134929	
1.5776	-0.07692287	0.02134929	
1.5778	-0.07698872	0.0213493	
1.578	-0.07705437	0.0213493	
1.5782	-0.07711983	0.0213493	
1.5784	-0.07718511	0.0213493	
1.5786	-0.0772502	0.0213493	
1.5788	-0.07731511	0.02134931	
1.579	-0.07737983	0.02134931	
1.5792	-0.07744437	0.02134931	
1.5794	-0.07750872	0.02134931	
1.5796	-0.07757289	0.02134931	
1.5798	-0.07763688	0.02134932	
1.58	-0.07770068	0.02134932	
1.5802	-0.0777643	0.02134932	
1.5804	-0.07782774	0.02134932	
1.5806	-0.07789101	0.02134932	
1.5808	-0.07795408	0.02134932	
1.581	-0.07801698	0.02134932	
1.5812	-0.07807971	0.02134932	
1.5814	-0.07814224	0.02134932	
1.5816	-0.0782046	0.02134932	
1.5818	-0.07826679	0.02134933	
1.582	-0.0783288	0.02134933	
1.5822	-0.07839063	0.02134933	
1.5824	-0.07845228	0.02134933	
1.5826	-0.07683094	0.02134933	
1.5828	-0.07535875	0.02134934	
1.583	-0.07402056	0.02134934	
1.5832	-0.07280304	0.02134934	
1.5834	-0.07169444	0.02134934	
1.5836	-0.0706844	0.02134934	
1.5838	-0.06976368	0.02134935	
1.584	-0.06892408	0.02134935	
1.5842	-0.06815831	0.02134935	
1.5844	-0.06745982	0.02134935	
1.5846	-0.06682277	0.02134935	
1.5848	-0.06624188	0.02134935	
1.585	-0.06571241	0.02134935	
1.5852	-0.06523012	0.02134935	
1.5854	-0.06479111	0.02134935	
1.5856	-0.0643919	0.02134935	
1.5858	-0.06402933	0.02134936	
1.586	-0.06370048	0.02134936	
1.5862	-0.06340275	0.02134936	
1.5864	-0.06313373	0.02134936	
1.5866	-0.06289124	0.02134936	
1.5868	-0.06267329	0.02134936	
1.587	-0.06247802	0.02134936	
1.5872	-0.06230376	0.02134936	
1.5874	-0.06214897	0.02134936	
1.5876	-0.06201223	0.02134936	
1.5878	-0.06189222	0.02134937	
1.588	-0.06178774	0.02134937	
1.5882	-0.06169769	0.02134937	
1.5884	-0.06162103	0.02134937	
1.5886	-0.06155682	0.02134937	
1.5888	-0.06150419	0.02134937	
1.589	-0.0614623	0.02134937	
1.5892	-0.06143043	0.02134937	
1.5894	-0.06140786	0.02134937	
1.5896	-0.06139395	0.02134937	
1.5898	-0.06138811	0.02134938	
1.59	-0.06138976	0.02134938	
1.5902	-0.0613984	0.02134938	
1.5904	-0.06141354	0.02134938	
1.5906	-0.06143473	0.02134938	
1.5908	-0.06146155	0.02134939	
1.591	-0.06149362	0.02134939	
1.5912	-0.06153058	0.02134939	
1.5914	-0.06157207	0.02134939	
1.5916	-0.0616178	0.02134939	
1.5918	-0.06166746	0.02134939	
1.592	-0.06172078	0.02134939	
1.5922	-0.06177751	0.02134939	
1.5924	-0.06183741	0.02134939	
1.5926	-0.06190026	0.02134939	
1.5928	-0.06196583	0.0213494	
1.593	-0.06203396	0.0213494	
1.5932	-0.06210444	0.0213494	
1.5934	-0.06217712	0.0213494	
1.5936	-0.06225182	0.0213494	
1.5938	-0.06232841	0.0213494	
1.594	-0.06240674	0.0213494	
1.5942	-0.06248669	0.0213494	
1.5944	-0.06256813	0.0213494	
1.5946	-0.06265095	0.0213494	
1.5948	-0.06273504	0.02134941	
1.595	-0.06282032	0.02134941	
1.5952	-0.06290668	0.02134941	
1.5954	-0.06299403	0.02134941	
1.5956	-0.06308229	0.02134941	
1.5958	-0.06317139	0.02134941	
1.596	-0.06326126	0.02134941	
1.5962	-0.06335182	0.02134941	
1.5964	-0.06344303	0.02134941	
1.5966	-0.06353481	0.02134941	
1.5968	-0.06362712	0.02134942	
1.597	-0.06371991	0.02134942	
1.5972	-0.06381312	0.02134942	
1.5974	-0.06390671	0.02134942	
1.5976	-0.06400064	0.02134942	
1.5978	-0.06409487	0.02134942	
1.598	-0.06418937	0.02134942	
1.5982	-0.06428409	0.02134942	
1.5984	-0.06437902	0.02134942	
1.5986	-0.06447411	0.02134942	
1.5988	-0.06456935	0.02134943	
1.599	-0.06466469	0.02134943	
1.5992	-0.06476012	0.02134943	
1.5994	-0.06485561	0.02134943	
1.5996	-0.06495116	0.02134943	
1.5998	-0.06504672	0.02134944	
1.6	-0.0651423	0.02134944	
1.6002	-0.06523786	0.02134944	
1.6004	-0.0653334	0.02134944	
1.6006	-0.06542888	0.02134944	
1.6008	-0.06552432	0.02134944	
1.601	-0.06561969	0.02134944	
1.6012	-0.06571496	0.02134944	
1.6014	-0.06581015	0.02134944	
1.6016	-0.06590523	0.02134944	
1.6018	-0.06600019	0.02134945	
1.602	-0.06609503	0.02134945	
1.6022	-0.06618973	0.02134945	
1.6024	-0.06628428	0.02134945	
1.6026	-0.06637869	0.02134945	
1.6028	-0.06647295	0.02134945	
1.603	-0.06656703	0.02134945	
1.6032	-0.06666095	0.02134945	
1.6034	-0.06675469	0.02134945	
1.6036	-0.06684825	0.02134945	
1.6038	-0.06694163	0.02134946	
1.604	-0.06703482	0.02134946	
1.6042	-0.06712782	0.02134946	
1.6044	-0.06722061	0.02134946	
1.6046	-0.0673132	0.02134946	
1.6048	-0.06740559	0.02134946	
1.605	-0.06749776	0.02134946	
1.6052	-0.06758972	0.02134946	
1.6054	-0.06768148	0.02134946	
1.6056	-0.06777301	0.02134946	
1.6058	-0.06786433	0.02134947	
1.606	-0.06795541	0.02134947	
1.6062	-0.06804629	0.02134947	
1.6064	-0.06813693	0.02134947	
1.6066	-0.06822736	0.02134947	
1.6068	-0.06831755	0.02134947	
1.607	-0.06840751	0.02134947	
1.6072	-0.06849726	0.02134947	
1.6074	-0.06858676	0.02134947	
1.6076	-0.06867603	0.02134947	
1.6078	-0.06876507	0.02134948	
1.608	-0.06885388	0.02134948	
1.6082	-0.06894246	0.02134948	
1.6084	-0.0690308	0.02134948	
1.6086	-0.0691189	0.02134948	
1.6088	-0.06920677	0.02134949	
1.609	-0.0692944	0.02134949	
1.6092	-0.0693818	0.02134949	
1.6094	-0.06946895	0.02134949	
1.6096	-0.06955588	0.02134949	
1.6098	-0.06964257	0.02134949	
1.61	-0.06972902	0.02134949	
1.6102	-0.06981523	0.02134949	
1.6104	-0.06990121	0.02134949	
1.6106	-0.06998695	0.02134949	
1.6108	-0.07007245	0.0213495	
1.611	-0.07015771	0.0213495	
1.6112	-0.07024276	0.0213495	
1.6114	-0.07032754	0.0213495	
1.6116	-0.07041211	0.0213495	
1.6118	-0.07049644	0.0213495	
1.612	-0.07058053	0.0213495	
1.6122	-0.07066438	0.0213495	
1.6124	-0.07074801	0.0213495	
1.6126	-0.0708314	0.0213495	
1.6128	-0.07091455	0.02134951	
1.613	-0.07099748	0.02134951	
1.6132	-0.07108016	0.02134951	
1.6134	-0.07116262	0.02134951	
1.6136	-0.07124484	0.02134951	
1.6138	-0.07132684	0.02134951	
1.614	-0.0714086	0.02134951	
1.6142	-0.07149014	0.02134951	
1.6144	-0.07157144	0.02134951	
1.6146	-0.07165251	0.02134951	
1.6148	-0.07173336	0.02134952	
1.615	-0.07181396	0.02134952	
1.6152	-0.07189435	0.02134952	
1.6154	-0.07197451	0.02134952	
1.6156	-0.07205445	0.02134952	
1.6158	-0.07213414	0.02134953	
1.616	-0.07221363	0.02134953	
1.6162	-0.07229289	0.02134953	
1.6164	-0.07237191	0.02134953	
1.6166	-0.07245072	0.02134953	
1.6168	-0.0725293	0.02134953	
1.617	-0.07260767	0.02134953	
1.6172	-0.07268581	0.02134953	
1.6174	-0.07276372	0.02134953	
1.6176	-0.07284141	0.02134953	
1.6178	-0.07291889	0.02134954	
1.618	-0.07299615	0.02134954	
1.6182	-0.07307318	0.02134954	
1.6184	-0.07314999	0.02134954	
1.6186	-0.07322659	0.02134954	
1.6188	-0.07330297	0.02134954	
1.619	-0.07337914	0.02134954	
1.6192	-0.07345508	0.02134954	
1.6194	-0.07353081	0.02134954	
1.6196	-0.07360632	0.02134954	
1.6198	-0.07368162	0.02134955	
1.62	-0.0737567	0.02134955	
1.6202	-0.07383157	0.02134955	
1.6204	-0.07390622	0.02134955	
1.6206	-0.07398066	0.02134955	
1.6208	-0.0740549	0.02134955	
1.621	-0.07412891	0.02134955	
1.6212	-0.07420272	0.02134955	
1.6214	-0.07427632	0.02134955	
1.6216	-0.07434971	0.02134955	
1.6218	-0.07442289	0.02134956	
1.622	-0.07449586	0.02134956	
1.6222	-0.07456862	0.02134956	
1.6224	-0.07464118	0.02134956	
1.6226	-0.07471352	0.02134956	
1.6228	-0.07478566	0.02134956	
1.623	-0.07485761	0.02134956	
1.6232	-0.07492933	0.02134956	
1.6234	-0.07500086	0.02134956	
1.6236	-0.07507219	0.02134956	
1.6238	-0.07514331	0.02134957	
1.624	-0.07521422	0.02134957	
1.6242	-0.07528494	0.02134957	
1.6244	-0.07535546	0.02134957	
1.6246	-0.07542577	0.02134957	
1.6248	-0.07549588	0.02134958	
1.625	-0.07556579	0.02134958	
1.6252	-0.0756355	0.02134958	
1.6254	-0.07570501	0.02134958	
1.6256	-0.07577432	0.02134958	
1.6258	-0.07584344	0.02134958	
1.626	-0.07591236	0.02134958	
1.6262	-0.07598108	0.02134958	
1.6264	-0.0760496	0.02134958	
1.6266	-0.07611793	0.02134958	
1.6268	-0.07618608	0.02134959	
1.627	-0.07625401	0.02134959	
1.6272	-0.07632177	0.02134959	
1.6274	-0.07638932	0.02134959	
1.6276	-0.07645668	0.02134959	
1.6278	-0.07652385	0.02134959	
1.628	-0.07659083	0.02134959	
1.6282	-0.07665762	0.02134959	
1.6284	-0.07672422	0.02134959	
1.6286	-0.07679062	0.02134959	
1.6288	-0.07685684	0.0213496	
1.629	-0.07692287	0.0213496	
1.6292	-0.07698872	0.0213496	
1.6294	-0.07705437	0.0213496	
1.6296	-0.07711983	0.0213496	
1.6298	-0.07718511	0.0213496	
1.63	-0.0772502	0.0213496	
1.6302	-0.07731511	0.0213496	
1.6304	-0.07737983	0.0213496	
1.6306	-0.07744437	0.0213496	
1.6308	-0.07750872	0.02134961	
1.631	-0.07757289	0.02134961	
1.6312	-0.07763688	0.02134961	
1.6314	-0.07770068	0.02134961	
1.6316	-0.0777643	0.02134961	
1.6318	-0.07782774	0.02134961	
1.632	-0.07789101	0.02134961	
1.6322	-0.07795408	0.02134961	
1.6324	-0.07801698	0.02134961	
1.6326	-0.07807971	0.02134961	
1.6328	-0.07814224	0.02134962	
1.633	-0.0782046	0.02134962	
