Time	MV	Muscle2	
5.5056	-0.06476012	13.67185	
5.5058	-0.06485561	13.71659	
5.506	-0.06495116	13.71659	
5.5062	-0.06504672	13.71659	
5.5064	-0.0651423	13.71659	
5.5066	-0.06523786	13.71659	
5.5068	-0.0653334	13.7525	
5.507	-0.06542888	13.7525	
5.5072	-0.06552432	13.7525	
5.5074	-0.06561969	13.7525	
5.5076	-0.06571496	13.7525	
5.5078	-0.06581015	13.78014	
5.508	-0.06590523	13.78014	
5.5082	-0.06600019	13.78014	
5.5084	-0.06609503	13.78014	
5.5086	-0.06618973	13.78014	
5.5088	-0.06628428	13.80017	
5.509	-0.06637869	13.80017	
5.5092	-0.06647295	13.80017	
5.5094	-0.06656703	13.80017	
5.5096	-0.06666095	13.80017	
5.5098	-0.06675469	13.81311	
5.51	-0.06684825	13.81311	
5.5102	-0.06694163	13.81311	
5.5104	-0.06703482	13.81311	
5.5106	-0.06712782	13.81311	
5.5108	-0.06722061	13.81957	
5.511	-0.0673132	13.81957	
5.5112	-0.06740559	13.81957	
5.5114	-0.06749776	13.81957	
5.5116	-0.06758972	13.81957	
5.5118	-0.06768148	13.81999	
5.512	-0.06777301	13.81999	
5.5122	-0.06786433	13.81999	
5.5124	-0.06795541	13.81999	
5.5126	-0.06804629	13.81999	
5.5128	-0.06813693	13.81489	
5.513	-0.06822736	13.81489	
5.5132	-0.06831755	13.81489	
5.5134	-0.06840751	13.81489	
5.5136	-0.06849726	13.81489	
5.5138	-0.06858676	13.80475	
5.514	-0.06867603	13.80475	
5.5142	-0.06876507	13.80475	
5.5144	-0.06885388	13.80475	
5.5146	-0.06894246	13.80475	
5.5148	-0.0690308	13.78996	
5.515	-0.0691189	13.78996	
5.5152	-0.06920677	13.78996	
5.5154	-0.0692944	13.78996	
5.5156	-0.0693818	13.78996	
5.5158	-0.06946895	13.77087	
5.516	-0.06955588	13.77087	
5.5162	-0.06964257	13.77087	
5.5164	-0.06972902	13.77087	
5.5166	-0.06981523	13.77087	
5.5168	-0.06990121	13.7479	
5.517	-0.06998695	13.7479	
5.5172	-0.07007245	13.7479	
5.5174	-0.07015771	13.7479	
5.5176	-0.07024276	13.7479	
5.5178	-0.07032754	13.72134	
5.518	-0.07041211	13.72134	
5.5182	-0.07049644	13.72134	
5.5184	-0.07058053	13.72134	
5.5186	-0.07066438	13.72134	
5.5188	-0.07074801	13.69148	
5.519	-0.0708314	13.69148	
5.5192	-0.07091455	13.69148	
5.5194	-0.07099748	13.69148	
5.5196	-0.07108016	13.69148	
5.5198	-0.07116262	13.65861	
5.52	-0.07124484	13.65861	
5.5202	-0.07132684	13.65861	
5.5204	-0.0714086	13.65861	
5.5206	-0.07149014	13.65861	
5.5208	-0.07157144	13.62297	
5.521	-0.07165251	13.62297	
5.5212	-0.07173336	13.62297	
5.5214	-0.07181396	13.62297	
5.5216	-0.07189435	13.62297	
5.5218	-0.07197451	13.5848	
5.522	-0.07205445	13.5848	
5.5222	-0.07213414	13.5848	
5.5224	-0.07221363	13.5848	
5.5226	-0.07229289	13.5848	
5.5228	-0.07237191	13.54431	
5.523	-0.07245072	13.54431	
5.5232	-0.0725293	13.54431	
5.5234	-0.07260767	13.54431	
5.5236	-0.07268581	13.54431	
5.5238	-0.07276372	13.50172	
5.524	-0.07284141	13.50172	
5.5242	-0.07291889	13.50172	
5.5244	-0.07299615	13.50172	
5.5246	-0.07307318	13.50172	
5.5248	-0.07314999	13.45716	
5.525	-0.07322659	13.45716	
5.5252	-0.07330297	13.45716	
5.5254	-0.07337914	13.45716	
5.5256	-0.07345508	13.45716	
5.5258	-0.07353081	13.41082	
5.526	-0.07360632	13.41082	
5.5262	-0.07368162	13.41082	
5.5264	-0.0737567	13.41082	
5.5266	-0.07383157	13.41082	
5.5268	-0.07390622	13.36285	
5.527	-0.07398066	13.36285	
5.5272	-0.0740549	13.36285	
5.5274	-0.07412891	13.36285	
5.5276	-0.07420272	13.36285	
5.5278	-0.07427632	13.31339	
5.528	-0.07434971	13.31339	
5.5282	-0.07442289	13.31339	
5.5284	-0.07449586	13.31339	
5.5286	-0.07456862	13.31339	
5.5288	-0.07464118	13.26258	
5.529	-0.07471352	13.26258	
5.5292	-0.07478566	13.26258	
5.5294	-0.07485761	13.26258	
5.5296	-0.07492933	13.26258	
5.5298	-0.07500086	13.21052	
5.53	-0.07507219	13.21052	
5.5302	-0.07514331	13.21052	
5.5304	-0.07521422	13.21052	
5.5306	-0.07528494	13.21052	
5.5308	-0.07535546	13.15737	
5.531	-0.07542577	13.15737	
5.5312	-0.07549588	13.15737	
5.5314	-0.07556579	13.15737	
5.5316	-0.0756355	13.15737	
5.5318	-0.07570501	13.10317	
5.532	-0.07577432	13.10317	
5.5322	-0.07584344	13.10317	
5.5324	-0.07591236	13.10317	
5.5326	-0.07598108	13.10317	
5.5328	-0.0760496	13.04806	
5.533	-0.07611793	13.04806	
5.5332	-0.07618608	13.04806	
5.5334	-0.07625401	13.04806	
5.5336	-0.07632177	13.04806	
5.5338	-0.07638932	12.99208	
5.534	-0.07645668	12.99208	
5.5342	-0.07652385	12.99208	
5.5344	-0.07659083	12.99208	
5.5346	-0.07665762	12.99208	
5.5348	-0.07672422	12.93533	
5.535	-0.07679062	12.93533	
5.5352	-0.07685684	12.93533	
5.5354	-0.07692287	12.93533	
5.5356	-0.07698872	12.93533	
5.5358	-0.07705437	12.87795	
5.536	-0.07711983	12.87795	
5.5362	-0.07718511	12.87795	
5.5364	-0.0772502	12.87795	
5.5366	-0.07731511	12.87795	
5.5368	-0.07737983	12.81995	
5.537	-0.07744437	12.81995	
5.5372	-0.07750872	12.81995	
5.5374	-0.07757289	12.81995	
5.5376	-0.07763688	12.81995	
5.5378	-0.07770068	12.76136	
5.538	-0.0777643	12.76136	
5.5382	-0.07782774	12.76136	
5.5384	-0.07789101	12.76136	
5.5386	-0.07795408	12.76136	
5.5388	-0.07801698	12.70228	
5.539	-0.07807971	12.70228	
5.5392	-0.07814224	12.70228	
5.5394	-0.0782046	12.70228	
5.5396	-0.07826679	12.70228	
5.5398	-0.0783288	12.64278	
5.54	-0.07839063	12.64278	
5.5402	-0.07845228	12.64278	
5.5404	-0.07683094	12.64278	
5.5406	-0.07535875	12.64278	
5.5408	-0.07402056	12.58283	
5.541	-0.07280304	12.58283	
5.5412	-0.07169444	12.58283	
5.5414	-0.0706844	12.58283	
5.5416	-0.06976368	12.58283	
5.5418	-0.06892408	12.532	
5.542	-0.06815831	12.532	
5.5422	-0.06745982	12.532	
5.5424	-0.06682277	12.532	
5.5426	-0.06624188	12.532	
5.5428	-0.06571241	12.51347	
5.543	-0.06523012	12.51347	
5.5432	-0.06479111	12.51347	
5.5434	-0.0643919	12.51347	
5.5436	-0.06402933	12.51347	
5.5438	-0.06370048	12.53379	
5.544	-0.06340275	12.53379	
5.5442	-0.06313373	12.53379	
5.5444	-0.06289124	12.53379	
5.5446	-0.06267329	12.53379	
5.5448	-0.06247802	12.59049	
5.545	-0.06230376	12.59049	
5.5452	-0.06214897	12.59049	
5.5454	-0.06201223	12.59049	
5.5456	-0.06189222	12.59049	
5.5458	-0.06178774	12.67568	
5.546	-0.06169769	12.67568	
5.5462	-0.06162103	12.67568	
5.5464	-0.06155682	12.67568	
5.5466	-0.06150419	12.67568	
5.5468	-0.0614623	12.77956	
5.547	-0.06143043	12.77956	
5.5472	-0.06140786	12.77956	
5.5474	-0.06139395	12.77956	
5.5476	-0.06138811	12.77956	
5.5478	-0.06138976	12.89316	
5.548	-0.0613984	12.89316	
5.5482	-0.06141354	12.89316	
5.5484	-0.06143473	12.89316	
5.5486	-0.06146155	12.89316	
5.5488	-0.06149362	13.00927	
5.549	-0.06153058	13.00927	
5.5492	-0.06157207	13.00927	
5.5494	-0.0616178	13.00927	
5.5496	-0.06166746	13.00927	
5.5498	-0.06172078	13.12262	
5.55	-0.06177751	13.12262	
5.5502	-0.06183741	13.12262	
5.5504	-0.06190026	13.12262	
5.5506	-0.06196583	13.12262	
5.5508	-0.06203396	13.22965	
5.551	-0.06210444	13.22965	
5.5512	-0.06217712	13.22965	
5.5514	-0.06225182	13.22965	
5.5516	-0.06232841	13.22965	
5.5518	-0.06240674	13.3281	
5.552	-0.06248669	13.3281	
5.5522	-0.06256813	13.3281	
5.5524	-0.06265095	13.3281	
5.5526	-0.06273504	13.3281	
5.5528	-0.06282032	13.41689	
5.553	-0.06290668	13.41689	
5.5532	-0.06299403	13.41689	
5.5534	-0.06308229	13.41689	
5.5536	-0.06317139	13.41689	
5.5538	-0.06326126	13.49541	
5.554	-0.06335182	13.49541	
5.5542	-0.06344303	13.49541	
5.5544	-0.06353481	13.49541	
5.5546	-0.06362712	13.49541	
5.5548	-0.06371991	13.56366	
5.555	-0.06381312	13.56366	
5.5552	-0.06390671	13.56366	
5.5554	-0.06400064	13.56366	
5.5556	-0.06409487	13.56366	
5.5558	-0.06418937	13.6219	
5.556	-0.06428409	13.6219	
5.5562	-0.06437902	13.6219	
5.5564	-0.06447411	13.6219	
5.5566	-0.06456935	13.6219	
5.5568	-0.06466469	13.67049	
5.557	-0.06476012	13.67049	
5.5572	-0.06485561	13.67049	
5.5574	-0.06495116	13.67049	
5.5576	-0.06504672	13.67049	
5.5578	-0.0651423	13.71008	
5.558	-0.06523786	13.71008	
5.5582	-0.0653334	13.71008	
5.5584	-0.06542888	13.71008	
5.5586	-0.06552432	13.71008	
5.5588	-0.06561969	13.74119	
5.559	-0.06571496	13.74119	
5.5592	-0.06581015	13.74119	
5.5594	-0.06590523	13.74119	
5.5596	-0.06600019	13.74119	
5.5598	-0.06609503	13.76432	
5.56	-0.06618973	13.76432	
5.5602	-0.06628428	13.76432	
5.5604	-0.06637869	13.76432	
