Time	ConeX	ConeY	ConeZ	
0.24	-0.09236901	-0.1776599	-7.416904E-05	
0.241	-0.0927237	-0.1774749	-7.410943E-05	
0.242	-0.09307799	-0.1772891	-7.40543E-05	
0.243	-0.09343191	-0.1771026	-7.39947E-05	
0.244	-0.09378546	-0.1769154	-7.393807E-05	
0.245	-0.09413864	-0.1767275	-7.387549E-05	
0.246	-0.09449144	-0.1765389	-7.381589E-05	
0.247	-0.09484386	-0.1763496	-7.375479E-05	
0.248	-0.09519592	-0.1761595	-7.36922E-05	
0.249	-0.09554759	-0.1759688	-7.362664E-05	
0.25	-0.09589888	-0.1757774	-7.356257E-05	
0.251	-0.09624977	-0.1755853	-7.349551E-05	
0.252	-0.09660029	-0.1753924	-7.342696E-05	
0.253	-0.0969504	-0.1751989	-7.335991E-05	
0.254	-0.09730014	-0.1750047	-7.329285E-05	
0.255	-0.0976495	-0.1748097	-7.321984E-05	
0.256	-0.09799846	-0.1746141	-7.31498E-05	
0.257	-0.09834704	-0.1744178	-7.308275E-05	
0.258	-0.09869521	-0.1742207	-7.301271E-05	
0.259	-0.099043	-0.174023	-7.293821E-05	
0.26	-0.09939038	-0.1738246	-7.286519E-05	
0.261	-0.09973738	-0.1736255	-7.279068E-05	
0.262	-0.100084	-0.1734257	-7.271618E-05	
0.263	-0.1004302	-0.1732252	-7.264018E-05	
0.264	-0.1007759	-0.173024	-7.25627E-05	
0.265	-0.1011213	-0.1728221	-7.248521E-05	
0.266	-0.1014663	-0.1726195	-7.240474E-05	
0.267	-0.1018109	-0.1724163	-7.232428E-05	
0.268	-0.102155	-0.1722123	-7.224232E-05	
0.269	-0.1024988	-0.1720077	-7.216335E-05	
0.27	-0.1028421	-0.1718023	-7.20799E-05	
0.271	-0.1031851	-0.1715963	-7.199496E-05	
0.272	-0.1035276	-0.1713897	-7.1913E-05	
0.273	-0.1038697	-0.1711823	-7.182807E-05	
0.274	-0.1042114	-0.1709742	-7.174164E-05	
0.275	-0.1045527	-0.1707654	-7.165819E-05	
0.276	-0.1048935	-0.170556	-7.157177E-05	
0.277	-0.105234	-0.1703459	-7.148385E-05	
0.278	-0.105574	-0.1701351	-7.139891E-05	
0.279	-0.1059136	-0.1699236	-7.131696E-05	
0.28	-0.1062528	-0.1697115	-7.122755E-05	
0.281	-0.1065915	-0.1694987	-7.11441E-05	
0.282	-0.1069298	-0.1692852	-7.105619E-05	
0.283	-0.1072677	-0.169071	-7.096827E-05	
0.284	-0.1076052	-0.1688561	-7.088036E-05	
0.285	-0.1079422	-0.1686406	-7.079244E-05	
0.286	-0.1082788	-0.1684244	-7.070601E-05	
0.287	-0.108615	-0.1682075	-7.061959E-05	
0.288	-0.1089508	-0.16799	-7.053315E-05	
0.289	-0.109286	-0.1677717	-7.044524E-05	
0.29	-0.1096209	-0.1675529	-7.035882E-05	
0.291	-0.1099553	-0.1673333	-7.02709E-05	
0.292	-0.1102893	-0.1671131	-7.018298E-05	
0.293	-0.1106228	-0.1668922	-7.009357E-05	
0.294	-0.110956	-0.1666706	-7.000864E-05	
0.295	-0.1112886	-0.1664484	-6.992221E-05	
0.296	-0.1116208	-0.1662255	-6.983429E-05	
0.297	-0.1119526	-0.1660019	-6.974638E-05	
0.298	-0.1122839	-0.1657777	-6.965846E-05	
0.299	-0.1126148	-0.1655528	-6.957203E-05	
0.3	-0.1129452	-0.1653273	-6.94871E-05	
0.301	-0.1132752	-0.1651011	-6.940067E-05	
0.302	-0.1136047	-0.1648742	-6.931573E-05	
0.303	-0.1139337	-0.1646467	-6.92293E-05	
0.304	-0.1142624	-0.1644185	-6.914139E-05	
0.305	-0.1145905	-0.1641897	-6.905794E-05	
0.306	-0.1149182	-0.1639601	-6.897152E-05	
0.307	-0.1152454	-0.16373	-6.888509E-05	
0.308	-0.1155722	-0.1634992	-6.879717E-05	
0.309	-0.1158985	-0.1632677	-6.870925E-05	
0.31	-0.1162243	-0.1630356	-6.862432E-05	
0.311	-0.1165497	-0.1628029	-6.853492E-05	
0.312	-0.1168746	-0.1625695	-6.844848E-05	
0.313	-0.117199	-0.1623354	-6.835908E-05	
0.314	-0.117523	-0.1621007	-6.827265E-05	
0.315	-0.1178465	-0.1618653	-6.818622E-05	
0.316	-0.1181696	-0.1616293	-6.809533E-05	
0.317	-0.1184921	-0.1613927	-6.80089E-05	
0.318	-0.1188142	-0.1611554	-6.791949E-05	
0.319	-0.1191358	-0.1609174	-6.782859E-05	
0.32	-0.119457	-0.1606789	-6.773919E-05	
0.321	-0.1197776	-0.1604397	-6.764978E-05	
0.322	-0.1200978	-0.1601998	-6.755889E-05	
0.323	-0.1204175	-0.1599593	-6.747097E-05	
0.324	-0.1207367	-0.1597181	-6.738008E-05	
0.325	-0.1210554	-0.1594764	-6.728768E-05	
0.326	-0.1213737	-0.1592339	-6.719529E-05	
0.327	-0.1216914	-0.1589909	-6.71044E-05	
0.328	-0.1220087	-0.1587472	-6.701201E-05	
0.329	-0.1223255	-0.1585029	-6.691814E-05	
0.33	-0.1226418	-0.1582579	-6.682575E-05	
0.331	-0.1229576	-0.1580124	-6.673187E-05	
0.332	-0.1232729	-0.1577661	-6.663799E-05	
0.333	-0.1235877	-0.1575193	-6.654114E-05	
0.334	-0.1239021	-0.1572718	-6.644577E-05	
0.335	-0.1242159	-0.1570237	-6.63504E-05	
0.336	-0.1245292	-0.156775	-6.625652E-05	
0.337	-0.124842	-0.1565256	-6.616116E-05	
0.338	-0.1251544	-0.1562756	-6.60643E-05	
0.339	-0.1254662	-0.156025	-6.596744E-05	
0.34	-0.1257776	-0.1557738	-6.587207E-05	
0.341	-0.1260884	-0.155522	-6.577373E-05	
0.342	-0.1263987	-0.1552695	-6.567538E-05	
0.343	-0.1267085	-0.1550164	-6.557554E-05	
0.344	-0.1270179	-0.1547627	-6.547869E-05	
0.345	-0.1273267	-0.1545083	-6.538034E-05	
0.346	-0.127635	-0.1542534	-6.528199E-05	
0.347	-0.1279427	-0.1539978	-6.518364E-05	
0.348	-0.12825	-0.1537417	-6.508231E-05	
0.349	-0.1285568	-0.1534849	-6.498396E-05	
