Time	3	Rotation	AVm	
2.7658	-0.01660702	-1.127377	0.7170301	
2.766	-0.01660596	-1.126711	0.7170301	
2.7662	-0.01660584	-1.126711	0.7170301	
2.7664	-0.01660658	-1.126711	0.7170301	
2.7666	-0.01660814	-1.126711	0.7170301	
2.7668	-0.01661045	-1.126711	0.7170301	
2.767	-0.01661346	-1.126043	0.7170301	
2.7672	-0.01661714	-1.126043	0.7170301	
2.7674	-0.01662144	-1.126043	0.7170301	
2.7676	-0.01662631	-1.126043	0.7170301	
2.7678	-0.01663172	-1.126043	0.6883489	
2.768	-0.01663763	-1.125376	0.6883489	
2.7682	-0.01664402	-1.125376	0.6883489	
2.7684	-0.01665084	-1.125376	0.6883489	
2.7686	-0.01665808	-1.125376	0.6883489	
2.7688	-0.0166657	-1.125376	0.6883489	
2.769	-0.01667368	-1.124708	0.6883489	
2.7692	-0.016682	-1.124708	0.6883489	
2.7694	-0.01669062	-1.124708	0.6883489	
2.7696	-0.01669955	-1.124708	0.6883489	
2.7698	-0.01670874	-1.124708	0.6608149	
2.77	-0.0167182	-1.12404	0.6608149	
2.7702	-0.01672789	-1.12404	0.6608149	
2.7704	-0.01673781	-1.12404	0.6608149	
2.7706	-0.01674794	-1.12404	0.6608149	
2.7708	-0.01675826	-1.12404	0.6608149	
2.771	-0.01676877	-1.123373	0.6608149	
2.7712	-0.01677945	-1.123373	0.6608149	
2.7714	-0.01679029	-1.123373	0.6608149	
2.7716	-0.01680128	-1.123373	0.6608149	
2.7718	-0.0168124	-1.123373	0.6343824	
2.772	-0.01682366	-1.122707	0.6343824	
2.7722	-0.01683505	-1.122707	0.6343824	
2.7724	-0.01684654	-1.122707	0.6343824	
2.7726	-0.01685814	-1.122707	0.6343824	
2.7728	-0.01686984	-1.122707	0.6343824	
2.773	-0.01688164	-1.122042	0.6343824	
2.7732	-0.01689352	-1.122042	0.6343824	
2.7734	-0.01690548	-1.122042	0.6343824	
2.7736	-0.01691752	-1.122042	0.6343824	
2.7738	-0.01692962	-1.122042	0.6090071	
2.774	-0.0169418	-1.121378	0.6090071	
2.7742	-0.01695403	-1.121378	0.6090071	
2.7744	-0.01696632	-1.121378	0.6090071	
2.7746	-0.01697866	-1.121378	0.6090071	
2.7748	-0.01699106	-1.121378	0.6090071	
2.775	-0.0170035	-1.120715	0.6090071	
2.7752	-0.01701599	-1.120715	0.6090071	
2.7754	-0.01702851	-1.120715	0.6090071	
2.7756	-0.01697974	-1.120715	0.6090071	
2.7758	-0.01693538	-1.120715	0.5846468	
2.776	-0.01689507	-1.120053	0.5846468	
2.7762	-0.01685851	-1.120053	0.5846468	
2.7764	-0.01682542	-1.120053	0.5846468	
2.7766	-0.01679553	-1.120053	0.5846468	
2.7768	-0.01676859	-1.120053	0.5846468	
2.777	-0.01674441	-1.119393	0.5846468	
2.7772	-0.01672277	-1.119393	0.5846468	
2.7774	-0.01670349	-1.119393	0.5846468	
2.7776	-0.0166864	-1.119393	0.5846468	
2.7778	-0.01667135	-1.119393	0.5612609	
2.778	-0.0166582	-1.118732	0.5612609	
2.7782	-0.01664679	-1.118732	0.5612609	
2.7784	-0.01663703	-1.118732	0.5612609	
2.7786	-0.01662879	-1.118732	0.5612609	
2.7788	-0.01662197	-1.118732	0.5612609	
2.779	-0.01661647	-1.118068	0.5612609	
2.7792	-0.0166122	-1.118068	0.5612609	
2.7794	-0.01660907	-1.118068	0.5612609	
2.7796	-0.01660702	-1.118068	0.5612609	
2.7798	-0.01660596	-1.118068	0.5388105	
2.78	-0.01660584	-1.117402	0.5388105	
2.7802	-0.01660658	-1.117402	0.5388105	
2.7804	-0.01660814	-1.117402	0.5388105	
2.7806	-0.01661045	-1.117402	0.5388105	
2.7808	-0.01661346	-1.117402	0.5388105	
2.781	-0.01661714	-1.116734	0.5388105	
2.7812	-0.01662144	-1.116734	0.5388105	
2.7814	-0.01662631	-1.116734	0.5388105	
2.7816	-0.01663172	-1.116734	0.5388105	
2.7818	-0.01663763	-1.116734	0.5172581	
2.782	-0.01664402	-1.116066	0.5172581	
2.7822	-0.01665084	-1.116066	0.5172581	
2.7824	-0.01665808	-1.116066	0.5172581	
2.7826	-0.0166657	-1.116066	0.5172581	
2.7828	-0.01667368	-1.116066	0.5172581	
2.783	-0.016682	-1.115398	0.5172581	
2.7832	-0.01669062	-1.115398	0.5172581	
2.7834	-0.01669955	-1.115398	0.5172581	
2.7836	-0.01670874	-1.115398	0.5172581	
2.7838	-0.0167182	-1.115398	0.4965678	
2.784	-0.01672789	-1.114731	0.4965678	
2.7842	-0.01673781	-1.114731	0.4965678	
2.7844	-0.01674794	-1.114731	0.4965678	
2.7846	-0.01675826	-1.114731	0.4965678	
2.7848	-0.01676877	-1.114731	0.4965678	
2.785	-0.01677945	-1.114064	0.4965678	
2.7852	-0.01679029	-1.114064	0.4965678	
2.7854	-0.01680128	-1.114064	0.4965678	
2.7856	-0.0168124	-1.114064	0.4965678	
2.7858	-0.01682366	-1.114064	0.4767051	
2.786	-0.01683505	-1.113398	0.4767051	
2.7862	-0.01684654	-1.113398	0.4767051	
2.7864	-0.01685814	-1.113398	0.4767051	
2.7866	-0.01686984	-1.113398	0.4767051	
2.7868	-0.01688164	-1.113398	0.4767051	
2.787	-0.01689352	-1.112733	0.4767051	
2.7872	-0.01690548	-1.112733	0.4767051	
2.7874	-0.01691752	-1.112733	0.4767051	
2.7876	-0.01692962	-1.112733	0.4767051	
2.7878	-0.0169418	-1.112733	0.4576369	
2.788	-0.01695403	-1.11207	0.4576369	
2.7882	-0.01696632	-1.11207	0.4576369	
2.7884	-0.01697866	-1.11207	0.4576369	
2.7886	-0.01699106	-1.11207	0.4576369	
2.7888	-0.0170035	-1.11207	0.4576369	
2.789	-0.01701599	-1.111407	0.4576369	
2.7892	-0.01702851	-1.111407	0.4576369	
2.7894	-0.01697974	-1.111407	0.4576369	
2.7896	-0.01693538	-1.111407	0.4576369	
2.7898	-0.01689507	-1.111407	0.4393314	
2.79	-0.01685851	-1.110745	0.4393314	
2.7902	-0.01682542	-1.110745	0.4393314	
2.7904	-0.01679553	-1.110745	0.4393314	
2.7906	-0.01676859	-1.110745	0.4393314	
2.7908	-0.01674441	-1.110745	0.4393314	
2.791	-0.01672277	-1.110085	0.4393314	
2.7912	-0.01670349	-1.110085	0.4393314	
2.7914	-0.0166864	-1.110085	0.4393314	
2.7916	-0.01667135	-1.110085	0.4393314	
2.7918	-0.0166582	-1.110085	0.4217581	
2.792	-0.01664679	-1.109424	0.4217581	
2.7922	-0.01663703	-1.109424	0.4217581	
2.7924	-0.01662879	-1.109424	0.4217581	
2.7926	-0.01662197	-1.109424	0.4217581	
2.7928	-0.01661647	-1.109424	0.4217581	
2.793	-0.0166122	-1.108759	0.4217581	
2.7932	-0.01660907	-1.108759	0.4217581	
2.7934	-0.01660702	-1.108759	0.4217581	
2.7936	-0.01660596	-1.108759	0.4217581	
2.7938	-0.01660584	-1.108759	0.4048878	
2.794	-0.01660658	-1.108092	0.4048878	
2.7942	-0.01660814	-1.108092	0.4048878	
2.7944	-0.01661045	-1.108092	0.4048878	
2.7946	-0.01661346	-1.108092	0.4048878	
2.7948	-0.01661714	-1.108092	0.4048878	
2.795	-0.01662144	-1.107425	0.4048878	
2.7952	-0.01662631	-1.107425	0.4048878	
2.7954	-0.01663172	-1.107425	0.4048878	
2.7956	-0.01663763	-1.107425	0.4048878	
2.7958	-0.01664402	-1.107425	0.3886923	
2.796	-0.01665084	-1.106757	0.3886923	
2.7962	-0.01665808	-1.106757	0.3886923	
2.7964	-0.0166657	-1.106757	0.3886923	
2.7966	-0.01667368	-1.106757	0.3886923	
2.7968	-0.016682	-1.106757	0.3886923	
2.797	-0.01669062	-1.106089	0.3886923	
2.7972	-0.01669955	-1.106089	0.3886923	
2.7974	-0.01670874	-1.106089	0.3886923	
2.7976	-0.0167182	-1.106089	0.3886923	
2.7978	-0.01672789	-1.106089	0.3731446	
2.798	-0.01673781	-1.105422	0.3731446	
2.7982	-0.01674794	-1.105422	0.3731446	
2.7984	-0.01675826	-1.105422	0.3731446	
2.7986	-0.01676877	-1.105422	0.3731446	
2.7988	-0.01677945	-1.105422	0.3731446	
2.799	-0.01679029	-1.104755	0.3731446	
2.7992	-0.01680128	-1.104755	0.3731446	
2.7994	-0.0168124	-1.104755	0.3731446	
2.7996	-0.01682366	-1.104755	0.3731446	
2.7998	-0.01683505	-1.104755	0.3582188	
2.8	-0.01684654	-1.104089	0.3582188	
2.8002	-0.01685814	-1.104089	0.3582188	
2.8004	-0.01686984	-1.104089	0.3582188	
2.8006	-0.01688164	-1.104089	0.3582188	
2.8008	-0.01689352	-1.104089	0.3582188	
2.801	-0.01690548	-1.103425	0.3582188	
2.8012	-0.01691752	-1.103425	0.3582188	
2.8014	-0.01692962	-1.103425	0.3582188	
2.8016	-0.0169418	-1.103425	0.3582188	
2.8018	-0.01695403	-1.103425	0.3438901	
2.802	-0.01696632	-1.102761	0.3438901	
2.8022	-0.01697866	-1.102761	0.3438901	
2.8024	-0.01699106	-1.102761	0.3438901	
2.8026	-0.0170035	-1.102761	0.3438901	
2.8028	-0.01701599	-1.102761	0.3438901	
2.803	-0.01702851	-1.102099	0.3438901	
2.8032	-0.01697974	-1.102099	0.3438901	
2.8034	-0.01693538	-1.102099	0.3438901	
2.8036	-0.01689507	-1.102099	0.3438901	
2.8038	-0.01685851	-1.102099	0.3301345	
2.804	-0.01682542	-1.101438	0.3301345	
2.8042	-0.01679553	-1.101438	0.3301345	
2.8044	-0.01676859	-1.101438	0.3301345	
2.8046	-0.01674441	-1.101438	0.3301345	
2.8048	-0.01672277	-1.101438	0.3301345	
2.805	-0.01670349	-1.100778	0.3301345	
2.8052	-0.0166864	-1.100778	0.3301345	
2.8054	-0.01667135	-1.100778	0.3301345	
2.8056	-0.0166582	-1.100778	0.3301345	
2.8058	-0.01664679	-1.100778	0.3169291	
2.806	-0.01663703	-1.100115	0.3169291	
2.8062	-0.01662879	-1.100115	0.3169291	
2.8064	-0.01662197	-1.100115	0.3169291	
2.8066	-0.01661647	-1.100115	0.3169291	
2.8068	-0.0166122	-1.100115	0.3169291	
2.807	-0.01660907	-1.09945	0.3169291	
2.8072	-0.01660702	-1.09945	0.3169291	
2.8074	-0.01660596	-1.09945	0.3169291	
2.8076	-0.01660584	-1.09945	0.3169291	
2.8078	-0.01660658	-1.09945	0.3042519	
2.808	-0.01660814	-1.098783	0.3042519	
2.8082	-0.01661045	-1.098783	0.3042519	
2.8084	-0.01661346	-1.098783	0.3042519	
2.8086	-0.01661714	-1.098783	0.3042519	
2.8088	-0.01662144	-1.098783	0.3042519	
2.809	-0.01662631	-1.098116	0.3042519	
2.8092	-0.01663172	-1.098116	0.3042519	
2.8094	-0.01663763	-1.098116	0.3042519	
2.8096	-0.01664402	-1.098116	0.3042519	
2.8098	-0.01665084	-1.098116	0.2920819	
2.81	-0.01665808	-1.097448	0.2920819	
2.8102	-0.0166657	-1.097448	0.2920819	
2.8104	-0.01667368	-1.097448	0.2920819	
2.8106	-0.016682	-1.097448	0.2920819	
2.8108	-0.01669062	-1.097448	0.2920819	
2.811	-0.01669955	-1.09678	0.2920819	
2.8112	-0.01670874	-1.09678	0.2920819	
2.8114	-0.0167182	-1.09678	0.2920819	
2.8116	-0.01672789	-1.09678	0.2920819	
2.8118	-0.01673781	-1.09678	0.2803986	
2.812	-0.01674794	-1.096113	0.2803986	
2.8122	-0.01675826	-1.096113	0.2803986	
2.8124	-0.01676877	-1.096113	0.2803986	
2.8126	-0.01677945	-1.096113	0.2803986	
2.8128	-0.01679029	-1.096113	0.2803986	
2.813	-0.01680128	-1.095446	0.2803986	
2.8132	-0.0168124	-1.095446	0.2803986	
2.8134	-0.01682366	-1.095446	0.2803986	
2.8136	-0.01683505	-1.095446	0.2803986	
2.8138	-0.01684654	-1.095446	0.2691827	
2.814	-0.01685814	-1.094781	0.2691827	
2.8142	-0.01686984	-1.094781	0.2691827	
2.8144	-0.01688164	-1.094781	0.2691827	
2.8146	-0.01689352	-1.094781	0.2691827	
2.8148	-0.01690548	-1.094781	0.2691827	
2.815	-0.01691752	-1.094116	0.2691827	
2.8152	-0.01692962	-1.094116	0.2691827	
2.8154	-0.0169418	-1.094116	0.2691827	
2.8156	-0.01695403	-1.094116	0.2691827	
2.8158	-0.01696632	-1.094116	0.2584154	
2.816	-0.01697866	-1.093453	0.2584154	
2.8162	-0.01699106	-1.093453	0.2584154	
2.8164	-0.0170035	-1.093453	0.2584154	
2.8166	-0.01701599	-1.093453	0.2584154	
2.8168	-0.01702851	-1.093453	0.2584154	
2.817	-0.01697974	-1.09279	0.2584154	
2.8172	-0.01693538	-1.09279	0.2584154	
2.8174	-0.01689507	-1.09279	0.2584154	
2.8176	-0.01685851	-1.09279	0.2584154	
2.8178	-0.01682542	-1.09279	0.2480787	
2.818	-0.01679553	-1.092129	0.2480787	
2.8182	-0.01676859	-1.092129	0.2480787	
2.8184	-0.01674441	-1.092129	0.2480787	
2.8186	-0.01672277	-1.092129	0.2480787	
2.8188	-0.01670349	-1.092129	0.2480787	
2.819	-0.0166864	-1.09147	0.2480787	
2.8192	-0.01667135	-1.09147	0.2480787	
2.8194	-0.0166582	-1.09147	0.2480787	
2.8196	-0.01664679	-1.09147	0.2480787	
2.8198	-0.01663703	-1.09147	0.2381556	
2.82	-0.01662879	-1.090807	0.2381556	
2.8202	-0.01662197	-1.090807	0.2381556	
2.8204	-0.01661647	-1.090807	0.2381556	
2.8206	-0.0166122	-1.090807	0.2381556	
2.8208	-0.01660907	-1.090807	0.2381556	
2.821	-0.01660702	-1.090141	0.2381556	
2.8212	-0.01660596	-1.090141	0.2381556	
2.8214	-0.01660584	-1.090141	0.2381556	
2.8216	-0.01660658	-1.090141	0.2381556	
2.8218	-0.01660814	-1.090141	0.2286294	
2.822	-0.01661045	-1.089474	0.2286294	
2.8222	-0.01661346	-1.089474	0.2286294	
2.8224	-0.01661714	-1.089474	0.2286294	
2.8226	-0.01662144	-1.089474	0.2286294	
2.8228	-0.01662631	-1.089474	0.2286294	
2.823	-0.01663172	-1.088806	0.2286294	
2.8232	-0.01663763	-1.088806	0.2286294	
2.8234	-0.01664402	-1.088806	0.2286294	
2.8236	-0.01665084	-1.088806	0.2286294	
2.8238	-0.01665808	-1.088806	0.2194842	
2.824	-0.0166657	-1.088138	0.2194842	
2.8242	-0.01667368	-1.088138	0.2194842	
2.8244	-0.016682	-1.088138	0.2194842	
2.8246	-0.01669062	-1.088138	0.2194842	
2.8248	-0.01669955	-1.088138	0.2194842	
2.825	-0.01670874	-1.087471	0.2194842	
2.8252	-0.0167182	-1.087471	0.2194842	
2.8254	-0.01672789	-1.087471	0.2194842	
2.8256	-0.01673781	-1.087471	0.2194842	
2.8258	-0.01674794	-1.087471	0.2107048	
2.826	-0.01675826	-1.086804	0.2107048	
2.8262	-0.01676877	-1.086804	0.2107048	
2.8264	-0.01677945	-1.086804	0.2107048	
2.8266	-0.01679029	-1.086804	0.2107048	
2.8268	-0.01680128	-1.086804	0.2107048	
2.827	-0.0168124	-1.086137	0.2107048	
2.8272	-0.01682366	-1.086137	0.2107048	
2.8274	-0.01683505	-1.086137	0.2107048	
2.8276	-0.01684654	-1.086137	0.2107048	
2.8278	-0.01685814	-1.086137	0.2022766	
2.828	-0.01686984	-1.085472	0.2022766	
2.8282	-0.01688164	-1.085472	0.2022766	
2.8284	-0.01689352	-1.085472	0.2022766	
2.8286	-0.01690548	-1.085472	0.2022766	
2.8288	-0.01691752	-1.085472	0.2022766	
2.829	-0.01692962	-1.084808	0.2022766	
2.8292	-0.0169418	-1.084808	0.2022766	
2.8294	-0.01695403	-1.084808	0.2022766	
2.8296	-0.01696632	-1.084808	0.2022766	
2.8298	-0.01697866	-1.084808	0.1941856	
2.83	-0.01699106	-1.084144	0.1941856	
2.8302	-0.0170035	-1.084144	0.1941856	
2.8304	-0.01701599	-1.084144	0.1941856	
2.8306	-0.01702851	-1.084144	0.1941856	
2.8308	-0.01697974	-1.084144	0.1941856	
2.831	-0.01693538	-1.083483	0.1941856	
2.8312	-0.01689507	-1.083483	0.1941856	
2.8314	-0.01685851	-1.083483	0.1941856	
2.8316	-0.01682542	-1.083483	0.1941856	
2.8318	-0.01679553	-1.083483	0.1864181	
2.832	-0.01676859	-1.082822	0.1864181	
2.8322	-0.01674441	-1.082822	0.1864181	
2.8324	-0.01672277	-1.082822	0.1864181	
2.8326	-0.01670349	-1.082822	0.1864181	
2.8328	-0.0166864	-1.082822	0.1864181	
2.833	-0.01667135	-1.082162	0.1864181	
2.8332	-0.0166582	-1.082162	0.1864181	
2.8334	-0.01664679	-1.082162	0.1864181	
2.8336	-0.01663703	-1.082162	0.1864181	
2.8338	-0.01662879	-1.082162	0.1789614	
2.834	-0.01662197	-1.081499	0.1789614	
2.8342	-0.01661647	-1.081499	0.1789614	
2.8344	-0.0166122	-1.081499	0.1789614	
2.8346	-0.01660907	-1.081499	0.1789614	
2.8348	-0.01660702	-1.081499	0.1789614	
2.835	-0.01660596	-1.080833	0.1789614	
2.8352	-0.01660584	-1.080833	0.1789614	
2.8354	-0.01660658	-1.080833	0.1789614	
2.8356	-0.01660814	-1.080833	0.1789614	
2.8358	-0.01661045	-1.080833	0.171803	
2.836	-0.01661346	-1.080165	0.171803	
2.8362	-0.01661714	-1.080165	0.171803	
2.8364	-0.01662144	-1.080165	0.171803	
2.8366	-0.01662631	-1.080165	0.171803	
2.8368	-0.01663172	-1.080165	0.171803	
2.837	-0.01663763	-1.079497	0.171803	
2.8372	-0.01664402	-1.079497	0.171803	
2.8374	-0.01665084	-1.079497	0.171803	
2.8376	-0.01665808	-1.079497	0.171803	
2.8378	-0.0166657	-1.079497	0.1649308	
2.838	-0.01667368	-1.078829	0.1649308	
2.8382	-0.016682	-1.078829	0.1649308	
2.8384	-0.01669062	-1.078829	0.1649308	
2.8386	-0.01669955	-1.078829	0.1649308	
2.8388	-0.01670874	-1.078829	0.1649308	
2.839	-0.0167182	-1.078162	0.1649308	
2.8392	-0.01672789	-1.078162	0.1649308	
2.8394	-0.01673781	-1.078162	0.1649308	
2.8396	-0.01674794	-1.078162	0.1649308	
2.8398	-0.01675826	-1.078162	0.1583336	
2.84	-0.01676877	-1.077495	0.1583336	
2.8402	-0.01677945	-1.077495	0.1583336	
2.8404	-0.01679029	-1.077495	0.1583336	
2.8406	-0.01680128	-1.077495	0.1583336	
2.8408	-0.0168124	-1.077495	0.1583336	
2.841	-0.01682366	-1.076829	0.1583336	
2.8412	-0.01683505	-1.076829	0.1583336	
2.8414	-0.01684654	-1.076829	0.1583336	
2.8416	-0.01685814	-1.076829	0.1583336	
2.8418	-0.01686984	-1.076829	0.1520003	
2.842	-0.01688164	-1.076164	0.1520003	
2.8422	-0.01689352	-1.076164	0.1520003	
2.8424	-0.01690548	-1.076164	0.1520003	
2.8426	-0.01691752	-1.076164	0.1520003	
2.8428	-0.01692962	-1.076164	0.1520003	
2.843	-0.0169418	-1.0755	0.1520003	
2.8432	-0.01695403	-1.0755	0.1520003	
2.8434	-0.01696632	-1.0755	0.1520003	
2.8436	-0.01697866	-1.0755	0.1520003	
2.8438	-0.01699106	-1.0755	0.1459202	
2.844	-0.0170035	-1.074837	0.1459202	
2.8442	-0.01701599	-1.074837	0.1459202	
2.8444	-0.01702851	-1.074837	0.1459202	
2.8446	-0.01697974	-1.074837	0.1459202	
2.8448	-0.01693538	-1.074837	0.1459202	
2.845	-0.01689507	-1.074175	0.1459202	
2.8452	-0.01685851	-1.074175	0.1459202	
2.8454	-0.01682542	-1.074175	0.1459202	
2.8456	-0.01679553	-1.074175	0.1459202	
2.8458	-0.01676859	-1.074175	0.1400834	
2.846	-0.01674441	-1.073514	0.1400834	
2.8462	-0.01672277	-1.073514	0.1400834	
2.8464	-0.01670349	-1.073514	0.1400834	
2.8466	-0.0166864	-1.073514	0.1400834	
2.8468	-0.01667135	-1.073514	0.1400834	
2.847	-0.0166582	-1.072854	0.1400834	
2.8472	-0.01664679	-1.072854	0.1400834	
2.8474	-0.01663703	-1.072854	0.1400834	
2.8476	-0.01662879	-1.072854	0.1400834	
2.8478	-0.01662197	-1.072854	0.1344801	
2.848	-0.01661647	-1.07219	0.1344801	
2.8482	-0.0166122	-1.07219	0.1344801	
2.8484	-0.01660907	-1.07219	0.1344801	
2.8486	-0.01660702	-1.07219	0.1344801	
2.8488	-0.01660596	-1.07219	0.1344801	
2.849	-0.01660584	-1.071523	0.1344801	
2.8492	-0.01660658	-1.071523	0.1344801	
2.8494	-0.01660814	-1.071523	0.1344801	
2.8496	-0.01661045	-1.071523	0.1344801	
2.8498	-0.01661346	-1.071523	0.1291009	
2.85	-0.01661714	-1.070856	0.1291009	
2.8502	-0.01662144	-1.070856	0.1291009	
2.8504	-0.01662631	-1.070856	0.1291009	
2.8506	-0.01663172	-1.070856	0.1291009	
2.8508	-0.01663763	-1.070856	0.1291009	
2.851	-0.01664402	-1.070188	0.1291009	
2.8512	-0.01665084	-1.070188	0.1291009	
2.8514	-0.01665808	-1.070188	0.1291009	
2.8516	-0.0166657	-1.070188	0.1291009	
2.8518	-0.01667368	-1.070188	0.1239369	
2.852	-0.016682	-1.06952	0.1239369	
2.8522	-0.01669062	-1.06952	0.1239369	
2.8524	-0.01669955	-1.06952	0.1239369	
2.8526	-0.01670874	-1.06952	0.1239369	
2.8528	-0.0167182	-1.06952	0.1239369	
2.853	-0.01672789	-1.068853	0.1239369	
2.8532	-0.01673781	-1.068853	0.1239369	
2.8534	-0.01674794	-1.068853	0.1239369	
2.8536	-0.01675826	-1.068853	0.1239369	
2.8538	-0.01676877	-1.068853	0.1189794	
2.854	-0.01677945	-1.068186	0.1189794	
2.8542	-0.01679029	-1.068186	0.1189794	
2.8544	-0.01680128	-1.068186	0.1189794	
2.8546	-0.0168124	-1.068186	0.1189794	
2.8548	-0.01682366	-1.068186	0.1189794	
2.855	-0.01683505	-1.06752	0.1189794	
2.8552	-0.01684654	-1.06752	0.1189794	
2.8554	-0.01685814	-1.06752	0.1189794	
2.8556	-0.01686984	-1.06752	0.1189794	
2.8558	-0.01688164	-1.06752	0.1142202	
2.856	-0.01689352	-1.066855	0.1142202	
2.8562	-0.01690548	-1.066855	0.1142202	
2.8564	-0.01691752	-1.066855	0.1142202	
2.8566	-0.01692962	-1.066855	0.1142202	
2.8568	-0.0169418	-1.066855	0.1142202	
2.857	-0.01695403	-1.066191	0.1142202	
2.8572	-0.01696632	-1.066191	0.1142202	
2.8574	-0.01697866	-1.066191	0.1142202	
2.8576	-0.01699106	-1.066191	0.1142202	
2.8578	-0.0170035	-1.066191	0.1096514	
2.858	-0.01701599	-1.065529	0.1096514	
2.8582	-0.01702851	-1.065529	0.1096514	
2.8584	-0.01697974	-1.065529	0.1096514	
2.8586	-0.01693538	-1.065529	0.1096514	
2.8588	-0.01689507	-1.065529	0.1096514	
2.859	-0.01685851	-1.064867	0.1096514	
2.8592	-0.01682542	-1.064867	0.1096514	
2.8594	-0.01679553	-1.064867	0.1096514	
2.8596	-0.01676859	-1.064867	0.1096514	
2.8598	-0.01674441	-1.064867	0.1052653	
2.86	-0.01672277	-1.064207	0.1052653	
2.8602	-0.01670349	-1.064207	0.1052653	
2.8604	-0.0166864	-1.064207	0.1052653	
2.8606	-0.01667135	-1.064207	0.1052653	
2.8608	-0.0166582	-1.064207	0.1052653	
2.861	-0.01664679	-1.063546	0.1052653	
2.8612	-0.01663703	-1.063546	0.1052653	
2.8614	-0.01662879	-1.063546	0.1052653	
2.8616	-0.01662197	-1.063546	0.1052653	
2.8618	-0.01661647	-1.063546	0.1010547	
2.862	-0.0166122	-1.062881	0.1010547	
2.8622	-0.01660907	-1.062881	0.1010547	
2.8624	-0.01660702	-1.062881	0.1010547	
2.8626	-0.01660596	-1.062881	0.1010547	
2.8628	-0.01660584	-1.062881	0.1010547	
2.863	-0.01660658	-1.062214	0.1010547	
2.8632	-0.01660814	-1.062214	0.1010547	
2.8634	-0.01661045	-1.062214	0.1010547	
2.8636	-0.01661346	-1.062214	0.1010547	
2.8638	-0.01661714	-1.062214	0.09701255	
2.864	-0.01662144	-1.061547	0.09701255	
2.8642	-0.01662631	-1.061547	0.09701255	
2.8644	-0.01663172	-1.061547	0.09701255	
2.8646	-0.01663763	-1.061547	0.09701255	
2.8648	-0.01664402	-1.061547	0.09701255	
2.865	-0.01665084	-1.060879	0.09701255	
2.8652	-0.01665808	-1.060879	0.09701255	
2.8654	-0.0166657	-1.060879	0.09701255	
2.8656	-0.01667368	-1.060879	0.09701255	
2.8658	-0.016682	-1.060879	0.09313204	
2.866	-0.01669062	-1.060211	0.09313204	
2.8662	-0.01669955	-1.060211	0.09313204	
2.8664	-0.01670874	-1.060211	0.09313204	
2.8666	-0.0167182	-1.060211	0.09313204	
2.8668	-0.01672789	-1.060211	0.09313204	
2.867	-0.01673781	-1.059543	0.09313204	
2.8672	-0.01674794	-1.059543	0.09313204	
2.8674	-0.01675826	-1.059543	0.09313204	
2.8676	-0.01676877	-1.059543	0.09313204	
2.8678	-0.01677945	-1.059543	0.08940676	
2.868	-0.01679029	-1.058877	0.08940676	
2.8682	-0.01680128	-1.058877	0.08940676	
2.8684	-0.0168124	-1.058877	0.08940676	
2.8686	-0.01682366	-1.058877	0.08940676	
2.8688	-0.01683505	-1.058877	0.08940676	
2.869	-0.01684654	-1.058211	0.08940676	
2.8692	-0.01685814	-1.058211	0.08940676	
2.8694	-0.01686984	-1.058211	0.08940676	
2.8696	-0.01688164	-1.058211	0.08940676	
2.8698	-0.01689352	-1.058211	0.08583049	
2.87	-0.01690548	-1.057546	0.08583049	
2.8702	-0.01691752	-1.057546	0.08583049	
2.8704	-0.01692962	-1.057546	0.08583049	
2.8706	-0.0169418	-1.057546	0.08583049	
2.8708	-0.01695403	-1.057546	0.08583049	
2.871	-0.01696632	-1.056883	0.08583049	
2.8712	-0.01697866	-1.056883	0.08583049	
2.8714	-0.01699106	-1.056883	0.08583049	
2.8716	-0.0170035	-1.056883	0.08583049	
2.8718	-0.01701599	-1.056883	0.08239727	
2.872	-0.01702851	-1.05622	0.08239727	
2.8722	-0.01697974	-1.05622	0.08239727	
2.8724	-0.01693538	-1.05622	0.08239727	
2.8726	-0.01689507	-1.05622	0.08239727	
2.8728	-0.01685851	-1.05622	0.08239727	
2.873	-0.01682542	-1.055559	0.08239727	
2.8732	-0.01679553	-1.055559	0.08239727	
2.8734	-0.01676859	-1.055559	0.08239727	
2.8736	-0.01674441	-1.055559	0.08239727	
2.8738	-0.01672277	-1.055559	0.07910138	
2.874	-0.01670349	-1.054899	0.07910138	
2.8742	-0.0166864	-1.054899	0.07910138	
2.8744	-0.01667135	-1.054899	0.07910138	
2.8746	-0.0166582	-1.054899	0.07910138	
2.8748	-0.01664679	-1.054899	0.07910138	
2.875	-0.01663703	-1.054237	0.07910138	
2.8752	-0.01662879	-1.054237	0.07910138	
2.8754	-0.01662197	-1.054237	0.07910138	
2.8756	-0.01661647	-1.054237	0.07910138	
2.8758	-0.0166122	-1.054237	0.07593732	
2.876	-0.01660907	-1.053572	0.07593732	
2.8762	-0.01660702	-1.053572	0.07593732	
2.8764	-0.01660596	-1.053572	0.07593732	
2.8766	-0.01660584	-1.053572	0.07593732	
2.8768	-0.01660658	-1.053572	0.07593732	
2.877	-0.01660814	-1.052905	0.07593732	
2.8772	-0.01661045	-1.052905	0.07593732	
2.8774	-0.01661346	-1.052905	0.07593732	
2.8776	-0.01661714	-1.052905	0.07593732	
2.8778	-0.01662144	-1.052905	0.07289983	
2.878	-0.01662631	-1.052237	0.07289983	
2.8782	-0.01663172	-1.052237	0.07289983	
2.8784	-0.01663763	-1.052237	0.07289983	
