Time	Position	Length2	2	
1.59	1.890699	3.266153	0	
1.591	1.886058	3.270571	0	
1.592	1.881418	3.27499	0	
1.593	1.876777	3.279409	0	
1.594	1.872136	3.283828	0	
1.595	1.867496	3.288249	0	
1.596	1.862856	3.29267	0	
1.597	1.858215	3.297091	0	
1.598	1.853575	3.301513	0	
1.599	1.848936	3.305935	0	
1.6	1.844296	3.310358	0	
1.601	1.839657	3.31478	0	
1.602	1.835019	3.319203	0	
1.603	1.83038	3.323626	0	
1.604	1.825742	3.328049	0	
1.605	1.821105	3.332473	0	
1.606	1.816468	3.336896	0	
1.607	1.811832	3.341319	0	
1.608	1.807197	3.345743	0	
1.609	1.802562	3.350166	0	
1.61	1.797928	3.354589	0	
1.611	1.793294	3.359012	0	
1.612	1.788662	3.363435	0	
1.613	1.78403	3.367857	0	
1.614	1.7794	3.37228	0	
1.615	1.77477	3.376702	0	
1.616	1.770141	3.381123	0	
1.617	1.765513	3.385544	0	
1.618	1.760886	3.389965	0	
1.619	1.756261	3.394385	0	
1.62	1.751636	3.398805	0	
1.621	1.747013	3.403224	0	
1.622	1.742391	3.407642	0	
1.623	1.73777	3.41206	0	
1.624	1.73315	3.416477	0	
1.625	1.728532	3.420893	0	
1.626	1.723915	3.425309	0	
1.627	1.7193	3.429723	0	
1.628	1.714686	3.434137	0	
1.629	1.710074	3.43855	0	
1.63	1.705463	3.442961	0	
1.631	1.700854	3.447372	0	
1.632	1.696246	3.451782	0	
1.633	1.69164	3.456191	0	
1.634	1.687036	3.460598	0	
1.635	1.682434	3.465004	0	
1.636	1.677833	3.46941	0	
1.637	1.673235	3.473814	0	
1.638	1.668638	3.478216	0	
1.639	1.664043	3.482617	0	
1.64	1.65945	3.487017	0	
1.641	1.654859	3.491415	0	
1.642	1.650271	3.495811	0	
1.643	1.645684	3.500207	0	
1.644	1.641099	3.5046	0	
1.645	1.636517	3.508993	0	
1.646	1.631937	3.513383	0	
1.647	1.627359	3.517771	0	
1.648	1.622784	3.522159	0	
1.649	1.618211	3.526544	0	
1.65	1.61364	3.530927	0	
1.651	1.609072	3.535309	0	
1.652	1.604506	3.539688	0	
1.653	1.599943	3.544066	0	
1.654	1.595382	3.548442	0	
1.655	1.590824	3.552816	0	
1.656	1.586268	3.557187	0	
1.657	1.581716	3.561557	0	
1.658	1.577165	3.565924	0	
1.659	1.572618	3.570289	0	
1.66	1.568074	3.574651	0	
1.661	1.563532	3.579012	0	
1.662	1.558993	3.58337	0	
1.663	1.554458	3.587726	0	
1.664	1.549925	3.59208	0	
1.665	1.545395	3.596431	0	
1.666	1.540868	3.600779	0	
1.667	1.536345	3.605125	0	
1.668	1.531824	3.609469	0	
1.669	1.527307	3.61381	0	
1.67	1.522793	3.618148	0	
1.671	1.518282	3.622483	0	
1.672	1.513774	3.626815	0	
1.673	1.50927	3.631145	0	
1.674	1.504769	3.635472	0	
1.675	1.500272	3.639796	0	
1.676	1.495778	3.644118	0	
1.677	1.491287	3.648436	0	
1.678	1.4868	3.652752	0	
1.679	1.482317	3.657064	0	
1.68	1.477837	3.661373	0	
1.681	1.473361	3.665679	0	
1.682	1.468889	3.669982	0	
1.683	1.46442	3.674282	0	
1.684	1.459956	3.678578	0	
1.685	1.455495	3.682871	0	
1.686	1.451038	3.687161	0	
1.687	1.446584	3.691448	0	
1.688	1.442135	3.695731	0	
1.689	1.43769	3.700011	0	
1.69	1.433249	3.704287	0	
1.691	1.428811	3.70856	0	
1.692	1.424378	3.712829	0	
1.693	1.41995	3.717094	0	
1.694	1.415525	3.721356	0	
1.695	1.411104	3.725614	0	
1.696	1.406688	3.729868	0	
1.697	1.402276	3.734119	0	
1.698	1.397869	3.738366	0	
1.699	1.393465	3.742609	0	
1.7	1.389066	3.746848	0	
1.701	1.384672	3.751083	0	
1.702	1.380282	3.755314	0	
1.703	1.375897	3.759542	0	
1.704	1.371516	3.763765	0	
1.705	1.36714	3.767984	0	
1.706	1.362769	3.772199	0	
1.707	1.358402	3.776409	0	
1.708	1.35404	3.780616	0	
1.709	1.349683	3.784818	0	
1.71	1.34533	3.789016	0	
1.711	1.340983	3.793209	0	
1.712	1.33664	3.797398	0	
1.713	1.332302	3.801584	0	
1.714	1.32797	3.805764	0	
1.715	1.323642	3.80994	0	
1.716	1.319319	3.814111	0	
1.717	1.315001	3.818278	0	
1.718	1.310689	3.822439	0	
1.719	1.306381	3.826597	0	
1.72	1.302079	3.83075	0	
1.721	1.297782	3.834898	0	
1.722	1.293491	3.839041	0	
1.723	1.289204	3.84318	0	
1.724	1.284923	3.847314	0	
1.725	1.280648	3.851443	0	
1.726	1.276377	3.855567	0	
1.727	1.272113	3.859685	0	
1.728	1.267853	3.8638	0	
1.729	1.2636	3.867908	0	
1.73	1.259351	3.872012	0	
1.731	1.255109	3.876112	0	
1.732	1.250872	3.880204	0	
1.733	1.246641	3.884293	0	
1.734	1.242415	3.888375	0	
1.735	1.238196	3.892453	0	
1.736	1.233982	3.896526	0	
1.737	1.229774	3.900594	0	
1.738	1.225572	3.904655	0	
1.739	1.221375	3.908712	0	
1.74	1.217185	3.912763	0	
1.741	1.213001	3.916808	0	
1.742	1.208822	3.920849	0	
1.743	1.20465	3.924883	0	
1.744	1.200484	3.928912	0	
1.745	1.196324	3.932935	0	
1.746	1.19217	3.936952	0	
1.747	1.188022	3.940964	0	
1.748	1.183881	3.944969	0	
1.749	1.179746	3.94897	0	
1.75	1.175617	3.952964	0	
1.751	1.171494	3.956953	0	
1.752	1.167378	3.960936	0	
1.753	1.163269	3.964912	0	
1.754	1.159166	3.968883	0	
1.755	1.155069	3.972847	0	
1.756	1.150979	3.976806	0	
1.757	1.146895	3.980758	0	
1.758	1.142818	3.984704	0	
1.759	1.138748	3.988645	0	
1.76	1.134684	3.992579	0	
1.761	1.130627	3.996506	0	
1.762	1.126577	4.000428	0	
1.763	1.122533	4.004344	0	
1.764	1.118496	4.008253	0	
1.765	1.114467	4.012155	0	
1.766	1.110444	4.016051	0	
1.767	1.106428	4.019941	0	
1.768	1.102419	4.023824	0	
1.769	1.098416	4.027701	0	
1.77	1.094421	4.03157	0	
1.771	1.090433	4.035433	0	
1.772	1.086452	4.03929	0	
1.773	1.082479	4.043141	0	
1.774	1.078512	4.046984	0	
1.775	1.074553	4.05082	0	
1.776	1.070601	4.054651	0	
1.777	1.066656	4.058474	0	
1.778	1.062718	4.06229	0	
1.779	1.058788	4.0661	0	
1.78	1.054865	4.069903	0	
1.781	1.050949	4.073698	0	
1.782	1.047041	4.077486	0	
1.783	1.043141	4.081267	0	
1.784	1.039248	4.085042	0	
1.785	1.035362	4.088809	0	
1.786	1.031484	4.09257	0	
1.787	1.027614	4.096323	0	
1.788	1.023751	4.100069	0	
1.789	1.019896	4.103808	0	
1.79	1.016048	4.107539	0	
1.791	1.012209	4.111264	0	
1.792	1.008377	4.114981	0	
1.793	1.004553	4.11869	0	
1.794	1.000736	4.122392	0	
1.795	0.9969281	4.126086	0	
1.796	0.9931276	4.129774	0	
1.797	0.989335	4.133453	0	
1.798	0.9855504	4.137126	0	
1.799	0.9817738	4.14079	0	
1.8	0.9780052	4.144447	0	
1.801	0.9742447	4.148097	0	
1.802	0.9704923	4.151739	0	
1.803	0.966748	4.155373	0	
1.804	0.9630119	4.158999	0	
1.805	0.9592839	4.162618	0	
1.806	0.9555641	4.166229	0	
1.807	0.9518526	4.169832	0	
1.808	0.9481494	4.173427	0	
1.809	0.9444545	4.177014	0	
1.81	0.9407679	4.180594	0	
1.811	0.9370897	4.184165	0	
1.812	0.93342	4.187728	0	
1.813	0.9297587	4.191284	0	
1.814	0.9261058	4.194831	0	
1.815	0.9224615	4.198371	0	
1.816	0.9188256	4.201902	0	
1.817	0.9151984	4.205425	0	
1.818	0.9115797	4.20894	0	
1.819	0.9079697	4.212447	0	
1.82	0.9043683	4.215945	0	
1.821	0.9007756	4.219436	0	
1.822	0.8971916	4.222918	0	
1.823	0.8936163	4.226391	0	
1.824	0.8900499	4.229856	0	
1.825	0.8864922	4.233313	0	
1.826	0.8829433	4.236762	0	
1.827	0.8794034	4.240202	0	
1.828	0.8758723	4.243633	0	
1.829	0.8723501	4.247056	0	
1.83	0.8688369	4.250471	0	
1.831	0.8653327	4.253876	0	
1.832	0.8618374	4.257274	0	
1.833	0.8583513	4.260663	0	
1.834	0.8548742	4.264042	0	
1.835	0.8514062	4.267414	0	
1.836	0.8479474	4.270777	0	
1.837	0.8444976	4.27413	0	
1.838	0.8410571	4.277474	0	
1.839	0.8376258	4.280811	0	
1.84	0.8342037	4.284139	0	
1.841	0.8307909	4.287457	0	
1.842	0.8273875	4.290767	0	
1.843	0.8239933	4.294068	0	
1.844	0.8206084	4.297359	0	
1.845	0.817233	4.300642	0	
1.846	0.813867	4.303916	0	
1.847	0.8105104	4.307181	0	
1.848	0.8071633	4.310437	0	
1.849	0.8038257	4.313683	0	
1.85	0.8004976	4.31692	0	
1.851	0.797179	4.320148	0	
1.852	0.79387	4.323368	0	
1.853	0.7905707	4.326578	0	
1.854	0.7872809	4.329779	0	
1.855	0.7840008	4.33297	0	
1.856	0.7807304	4.336152	0	
1.857	0.7774698	4.339325	0	
1.858	0.7742188	4.342488	0	
1.859	0.7709776	4.345643	0	
1.86	0.7677462	4.348787	0	
1.861	0.7645246	4.351923	0	
1.862	0.7613129	4.355048	0	
1.863	0.758111	4.358164	0	
1.864	0.754919	4.361271	0	
1.865	0.7517369	4.364368	0	
1.866	0.7485648	4.367456	0	
1.867	0.7454027	4.370534	0	
1.868	0.7422506	4.373603	0	
1.869	0.7391084	4.376662	0	
1.87	0.7359763	4.379711	0	
1.871	0.7328543	4.382751	0	
1.872	0.7297424	4.385781	0	
1.873	0.7266406	4.388801	0	
1.874	0.723549	4.391811	0	
1.875	0.7204676	4.394811	0	
1.876	0.7173963	4.397802	0	
1.877	0.7143353	4.400783	0	
1.878	0.7112845	4.403754	0	
1.879	0.708244	4.406715	0	
1.88	0.7052137	4.409667	0	
1.881	0.7021939	4.412608	0	
1.882	0.6991843	4.415539	0	
1.883	0.6961851	4.41846	0	
1.884	0.6931963	4.421371	0	
1.885	0.6902179	4.424272	0	
1.886	0.68725	4.427163	0	
1.887	0.6842925	4.430045	0	
1.888	0.6813455	4.432915	0	
1.889	0.678409	4.435776	0	
1.89	0.6754831	4.438627	0	
1.891	0.6725677	4.441467	0	
1.892	0.6696629	4.444298	0	
1.893	0.6667687	4.447118	0	
1.894	0.6638851	4.449928	0	
1.895	0.6610122	4.452727	0	
1.896	0.6581499	4.455516	0	
1.897	0.6552984	4.458295	0	
1.898	0.6524575	4.461063	0	
1.899	0.6496273	4.463821	0	
1.9	0.646808	4.466569	0	
1.901	0.6439994	4.469306	0	
1.902	0.6412016	4.472034	0	
1.903	0.6384147	4.47475	0	
1.904	0.6356386	4.477456	0	
1.905	0.6328734	4.480151	0	
1.906	0.630119	4.482837	0	
1.907	0.6273756	4.48551	0	
1.908	0.6246431	4.488174	0	
1.909	0.6219215	4.490827	0	
1.91	0.619211	4.493469	0	
1.911	0.6165113	4.496101	0	
1.912	0.6138228	4.498723	0	
1.913	0.6111452	4.501333	0	
1.914	0.6084787	4.503933	0	
1.915	0.6058233	4.506522	0	
1.916	0.603179	4.5091	0	
1.917	0.6005458	4.511668	0	
1.918	0.5979238	4.514225	0	
1.919	0.5953128	4.516771	0	
1.92	0.5927131	4.519306	0	
1.921	0.5901246	4.521831	0	
1.922	0.5875473	4.524344	0	
1.923	0.5849812	4.526846	0	
1.924	0.5824264	4.529338	0	
1.925	0.5798828	4.531819	0	
1.926	0.5773506	4.534289	0	
1.927	0.5748296	4.536748	0	
1.928	0.57232	4.539196	0	
1.929	0.5698217	4.541633	0	
1.93	0.5673348	4.544059	0	
1.931	0.5648593	4.546474	0	
1.932	0.5623952	4.548877	0	
1.933	0.5599425	4.55127	0	
1.934	0.5575013	4.553651	0	
1.935	0.5550715	4.556022	0	
1.936	0.5526532	4.558381	0	
1.937	0.5502464	4.560729	0	
1.938	0.547851	4.563066	0	
1.939	0.5454673	4.565392	0	
1.94	0.5430951	4.567706	0	
1.941	0.5407344	4.57001	0	
1.942	0.5383853	4.572302	0	
1.943	0.5360478	4.574583	0	
1.944	0.5337219	4.576853	0	
1.945	0.5314077	4.579111	0	
1.946	0.5291051	4.581358	0	
1.947	0.5268142	4.583594	0	
1.948	0.5245349	4.585818	0	
1.949	0.5222674	4.588031	0	
1.95	0.5200115	4.590233	0	
1.951	0.5177674	4.592423	0	
1.952	0.5155351	4.594602	0	
1.953	0.5133145	4.596769	0	
1.954	0.5111057	4.598925	0	
1.955	0.5089086	4.601069	0	
1.956	0.5067234	4.603202	0	
1.957	0.50455	4.605324	0	
1.958	0.5023885	4.607434	0	
1.959	0.5002388	4.609532	0	
1.96	0.498101	4.611619	0	
1.961	0.495975	4.613695	0	
1.962	0.493861	4.615758	0	
1.963	0.4917589	4.617811	0	
1.964	0.4896687	4.619851	0	
1.965	0.4875904	4.62188	0	
1.966	0.4855241	4.623898	0	
1.967	0.4834698	4.625903	0	
1.968	0.4814274	4.627897	0	
1.969	0.4793971	4.629879	0	
1.97	0.4773788	4.63185	0	
1.971	0.4753725	4.633809	0	
1.972	0.4733782	4.635756	0	
1.973	0.471396	4.637692	0	
1.974	0.4694259	4.639616	0	
1.975	0.4674678	4.641527	0	
1.976	0.4655218	4.643427	0	
1.977	0.463588	4.645316	0	
1.978	0.4616663	4.647193	0	
1.979	0.4597566	4.649057	0	
1.98	0.4578592	4.650911	0	
1.981	0.4559739	4.652752	0	
1.982	0.4541008	4.654582	0	
1.983	0.4522398	4.656399	0	
1.984	0.4503911	4.658205	0	
1.985	0.4485545	4.659998	0	
1.986	0.4467301	4.661779	0	
1.987	0.444918	4.663549	0	
1.988	0.4431182	4.665308	0	
1.989	0.4413306	4.667054	0	
1.99	0.4395552	4.668788	0	
1.991	0.4377921	4.67051	0	
1.992	0.4360413	4.67222	0	
1.993	0.4343028	4.673919	0	
1.994	0.4325767	4.675605	0	
1.995	0.4308628	4.677279	0	
1.996	0.4291613	4.678941	0	
1.997	0.4274721	4.680591	0	
1.998	0.4257952	4.68223	0	
1.999	0.4241307	4.683856	0	
2	0.4224786	4.68547	0	
2.001	0.4208388	4.687071	0	
2.002	0.4192115	4.688662	0	
2.003	0.4175965	4.69024	0	
2.004	0.415994	4.691805	0	
2.005	0.4144038	4.693359	0	
2.006	0.4128261	4.694901	0	
2.007	0.4112608	4.696429	0	
2.008	0.409708	4.697946	0	
2.009	0.4081677	4.699451	0	
2.01	0.4066398	4.700944	0	
2.011	0.4051243	4.702425	0	
2.012	0.4036214	4.703894	0	
2.013	0.4021309	4.70535	0	
2.014	0.4006529	4.706794	0	
2.015	0.3991875	4.708226	0	
2.016	0.3977345	4.709646	0	
2.017	0.3962941	4.711054	0	
2.018	0.3948662	4.712449	0	
2.019	0.3934509	4.713832	0	
2.02	0.3920481	4.715203	0	
2.021	0.3906578	4.716562	0	
2.022	0.3892801	4.717907	0	
2.023	0.387915	4.719242	0	
2.024	0.3865625	4.720564	0	
2.025	0.3852225	4.721873	0	
2.026	0.3838951	4.723171	0	
2.027	0.3825803	4.724456	0	
2.028	0.3812781	4.725729	0	
2.029	0.3799886	4.726989	0	
2.03	0.3787116	4.728237	0	
2.031	0.3774472	4.729473	0	
2.032	0.3761955	4.730696	0	
2.033	0.3749564	4.731907	0	
2.034	0.37373	4.733106	0	
2.035	0.3725162	4.734292	0	
2.036	0.371315	4.735466	0	
2.037	0.3701265	4.736628	0	
2.038	0.3689507	4.737777	0	
2.039	0.3677875	4.738914	0	
2.04	0.366637	4.740039	0	
2.041	0.3654992	4.741151	0	
2.042	0.364374	4.74225	0	
2.043	0.3632616	4.743338	0	
2.044	0.3621618	4.744413	0	
2.045	0.3610747	4.745476	0	
2.046	0.3600003	4.746526	0	
2.047	0.3589387	4.747564	0	
2.048	0.3578897	4.74859	0	
2.049	0.3568534	4.749602	0	
2.05	0.3558299	4.750603	0	
2.051	0.3548191	4.751592	0	
2.052	0.3538209	4.752567	0	
2.053	0.3528356	4.753531	0	
2.054	0.3518629	4.754481	0	
2.055	0.350903	4.75542	0	
2.056	0.3499558	4.756346	0	
2.057	0.3490213	4.757259	0	
2.058	0.3480996	4.758161	0	
2.059	0.3471907	4.759049	0	
2.06	0.3462945	4.759925	0	
2.061	0.345411	4.760789	0	
2.062	0.3445403	4.76164	0	
2.063	0.3436823	4.762479	0	
2.064	0.3428372	4.763305	0	
2.065	0.3420047	4.764119	0	
2.066	0.341185	4.764921	0	
2.067	0.3403781	4.765709	0	
2.068	0.3395839	4.766486	0	
2.069	0.3388025	4.767251	0	
2.07	0.3380339	4.768002	0	
2.071	0.337278	4.768741	0	
2.072	0.3365349	4.769467	0	
2.073	0.3358046	4.770182	0	
2.074	0.335087	4.770884	0	
2.075	0.3343822	4.771573	0	
2.076	0.3336902	4.772249	0	
2.077	0.3330109	4.772913	0	
2.078	0.3323444	4.773565	0	
2.079	0.3316907	4.774203	0	
2.08	0.3310498	4.77483	0	
2.081	0.3304216	4.775445	0	
2.082	0.3298062	4.776046	0	
2.083	0.3292036	4.776636	0	
2.084	0.3286138	4.777213	0	
2.085	0.3280367	4.777777	0	
2.086	0.3274724	4.778328	0	
2.087	0.3269208	4.778868	0	
2.088	0.326382	4.779395	0	
2.089	0.325856	4.779909	0	
2.09	0.3253428	4.780411	0	
2.091	0.3248423	4.7809	0	
2.092	0.3243546	4.781377	0	
2.093	0.3238796	4.781842	0	
2.094	0.3234174	4.782294	0	
2.095	0.322968	4.782733	0	
2.096	0.3225313	4.783161	0	
2.097	0.3221074	4.783575	0	
2.098	0.3216962	4.783977	0	
2.099	0.3212978	4.784367	0	
2.1	0.3209121	4.784744	0	
2.101	0.3205392	4.785109	0	
2.102	0.320179	4.785461	0	
2.103	0.3198316	4.785801	0	
2.104	0.3194969	4.786128	0	
2.105	0.3191749	4.786443	0	
2.106	0.3188657	4.786745	0	
2.107	0.3185692	4.787035	0	
2.108	0.3182854	4.787313	0	
2.109	0.3180143	4.787578	0	
2.11	0.317756	4.78783	0	
2.111	0.3175103	4.788071	0	
2.112	0.3172774	4.788298	0	
2.113	0.3170572	4.788514	0	
2.114	0.3168497	4.788717	0	
2.115	0.3166549	4.788908	0	
2.116	0.3164727	4.789085	0	
2.117	0.3163033	4.789251	0	
2.118	0.3161466	4.789404	0	
2.119	0.3160025	4.789545	0	
2.12	0.3158711	4.789673	0	
2.121	0.3157524	4.78979	0	
2.122	0.3156463	4.789894	0	
2.123	0.3155529	4.789985	0	
2.124	0.3154722	4.790064	0	
2.125	0.3154041	4.790131	0	
2.126	0.3153486	4.790184	0	
2.127	0.3153058	4.790226	0	
2.128	0.3152756	4.790256	0	
2.129	0.315258	4.790273	0	
2.13	0.3152531	4.790277	0	
2.131	0.3152608	4.79027	0	
2.132	0.3152811	4.790251	0	
2.133	0.315314	4.790218	0	
2.134	0.3153594	4.790174	0	
2.135	0.3154175	4.790117	0	
2.136	0.3154882	4.790048	0	
2.137	0.3155714	4.789967	0	
2.138	0.3156672	4.789873	0	
2.139	0.3157756	4.789767	0	
2.14	0.3158965	4.789649	0	
2.141	0.31603	4.789518	0	
2.142	0.316176	4.789375	0	
2.143	0.3163345	4.78922	0	
2.144	0.3165056	4.789053	0	
2.145	0.3166892	4.788873	0	
2.146	0.3168853	4.788681	0	
2.147	0.3170938	4.788477	0	
2.148	0.3173149	4.788261	0	
2.149	0.3175485	4.788033	0	
2.15	0.3177945	4.787792	0	
2.151	0.318053	4.787539	0	
2.152	0.318324	4.787275	0	
2.153	0.3186074	4.786998	0	
2.154	0.3189033	4.786708	0	
2.155	0.3192116	4.786407	0	
2.156	0.3195323	4.786093	0	
2.157	0.3198654	4.785768	0	
2.158	0.3202109	4.785429	0	
2.159	0.3205689	4.785079	0	
2.16	0.3209392	4.784718	0	
2.161	0.3213219	4.784343	0	
2.162	0.3217169	4.783957	0	
2.163	0.3221244	4.783558	0	
2.164	0.3225441	4.783147	0	
2.165	0.3229762	4.782725	0	
2.166	0.3234207	4.78229	0	
2.167	0.3238774	4.781844	0	
2.168	0.3243465	4.781385	0	
2.169	0.3248278	4.780914	0	
2.17	0.3253215	4.780431	0	
2.171	0.3258274	4.779937	0	
2.172	0.3263455	4.77943	0	
2.173	0.326876	4.778912	0	
2.174	0.3274186	4.778381	0	
2.175	0.3279735	4.777839	0	
2.176	0.3285406	4.777284	0	
2.177	0.32912	4.776717	0	
2.178	0.3297115	4.776139	0	
2.179	0.3303152	4.775549	0	
2.18	0.330931	4.774946	0	
2.181	0.3315591	4.774332	0	
2.182	0.3321992	4.773706	0	
2.183	0.3328516	4.773069	0	
2.184	0.333516	4.772418	0	
2.185	0.3341925	4.771757	0	
2.186	0.3348812	4.771084	0	
2.187	0.3355819	4.770399	0	
2.188	0.3362947	4.769701	0	
2.189	0.3370196	4.768993	0	
2.19	0.3377565	4.768272	0	
2.191	0.3385055	4.76754	0	
2.192	0.3392665	4.766796	0	
2.193	0.3400395	4.766041	0	
2.194	0.3408245	4.765273	0	
2.195	0.3416214	4.764493	0	
2.196	0.3424304	4.763703	0	
2.197	0.3432513	4.7629	0	
2.198	0.3440841	4.762085	0	
2.199	0.3449289	4.76126	0	
2.2	0.3457855	4.760422	0	
2.201	0.3466541	4.759573	0	
2.202	0.3475346	4.758712	0	
2.203	0.3484269	4.75784	0	
2.204	0.3493311	4.756956	0	
2.205	0.3502471	4.756061	0	
2.206	0.351175	4.755154	0	
2.207	0.3521147	4.754234	0	
2.208	0.3530661	4.753305	0	
2.209	0.3540294	4.752363	0	
2.21	0.3550044	4.75141	0	
2.211	0.3559912	4.750445	0	
2.212	0.3569897	4.749468	0	
2.213	0.3579999	4.748481	0	
2.214	0.3590219	4.747482	0	
2.215	0.3600555	4.746471	0	
2.216	0.3611008	4.74545	0	
2.217	0.3621578	4.744417	0	
2.218	0.3632264	4.743372	0	
2.219	0.3643067	4.742316	0	
2.22	0.3653985	4.741249	0	
2.221	0.3665019	4.74017	0	
2.222	0.367617	4.73908	0	
2.223	0.3687435	4.737979	0	
2.224	0.3698817	4.736866	0	
2.225	0.3710313	4.735743	0	
2.226	0.3721925	4.734608	0	
2.227	0.3733652	4.733461	0	
2.228	0.3745493	4.732304	0	
2.229	0.3757449	4.731136	0	
2.23	0.376952	4.729956	0	
2.231	0.3781705	4.728765	0	
2.232	0.3794003	4.727563	0	
2.233	0.3806416	4.72635	0	
2.234	0.3818943	4.725125	0	
2.235	0.3831583	4.72389	0	
2.236	0.3844337	4.722643	0	
2.237	0.3857204	4.721385	0	
2.238	0.3870184	4.720117	0	
2.239	0.3883276	4.718838	0	
2.24	0.3896482	4.717548	0	
2.241	0.39098	4.716246	0	
2.242	0.392323	4.714933	0	
2.243	0.3936772	4.71361	0	
2.244	0.3950427	4.712276	0	
2.245	0.3964193	4.71093	0	
2.246	0.397807	4.709574	0	
2.247	0.399206	4.708207	0	
2.248	0.400616	4.706829	0	
2.249	0.4020371	4.705441	0	
2.25	0.4034693	4.704041	0	
2.251	0.4049126	4.702631	0	
2.252	0.4063669	4.70121	0	
2.253	0.4078323	4.699778	0	
2.254	0.4093086	4.698336	0	
2.255	0.4107959	4.696882	0	
2.256	0.4122942	4.695418	0	
2.257	0.4138035	4.693944	0	
2.258	0.4153236	4.692458	0	
2.259	0.4168547	4.690962	0	
2.26	0.4183966	4.689456	0	
2.261	0.4199494	4.687939	0	
2.262	0.4215131	4.686411	0	
2.263	0.4230876	4.684873	0	
2.264	0.4246729	4.683324	0	
2.265	0.426269	4.681765	0	
2.266	0.4278758	4.680195	0	
2.267	0.4294934	4.678615	0	
2.268	0.4311217	4.677024	0	
2.269	0.4327607	4.675424	0	
2.27	0.4344104	4.673812	0	
2.271	0.4360707	4.67219	0	
2.272	0.4377417	4.670557	0	
2.273	0.4394233	4.668915	0	
2.274	0.4411155	4.667262	0	
2.275	0.4428182	4.665599	0	
2.276	0.4445315	4.663925	0	
2.277	0.4462554	4.662242	0	
2.278	0.4479897	4.660548	0	
2.279	0.4497345	4.658844	0	
2.28	0.4514898	4.657129	0	
2.281	0.4532556	4.655405	0	
2.282	0.4550317	4.65367	0	
2.283	0.4568183	4.651925	0	
2.284	0.4586152	4.65017	0	
2.285	0.4604225	4.648406	0	
2.286	0.4622401	4.64663	0	
2.287	0.4640681	4.644845	0	
2.288	0.4659063	4.64305	0	
2.289	0.4677548	4.641245	0	
2.29	0.4696135	4.63943	0	
2.291	0.4714824	4.637605	0	
2.292	0.4733615	4.63577	0	
2.293	0.4752508	4.633925	0	
2.294	0.4771503	4.632071	0	
2.295	0.4790598	4.630206	0	
2.296	0.4809795	4.628332	0	
2.297	0.4829093	4.626448	0	
2.298	0.4848491	4.624554	0	
2.299	0.4867989	4.62265	0	
2.3	0.4887588	4.620736	0	
2.301	0.4907286	4.618813	0	
2.302	0.4927084	4.61688	0	
2.303	0.4946982	4.614938	0	
2.304	0.4966978	4.612986	0	
2.305	0.4987074	4.611024	0	
2.306	0.5007268	4.609053	0	
2.307	0.502756	4.607072	0	
2.308	0.5047951	4.605081	0	
2.309	0.5068439	4.603082	0	
2.31	0.5089025	4.601072	0	
2.311	0.5109709	4.599053	0	
2.312	0.5130489	4.597024	0	
2.313	0.5151367	4.594987	0	
2.314	0.5172341	4.59294	0	
2.315	0.5193412	4.590883	0	
2.316	0.5214579	4.588818	0	
2.317	0.5235842	4.586742	0	
2.318	0.5257201	4.584658	0	
2.319	0.5278655	4.582564	0	
2.32	0.5300204	4.580461	0	
2.321	0.5321848	4.578349	0	
2.322	0.5343587	4.576228	0	
2.323	0.5365421	4.574097	0	
2.324	0.5387348	4.571958	0	
2.325	0.5409369	4.569809	0	
2.326	0.5431485	4.567651	0	
2.327	0.5453693	4.565484	0	
2.328	0.5475994	4.563308	0	
2.329	0.5498389	4.561123	0	
2.33	0.5520876	4.558928	0	
2.331	0.5543455	4.556726	0	
2.332	0.5566127	4.554514	0	
2.333	0.558889	4.552293	0	
2.334	0.5611745	4.550064	0	
2.335	0.5634691	4.547825	0	
2.336	0.5657728	4.545578	0	
2.337	0.5680856	4.543322	0	
2.338	0.5704074	4.541057	0	
2.339	0.5727382	4.538784	0	
2.34	0.5750781	4.536502	0	
2.341	0.5774269	4.534211	0	
2.342	0.5797847	4.53191	0	
2.343	0.5821514	4.529603	0	
2.344	0.584527	4.527286	0	
2.345	0.5869114	4.52496	0	
2.346	0.5893047	4.522626	0	
2.347	0.5917068	4.520283	0	
2.348	0.5941177	4.517932	0	
2.349	0.5965374	4.515572	0	
2.35	0.5989657	4.513205	0	
2.351	0.6014028	4.510828	0	
2.352	0.6038485	4.508443	0	
2.353	0.6063028	4.506051	0	
2.354	0.6087658	4.50365	0	
2.355	0.6112373	4.501239	0	
2.356	0.6137175	4.498821	0	
2.357	0.6162062	4.496395	0	
2.358	0.6187033	4.49396	0	
2.359	0.621209	4.491517	0	
2.36	0.623723	4.489067	0	
2.361	0.6262456	4.486608	0	
2.362	0.6287764	4.48414	0	
2.363	0.6313157	4.481665	0	
2.364	0.6338633	4.479182	0	
2.365	0.6364192	4.476691	0	
2.366	0.6389834	4.474191	0	
2.367	0.6415558	4.471684	0	
2.368	0.6441365	4.469169	0	
2.369	0.6467254	4.466646	0	
2.37	0.6493224	4.464115	0	
2.371	0.6519275	4.461576	0	
2.372	0.6545408	4.45903	0	
2.373	0.6571621	4.456474	0	
2.374	0.6597914	4.453913	0	
2.375	0.6624288	4.451343	0	
2.376	0.6650742	4.448765	0	
2.377	0.6677275	4.44618	0	
2.378	0.6703888	4.443587	0	
2.379	0.673058	4.440986	0	
2.38	0.675735	4.438377	0	
2.381	0.6784199	4.435762	0	
