Time	2	Length	Position	
1.594	0	4.325114	0.674885	
1.595	0	4.328131	0.6718683	
1.596	0	4.331144	0.6688547	
1.597	0	4.334155	0.6658444	
1.598	0	4.337162	0.6628375	
1.599	0	4.340165	0.6598339	
1.6	0	4.343165	0.6568336	
1.601	0	4.346162	0.6538368	
1.602	0	4.349155	0.6508434	
1.603	0	4.352146	0.6478534	
1.604	0	4.355132	0.644867	
1.605	0	4.358115	0.6418841	
1.606	0	4.361094	0.6389047	
1.607	0	4.36407	0.6359289	
1.608	0	4.367043	0.6329567	
1.609	0	4.370011	0.6299881	
1.61	0	4.372976	0.6270232	
1.611	0	4.375937	0.624062	
1.612	0	4.378894	0.6211045	
1.613	0	4.381848	0.6181508	
1.614	0	4.384798	0.6152009	
1.615	0	4.387744	0.6122547	
1.616	0	4.390687	0.6093125	
1.617	0	4.393625	0.6063741	
1.618	0	4.396559	0.6034396	
1.619	0	4.39949	0.6005091	
1.62	0	4.402417	0.5975825	
1.621	0	4.405339	0.5946599	
1.622	0	4.408257	0.5917414	
1.623	0	4.411172	0.5888269	
1.624	0	4.414083	0.5859165	
1.625	0	4.416989	0.5830101	
1.626	0	4.419891	0.5801079	
1.627	0	4.422789	0.5772099	
1.628	0	4.425683	0.5743161	
1.629	0	4.428573	0.5714265	
1.63	0	4.431458	0.5685412	
1.631	0	4.434339	0.5656601	
1.632	0	4.437216	0.5627834	
1.633	0	4.440088	0.559911	
1.634	0	4.442956	0.5570429	
1.635	0	4.44582	0.5541793	
1.636	0	4.448679	0.55132	
1.637	0	4.451534	0.5484653	
1.638	0	4.454384	0.545615	
1.639	0	4.45723	0.5427692	
1.64	0	4.460071	0.539928	
1.641	0	4.462908	0.5370913	
1.642	0	4.46574	0.5342593	
1.643	0	4.468567	0.5314319	
1.644	0	4.47139	0.5286091	
1.645	0	4.474208	0.525791	
1.646	0	4.477021	0.5229777	
1.647	0	4.47983	0.5201691	
1.648	0	4.482634	0.5173652	
1.649	0	4.485433	0.5145662	
1.65	0	4.488227	0.511772	
1.651	0	4.491016	0.5089826	
1.652	0	4.493801	0.5061981	
1.653	0	4.496581	0.5034185	
1.654	0	4.499355	0.5006438	
1.655	0	4.502125	0.4978742	
1.656	0	4.504889	0.4951095	
1.657	0	4.507649	0.4923498	
1.658	0	4.510404	0.4895952	
1.659	0	4.513154	0.4868456	
1.66	0	4.515898	0.4841011	
1.661	0	4.518637	0.4813618	
1.662	0	4.521371	0.4786276	
1.663	0	4.5241	0.4758986	
1.664	0	4.526824	0.4731748	
1.665	0	4.529543	0.4704563	
1.666	0	4.532256	0.467743	
1.667	0	4.534964	0.4650351	
1.668	0	4.537667	0.4623324	
1.669	0	4.540364	0.4596351	
1.67	0	4.543056	0.4569432	
1.671	0	4.545743	0.4542566	
1.672	0	4.548424	0.4515755	
1.673	0	4.551099	0.4488999	
1.674	0	4.553769	0.4462297	
1.675	0	4.556434	0.443565	
1.676	0	4.559093	0.4409059	
1.677	0	4.561747	0.4382524	
1.678	0	4.564394	0.4356044	
1.679	0	4.567037	0.432962	
1.68	0	4.569674	0.4303253	
1.681	0	4.572305	0.4276943	
1.682	0	4.57493	0.4250689	
1.683	0	4.57755	0.4224493	
1.684	0	4.580163	0.4198354	
1.685	0	4.582772	0.4172274	
1.686	0	4.585374	0.414625	
1.687	0	4.58797	0.4120286	
1.688	0	4.590561	0.409438	
1.689	0	4.593146	0.4068532	
1.69	0	4.595725	0.4042743	
1.691	0	4.598298	0.4017014	
1.692	0	4.600864	0.3991345	
1.693	0	4.603426	0.3965735	
1.694	0	4.60598	0.3940185	
1.695	0	4.60853	0.3914696	
1.696	0	4.611073	0.3889267	
1.697	0	4.613609	0.3863899	
1.698	0	4.61614	0.3838592	
1.699	0	4.618664	0.3813346	
1.7	0	4.621183	0.3788162	
1.701	0	4.623695	0.376304	
1.702	0	4.626201	0.373798	
1.703	0	4.628701	0.3712983	
1.704	0	4.631194	0.3688048	
1.705	0	4.633681	0.3663176	
1.706	0	4.636162	0.3638366	
1.707	0	4.638637	0.3613621	
1.708	0	4.641105	0.3588938	
1.709	0	4.643567	0.356432	
1.71	0	4.646022	0.3539766	
1.711	0	4.648471	0.3515276	
1.712	0	4.650914	0.3490851	
1.713	0	4.65335	0.3466491	
1.714	0	4.655779	0.3442195	
1.715	0	4.658203	0.3417965	
1.716	0	4.660619	0.33938	
1.717	0	4.663029	0.3369702	
1.718	0	4.665432	0.3345669	
1.719	0	4.667829	0.3321702	
1.72	0	4.670219	0.3297803	
1.721	0	4.672602	0.3273969	
1.722	0	4.674979	0.3250203	
1.723	0	4.677349	0.3226504	
1.724	0	4.679712	0.3202873	
1.725	0	4.682068	0.3179309	
1.726	0	4.684418	0.3155813	
1.727	0	4.68676	0.3132386	
1.728	0	4.689096	0.3109027	
1.729	0	4.691425	0.3085736	
1.73	0	4.693748	0.3062514	
1.731	0	4.696063	0.3039362	
1.732	0	4.698371	0.3016279	
1.733	0	4.700673	0.2993265	
1.734	0	4.702967	0.2970322	
1.735	0	4.705254	0.2947448	
1.736	0	4.707535	0.2924645	
1.737	0	4.709808	0.2901912	
1.738	0	4.712074	0.287925	
1.739	0	4.714333	0.2856659	
1.74	0	4.716585	0.2834139	
1.741	0	4.71883	0.2811691	
1.742	0	4.721067	0.2789314	
1.743	0	4.723298	0.2767009	
1.744	0	4.725522	0.2744776	
1.745	0	4.727737	0.2722615	
1.746	0	4.729946	0.2700527	
1.747	0	4.732148	0.2678512	
1.748	0	4.734342	0.265657	
1.749	0	4.736529	0.2634701	
1.75	0	4.738708	0.2612905	
1.751	0	4.740881	0.2591183	
1.752	0	4.743046	0.2569534	
1.753	0	4.745203	0.254796	
1.754	0	4.747353	0.252646	
1.755	0	4.749496	0.2505035	
1.756	0	4.751631	0.2483684	
1.757	0	4.753758	0.2462408	
1.758	0	4.755878	0.2441208	
1.759	0	4.757991	0.2420083	
1.76	0	4.760096	0.2399033	
1.761	0	4.762193	0.2378059	
1.762	0	4.764283	0.2357161	
1.763	0	4.766365	0.2336339	
1.764	0	4.76844	0.2315594	
1.765	0	4.770506	0.2294925	
1.766	0	4.772566	0.2274333	
1.767	0	4.774617	0.2253818	
1.768	0	4.776661	0.2233381	
1.769	0	4.778697	0.221302	
1.77	0	4.780725	0.2192738	
1.771	0	4.782746	0.2172533	
1.772	0	4.784759	0.2152407	
1.773	0	4.786763	0.2132358	
1.774	0	4.78876	0.2112388	
1.775	0	4.79075	0.2092497	
1.776	0	4.79273	0.2072685	
1.777	0	4.794704	0.2052951	
1.778	0	4.796669	0.2033297	
1.779	0	4.798627	0.2013723	
1.78	0	4.800576	0.1994228	
1.781	0	4.802518	0.1974813	
1.782	0	4.804451	0.1955477	
1.783	0	4.806377	0.1936223	
1.784	0	4.808294	0.1917048	
1.785	0	4.810204	0.1897954	
1.786	0	4.812105	0.1878941	
1.787	0	4.813998	0.1860009	
1.788	0	4.815883	0.1841158	
1.789	0	4.81776	0.1822389	
1.79	0	4.819629	0.1803701	
1.791	0	4.821489	0.1785095	
1.792	0	4.823342	0.1766571	
1.793	0	4.825186	0.1748128	
1.794	0	4.827022	0.1729769	
1.795	0	4.82885	0.1711491	
1.796	0	4.830669	0.1693297	
1.797	0	4.83248	0.1675185	
1.798	0	4.834283	0.1657156	
1.799	0	4.836078	0.1639211	
1.8	0	4.837864	0.1621349	
1.801	0	4.839642	0.160357	
1.802	0	4.841412	0.1585876	
1.803	0	4.843173	0.1568265	
1.804	0	4.844925	0.1550738	
1.805	0	4.846669	0.1533296	
1.806	0	4.848405	0.1515938	
1.807	0	4.850132	0.1498665	
1.808	0	4.851851	0.1481477	
1.809	0	4.853562	0.1464373	
1.81	0	4.855264	0.1447355	
1.811	0	4.856957	0.1430422	
1.812	0	4.858642	0.1413575	
1.813	0	4.860318	0.1396813	
1.814	0	4.861985	0.1380137	
1.815	0	4.863644	0.1363547	
1.816	0	4.865294	0.1347044	
1.817	0	4.866936	0.1330626	
1.818	0	4.868569	0.1314296	
1.819	0	4.870194	0.1298051	
1.82	0	4.871809	0.1281894	
1.821	0	4.873417	0.1265824	
1.822	0	4.875015	0.1249841	
1.823	0	4.876605	0.1233945	
1.824	0	4.878185	0.1218137	
1.825	0	4.879757	0.1202416	
1.826	0	4.881321	0.1186783	
1.827	0	4.882875	0.1171238	
1.828	0	4.884421	0.1155781	
1.829	0	4.885958	0.1140413	
1.83	0	4.887486	0.1125132	
1.831	0	4.889005	0.1109941	
1.832	0	4.890515	0.1094838	
1.833	0	4.892016	0.1079824	
1.834	0	4.893509	0.1064899	
1.835	0	4.894993	0.1050063	
1.836	0	4.896467	0.1035317	
1.837	0	4.897933	0.102066	
1.838	0	4.89939	0.1006093	
1.839	0	4.900837	0.09916152	
1.84	0	4.902277	0.09772276	
1.841	0	4.903706	0.09629301	
1.842	0	4.905127	0.09487227	
1.843	0	4.906538	0.09346057	
1.844	0	4.907941	0.09205793	
1.845	0	4.909335	0.09066434	
1.846	0	4.910719	0.08927983	
1.847	0	4.912095	0.08790442	
1.848	0	4.913461	0.08653811	
1.849	0	4.914818	0.08518092	
1.85	0	4.916166	0.08383285	
1.851	0	4.917505	0.08249394	
1.852	0	4.918835	0.08116418	
1.853	0	4.920156	0.0798436	
1.854	0	4.921467	0.0785322	
1.855	0	4.922769	0.07723	
1.856	0	4.924062	0.07593702	
1.857	0	4.925346	0.07465326	
1.858	0	4.92662	0.07337874	
1.859	0	4.927886	0.07211348	
1.86	0	4.929142	0.07085747	
1.861	0	4.930388	0.06961074	
1.862	0	4.931626	0.06837331	
1.863	0	4.932854	0.06714517	
1.864	0	4.934072	0.06592635	
1.865	0	4.935282	0.06471685	
1.866	0	4.936482	0.0635167	
1.867	0	4.937673	0.06232589	
1.868	0	4.938855	0.06114445	
1.869	0	4.940027	0.05997238	
1.87	0	4.941189	0.0588097	
1.871	0	4.942343	0.05765642	
1.872	0	4.943487	0.05651255	
1.873	0	4.944621	0.05537809	
1.874	0	4.945746	0.05425308	
1.875	0	4.946862	0.0531375	
1.876	0	4.947968	0.05203138	
1.877	0	4.949064	0.05093473	
1.878	0	4.950151	0.04984755	
1.879	0	4.951229	0.04876987	
1.88	0	4.952297	0.04770168	
1.881	0	4.953356	0.04664301	
1.882	0	4.954405	0.04559385	
1.883	0	4.955445	0.04455423	
1.884	0	4.956475	0.04352414	
1.885	0	4.957495	0.04250361	
1.886	0	4.958507	0.04149265	
1.887	0	4.959508	0.04049125	
1.888	0	4.9605	0.03949944	
1.889	0	4.961482	0.03851723	
1.89	0	4.962454	0.03754461	
1.891	0	4.963418	0.03658161	
1.892	0	4.964371	0.03562823	
1.893	0	4.965314	0.03468448	
1.894	0	4.966249	0.03375038	
1.895	0	4.967173	0.03282592	
1.896	0	4.968088	0.03191113	
1.897	0	4.968993	0.03100601	
1.898	0	4.969889	0.03011056	
1.899	0	4.970774	0.0292248	
1.9	0	4.97165	0.02834874	
1.901	0	4.972517	0.02748238	
1.902	0	4.973373	0.02662574	
1.903	0	4.97422	0.02577883	
1.904	0	4.975058	0.02494164	
1.905	0	4.975885	0.02411419	
1.906	0	4.976703	0.0232965	
1.907	0	4.97751	0.02248855	
1.908	0	4.978309	0.02169038	
1.909	0	4.979097	0.02090198	
1.91	0	4.979876	0.02012336	
1.911	0	4.980645	0.01935452	
1.912	0	4.981403	0.01859549	
1.913	0	4.982153	0.01784626	
1.914	0	4.982892	0.01710684	
1.915	0	4.983622	0.01637724	
1.916	0	4.984342	0.01565747	
1.917	0	4.985052	0.01494753	
1.918	0	4.985752	0.01424743	
1.919	0	4.986442	0.01355718	
1.92	0	4.987122	0.01287679	
1.921	0	4.987793	0.01220626	
1.922	0	4.988453	0.01154559	
1.923	0	4.989104	0.01089481	
1.924	0	4.989745	0.01025391	
1.925	0	4.990376	0.009622892	
1.926	0	4.990997	0.009001774	
1.927	0	4.991609	0.008390557	
1.928	0	4.99221	0.007789248	
1.929	0	4.992801	0.007197853	
1.93	0	4.993382	0.006616378	
1.931	0	4.993954	0.006044829	
1.932	0	4.994516	0.005483212	
1.933	0	4.995068	0.004931532	
1.934	0	4.995609	0.004389796	
1.935	0	4.996141	0.003858008	
1.936	0	4.996663	0.003336174	
1.937	0	4.997175	0.0028243	
1.938	0	4.997677	0.00232239	
1.939	0	4.998168	0.00183045	
1.94	0	4.998651	0.001348485	
1.941	0	4.999123	0.0008764997	
1.942	0	4.999585	0.0004144987	
1.943	0	5.000037	-3.751306E-05	
1.944	0	5.000479	-0.000479531	
1.945	0	5.000911	-0.0009115505	
1.946	0	5.001333	-0.001333567	
1.947	0	5.001745	-0.001745577	
1.948	0	5.002147	-0.002147575	
1.949	0	5.002539	-0.002539558	
1.95	0	5.002921	-0.002921521	
1.951	0	5.003293	-0.003293461	
1.952	0	5.003654	-0.003655374	
1.953	0	5.004006	-0.004007256	
1.954	0	5.004348	-0.004349103	
1.955	0	5.00468	-0.004680912	
1.956	0	5.005002	-0.00500268	
1.957	0	5.005313	-0.005314403	
1.958	0	5.005615	-0.005616078	
1.959	0	5.005907	-0.005907701	
1.96	0	5.006188	-0.006189271	
1.961	0	5.00646	-0.006460784	
1.962	0	5.006721	-0.006722236	
1.963	0	5.006973	-0.006973626	
1.964	0	5.007214	-0.007214951	
1.965	0	5.007445	-0.007446208	
1.966	0	5.007667	-0.007667395	
1.967	0	5.007877	-0.007878509	
1.968	0	5.008079	-0.008079549	
1.969	0	5.00827	-0.008270512	
1.97	0	5.008451	-0.008451397	
1.971	0	5.008621	-0.0086222	
1.972	0	5.008782	-0.008782921	
1.973	0	5.008933	-0.008933558	
1.974	0	5.009073	-0.009074109	
1.975	0	5.009203	-0.009204572	
1.976	0	5.009324	-0.009324947	
1.977	0	5.009434	-0.009435232	
1.978	0	5.009534	-0.009535425	
1.979	0	5.009624	-0.009625527	
1.98	0	5.009705	-0.009705535	
1.981	0	5.009775	-0.009775449	
1.982	0	5.009834	-0.009835267	
1.983	0	5.009884	-0.009884991	
1.984	0	5.009923	-0.009924618	
1.985	0	5.009953	-0.009954147	
1.986	0	5.009973	-0.009973579	
1.987	0	5.009982	-0.009982914	
1.988	0	5.009981	-0.009982151	
1.989	0	5.00997	-0.009971291	
1.99	0	5.009949	-0.009950332	
1.991	0	5.009918	-0.009919276	
1.992	0	5.009877	-0.009878123	
1.993	0	5.009826	-0.009826872	
1.994	0	5.009765	-0.009765525	
1.995	0	5.009693	-0.009694082	
1.996	0	5.009612	-0.009612543	
1.997	0	5.00952	-0.009520908	
1.998	0	5.009418	-0.00941918	
1.999	0	5.009306	-0.009307357	
2	0	5.009184	-0.009185444	
2.001	0	5.009052	-0.009053439	
2.002	0	5.00891	-0.008911344	
2.003	0	5.008758	-0.008759161	
2.004	0	5.008596	-0.008596891	
2.005	0	5.008424	-0.008424534	
2.006	0	5.008241	-0.008242095	
2.007	0	5.008049	-0.008049573	
2.008	0	5.007846	-0.00784697	
2.009	0	5.007633	-0.007634289	
2.01	0	5.007411	-0.007411532	
2.011	0	5.007178	-0.0071787	
2.012	0	5.006935	-0.006935796	
2.013	0	5.006682	-0.006682822	
2.014	0	5.006419	-0.006419781	
2.015	0	5.006146	-0.006146675	
2.016	0	5.005863	-0.005863507	
2.017	0	5.005569	-0.00557028	
2.018	0	5.005266	-0.005266996	
2.019	0	5.004953	-0.004953658	
2.02	0	5.004629	-0.004630269	
2.021	0	5.004296	-0.004296833	
2.022	0	5.003953	-0.003953353	
2.023	0	5.003599	-0.003599831	
2.024	0	5.003235	-0.003236272	
2.025	0	5.002861	-0.002862679	
2.026	0	5.002478	-0.002479056	
2.027	0	5.002084	-0.002085406	
2.028	0	5.001681	-0.001681734	
2.029	0	5.001267	-0.001268042	
2.03	0	5.000844	-0.0008443358	
2.031	0	5.00041	-0.0004106188	
2.032	0	4.999966	3.310468E-05	
2.033	0	4.999512	0.0004868302	
2.034	0	4.999049	0.0009505534	
2.035	0	4.998575	0.00142427	
2.036	0	4.998091	0.001907975	
2.037	0	4.997597	0.002401663	
2.038	0	4.997094	0.002905331	
2.039	0	4.99658	0.003418972	
2.04	0	4.996057	0.003942582	
2.041	0	4.995523	0.004476157	
2.042	0	4.994979	0.005019689	
2.043	0	4.994426	0.005573175	
2.044	0	4.993863	0.006136609	
2.045	0	4.993289	0.006709985	
2.046	0	4.992706	0.007293298	
2.047	0	4.992113	0.007886541	
2.048	0	4.991509	0.008489709	
2.049	0	4.990896	0.009102797	
2.05	0	4.990273	0.009725798	
2.051	0	4.98964	0.01035871	
2.052	0	4.988997	0.01100151	
2.053	0	4.988345	0.01165422	
2.054	0	4.987682	0.01231681	
2.055	0	4.98701	0.01298928	
2.056	0	4.986328	0.01367162	
2.057	0	4.985635	0.01436384	
2.058	0	4.984933	0.01506591	
2.059	0	4.984221	0.01577784	
2.06	0	4.9835	0.01649962	
2.061	0	4.982768	0.01723124	
2.062	0	4.982027	0.01797269	
2.063	0	4.981275	0.01872396	
2.064	0	4.980514	0.01948506	
2.065	0	4.979743	0.02025597	
2.066	0	4.978962	0.02103668	
2.067	0	4.978172	0.02182718	
2.068	0	4.977372	0.02262747	
2.069	0	4.976562	0.02343754	
2.07	0	4.975742	0.02425739	
2.071	0	4.974912	0.02508699	
2.072	0	4.974072	0.02592636	
2.073	0	4.973224	0.02677546	
2.074	0	4.972365	0.02763431	
2.075	0	4.971496	0.02850289	
2.076	0	4.970618	0.02938119	
2.077	0	4.96973	0.0302692	
2.078	0	4.968832	0.03116692	
2.079	0	4.967925	0.03207433	
2.08	0	4.967008	0.03299143	
2.081	0	4.966081	0.03391821	
2.082	0	4.965144	0.03485465	
2.083	0	4.964198	0.03580075	
2.084	0	4.963243	0.0367565	
2.085	0	4.962277	0.03772189	
2.086	0	4.961302	0.03869692	
2.087	0	4.960318	0.03968156	
2.088	0	4.959323	0.04067582	
2.089	0	4.958319	0.04167967	
2.09	0	4.957306	0.04269312	
2.091	0	4.956283	0.04371614	
2.092	0	4.95525	0.04474874	
2.093	0	4.954208	0.0457909	
2.094	0	4.953156	0.04684261	
2.095	0	4.952095	0.04790386	
2.096	0	4.951025	0.04897464	
2.097	0	4.949944	0.05005494	
2.098	0	4.948854	0.05114475	
2.099	0	4.947755	0.05224405	
2.1	0	4.946646	0.05335284	
2.101	0	4.945528	0.05447111	
2.102	0	4.9444	0.05559884	
2.103	0	4.943263	0.05673602	
2.104	0	4.942116	0.05788264	
2.105	0	4.94096	0.0590387	
2.106	0	4.939795	0.06020418	
2.107	0	4.93862	0.06137906	
2.108	0	4.937436	0.06256334	
2.109	0	4.936242	0.063757	
2.11	0	4.935039	0.06496004	
2.111	0	4.933826	0.06617244	
2.112	0	4.932605	0.06739418	
2.113	0	4.931374	0.06862526	
2.114	0	4.930133	0.06986567	
2.115	0	4.928884	0.07111538	
2.116	0	4.927625	0.0723744	
2.117	0	4.926356	0.0736427	
2.118	0	4.925079	0.07492027	
2.119	0	4.923792	0.07620711	
2.12	0	4.922496	0.0775032	
2.121	0	4.921191	0.07880852	
2.122	0	4.919876	0.08012306	
2.123	0	4.918552	0.08144681	
2.124	0	4.917219	0.08277977	
2.125	0	4.915877	0.0841219	
2.126	0	4.914526	0.0854732	
2.127	0	4.913166	0.08683366	
2.128	0	4.911796	0.08820327	
2.129	0	4.910417	0.089582	
2.13	0	4.909029	0.09096985	
2.131	0	4.907632	0.09236681	
2.132	0	4.906226	0.09377285	
2.133	0	4.904811	0.09518797	
2.134	0	4.903387	0.09661215	
2.135	0	4.901954	0.09804537	
2.136	0	4.900511	0.09948763	
2.137	0	4.89906	0.1009389	
2.138	0	4.8976	0.1023992	
2.139	0	4.896131	0.1038684	
2.14	0	4.894652	0.1053467	
2.141	0	4.893165	0.1068339	
2.142	0	4.891669	0.10833	
2.143	0	4.890164	0.1098351	
2.144	0	4.88865	0.1113491	
2.145	0	4.887127	0.112872	
2.146	0	4.885595	0.1144037	
2.147	0	4.884055	0.1159444	
2.148	0	4.882505	0.1174939	
2.149	0	4.880947	0.1190522	
2.15	0	4.87938	0.1206193	
2.151	0	4.877804	0.1221953	
2.152	0	4.876219	0.1237801	
2.153	0	4.874626	0.1253736	
2.154	0	4.873023	0.1269759	
2.155	0	4.871412	0.1285869	
2.156	0	4.869792	0.1302067	
2.157	0	4.868164	0.1318351	
2.158	0	4.866527	0.1334723	
2.159	0	4.864881	0.1351182	
2.16	0	4.863226	0.1367727	
2.161	0	4.861563	0.1384359	
2.162	0	4.859891	0.1401076	
2.163	0	4.858211	0.1417881	
2.164	0	4.856522	0.1434771	
2.165	0	4.854825	0.1451746	
2.166	0	4.853118	0.1468808	
2.167	0	4.851404	0.1485955	
2.168	0	4.84968	0.1503187	
2.169	0	4.847949	0.1520504	
2.17	0	4.846209	0.1537907	
2.171	0	4.84446	0.1555394	
2.172	0	4.842702	0.1572965	
2.173	0	4.840937	0.1590621	
2.174	0	4.839163	0.1608362	
2.175	0	4.83738	0.1626186	
2.176	0	4.835589	0.1644094	
2.177	0	4.83379	0.1662086	
2.178	0	4.831983	0.1680162	
2.179	0	4.830167	0.1698321	
2.18	0	4.828343	0.1716563	
2.181	0	4.82651	0.1734888	
2.182	0	4.824669	0.1753295	
2.183	0	4.822821	0.1771786	
2.184	0	4.820963	0.1790359	
2.185	0	4.819098	0.1809014	
2.186	0	4.817224	0.1827751	
2.187	0	4.815342	0.1846571	
2.188	0	4.813452	0.1865471	
2.189	0	4.811553	0.1884454	
2.19	0	4.809647	0.1903518	
2.191	0	4.807733	0.1922663	
2.192	0	4.80581	0.1941888	
2.193	0	4.80388	0.1961195	
2.194	0	4.801941	0.1980582	
2.195	0	4.799994	0.200005	
2.196	0	4.798039	0.2019597	
2.197	0	4.796077	0.2039225	
2.198	0	4.794106	0.2058932	
2.199	0	4.792127	0.2078719	
2.2	0	4.790141	0.2098586	
2.201	0	4.788146	0.2118531	
2.202	0	4.786143	0.2138556	
2.203	0	4.784133	0.2158659	
2.204	0	4.782115	0.2178841	
2.205	0	4.780089	0.2199102	
2.206	0	4.778055	0.221944	
2.207	0	4.776013	0.2239857	
2.208	0	4.773964	0.2260351	
2.209	0	4.771907	0.2280923	
2.21	0	4.769842	0.2301572	
2.211	0	4.767769	0.2322299	
2.212	0	4.765689	0.2343102	
2.213	0	4.763601	0.2363982	
2.214	0	4.761505	0.2384939	
2.215	0	4.759402	0.2405972	
2.216	0	4.757291	0.2427081	
2.217	0	4.755172	0.2448267	
2.218	0	4.753047	0.2469527	
2.219	0	4.750913	0.2490864	
2.22	0	4.748772	0.2512276	
2.221	0	4.746623	0.2533762	
2.222	0	4.744467	0.2555324	
2.223	0	4.742303	0.257696	
2.224	0	4.740132	0.2598671	
2.225	0	4.737954	0.2620456	
2.226	0	4.735767	0.2642314	
2.227	0	4.733574	0.2664247	
2.228	0	4.731374	0.2686253	
2.229	0	4.729166	0.2708333	
2.23	0	4.726951	0.2730485	
2.231	0	4.724728	0.2752711	
2.232	0	4.722498	0.2775009	
2.233	0	4.720261	0.2797379	
2.234	0	4.718017	0.2819822	
2.235	0	4.715765	0.2842337	
2.236	0	4.713507	0.2864924	
2.237	0	4.711241	0.2887582	
2.238	0	4.708968	0.2910312	
2.239	0	4.706688	0.2933112	
2.24	0	4.704401	0.2955984	
2.241	0	4.702106	0.2978926	
2.242	0	4.699805	0.3001938	
2.243	0	4.697497	0.3025021	
2.244	0	4.695182	0.3048174	
2.245	0	4.692859	0.3071397	
2.246	0	4.69053	0.3094689	
2.247	0	4.688194	0.311805	
2.248	0	4.685851	0.314148	
2.249	0	4.683501	0.3164979	
2.25	0	4.681144	0.3188547	
2.251	0	4.678781	0.3212183	
2.252	0	4.67641	0.3235887	
2.253	0	4.674033	0.3259659	
2.254	0	4.671649	0.3283498	
2.255	0	4.669259	0.3307405	
2.256	0	4.666861	0.3331379	
2.257	0	4.664457	0.335542	
2.258	0	4.662046	0.3379528	
2.259	0	4.659629	0.3403702	
2.26	0	4.657205	0.3427942	
2.261	0	4.654774	0.3452249	
2.262	0	4.652337	0.3476621	
2.263	0	4.649893	0.3501058	
2.264	0	4.647443	0.352556	
2.265	0	4.644986	0.3550128	
2.266	0	4.642523	0.357476	
2.267	0	4.640053	0.3599457	
2.268	0	4.637577	0.3624218	
2.269	0	4.635095	0.3649043	
2.27	0	4.632606	0.3673932	
2.271	0	4.630111	0.3698884	
2.272	0	4.627609	0.37239	
2.273	0	4.625101	0.3748978	
2.274	0	4.622587	0.3774119	
2.275	0	4.620067	0.3799323	
2.276	0	4.61754	0.3824589	
2.277	0	4.615007	0.3849917	
2.278	0	4.612468	0.3875307	
2.279	0	4.609923	0.3900758	
2.28	0	4.607372	0.392627	
2.281	0	4.604815	0.3951843	
2.282	0	4.602251	0.3977478	
2.283	0	4.599682	0.4003172	
2.284	0	4.597106	0.4028927	
2.285	0	4.594525	0.4054742	
2.286	0	4.591938	0.4080616	
2.287	0	4.589344	0.410655	
2.288	0	4.586745	0.4132543	
2.289	0	4.584139	0.4158595	
2.29	0	4.581529	0.4184705	
2.291	0	4.578912	0.4210874	
2.292	0	4.576289	0.4237101	
2.293	0	4.57366	0.4263386	
2.294	0	4.571026	0.4289729	
2.295	0	4.568386	0.4316128	
2.296	0	4.565741	0.4342586	
2.297	0	4.563089	0.4369099	
2.298	0	4.560432	0.439567	
2.299	0	4.557769	0.4422296	
2.3	0	4.555101	0.4448979	
2.301	0	4.552427	0.4475717	
2.302	0	4.549748	0.4502511	
2.303	0	4.547063	0.4529361	
2.304	0	4.544373	0.4556265	
2.305	0	4.541677	0.4583223	
2.306	0	4.538975	0.4610237	
2.307	0	4.536269	0.4637304	
2.308	0	4.533556	0.4664425	
2.309	0	4.530839	0.46916	
2.31	0	4.528116	0.4718828	
2.311	0	4.525388	0.474611	
2.312	0	4.522655	0.4773444	
2.313	0	4.519916	0.480083	
2.314	0	4.517172	0.4828269	
2.315	0	4.514423	0.485576	
2.316	0	4.511669	0.4883302	
2.317	0	4.508909	0.4910896	
2.318	0	4.506145	0.4938541	
2.319	0	4.503376	0.4966237	
2.32	0	4.500601	0.4993984	
2.321	0	4.497821	0.5021781	
2.322	0	4.495036	0.5049627	
2.323	0	4.492247	0.5077524	
2.324	0	4.489452	0.510547	
2.325	0	4.486652	0.5133466	
2.326	0	4.483848	0.516151	
2.327	0	4.481039	0.5189602	
2.328	0	4.478225	0.5217744	
2.329	0	4.475406	0.5245933	
2.33	0	4.472582	0.527417	
2.331	0	4.469754	0.5302455	
2.332	0	4.46692	0.5330787	
2.333	0	4.464083	0.5359166	
2.334	0	4.46124	0.5387591	
2.335	0	4.458393	0.5416063	
2.336	0	4.455541	0.5444581	
2.337	0	4.452684	0.5473145	
2.338	0	4.449823	0.5501754	
2.339	0	4.446958	0.5530409	
2.34	0	4.444088	0.5559109	
2.341	0	4.441214	0.5587853	
2.342	0	4.438335	0.5616642	
2.343	0	4.435452	0.5645474	
2.344	0	4.432564	0.5674351	
2.345	0	4.429672	0.5703271	
2.346	0	4.426775	0.5732234	
2.347	0	4.423875	0.5761241	
2.348	0	4.42097	0.579029	
2.349	0	4.418061	0.5819381	
2.35	0	4.415148	0.5848514	
2.351	0	4.41223	0.587769	
2.352	0	4.409308	0.5906906	
2.353	0	4.406383	0.5936164	
2.354	0	4.403453	0.5965463	
2.355	0	4.400519	0.5994802	
2.356	0	4.397581	0.6024182	
2.357	0	4.394639	0.6053602	
2.358	0	4.391693	0.6083061	
2.359	0	4.388743	0.611256	
2.36	0	4.385789	0.6142098	
2.361	0	4.382832	0.6171675	
2.362	0	4.37987	0.6201291	
2.363	0	4.376904	0.6230945	
2.364	0	4.373935	0.6260637	
2.365	0	4.370962	0.6290367	
2.366	0	4.367986	0.6320133	
2.367	0	4.365005	0.6349937	
