Time	2	Length2	Position	
0.7780001	0	2.346589	2.876827	
0.779	0	2.343056	2.880733	
0.78	0	2.339534	2.884626	
0.781	0	2.336025	2.888508	
0.7820001	0	2.332528	2.892377	
0.7830001	0	2.329043	2.896235	
0.784	0	2.32557	2.90008	
0.785	0	2.322109	2.903913	
0.786	0	2.31866	2.907734	
0.7870001	0	2.315224	2.911542	
0.788	0	2.3118	2.915339	
0.789	0	2.308387	2.919123	
0.79	0	2.304988	2.922894	
0.791	0	2.3016	2.926654	
0.7920001	0	2.298224	2.930401	
0.793	0	2.294861	2.934136	
0.794	0	2.29151	2.937859	
0.795	0	2.288172	2.941569	
0.7960001	0	2.284845	2.945267	
0.7970001	0	2.281531	2.948953	
0.798	0	2.278229	2.952626	
0.799	0	2.27494	2.956286	
0.8	0	2.271663	2.959934	
0.8010001	0	2.268398	2.96357	
0.802	0	2.265146	2.967193	
0.803	0	2.261906	2.970804	
0.804	0	2.258678	2.974402	
0.8050001	0	2.255463	2.977988	
0.8060001	0	2.25226	2.98156	
0.807	0	2.249069	2.985121	
0.808	0	2.245891	2.988668	
0.809	0	2.242726	2.992203	
0.8100001	0	2.239573	2.995726	
0.811	0	2.236432	2.999236	
0.812	0	2.233303	3.002733	
0.813	0	2.230188	3.006217	
0.814	0	2.227084	3.009689	
0.8150001	0	2.223994	3.013147	
0.816	0	2.220915	3.016593	
0.817	0	2.217849	3.020027	
0.818	0	2.214796	3.023447	
0.8190001	0	2.211755	3.026855	
0.8200001	0	2.208726	3.03025	
0.821	0	2.205711	3.033632	
0.822	0	2.202707	3.037001	
0.823	0	2.199717	3.040357	
0.8240001	0	2.196738	3.0437	
0.825	0	2.193773	3.047031	
0.826	0	2.19082	3.050348	
0.827	0	2.187879	3.053653	
0.8280001	0	2.184951	3.056944	
0.8290001	0	2.182036	3.060223	
0.83	0	2.179133	3.063488	
0.831	0	2.176243	3.066741	
0.832	0	2.173365	3.069981	
0.8330001	0	2.1705	3.073207	
0.8340001	0	2.167648	3.076421	
0.835	0	2.164808	3.079621	
0.836	0	2.161981	3.082808	
0.837	0	2.159166	3.085982	
0.8380001	0	2.156364	3.089143	
0.839	0	2.153575	3.092291	
0.84	0	2.150798	3.095426	
0.841	0	2.148034	3.098547	
0.8420001	0	2.145283	3.101655	
0.8430001	0	2.142545	3.104751	
0.844	0	2.139818	3.107833	
0.845	0	2.137105	3.110901	
0.846	0	2.134404	3.113957	
0.8470001	0	2.131716	3.116999	
0.848	0	2.129041	3.120028	
0.849	0	2.126378	3.123044	
0.85	0	2.123728	3.126046	
0.851	0	2.12109	3.129035	
0.8520001	0	2.118466	3.132011	
0.853	0	2.115854	3.134974	
0.854	0	2.113254	3.137923	
0.855	0	2.110667	3.140859	
0.8560001	0	2.108094	3.143781	
0.8570001	0	2.105532	3.14669	
0.858	0	2.102984	3.149586	
0.859	0	2.100448	3.152468	
0.86	0	2.097924	3.155337	
0.8610001	0	2.095414	3.158192	
0.862	0	2.092916	3.161034	
0.863	0	2.090431	3.163863	
0.864	0	2.087959	3.166678	
0.8650001	0	2.085499	3.16948	
0.8660001	0	2.083052	3.172268	
0.867	0	2.080617	3.175042	
0.868	0	2.078196	3.177803	
0.869	0	2.075787	3.180551	
0.8700001	0	2.073391	3.183285	
0.8710001	0	2.071007	3.186005	
0.872	0	2.068636	3.188712	
0.873	0	2.066278	3.191406	
0.874	0	2.063933	3.194085	
0.8750001	0	2.0616	3.196752	
0.876	0	2.05928	3.199404	
0.877	0	2.056972	3.202043	
0.878	0	2.054678	3.204669	
0.8790001	0	2.052396	3.20728	
0.8800001	0	2.050127	3.209878	
0.881	0	2.04787	3.212463	
0.882	0	2.045626	3.215034	
0.883	0	2.043395	3.217591	
0.8840001	0	2.041177	3.220134	
0.8850001	0	2.038971	3.222664	
0.886	0	2.036778	3.22518	
0.887	0	2.034597	3.227683	
0.8880001	0	2.032429	3.230171	
0.8890001	0	2.030274	3.232646	
0.89	0	2.028132	3.235107	
0.891	0	2.026002	3.237555	
0.892	0	2.023885	3.239989	
0.8930001	0	2.021781	3.242409	
0.8940001	0	2.019689	3.244815	
0.895	0	2.01761	3.247208	
0.896	0	2.015543	3.249586	
0.897	0	2.01349	3.251951	
0.8980001	0	2.011449	3.254302	
0.899	0	2.00942	3.25664	
0.9	0	2.007405	3.258963	
0.901	0	2.005401	3.261273	
0.9020001	0	2.003411	3.263569	
0.9030001	0	2.001433	3.265851	
0.904	0	1.999467	3.26812	
0.905	0	1.997515	3.270374	
0.906	0	1.995575	3.272614	
0.9070001	0	1.993648	3.274841	
0.9080001	0	1.991733	3.277054	
0.909	0	1.989831	3.279253	
0.91	0	1.987941	3.281438	
0.9110001	0	1.986064	3.283609	
0.9120001	0	1.9842	3.285766	
0.913	0	1.982348	3.28791	
0.914	0	1.980509	3.290039	
0.915	0	1.978683	3.292155	
0.9160001	0	1.976869	3.294256	
0.9170001	0	1.975067	3.296344	
0.918	0	1.973279	3.298418	
0.919	0	1.971503	3.300478	
0.92	0	1.969739	3.302524	
0.9210001	0	1.967988	3.304556	
0.9220001	0	1.966249	3.306574	
0.923	0	1.964523	3.308578	
0.924	0	1.96281	3.310568	
0.9250001	0	1.961109	3.312544	
0.9260001	0	1.959421	3.314507	
0.927	0	1.957745	3.316455	
0.928	0	1.956082	3.318389	
0.929	0	1.954431	3.320309	
0.9300001	0	1.952793	3.322215	
0.9310001	0	1.951167	3.324108	
0.932	0	1.949554	3.325986	
0.933	0	1.947953	3.32785	
0.934	0	1.946365	3.3297	
0.9350001	0	1.944789	3.331537	
0.936	0	1.943226	3.333359	
0.937	0	1.941675	3.335167	
0.938	0	1.940137	3.336961	
0.9390001	0	1.938611	3.338741	
0.9400001	0	1.937098	3.340507	
0.941	0	1.935597	3.342259	
0.942	0	1.934108	3.343997	
0.943	0	1.932632	3.345721	
0.9440001	0	1.931169	3.347431	
0.9450001	0	1.929717	3.349127	
0.946	0	1.928279	3.350809	
0.947	0	1.926852	3.352477	
0.9480001	0	1.925438	3.35413	
0.9490001	0	1.924037	3.35577	
0.95	0	1.922648	3.357395	
0.951	0	1.921271	3.359007	
0.952	0	1.919906	3.360604	
0.9530001	0	1.918554	3.362188	
0.9540001	0	1.917215	3.363757	
0.955	0	1.915888	3.365312	
0.956	0	1.914573	3.366853	
0.957	0	1.91327	3.36838	
0.9580001	0	1.91198	3.369893	
0.9590001	0	1.910702	3.371392	
0.96	0	1.909437	3.372877	
0.961	0	1.908183	3.374347	
0.9620001	0	1.906943	3.375804	
0.9630001	0	1.905714	3.377246	
0.964	0	1.904498	3.378675	
0.965	0	1.903294	3.380089	
0.966	0	1.902102	3.381489	
0.9670001	0	1.900923	3.382875	
0.9680001	0	1.899756	3.384247	
0.969	0	1.898601	3.385605	
0.97	0	1.897458	3.386948	
0.9710001	0	1.896328	3.388278	
0.9720001	0	1.89521	3.389593	
0.973	0	1.894104	3.390895	
0.974	0	1.89301	3.392182	
0.975	0	1.891929	3.393455	
0.9760001	0	1.89086	3.394714	
0.9770001	0	1.889803	3.395959	
0.978	0	1.888759	3.39719	
0.979	0	1.887726	3.398406	
0.98	0	1.886706	3.399609	
0.9810001	0	1.885698	3.400797	
0.9820001	0	1.884702	3.401972	
0.983	0	1.883718	3.403132	
0.984	0	1.882747	3.404278	
0.9850001	0	1.881787	3.40541	
0.9860001	0	1.88084	3.406528	
0.987	0	1.879905	3.407631	
0.988	0	1.878982	3.408721	
0.989	0	1.878071	3.409796	
0.9900001	0	1.877172	3.410857	
0.9910001	0	1.876286	3.411905	
0.992	0	1.875412	3.412938	
0.993	0	1.874549	3.413957	
0.994	0	1.873699	3.414962	
0.9950001	0	1.872861	3.415952	
0.9960001	0	1.872035	3.416929	
0.997	0	1.871221	3.417891	
0.998	0	1.870419	3.41884	
0.9990001	0	1.869629	3.419774	
1	0	1.868852	3.420694	
1.001	0	1.868086	3.4216	
1.002	0	1.867332	3.422492	
1.003	0	1.866591	3.42337	
1.004	0	1.865861	3.424233	
1.005	0	1.865144	3.425083	
1.006	0	1.864438	3.425918	
1.007	0	1.863745	3.426739	
1.008	0	1.863063	3.427547	
1.009	0	1.862394	3.42834	
1.01	0	1.861737	3.429119	
1.011	0	1.861091	3.429883	
1.012	0	1.860458	3.430634	
1.013	0	1.859836	3.431371	
1.014	0	1.859227	3.432094	
1.015	0	1.858629	3.432802	
1.016	0	1.858044	3.433496	
1.017	0	1.85747	3.434176	
1.018	0	1.856909	3.434843	
1.019	0	1.856359	3.435495	
1.02	0	1.855821	3.436133	
1.021	0	1.855296	3.436757	
1.022	0	1.854782	3.437366	
1.023	0	1.85428	3.437962	
1.024	0	1.85379	3.438544	
1.025	0	1.853311	3.439112	
1.026	0	1.852845	3.439665	
1.027	0	1.852391	3.440205	
1.028	0	1.851949	3.44073	
1.029	0	1.851518	3.441241	
1.03	0	1.8511	3.441738	
1.031	0	1.850693	3.442221	
1.032	0	1.850298	3.44269	
1.033	0	1.849915	3.443146	
1.034	0	1.849544	3.443587	
1.035	0	1.849184	3.444014	
1.036	0	1.848837	3.444427	
1.037	0	1.848501	3.444825	
1.038	0	1.848177	3.44521	
1.039	0	1.847865	3.445581	
1.04	0	1.847565	3.445938	
1.041	0	1.847277	3.44628	
1.042	0	1.847001	3.446609	
1.043	0	1.846736	3.446923	
1.044	0	1.846483	3.447224	
1.045	0	1.846242	3.447511	
1.046	0	1.846013	3.447783	
1.047	0	1.845796	3.448042	
1.048	0	1.84559	3.448286	
1.049	0	1.845396	3.448517	
1.05	0	1.845214	3.448733	
1.051	0	1.845044	3.448936	
1.052	0	1.844885	3.449125	
1.053	0	1.844738	3.449299	
1.054	0	1.844603	3.44946	
1.055	0	1.84448	3.449606	
1.056	0	1.844369	3.449739	
1.057	0	1.844269	3.449858	
1.058	0	1.844181	3.449962	
1.059	0	1.844105	3.450053	
1.06	0	1.84404	3.45013	
1.061	0	1.843987	3.450193	
1.062	0	1.843946	3.450242	
1.063	0	1.843917	3.450276	
1.064	0	1.843899	3.450297	
1.065	0	1.843893	3.450305	
1.066	0	1.843899	3.450298	
1.067	0	1.843917	3.450277	
1.068	0	1.843946	3.450242	
1.069	0	1.843987	3.450193	
1.07	0	1.844039	3.450131	
1.071	0	1.844103	3.450054	
1.072	0	1.844179	3.449964	
1.073	0	1.844267	3.44986	
1.074	0	1.844366	3.449742	
1.075	0	1.844477	3.44961	
1.076	0	1.8446	3.449464	
1.077	0	1.844734	3.449304	
1.078	0	1.84488	3.449131	
1.079	0	1.845038	3.448943	
1.08	0	1.845207	3.448742	
1.081	0	1.845388	3.448526	
1.082	0	1.845581	3.448297	
1.083	0	1.845785	3.448054	
1.084	0	1.846001	3.447798	
1.085	0	1.846229	3.447527	
1.086	0	1.846468	3.447242	
1.087	0	1.846719	3.446944	
1.088	0	1.846981	3.446632	
1.089	0	1.847255	3.446306	
1.09	0	1.847541	3.445967	
1.091	0	1.847838	3.445614	
1.092	0	1.848147	3.445246	
1.093	0	1.848467	3.444865	
1.094	0	1.8488	3.444471	
1.095	0	1.849143	3.444062	
1.096	0	1.849499	3.44364	
1.097	0	1.849866	3.443204	
1.098	0	1.850244	3.442754	
1.099	0	1.850634	3.442291	
1.1	0	1.851036	3.441814	
1.101	0	1.851449	3.441323	
1.102	0	1.851874	3.440818	
1.103	0	1.852311	3.4403	
1.104	0	1.852759	3.439768	
1.105	0	1.853219	3.439222	
1.106	0	1.85369	3.438663	
1.107	0	1.854173	3.438089	
1.108	0	1.854667	3.437503	
1.109	0	1.855173	3.436902	
1.11	0	1.85569	3.436288	
1.111	0	1.856219	3.43566	
1.112	0	1.85676	3.435019	
1.113	0	1.857312	3.434364	
1.114	0	1.857876	3.433696	
1.115	0	1.858451	3.433013	
1.116	0	1.859038	3.432317	
1.117	0	1.859637	3.431608	
1.118	0	1.860247	3.430885	
1.119	0	1.860868	3.430148	
1.12	0	1.861501	3.429398	
1.121	0	1.862146	3.428634	
1.122	0	1.862802	3.427856	
1.123	0	1.863469	3.427066	
1.124	0	1.864149	3.426261	
1.125	0	1.864839	3.425443	
1.126	0	1.865542	3.424612	
1.127	0	1.866255	3.423767	
1.128	0	1.866981	3.422908	
1.129	0	1.867717	3.422036	
1.13	0	1.868466	3.42115	
1.131	0	1.869226	3.420251	
1.132	0	1.869997	3.419339	
1.133	0	1.87078	3.418413	
1.134	0	1.871574	3.417474	
1.135	0	1.87238	3.416521	
1.136	0	1.873197	3.415554	
1.137	0	1.874026	3.414575	
1.138	0	1.874867	3.413581	
1.139	0	1.875719	3.412575	
1.14	0	1.876582	3.411555	
1.141	0	1.877457	3.410522	
1.142	0	1.878343	3.409475	
1.143	0	1.879241	3.408415	
1.144	0	1.88015	3.407341	
1.145	0	1.881071	3.406255	
1.146	0	1.882003	3.405155	
1.147	0	1.882947	3.404041	
1.148	0	1.883902	3.402915	
1.149	0	1.884869	3.401774	
1.15	0	1.885847	3.400621	
1.151	0	1.886837	3.399454	
1.152	0	1.887838	3.398274	
1.153	0	1.888851	3.397081	
1.154	0	1.889875	3.395875	
1.155	0	1.89091	3.394655	
1.156	0	1.891957	3.393422	
1.157	0	1.893016	3.392176	
1.158	0	1.894085	3.390917	
1.159	0	1.895167	3.389644	
1.16	0	1.89626	3.388358	
1.161	0	1.897364	3.387059	
1.162	0	1.89848	3.385747	
1.163	0	1.899607	3.384422	
1.164	0	1.900746	3.383083	
1.165	0	1.901896	3.381732	
1.166	0	1.903057	3.380367	
1.167	0	1.90423	3.378989	
1.168	0	1.905414	3.377598	
1.169	0	1.90661	3.376194	
1.17	0	1.907817	3.374777	
1.171	0	1.909036	3.373347	
1.172	0	1.910266	3.371903	
1.173	0	1.911508	3.370447	
1.174	0	1.91276	3.368978	
1.175	0	1.914025	3.367496	
1.176	0	1.9153	3.366	
1.177	0	1.916588	3.364492	
1.178	0	1.917886	3.362971	
1.179	0	1.919196	3.361436	
1.18	0	1.920517	3.359889	
1.181	0	1.92185	3.358329	
1.182	0	1.923194	3.356756	
1.183	0	1.924549	3.35517	
1.184	0	1.925916	3.353571	
1.185	0	1.927294	3.351959	
1.186	0	1.928684	3.350335	
1.187	0	1.930085	3.348697	
1.188	0	1.931497	3.347047	
1.189	0	1.932921	3.345384	
1.19	0	1.934356	3.343708	
1.191	0	1.935802	3.342019	
1.192	0	1.93726	3.340317	
1.193	0	1.938729	3.338603	
1.194	0	1.94021	3.336876	
1.195	0	1.941702	3.335136	
1.196	0	1.943205	3.333383	
1.197	0	1.944719	3.331618	
1.198	0	1.946245	3.32984	
1.199	0	1.947782	3.328049	
1.2	0	1.949331	3.326246	
1.201	0	1.950891	3.324429	
1.202	0	1.952462	3.3226	
1.203	0	1.954044	3.320759	
1.204	0	1.955638	3.318905	
1.205	0	1.957243	3.317038	
1.206	0	1.958859	3.315159	
1.207	0	1.960487	3.313267	
1.208	0	1.962126	3.311363	
1.209	0	1.963776	3.309446	
1.21	0	1.965438	3.307516	
1.211	0	1.967111	3.305574	
1.212	0	1.968795	3.30362	
1.213	0	1.97049	3.301653	
1.214	0	1.972196	3.299673	
1.215	0	1.973914	3.297681	
1.216	0	1.975643	3.295677	
1.217	0	1.977384	3.29366	
1.218	0	1.979135	3.291631	
1.219	0	1.980898	3.289589	
1.22	0	1.982672	3.287535	
1.221	0	1.984457	3.285469	
1.222	0	1.986254	3.28339	
1.223	0	1.988061	3.281299	
1.224	0	1.98988	3.279196	
1.225	0	1.99171	3.27708	
1.226	0	1.993551	3.274952	
1.227	0	1.995404	3.272812	
1.228	0	1.997267	3.27066	
1.229	0	1.999142	3.268495	
1.23	0	2.001028	3.266319	
1.231	0	2.002925	3.26413	
1.232	0	2.004833	3.261929	
1.233	0	2.006752	3.259715	
1.234	0	2.008682	3.25749	
1.235	0	2.010624	3.255252	
1.236	0	2.012577	3.253003	
1.237	0	2.014541	3.250741	
1.238	0	2.016516	3.248467	
1.239	0	2.018502	3.246181	
1.24	0	2.020499	3.243883	
1.241	0	2.022507	3.241573	
1.242	0	2.024527	3.239251	
1.243	0	2.026557	3.236917	
1.244	0	2.028598	3.234571	
1.245	0	2.030651	3.232214	
1.246	0	2.032714	3.229844	
1.247	0	2.034789	3.227463	
1.248	0	2.036875	3.225069	
1.249	0	2.038971	3.222664	
1.25	0	2.041079	3.220246	
1.251	0	2.043197	3.217817	
1.252	0	2.045327	3.215376	
1.253	0	2.047468	3.212924	
1.254	0	2.049619	3.210459	
1.255	0	2.051782	3.207983	
1.256	0	2.053955	3.205495	
1.257	0	2.05614	3.202996	
1.258	0	2.058335	3.200485	
1.259	0	2.060541	3.197962	
1.26	0	2.062759	3.195427	
1.261	0	2.064987	3.192881	
1.262	0	2.067226	3.190323	
1.263	0	2.069476	3.187753	
1.264	0	2.071737	3.185173	
1.265	0	2.074008	3.18258	
1.266	0	2.076291	3.179976	
1.267	0	2.078584	3.177361	
1.268	0	2.080888	3.174733	
1.269	0	2.083203	3.172095	
1.27	0	2.085529	3.169445	
1.271	0	2.087866	3.166783	
1.272	0	2.090214	3.164111	
1.273	0	2.092571	3.161427	
1.274	0	2.094941	3.158731	
1.275	0	2.09732	3.156024	
1.276	0	2.099711	3.153306	
1.277	0	2.102112	3.150577	
1.278	0	2.104524	3.147836	
1.279	0	2.106946	3.145084	
1.28	0	2.10938	3.142321	
1.281	0	2.111824	3.139547	
1.282	0	2.114278	3.136761	
1.283	0	2.116743	3.133965	
1.284	0	2.11922	3.131157	
1.285	0	2.121706	3.128338	
1.286	0	2.124203	3.125508	
1.287	0	2.126711	3.122667	
1.288	0	2.129229	3.119815	
1.289	0	2.131758	3.116951	
1.29	0	2.134298	3.114077	
1.291	0	2.136848	3.111192	
1.292	0	2.139408	3.108296	
1.293	0	2.14198	3.105389	
1.294	0	2.144561	3.102471	
1.295	0	2.147153	3.099542	
1.296	0	2.149756	3.096603	
1.297	0	2.152369	3.093652	
1.298	0	2.154992	3.090691	
1.299	0	2.157626	3.087719	
1.3	0	2.160271	3.084736	
1.301	0	2.162926	3.081743	
1.302	0	2.165591	3.078738	
1.303	0	2.168267	3.075723	
1.304	0	2.170952	3.072698	
1.305	0	2.173648	3.069661	
1.306	0	2.176355	3.066615	
1.307	0	2.179072	3.063557	
1.308	0	2.181799	3.060489	
1.309	0	2.184536	3.057411	
1.31	0	2.187284	3.054322	
1.311	0	2.190042	3.051222	
1.312	0	2.19281	3.048112	
1.313	0	2.195588	3.044992	
1.314	0	2.198377	3.041861	
1.315	0	2.201175	3.03872	
1.316	0	2.203984	3.035568	
1.317	0	2.206803	3.032407	
1.318	0	2.209632	3.029234	
1.319	0	2.212471	3.026052	
1.32	0	2.21532	3.022859	
1.321	0	2.21818	3.019656	
1.322	0	2.221049	3.016443	
1.323	0	2.223928	3.01322	
1.324	0	2.226818	3.009987	
1.325	0	2.229717	3.006743	
1.326	0	2.232627	3.003489	
1.327	0	2.235546	3.000226	
1.328	0	2.238475	2.996952	
1.329	0	2.241414	2.993668	
1.33	0	2.244363	2.990375	
1.331	0	2.247323	2.987071	
1.332	0	2.250291	2.983757	
1.333	0	2.25327	2.980434	
1.334	0	2.256258	2.9771	
1.335	0	2.259256	2.973757	
1.336	0	2.262264	2.970404	
1.337	0	2.265282	2.967041	
1.338	0	2.26831	2.963669	
1.339	0	2.271347	2.960286	
1.34	0	2.274394	2.956894	
1.341	0	2.27745	2.953493	
1.342	0	2.280517	2.950081	
1.343	0	2.283592	2.946661	
1.344	0	2.286678	2.94323	
1.345	0	2.289773	2.93979	
1.346	0	2.292877	2.93634	
1.347	0	2.295992	2.932881	
1.348	0	2.299115	2.929412	
1.349	0	2.302248	2.925934	
1.35	0	2.305391	2.922447	
1.351	0	2.308543	2.91895	
1.352	0	2.311704	2.915444	
1.353	0	2.314875	2.911928	
1.354	0	2.318056	2.908404	
1.355	0	2.321245	2.90487	
1.356	0	2.324444	2.901326	
1.357	0	2.327652	2.897774	
1.358	0	2.33087	2.894212	
1.359	0	2.334097	2.890641	
1.36	0	2.337333	2.887061	
1.361	0	2.340578	2.883472	
1.362	0	2.343832	2.879874	
1.363	0	2.347096	2.876267	
1.364	0	2.350368	2.872651	
1.365	0	2.35365	2.869026	
1.366	0	2.356941	2.865392	
1.367	0	2.360241	2.86175	
1.368	0	2.36355	2.858098	
1.369	0	2.366868	2.854438	
1.37	0	2.370195	2.850768	
1.371	0	2.373531	2.84709	
1.372	0	2.376876	2.843403	
1.373	0	2.38023	2.839708	
1.374	0	2.383593	2.836004	
1.375	0	2.386965	2.832291	
1.376	0	2.390345	2.828569	
1.377	0	2.393734	2.824839	
1.378	0	2.397133	2.8211	
1.379	0	2.400539	2.817353	
1.38	0	2.403955	2.813598	
1.381	0	2.407379	2.809834	
1.382	0	2.410812	2.806061	
1.383	0	2.414254	2.80228	
1.384	0	2.417704	2.798491	
1.385	0	2.421163	2.794693	
1.386	0	2.42463	2.790888	
1.387	0	2.428106	2.787074	
1.388	0	2.43159	2.783251	
1.389	0	2.435083	2.779421	
1.39	0	2.438585	2.775582	
1.391	0	2.442094	2.771736	
1.392	0	2.445612	2.767881	
1.393	0	2.449139	2.764018	
1.394	0	2.452673	2.760147	
1.395	0	2.456217	2.756268	
1.396	0	2.459768	2.752381	
1.397	0	2.463328	2.748487	
1.398	0	2.466896	2.744584	
1.399	0	2.470472	2.740673	
1.4	0	2.474056	2.736755	
1.401	0	2.477648	2.732829	
1.402	0	2.481249	2.728895	
1.403	0	2.484858	2.724953	
1.404	0	2.488474	2.721004	
1.405	0	2.492099	2.717047	
1.406	0	2.495731	2.713083	
1.407	0	2.499372	2.709111	
1.408	0	2.50302	2.705131	
1.409	0	2.506677	2.701144	
1.41	0	2.510341	2.69715	
1.411	0	2.514013	2.693147	
1.412	0	2.517693	2.689138	
1.413	0	2.521381	2.685121	
1.414	0	2.525076	2.681097	
1.415	0	2.528779	2.677066	
1.416	0	2.53249	2.673027	
1.417	0	2.536208	2.668981	
1.418	0	2.539934	2.664928	
1.419	0	2.543668	2.660867	
1.42	0	2.547409	2.6568	
1.421	0	2.551158	2.652726	
1.422	0	2.554914	2.648644	
1.423	0	2.558677	2.644556	
1.424	0	2.562449	2.64046	
1.425	0	2.566227	2.636358	
1.426	0	2.570013	2.632248	
1.427	0	2.573806	2.628132	
1.428	0	2.577606	2.624009	
1.429	0	2.581414	2.619879	
1.43	0	2.585228	2.615743	
1.431	0	2.589051	2.6116	
1.432	0	2.59288	2.60745	
1.433	0	2.596716	2.603293	
1.434	0	2.600559	2.59913	
1.435	0	2.60441	2.59496	
1.436	0	2.608267	2.590784	
1.437	0	2.612132	2.586601	
1.438	0	2.616003	2.582412	
1.439	0	2.619881	2.578216	
1.44	0	2.623766	2.574014	
1.441	0	2.627658	2.569806	
1.442	0	2.631557	2.565591	
1.443	0	2.635463	2.56137	
1.444	0	2.639375	2.557143	
1.445	0	2.643294	2.552909	
1.446	0	2.64722	2.54867	
1.447	0	2.651152	2.544424	
1.448	0	2.655091	2.540172	
1.449	0	2.659036	2.535914	
1.45	0	2.662988	2.531651	
1.451	0	2.666947	2.527381	
1.452	0	2.670912	2.523105	
1.453	0	2.674883	2.518823	
1.454	0	2.678861	2.514536	
1.455	0	2.682845	2.510243	
1.456	0	2.686836	2.505944	
1.457	0	2.690833	2.501639	
1.458	0	2.694835	2.497329	
1.459	0	2.698844	2.493012	
1.46	0	2.70286	2.488691	
1.461	0	2.706881	2.484363	
1.462	0	2.710909	2.480031	
1.463	0	2.714942	2.475692	
1.464	0	2.718982	2.471349	
1.465	0	2.723027	2.466999	
1.466	0	2.727079	2.462645	
1.467	0	2.731136	2.458285	
1.468	0	2.7352	2.453919	
1.469	0	2.739269	2.449549	
1.47	0	2.743344	2.445173	
1.471	0	2.747425	2.440792	
1.472	0	2.751511	2.436406	
1.473	0	2.755603	2.432014	
1.474	0	2.759701	2.427618	
1.475	0	2.763804	2.423217	
1.476	0	2.767914	2.41881	
1.477	0	2.772028	2.414399	
1.478	0	2.776148	2.409983	
1.479	0	2.780273	2.405562	
1.48	0	2.784404	2.401136	
1.481	0	2.788541	2.396705	
1.482	0	2.792682	2.392269	
1.483	0	2.796829	2.387829	
1.484	0	2.800982	2.383384	
1.485	0	2.805139	2.378935	
1.486	0	2.809302	2.37448	
1.487	0	2.813469	2.370022	
1.488	0	2.817642	2.365559	
1.489	0	2.82182	2.361091	
1.49	0	2.826003	2.356619	
1.491	0	2.830191	2.352142	
1.492	0	2.834384	2.347661	
1.493	0	2.838582	2.343176	
1.494	0	2.842784	2.338687	
1.495	0	2.846992	2.334193	
1.496	0	2.851204	2.329695	
1.497	0	2.855422	2.325193	
1.498	0	2.859643	2.320687	
1.499	0	2.86387	2.316177	
1.5	0	2.868101	2.311663	
1.501	0	2.872337	2.307145	
1.502	0	2.876577	2.302623	
1.503	0	2.880822	2.298097	
1.504	0	2.885071	2.293567	
1.505	0	2.889325	2.289033	
1.506	0	2.893583	2.284496	
1.507	0	2.897845	2.279955	
1.508	0	2.902112	2.27541	
1.509	0	2.906383	2.270861	
1.51	0	2.910658	2.266309	
1.511	0	2.914938	2.261753	
1.512	0	2.919222	2.257194	
1.513	0	2.923509	2.252631	
1.514	0	2.927801	2.248065	
1.515	0	2.932097	2.243496	
1.516	0	2.936397	2.238923	
1.517	0	2.9407	2.234347	
1.518	0	2.945008	2.229767	
1.519	0	2.94932	2.225184	
1.52	0	2.953635	2.220598	
1.521	0	2.957954	2.216009	
1.522	0	2.962277	2.211417	
1.523	0	2.966603	2.206822	
1.524	0	2.970934	2.202223	
1.525	0	2.975267	2.197622	
1.526	0	2.979605	2.193018	
1.527	0	2.983946	2.188411	
1.528	0	2.988291	2.1838	
1.529	0	2.992638	2.179188	
1.53	0	2.99699	2.174572	
1.531	0	3.001344	2.169954	
1.532	0	3.005702	2.165333	
1.533	0	3.010064	2.160709	
1.534	0	3.014428	2.156083	
1.535	0	3.018796	2.151454	
1.536	0	3.023167	2.146822	
1.537	0	3.027541	2.142188	
1.538	0	3.031918	2.137552	
1.539	0	3.036298	2.132913	
1.54	0	3.040681	2.128272	
1.541	0	3.045067	2.123629	
1.542	0	3.049456	2.118983	
1.543	0	3.053848	2.114335	
1.544	0	3.058243	2.109685	
1.545	0	3.06264	2.105033	
1.546	0	3.067041	2.100379	
1.547	0	3.071444	2.095722	
1.548	0	3.075849	2.091064	
1.549	0	3.080257	2.086403	
1.55	0	3.084668	2.081741	
1.551	0	3.089081	2.077077	
1.552	0	3.093497	2.072411	
1.553	0	3.097915	2.067743	
1.554	0	3.102336	2.063073	
1.555	0	3.106759	2.058402	
1.556	0	3.111184	2.053729	
1.557	0	3.115612	2.049054	
1.558	0	3.120041	2.044378	
1.559	0	3.124473	2.0397	
1.56	0	3.128907	2.035021	
1.561	0	3.133343	2.03034	
1.562	0	3.137781	2.025658	
1.563	0	3.142222	2.020975	
1.564	0	3.146664	2.01629	
1.565	0	3.151108	2.011604	
1.566	0	3.155554	2.006917	
1.567	0	3.160002	2.002228	
1.568	0	3.164451	1.997538	
1.569	0	3.168903	1.992847	
1.57	0	3.173356	1.988155	
1.571	0	3.177811	1.983462	
1.572	0	3.182267	1.978768	
1.573	0	3.186725	1.974073	
1.574	0	3.191185	1.969378	
1.575	0	3.195646	1.964681	
1.576	0	3.200108	1.959983	
1.577	0	3.204572	1.955285	
1.578	0	3.209037	1.950586	
1.579	0	3.213504	1.945886	
1.58	0	3.217971	1.941186	
1.581	0	3.22244	1.936485	
1.582	0	3.226911	1.931784	
1.583	0	3.231382	1.927082	
1.584	0	3.235854	1.922379	
1.585	0	3.240328	1.917676	
1.586	0	3.244803	1.912973	
1.587	0	3.249278	1.90827	
1.588	0	3.253755	1.903566	
1.589	0	3.258232	1.898861	
1.59	0	3.26271	1.894157	
