Time	2	Length2	Position	
1.573	0	2.177611	2.822389	
1.574	0	2.178671	2.821328	
1.575	0	2.179738	2.820261	
1.576	0	2.180811	2.819188	
1.577	0	2.18189	2.818109	
1.578	0	2.182975	2.817024	
1.579	0	2.184067	2.815933	
1.58	0	2.185164	2.814836	
1.581	0	2.186267	2.813732	
1.582	0	2.187376	2.812623	
1.583	0	2.188492	2.811508	
1.584	0	2.189613	2.810386	
1.585	0	2.19074	2.809259	
1.586	0	2.191873	2.808126	
1.587	0	2.193012	2.806987	
1.588	0	2.194158	2.805841	
1.589	0	2.195309	2.80469	
1.59	0	2.196466	2.803533	
1.591	0	2.19763	2.80237	
1.592	0	2.198799	2.801201	
1.593	0	2.199974	2.800026	
1.594	0	2.201154	2.798845	
1.595	0	2.202341	2.797658	
1.596	0	2.203534	2.796465	
1.597	0	2.204733	2.795267	
1.598	0	2.205937	2.794062	
1.599	0	2.207148	2.792852	
1.6	0	2.208364	2.791636	
1.601	0	2.209586	2.790413	
1.602	0	2.210814	2.789185	
1.603	0	2.212048	2.787951	
1.604	0	2.213288	2.786712	
1.605	0	2.214533	2.785466	
1.606	0	2.215784	2.784215	
1.607	0	2.217041	2.782958	
1.608	0	2.218304	2.781695	
1.609	0	2.219573	2.780426	
1.61	0	2.220848	2.779152	
1.611	0	2.222128	2.777871	
1.612	0	2.223414	2.776585	
1.613	0	2.224706	2.775294	
1.614	0	2.226003	2.773996	
1.615	0	2.227306	2.772693	
1.616	0	2.228615	2.771384	
1.617	0	2.22993	2.770069	
1.618	0	2.23125	2.768749	
1.619	0	2.232576	2.767423	
1.62	0	2.233908	2.766091	
1.621	0	2.235246	2.764754	
1.622	0	2.236589	2.763411	
1.623	0	2.237937	2.762062	
1.624	0	2.239292	2.760707	
1.625	0	2.240652	2.759347	
1.626	0	2.242018	2.757982	
1.627	0	2.243389	2.75661	
1.628	0	2.244766	2.755234	
1.629	0	2.246148	2.753851	
1.63	0	2.247536	2.752463	
1.631	0	2.24893	2.751069	
1.632	0	2.250329	2.74967	
1.633	0	2.251734	2.748265	
1.634	0	2.253144	2.746855	
1.635	0	2.25456	2.745439	
1.636	0	2.255982	2.744018	
1.637	0	2.257409	2.742591	
1.638	0	2.258841	2.741158	
1.639	0	2.260279	2.73972	
1.64	0	2.261722	2.738277	
1.641	0	2.263171	2.736828	
1.642	0	2.264626	2.735374	
1.643	0	2.266085	2.733914	
1.644	0	2.267551	2.732449	
1.645	0	2.269022	2.730978	
1.646	0	2.270498	2.729501	
1.647	0	2.271979	2.72802	
1.648	0	2.273466	2.726533	
1.649	0	2.274959	2.72504	
1.65	0	2.276457	2.723543	
1.651	0	2.27796	2.722039	
1.652	0	2.279468	2.720531	
1.653	0	2.280982	2.719017	
1.654	0	2.282501	2.717498	
1.655	0	2.284026	2.715973	
1.656	0	2.285556	2.714443	
1.657	0	2.287091	2.712908	
1.658	0	2.288632	2.711367	
1.659	0	2.290178	2.709821	
1.66	0	2.291729	2.70827	
1.661	0	2.293285	2.706714	
1.662	0	2.294847	2.705152	
1.663	0	2.296414	2.703585	
1.664	0	2.297986	2.702013	
1.665	0	2.299563	2.700436	
1.666	0	2.301146	2.698853	
1.667	0	2.302734	2.697265	
1.668	0	2.304327	2.695672	
1.669	0	2.305925	2.694074	
1.67	0	2.307529	2.692471	
1.671	0	2.309137	2.690862	
1.672	0	2.310751	2.689248	
1.673	0	2.31237	2.687629	
1.674	0	2.313994	2.686005	
1.675	0	2.315624	2.684376	
1.676	0	2.317258	2.682741	
1.677	0	2.318897	2.681102	
1.678	0	2.320542	2.679457	
1.679	0	2.322191	2.677808	
1.68	0	2.323846	2.676153	
1.681	0	2.325506	2.674493	
1.682	0	2.327171	2.672828	
1.683	0	2.328841	2.671159	
1.684	0	2.330516	2.669484	
1.685	0	2.332196	2.667804	
1.686	0	2.33388	2.666119	
1.687	0	2.33557	2.664429	
1.688	0	2.337265	2.662734	
1.689	0	2.338965	2.661034	
1.69	0	2.34067	2.659329	
1.691	0	2.34238	2.657619	
1.692	0	2.344095	2.655905	
1.693	0	2.345814	2.654185	
1.694	0	2.347539	2.65246	
1.695	0	2.349269	2.650731	
1.696	0	2.351003	2.648996	
1.697	0	2.352742	2.647257	
1.698	0	2.354487	2.645513	
1.699	0	2.356236	2.643764	
1.7	0	2.35799	2.642009	
1.701	0	2.359749	2.640251	
1.702	0	2.361512	2.638487	
1.703	0	2.363281	2.636719	
1.704	0	2.365054	2.634945	
1.705	0	2.366832	2.633167	
1.706	0	2.368615	2.631384	
1.707	0	2.370403	2.629596	
1.708	0	2.372195	2.627804	
1.709	0	2.373992	2.626007	
1.71	0	2.375794	2.624205	
1.711	0	2.377601	2.622398	
1.712	0	2.379413	2.620587	
1.713	0	2.381229	2.618771	
1.714	0	2.383049	2.61695	
1.715	0	2.384875	2.615124	
1.716	0	2.386705	2.613294	
1.717	0	2.38854	2.611459	
1.718	0	2.390379	2.60962	
1.719	0	2.392224	2.607776	
1.72	0	2.394072	2.605927	
1.721	0	2.395926	2.604074	
1.722	0	2.397784	2.602216	
1.723	0	2.399646	2.600353	
1.724	0	2.401513	2.598486	
1.725	0	2.403385	2.596614	
1.726	0	2.405262	2.594738	
1.727	0	2.407142	2.592857	
1.728	0	2.409028	2.590971	
1.729	0	2.410918	2.589082	
1.73	0	2.412812	2.587187	
1.731	0	2.414711	2.585288	
1.732	0	2.416615	2.583385	
1.733	0	2.418523	2.581477	
1.734	0	2.420435	2.579564	
1.735	0	2.422352	2.577647	
1.736	0	2.424273	2.575726	
1.737	0	2.426199	2.573801	
1.738	0	2.428129	2.571871	
1.739	0	2.430063	2.569936	
1.74	0	2.432002	2.567997	
1.741	0	2.433945	2.566054	
1.742	0	2.435893	2.564106	
1.743	0	2.437845	2.562154	
1.744	0	2.439801	2.560198	
1.745	0	2.441762	2.558237	
1.746	0	2.443727	2.556272	
1.747	0	2.445697	2.554303	
1.748	0	2.44767	2.552329	
1.749	0	2.449648	2.550351	
1.75	0	2.45163	2.548369	
1.751	0	2.453617	2.546382	
1.752	0	2.455608	2.544392	
1.753	0	2.457603	2.542397	
1.754	0	2.459602	2.540397	
1.755	0	2.461605	2.538394	
1.756	0	2.463613	2.536386	
1.757	0	2.465625	2.534374	
1.758	0	2.467641	2.532358	
1.759	0	2.469661	2.530338	
1.76	0	2.471685	2.528314	
1.761	0	2.473714	2.526285	
1.762	0	2.475746	2.524253	
1.763	0	2.477783	2.522216	
1.764	0	2.479824	2.520175	
1.765	0	2.481869	2.51813	
1.766	0	2.483918	2.516081	
1.767	0	2.485971	2.514028	
1.768	0	2.488028	2.511971	
1.769	0	2.490089	2.50991	
1.77	0	2.492154	2.507845	
1.771	0	2.494224	2.505776	
1.772	0	2.496297	2.503702	
1.773	0	2.498374	2.501625	
1.774	0	2.500455	2.499544	
1.775	0	2.502541	2.497459	
1.776	0	2.50463	2.495369	
1.777	0	2.506723	2.493276	
1.778	0	2.50882	2.491179	
1.779	0	2.510921	2.489078	
1.78	0	2.513026	2.486974	
1.781	0	2.515135	2.484865	
1.782	0	2.517247	2.482752	
1.783	0	2.519364	2.480636	
1.784	0	2.521484	2.478515	
1.785	0	2.523608	2.476391	
1.786	0	2.525737	2.474263	
1.787	0	2.527869	2.472131	
1.788	0	2.530004	2.469995	
1.789	0	2.532144	2.467855	
1.79	0	2.534287	2.465712	
1.791	0	2.536434	2.463565	
1.792	0	2.538585	2.461414	
1.793	0	2.54074	2.45926	
1.794	0	2.542898	2.457102	
1.795	0	2.54506	2.45494	
1.796	0	2.547225	2.452774	
1.797	0	2.549395	2.450604	
1.798	0	2.551568	2.448431	
1.799	0	2.553745	2.446254	
1.8	0	2.555925	2.444074	
1.801	0	2.558109	2.44189	
1.802	0	2.560297	2.439702	
1.803	0	2.562488	2.437511	
1.804	0	2.564683	2.435316	
1.805	0	2.566882	2.433118	
1.806	0	2.569083	2.430916	
1.807	0	2.571289	2.42871	
1.808	0	2.573498	2.426501	
1.809	0	2.575711	2.424288	
1.81	0	2.577927	2.422072	
1.811	0	2.580147	2.419852	
1.812	0	2.582371	2.417629	
1.813	0	2.584597	2.415402	
1.814	0	2.586828	2.413172	
1.815	0	2.589061	2.410938	
1.816	0	2.591298	2.408701	
1.817	0	2.593539	2.40646	
1.818	0	2.595783	2.404216	
1.819	0	2.598031	2.401968	
1.82	0	2.600281	2.399718	
1.821	0	2.602536	2.397463	
1.822	0	2.604794	2.395206	
1.823	0	2.607054	2.392945	
1.824	0	2.609319	2.390681	
1.825	0	2.611586	2.388413	
1.826	0	2.613857	2.386142	
1.827	0	2.616131	2.383868	
1.828	0	2.618409	2.38159	
1.829	0	2.62069	2.379309	
1.83	0	2.622974	2.377025	
1.831	0	2.625262	2.374738	
1.832	0	2.627552	2.372447	
1.833	0	2.629846	2.370153	
1.834	0	2.632143	2.367856	
1.835	0	2.634444	2.365556	
1.836	0	2.636747	2.363252	
1.837	0	2.639054	2.360945	
1.838	0	2.641364	2.358635	
1.839	0	2.643677	2.356322	
1.84	0	2.645993	2.354006	
1.841	0	2.648313	2.351687	
1.842	0	2.650635	2.349364	
1.843	0	2.65296	2.347039	
1.844	0	2.655289	2.34471	
1.845	0	2.657621	2.342378	
1.846	0	2.659956	2.340044	
1.847	0	2.662293	2.337706	
1.848	0	2.664634	2.335365	
1.849	0	2.666978	2.333021	
1.85	0	2.669325	2.330674	
1.851	0	2.671674	2.328325	
1.852	0	2.674027	2.325972	
1.853	0	2.676383	2.323616	
1.854	0	2.678742	2.321257	
1.855	0	2.681103	2.318896	
1.856	0	2.683468	2.316531	
1.857	0	2.685836	2.314163	
1.858	0	2.688206	2.311793	
1.859	0	2.690579	2.30942	
1.86	0	2.692955	2.307044	
1.861	0	2.695335	2.304664	
1.862	0	2.697716	2.302283	
1.863	0	2.700101	2.299898	
1.864	0	2.702489	2.29751	
1.865	0	2.704879	2.29512	
1.866	0	2.707272	2.292727	
1.867	0	2.709668	2.290331	
1.868	0	2.712067	2.287932	
1.869	0	2.714468	2.285531	
1.87	0	2.716873	2.283126	
1.871	0	2.71928	2.28072	
1.872	0	2.721689	2.27831	
1.873	0	2.724102	2.275898	
1.874	0	2.726516	2.273483	
1.875	0	2.728934	2.271065	
1.876	0	2.731355	2.268644	
1.877	0	2.733778	2.266221	
1.878	0	2.736203	2.263796	
1.879	0	2.738632	2.261367	
1.88	0	2.741063	2.258936	
1.881	0	2.743496	2.256503	
1.882	0	2.745932	2.254067	
1.883	0	2.748371	2.251628	
1.884	0	2.750812	2.249187	
1.885	0	2.753256	2.246743	
1.886	0	2.755702	2.244297	
1.887	0	2.758151	2.241848	
1.888	0	2.760602	2.239397	
1.889	0	2.763056	2.236943	
1.89	0	2.765512	2.234487	
1.891	0	2.767971	2.232028	
1.892	0	2.770432	2.229567	
1.893	0	2.772896	2.227103	
1.894	0	2.775362	2.224638	
1.895	0	2.77783	2.222169	
1.896	0	2.780301	2.219698	
1.897	0	2.782774	2.217225	
1.898	0	2.785249	2.21475	
1.899	0	2.787727	2.212272	
1.9	0	2.790207	2.209792	
1.901	0	2.79269	2.207309	
1.902	0	2.795175	2.204824	
1.903	0	2.797662	2.202337	
1.904	0	2.800152	2.199847	
1.905	0	2.802643	2.197356	
1.906	0	2.805137	2.194862	
1.907	0	2.807634	2.192365	
1.908	0	2.810132	2.189867	
1.909	0	2.812633	2.187366	
1.91	0	2.815136	2.184863	
1.911	0	2.817641	2.182358	
1.912	0	2.820148	2.179851	
1.913	0	2.822657	2.177342	
1.914	0	2.825169	2.17483	
1.915	0	2.827682	2.172317	
1.916	0	2.830199	2.169801	
1.917	0	2.832716	2.167283	
1.918	0	2.835237	2.164763	
1.919	0	2.837759	2.162241	
1.92	0	2.840283	2.159717	
1.921	0	2.842809	2.15719	
1.922	0	2.845337	2.154662	
1.923	0	2.847867	2.152132	
1.924	0	2.850399	2.1496	
1.925	0	2.852934	2.147065	
1.926	0	2.85547	2.144529	
1.927	0	2.858008	2.141991	
1.928	0	2.860548	2.139451	
1.929	0	2.86309	2.136909	
1.93	0	2.865635	2.134365	
1.931	0	2.868181	2.131819	
1.932	0	2.870729	2.129271	
1.933	0	2.873278	2.126721	
1.934	0	2.87583	2.124169	
1.935	0	2.878383	2.121616	
1.936	0	2.880939	2.119061	
1.937	0	2.883496	2.116503	
1.938	0	2.886055	2.113944	
1.939	0	2.888616	2.111383	
1.94	0	2.891178	2.108821	
1.941	0	2.893743	2.106256	
1.942	0	2.896309	2.10369	
1.943	0	2.898877	2.101123	
1.944	0	2.901446	2.098553	
1.945	0	2.904018	2.095982	
1.946	0	2.906591	2.093409	
1.947	0	2.909165	2.090834	
1.948	0	2.911741	2.088258	
1.949	0	2.91432	2.08568	
1.95	0	2.916899	2.0831	
1.951	0	2.919481	2.080518	
1.952	0	2.922064	2.077935	
1.953	0	2.924649	2.075351	
1.954	0	2.927235	2.072765	
1.955	0	2.929822	2.070177	
1.956	0	2.932412	2.067587	
1.957	0	2.935003	2.064996	
1.958	0	2.937595	2.062404	
1.959	0	2.940189	2.05981	
1.96	0	2.942785	2.057214	
1.961	0	2.945382	2.054617	
1.962	0	2.94798	2.052019	
1.963	0	2.95058	2.049419	
1.964	0	2.953182	2.046817	
1.965	0	2.955785	2.044214	
1.966	0	2.958389	2.04161	
1.967	0	2.960995	2.039005	
1.968	0	2.963602	2.036397	
1.969	0	2.96621	2.033789	
1.97	0	2.96882	2.031179	
1.971	0	2.971431	2.028568	
1.972	0	2.974044	2.025955	
1.973	0	2.976658	2.023341	
1.974	0	2.979274	2.020725	
1.975	0	2.98189	2.018109	
1.976	0	2.984509	2.015491	
1.977	0	2.987128	2.012872	
1.978	0	2.989748	2.010251	
1.979	0	2.99237	2.007629	
1.98	0	2.994993	2.005006	
1.981	0	2.997617	2.002382	
1.982	0	3.000243	1.999756	
1.983	0	3.00287	1.99713	
1.984	0	3.005497	1.994502	
1.985	0	3.008126	1.991873	
1.986	0	3.010756	1.989243	
1.987	0	3.013388	1.986611	
1.988	0	3.016021	1.983979	
1.989	0	3.018654	1.981345	
1.99	0	3.021289	1.978711	
1.991	0	3.023925	1.976075	
1.992	0	3.026561	1.973438	
1.993	0	3.029199	1.9708	
1.994	0	3.031838	1.968161	
1.995	0	3.034478	1.965521	
1.996	0	3.03712	1.96288	
1.997	0	3.039761	1.960238	
1.998	0	3.042404	1.957595	
1.999	0	3.045048	1.954951	
2	0	3.047693	1.952306	
2.001	0	3.050339	1.94966	
2.002	0	3.052986	1.947013	
2.003	0	3.055634	1.944365	
2.004	0	3.058283	1.941716	
2.005	0	3.060933	1.939067	
2.006	0	3.063583	1.936416	
2.007	0	3.066234	1.933765	
2.008	0	3.068887	1.931113	
2.009	0	3.07154	1.928459	
2.01	0	3.074194	1.925805	
2.011	0	3.076849	1.923151	
2.012	0	3.079504	1.920495	
2.013	0	3.08216	1.917839	
2.014	0	3.084817	1.915182	
2.015	0	3.087476	1.912524	
2.016	0	3.090134	1.909865	
2.017	0	3.092793	1.907206	
2.018	0	3.095454	1.904546	
2.019	0	3.098114	1.901885	
2.02	0	3.100775	1.899224	
2.021	0	3.103438	1.896562	
2.022	0	3.106101	1.893899	
2.023	0	3.108764	1.891235	
2.024	0	3.111428	1.888571	
2.025	0	3.114093	1.885906	
2.026	0	3.116758	1.883241	
2.027	0	3.119424	1.880575	
2.028	0	3.122091	1.877908	
2.029	0	3.124758	1.875241	
2.03	0	3.127425	1.872574	
2.031	0	3.130094	1.869905	
2.032	0	3.132762	1.867237	
2.033	0	3.135432	1.864567	
2.034	0	3.138102	1.861898	
2.035	0	3.140772	1.859227	
2.036	0	3.143443	1.856557	
2.037	0	3.146114	1.853885	
2.038	0	3.148785	1.851214	
2.039	0	3.151457	1.848542	
2.04	0	3.15413	1.845869	
2.041	0	3.156803	1.843196	
2.042	0	3.159476	1.840523	
2.043	0	3.16215	1.837849	
2.044	0	3.164824	1.835175	
2.045	0	3.167498	1.832501	
2.046	0	3.170173	1.829826	
2.047	0	3.172848	1.827151	
2.048	0	3.175524	1.824475	
2.049	0	3.178199	1.8218	
2.05	0	3.180875	1.819124	
2.051	0	3.183552	1.816447	
2.052	0	3.186228	1.813771	
2.053	0	3.188905	1.811094	
2.054	0	3.191582	1.808417	
2.055	0	3.194259	1.80574	
2.056	0	3.196936	1.803063	
2.057	0	3.199614	1.800385	
2.058	0	3.202292	1.797707	
2.059	0	3.20497	1.795029	
2.06	0	3.207648	1.792351	
2.061	0	3.210326	1.789673	
2.062	0	3.213005	1.786995	
2.063	0	3.215683	1.784316	
2.064	0	3.218362	1.781637	
2.065	0	3.22104	1.778959	
2.066	0	3.223719	1.77628	
2.067	0	3.226398	1.773601	
2.068	0	3.229077	1.770922	
2.069	0	3.231755	1.768244	
2.07	0	3.234434	1.765565	
2.071	0	3.237113	1.762886	
2.072	0	3.239792	1.760207	
2.073	0	3.242471	1.757528	
2.074	0	3.24515	1.754849	
2.075	0	3.247828	1.75217	
2.076	0	3.250507	1.749492	
2.077	0	3.253186	1.746813	
2.078	0	3.255865	1.744135	
2.079	0	3.258543	1.741456	
2.08	0	3.261221	1.738778	
2.081	0	3.263899	1.7361	
2.082	0	3.266577	1.733422	
2.083	0	3.269255	1.730744	
2.084	0	3.271933	1.728066	
2.085	0	3.274611	1.725389	
2.086	0	3.277288	1.722711	
2.087	0	3.279965	1.720034	
2.088	0	3.282642	1.717357	
2.089	0	3.285319	1.71468	
2.09	0	3.287995	1.712004	
2.091	0	3.290671	1.709328	
2.092	0	3.293347	1.706652	
2.093	0	3.296022	1.703977	
2.094	0	3.298698	1.701301	
2.095	0	3.301373	1.698626	
2.096	0	3.304048	1.695952	
2.097	0	3.306722	1.693277	
2.098	0	3.309396	1.690603	
2.099	0	3.312069	1.68793	
2.1	0	3.314743	1.685256	
2.101	0	3.317415	1.682584	
2.102	0	3.320088	1.679911	
2.103	0	3.32276	1.677239	
2.104	0	3.325431	1.674568	
2.105	0	3.328102	1.671897	
2.106	0	3.330773	1.669226	
2.107	0	3.333443	1.666556	
2.108	0	3.336113	1.663886	
2.109	0	3.338782	1.661217	
2.11	0	3.341451	1.658548	
2.111	0	3.344119	1.65588	
2.112	0	3.346786	1.653213	
2.113	0	3.349453	1.650546	
2.114	0	3.35212	1.647879	
2.115	0	3.354786	1.645213	
2.116	0	3.357451	1.642548	
2.117	0	3.360116	1.639883	
2.118	0	3.36278	1.637219	
2.119	0	3.365443	1.634556	
2.12	0	3.368106	1.631893	
2.121	0	3.370768	1.629231	
2.122	0	3.37343	1.626569	
2.123	0	3.376091	1.623909	
2.124	0	3.378751	1.621248	
2.125	0	3.38141	1.618589	
2.126	0	3.384068	1.61593	
2.127	0	3.386726	1.613273	
2.128	0	3.389384	1.610615	
2.129	0	3.39204	1.607959	
2.13	0	3.394696	1.605303	
2.131	0	3.397351	1.602648	
2.132	0	3.400005	1.599994	
2.133	0	3.402658	1.597341	
2.134	0	3.40531	1.594689	
2.135	0	3.407962	1.592037	
2.136	0	3.410613	1.589386	
2.137	0	3.413263	1.586736	
2.138	0	3.415912	1.584087	
2.139	0	3.41856	1.581439	
2.14	0	3.421207	1.578792	
2.141	0	3.423853	1.576146	
2.142	0	3.426498	1.573501	
2.143	0	3.429143	1.570856	
2.144	0	3.431787	1.568213	
2.145	0	3.434429	1.56557	
2.146	0	3.43707	1.562929	
2.147	0	3.439711	1.560288	
2.148	0	3.44235	1.557649	
2.149	0	3.444989	1.55501	
2.15	0	3.447627	1.552373	
2.151	0	3.450263	1.549736	
2.152	0	3.452898	1.547101	
2.153	0	3.455533	1.544466	
2.154	0	3.458166	1.541833	
2.155	0	3.460798	1.539201	
2.156	0	3.463429	1.53657	
2.157	0	3.466059	1.53394	
2.158	0	3.468688	1.531311	
2.159	0	3.471315	1.528684	
2.16	0	3.473942	1.526057	
2.161	0	3.476567	1.523432	
2.162	0	3.479191	1.520808	
2.163	0	3.481814	1.518185	
2.164	0	3.484436	1.515563	
2.165	0	3.487056	1.512943	
2.166	0	3.489676	1.510323	
2.167	0	3.492294	1.507705	
2.168	0	3.494911	1.505088	
2.169	0	3.497526	1.502473	
2.17	0	3.50014	1.499859	
2.171	0	3.502753	1.497246	
2.172	0	3.505365	1.494634	
2.173	0	3.507975	1.492024	
2.174	0	3.510584	1.489415	
2.175	0	3.513192	1.486807	
2.176	0	3.515798	1.484201	
2.177	0	3.518403	1.481596	
2.178	0	3.521007	1.478992	
2.179	0	3.523609	1.47639	
2.18	0	3.52621	1.473789	
2.181	0	3.528809	1.47119	
2.182	0	3.531407	1.468592	
2.183	0	3.534003	1.465996	
2.184	0	3.536598	1.463401	
2.185	0	3.539192	1.460807	
2.186	0	3.541784	1.458215	
2.187	0	3.544374	1.455625	
2.188	0	3.546964	1.453035	
2.189	0	3.549551	1.450448	
2.19	0	3.552137	1.447862	
2.191	0	3.554722	1.445277	
2.192	0	3.557304	1.442695	
2.193	0	3.559886	1.440113	
2.194	0	3.562466	1.437533	
2.195	0	3.565044	1.434955	
2.196	0	3.56762	1.432379	
2.197	0	3.570195	1.429804	
2.198	0	3.572769	1.42723	
2.199	0	3.575341	1.424659	
2.2	0	3.57791	1.422089	
2.201	0	3.580479	1.41952	
2.202	0	3.583045	1.416953	
2.203	0	3.585611	1.414388	
2.204	0	3.588174	1.411825	
2.205	0	3.590736	1.409263	
2.206	0	3.593296	1.406703	
2.207	0	3.595854	1.404145	
2.208	0	3.59841	1.401589	
2.209	0	3.600965	1.399034	
2.21	0	3.603518	1.396481	
2.211	0	3.606069	1.39393	
2.212	0	3.608618	1.391381	
2.213	0	3.611166	1.388833	
2.214	0	3.613712	1.386287	
2.215	0	3.616256	1.383743	
2.216	0	3.618798	1.381201	
2.217	0	3.621338	1.378661	
2.218	0	3.623876	1.376123	
2.219	0	3.626413	1.373586	
2.22	0	3.628947	1.371052	
2.221	0	3.63148	1.368519	
2.222	0	3.634011	1.365988	
2.223	0	3.63654	1.363459	
2.224	0	3.639067	1.360932	
2.225	0	3.641592	1.358407	
2.226	0	3.644115	1.355884	
2.227	0	3.646636	1.353363	
2.228	0	3.649155	1.350844	
2.229	0	3.651672	1.348327	
2.23	0	3.654187	1.345812	
2.231	0	3.6567	1.343299	
2.232	0	3.659211	1.340788	
2.233	0	3.66172	1.338279	
2.234	0	3.664227	1.335772	
2.235	0	3.666732	1.333267	
2.236	0	3.669235	1.330764	
2.237	0	3.671736	1.328263	
2.238	0	3.674234	1.325765	
2.239	0	3.676731	1.323268	
2.24	0	3.679225	1.320774	
2.241	0	3.681717	1.318282	
2.242	0	3.684208	1.315791	
2.243	0	3.686696	1.313303	
2.244	0	3.689182	1.310817	
2.245	0	3.691665	1.308334	
2.246	0	3.694147	1.305852	
2.247	0	3.696626	1.303373	
2.248	0	3.699103	1.300896	
2.249	0	3.701578	1.298421	
2.25	0	3.704051	1.295949	
2.251	0	3.706521	1.293478	
2.252	0	3.708989	1.29101	
2.253	0	3.711455	1.288544	
2.254	0	3.713918	1.286081	
2.255	0	3.71638	1.283619	
2.256	0	3.718839	1.28116	
2.257	0	3.721295	1.278704	
2.258	0	3.72375	1.276249	
2.259	0	3.726202	1.273797	
2.26	0	3.728651	1.271348	
2.261	0	3.731099	1.2689	
2.262	0	3.733544	1.266455	
2.263	0	3.735986	1.264013	
2.264	0	3.738426	1.261573	
2.265	0	3.740864	1.259135	
2.266	0	3.743299	1.256699	
2.267	0	3.745733	1.254267	
2.268	0	3.748163	1.251836	
2.269	0	3.750591	1.249408	
2.27	0	3.753017	1.246982	
2.271	0	3.75544	1.244559	
2.272	0	3.757861	1.242138	
2.273	0	3.760279	1.23972	
2.274	0	3.762694	1.237305	
2.275	0	3.765108	1.234891	
2.276	0	3.767518	1.232481	
2.277	0	3.769927	1.230073	
2.278	0	3.772332	1.227667	
2.279	0	3.774735	1.225264	
2.28	0	3.777136	1.222863	
2.281	0	3.779533	1.220466	
2.282	0	3.781929	1.21807	
2.283	0	3.784322	1.215677	
2.284	0	3.786712	1.213287	
2.285	0	3.789099	1.2109	
2.286	0	3.791484	1.208515	
2.287	0	3.793866	1.206133	
2.288	0	3.796246	1.203753	
2.289	0	3.798623	1.201376	
2.29	0	3.800997	1.199002	
2.291	0	3.803369	1.19663	
2.292	0	3.805737	1.194261	
2.293	0	3.808104	1.191895	
2.294	0	3.810467	1.189532	
2.295	0	3.812828	1.187171	
2.296	0	3.815186	1.184813	
2.297	0	3.817542	1.182458	
2.298	0	3.819894	1.180105	
2.299	0	3.822244	1.177755	
2.3	0	3.824591	1.175408	
2.301	0	3.826935	1.173064	
2.302	0	3.829276	1.170723	
2.303	0	3.831615	1.168384	
2.304	0	3.833951	1.166048	
2.305	0	3.836284	1.163715	
2.306	0	3.838614	1.161385	
2.307	0	3.840941	1.159058	
2.308	0	3.843266	1.156733	
2.309	0	3.845587	1.154412	
2.31	0	3.847906	1.152093	
2.311	0	3.850222	1.149777	
2.312	0	3.852535	1.147464	
2.313	0	3.854845	1.145154	
2.314	0	3.857152	1.142847	
2.315	0	3.859456	1.140543	
2.316	0	3.861757	1.138242	
2.317	0	3.864055	1.135944	
2.318	0	3.866351	1.133648	
2.319	0	3.868643	1.131356	
2.32	0	3.870933	1.129067	
2.321	0	3.873219	1.12678	
2.322	0	3.875502	1.124497	
2.323	0	3.877783	1.122216	
2.324	0	3.88006	1.119939	
2.325	0	3.882334	1.117665	
2.326	0	3.884605	1.115394	
2.327	0	3.886874	1.113125	
2.328	0	3.889139	1.11086	
2.329	0	3.891401	1.108598	
2.33	0	3.89366	1.106339	
2.331	0	3.895916	1.104083	
2.332	0	3.898169	1.10183	
2.333	0	3.900419	1.099581	
2.334	0	3.902665	1.097334	
2.335	0	3.904909	1.09509	
2.336	0	3.907149	1.09285	
2.337	0	3.909386	1.090613	
2.338	0	3.91162	1.088379	
2.339	0	3.913851	1.086148	
2.34	0	3.916079	1.08392	
2.341	0	3.918303	1.081695	
2.342	0	3.920525	1.079474	
2.343	0	3.922743	1.077256	
2.344	0	3.924958	1.075041	
2.345	0	3.92717	1.072829	
2.346	0	3.929378	1.070621	
2.347	0	3.931583	1.068416	
2.348	0	3.933785	1.066214	
2.349	0	3.935984	1.064015	
2.35	0	3.93818	1.061819	
2.351	0	3.940372	1.059627	
2.352	0	3.942561	1.057438	
2.353	0	3.944746	1.055253	
2.354	0	3.946929	1.05307	
2.355	0	3.949108	1.050891	
2.356	0	3.951283	1.048715	
2.357	0	3.953456	1.046543	
2.358	0	3.955625	1.044374	
2.359	0	3.957791	1.042208	
2.36	0	3.959953	1.040046	
2.361	0	3.962112	1.037887	
2.362	0	3.964267	1.035732	
2.363	0	3.96642	1.033579	
2.364	0	3.968568	1.031431	
2.365	0	3.970714	1.029285	
2.366	0	3.972856	1.027143	
2.367	0	3.974994	1.025005	
2.368	0	3.977129	1.02287	
2.369	0	3.979261	1.020738	
2.37	0	3.981389	1.01861	
2.371	0	3.983514	1.016485	
2.372	0	3.985635	1.014364	
2.373	0	3.987753	1.012246	
2.374	0	3.989867	1.010132	
2.375	0	3.991978	1.008021	
2.376	0	3.994085	1.005914	
2.377	0	3.996189	1.00381	
2.378	0	3.998289	1.00171	
2.379	0	4.000386	0.999613	
2.38	0	4.002479	0.9975198	
2.381	0	4.004569	0.9954302	
2.382	0	4.006655	0.9933441	
2.383	0	4.008738	0.9912615	
2.384	0	4.010817	0.9891826	
2.385	0	4.012892	0.9871072	
2.386	0	4.014964	0.9850354	
2.387	0	4.017032	0.9829673	
2.388	0	4.019096	0.9809027	
2.389	0	4.021157	0.9788417	
2.39	0	4.023215	0.9767844	
2.391	0	4.025269	0.9747307	
2.392	0	4.027318	0.9726807	
2.393	0	4.029365	0.9706343	
2.394	0	4.031407	0.9685916	
