Time	Length	Position	Length2	2	
3.117	3.415181	1.584828	3.415181	0	
3.118	3.415157	1.584852	3.415157	0	
3.119	3.415135	1.584874	3.415135	0	
3.12	3.415113	1.584896	3.415113	0	
3.121	3.415092	1.584917	3.415092	0	
3.122	3.415072	1.584936	3.415072	0	
3.123	3.415054	1.584955	3.415054	0	
3.124	3.415035	1.584974	3.415035	0	
3.125	3.415018	1.584991	3.415018	0	
3.126	3.415002	1.585007	3.415002	0	
3.127	3.414987	1.585023	3.414987	0	
3.128	3.414972	1.585037	3.414972	0	
3.129	3.414958	1.585051	3.414958	0	
3.13	3.414945	1.585064	3.414945	0	
3.131	3.414933	1.585076	3.414933	0	
3.132	3.414922	1.585087	3.414922	0	
3.133	3.414912	1.585097	3.414912	0	
3.134	3.414903	1.585106	3.414903	0	
3.135	3.414894	1.585115	3.414894	0	
3.136	3.414887	1.585122	3.414887	0	
3.137	3.41488	1.585129	3.41488	0	
3.138	3.414874	1.585135	3.414874	0	
3.139	3.414869	1.58514	3.414869	0	
3.14	3.414865	1.585144	3.414865	0	
3.141	3.414862	1.585148	3.414862	0	
3.142	3.414859	1.58515	3.414859	0	
3.143	3.414858	1.585151	3.414858	0	
3.144	3.414857	1.585152	3.414857	0	
3.145	3.414857	1.585152	3.414857	0	
3.146	3.414858	1.585151	3.414858	0	
3.147	3.41486	1.585149	3.41486	0	
3.148	3.414862	1.585147	3.414862	0	
3.149	3.414866	1.585143	3.414866	0	
3.15	3.41487	1.585139	3.41487	0	
3.151	3.414875	1.585134	3.414875	0	
3.152	3.414881	1.585128	3.414881	0	
3.153	3.414888	1.585121	3.414888	0	
3.154	3.414896	1.585113	3.414896	0	
3.155	3.414905	1.585104	3.414905	0	
3.156	3.414914	1.585095	3.414914	0	
3.157	3.414924	1.585085	3.414924	0	
3.158	3.414935	1.585074	3.414935	0	
3.159	3.414947	1.585062	3.414947	0	
3.16	3.414959	1.58505	3.414959	0	
3.161	3.414973	1.585036	3.414973	0	
3.162	3.414987	1.585022	3.414987	0	
3.163	3.415002	1.585007	3.415002	0	
3.164	3.415019	1.584991	3.415019	0	
3.165	3.415035	1.584974	3.415035	0	
3.166	3.415053	1.584956	3.415053	0	
3.167	3.415071	1.584938	3.415071	0	
3.168	3.41509	1.584919	3.41509	0	
3.169	3.41511	1.584899	3.41511	0	
3.17	3.415131	1.584878	3.415131	0	
3.171	3.415153	1.584856	3.415153	0	
3.172	3.415175	1.584834	3.415175	0	
3.173	3.415198	1.584811	3.415198	0	
3.174	3.415223	1.584787	3.415223	0	
3.175	3.415247	1.584762	3.415247	0	
3.176	3.415273	1.584736	3.415273	0	
3.177	3.415299	1.58471	3.415299	0	
3.178	3.415327	1.584682	3.415327	0	
3.179	3.415355	1.584654	3.415355	0	
3.18	3.415383	1.584626	3.415383	0	
3.181	3.415413	1.584596	3.415413	0	
3.182	3.415443	1.584566	3.415443	0	
3.183	3.415474	1.584535	3.415474	0	
3.184	3.415506	1.584503	3.415506	0	
3.185	3.415539	1.58447	3.415539	0	
3.186	3.415573	1.584437	3.415573	0	
3.187	3.415607	1.584402	3.415607	0	
3.188	3.415642	1.584367	3.415642	0	
3.189	3.415678	1.584332	3.415678	0	
3.19	3.415714	1.584295	3.415714	0	
3.191	3.415751	1.584258	3.415751	0	
3.192	3.41579	1.584219	3.41579	0	
3.193	3.415828	1.584181	3.415828	0	
3.194	3.415868	1.584141	3.415868	0	
3.195	3.415908	1.584101	3.415908	0	
3.196	3.41595	1.584059	3.41595	0	
3.197	3.415991	1.584018	3.415991	0	
3.198	3.416034	1.583975	3.416034	0	
3.199	3.416078	1.583932	3.416078	0	
3.2	3.416121	1.583887	3.416121	0	
3.201	3.416167	1.583843	3.416167	0	
3.202	3.416212	1.583797	3.416212	0	
3.203	3.416259	1.58375	3.416259	0	
3.204	3.416306	1.583703	3.416306	0	
3.205	3.416354	1.583655	3.416354	0	
3.206	3.416402	1.583607	3.416402	0	
3.207	3.416451	1.583557	3.416451	0	
3.208	3.416502	1.583507	3.416502	0	
3.209	3.416553	1.583457	3.416553	0	
3.21	3.416604	1.583405	3.416604	0	
3.211	3.416656	1.583353	3.416656	0	
3.212	3.416709	1.5833	3.416709	0	
3.213	3.416763	1.583246	3.416763	0	
3.214	3.416818	1.583192	3.416818	0	
3.215	3.416873	1.583136	3.416873	0	
3.216	3.416929	1.58308	3.416929	0	
3.217	3.416985	1.583024	3.416985	0	
3.218	3.417043	1.582966	3.417043	0	
3.219	3.417101	1.582908	3.417101	0	
3.22	3.41716	1.58285	3.41716	0	
3.221	3.417219	1.58279	3.417219	0	
3.222	3.417279	1.58273	3.417279	0	
3.223	3.41734	1.582669	3.41734	0	
3.224	3.417402	1.582608	3.417402	0	
3.225	3.417464	1.582545	3.417464	0	
3.226	3.417527	1.582482	3.417527	0	
3.227	3.41759	1.582419	3.41759	0	
3.228	3.417655	1.582354	3.417655	0	
3.229	3.41772	1.582289	3.41772	0	
3.23	3.417786	1.582224	3.417786	0	
3.231	3.417852	1.582157	3.417852	0	
3.232	3.417919	1.58209	3.417919	0	
3.233	3.417987	1.582022	3.417987	0	
3.234	3.418055	1.581954	3.418055	0	
3.235	3.418124	1.581885	3.418124	0	
3.236	3.418194	1.581815	3.418194	0	
3.237	3.418265	1.581744	3.418265	0	
3.238	3.418336	1.581673	3.418336	0	
3.239	3.418408	1.581601	3.418408	0	
3.24	3.41848	1.581529	3.41848	0	
3.241	3.418554	1.581455	3.418554	0	
3.242	3.418628	1.581382	3.418628	0	
3.243	3.418702	1.581307	3.418702	0	
3.244	3.418777	1.581232	3.418777	0	
3.245	3.418853	1.581156	3.418853	0	
3.246	3.41893	1.581079	3.41893	0	
3.247	3.419007	1.581002	3.419007	0	
3.248	3.419085	1.580925	3.419085	0	
3.249	3.419163	1.580846	3.419163	0	
3.25	3.419242	1.580767	3.419242	0	
3.251	3.419322	1.580687	3.419322	0	
3.252	3.419402	1.580607	3.419402	0	
3.253	3.419483	1.580526	3.419483	0	
3.254	3.419565	1.580444	3.419565	0	
3.255	3.419647	1.580362	3.419647	0	
3.256	3.41973	1.580279	3.41973	0	
3.257	3.419814	1.580195	3.419814	0	
3.258	3.419898	1.580111	3.419898	0	
3.259	3.419983	1.580026	3.419983	0	
3.26	3.420069	1.579941	3.420069	0	
3.261	3.420155	1.579854	3.420155	0	
3.262	3.420241	1.579768	3.420241	0	
3.263	3.420329	1.57968	3.420329	0	
3.264	3.420417	1.579592	3.420417	0	
3.265	3.420505	1.579504	3.420505	0	
3.266	3.420594	1.579415	3.420594	0	
3.267	3.420684	1.579325	3.420684	0	
3.268	3.420775	1.579234	3.420775	0	
3.269	3.420866	1.579143	3.420866	0	
3.27	3.420958	1.579051	3.420958	0	
3.271	3.42105	1.578959	3.42105	0	
3.272	3.421143	1.578866	3.421143	0	
3.273	3.421236	1.578773	3.421236	0	
3.274	3.42133	1.578679	3.42133	0	
3.275	3.421425	1.578584	3.421425	0	
3.276	3.42152	1.578489	3.42152	0	
3.277	3.421616	1.578393	3.421616	0	
3.278	3.421712	1.578297	3.421712	0	
3.279	3.421809	1.5782	3.421809	0	
3.28	3.421907	1.578102	3.421907	0	
3.281	3.422005	1.578004	3.422005	0	
3.282	3.422104	1.577905	3.422104	0	
3.283	3.422204	1.577806	3.422204	0	
3.284	3.422303	1.577706	3.422303	0	
3.285	3.422404	1.577605	3.422404	0	
3.286	3.422505	1.577504	3.422505	0	
3.287	3.422606	1.577402	3.422606	0	
3.288	3.422709	1.5773	3.422709	0	
3.289	3.422812	1.577198	3.422812	0	
3.29	3.422915	1.577094	3.422915	0	
3.291	3.423019	1.57699	3.423019	0	
3.292	3.423123	1.576886	3.423123	0	
3.293	3.423228	1.576781	3.423228	0	
3.294	3.423334	1.576675	3.423334	0	
3.295	3.42344	1.576569	3.42344	0	
3.296	3.423547	1.576462	3.423547	0	
3.297	3.423654	1.576355	3.423654	0	
3.298	3.423762	1.576247	3.423762	0	
3.299	3.42387	1.576139	3.42387	0	
3.3	3.423979	1.57603	3.423979	0	
3.301	3.424088	1.575921	3.424088	0	
3.302	3.424198	1.575811	3.424198	0	
3.303	3.424309	1.5757	3.424309	0	
3.304	3.42442	1.575589	3.42442	0	
3.305	3.424531	1.575478	3.424531	0	
3.306	3.424643	1.575366	3.424643	0	
3.307	3.424756	1.575253	3.424756	0	
3.308	3.424869	1.57514	3.424869	0	
3.309	3.424983	1.575026	3.424983	0	
3.31	3.425097	1.574912	3.425097	0	
3.311	3.425211	1.574798	3.425211	0	
3.312	3.425327	1.574682	3.425327	0	
3.313	3.425442	1.574567	3.425442	0	
3.314	3.425559	1.57445	3.425559	0	
3.315	3.425675	1.574334	3.425675	0	
3.316	3.425793	1.574216	3.425793	0	
3.317	3.42591	1.574099	3.42591	0	
3.318	3.426029	1.57398	3.426029	0	
3.319	3.426147	1.573862	3.426147	0	
3.32	3.426267	1.573743	3.426267	0	
3.321	3.426386	1.573623	3.426386	0	
3.322	3.426507	1.573503	3.426507	0	
3.323	3.426627	1.573382	3.426627	0	
3.324	3.426749	1.573261	3.426749	0	
3.325	3.42687	1.573139	3.42687	0	
3.326	3.426992	1.573017	3.426992	0	
3.327	3.427115	1.572894	3.427115	0	
3.328	3.427238	1.572771	3.427238	0	
3.329	3.427362	1.572647	3.427362	0	
3.33	3.427486	1.572523	3.427486	0	
3.331	3.42761	1.572399	3.42761	0	
3.332	3.427736	1.572273	3.427736	0	
3.333	3.427861	1.572148	3.427861	0	
3.334	3.427987	1.572022	3.427987	0	
3.335	3.428113	1.571895	3.428113	0	
3.336	3.428241	1.571769	3.428241	0	
3.337	3.428368	1.571641	3.428368	0	
3.338	3.428496	1.571513	3.428496	0	
3.339	3.428624	1.571385	3.428624	0	
3.34	3.428753	1.571256	3.428753	0	
3.341	3.428882	1.571127	3.428882	0	
3.342	3.429012	1.570997	3.429012	0	
3.343	3.429142	1.570867	3.429142	0	
3.344	3.429272	1.570737	3.429272	0	
3.345	3.429403	1.570606	3.429403	0	
3.346	3.429535	1.570474	3.429535	0	
3.347	3.429667	1.570342	3.429667	0	
3.348	3.429799	1.57021	3.429799	0	
3.349	3.429932	1.570077	3.429932	0	
3.35	3.430065	1.569944	3.430065	0	
3.351	3.430199	1.569811	3.430199	0	
3.352	3.430333	1.569677	3.430333	0	
3.353	3.430467	1.569542	3.430467	0	
3.354	3.430602	1.569407	3.430602	0	
3.355	3.430737	1.569272	3.430737	0	
3.356	3.430873	1.569136	3.430873	0	
3.357	3.431009	1.569	3.431009	0	
3.358	3.431146	1.568863	3.431146	0	
3.359	3.431283	1.568726	3.431283	0	
3.36	3.43142	1.568589	3.43142	0	
3.361	3.431558	1.568451	3.431558	0	
3.362	3.431696	1.568313	3.431696	0	
3.363	3.431835	1.568174	3.431835	0	
3.364	3.431974	1.568035	3.431974	0	
3.365	3.432113	1.567896	3.432113	0	
3.366	3.432253	1.567756	3.432253	0	
3.367	3.432393	1.567616	3.432393	0	
3.368	3.432534	1.567475	3.432534	0	
3.369	3.432675	1.567334	3.432675	0	
3.37	3.432816	1.567193	3.432816	0	
3.371	3.432958	1.567051	3.432958	0	
3.372	3.4331	1.566909	3.4331	0	
3.373	3.433243	1.566767	3.433243	0	
3.374	3.433385	1.566624	3.433385	0	
3.375	3.433529	1.56648	3.433529	0	
3.376	3.433672	1.566337	3.433672	0	
3.377	3.433816	1.566193	3.433816	0	
3.378	3.433961	1.566048	3.433961	0	
3.379	3.434105	1.565904	3.434105	0	
3.38	3.434251	1.565758	3.434251	0	
3.381	3.434396	1.565613	3.434396	0	
3.382	3.434542	1.565467	3.434542	0	
3.383	3.434689	1.565321	3.434689	0	
3.384	3.434835	1.565174	3.434835	0	
3.385	3.434982	1.565027	3.434982	0	
3.386	3.435129	1.56488	3.435129	0	
3.387	3.435277	1.564732	3.435277	0	
3.388	3.435425	1.564584	3.435425	0	
3.389	3.435574	1.564436	3.435574	0	
3.39	3.435722	1.564287	3.435722	0	
3.391	3.435871	1.564138	3.435871	0	
3.392	3.43602	1.563989	3.43602	0	
3.393	3.43617	1.563839	3.43617	0	
3.394	3.43632	1.563689	3.43632	0	
3.395	3.436471	1.563538	3.436471	0	
3.396	3.436621	1.563388	3.436621	0	
3.397	3.436772	1.563237	3.436772	0	
3.398	3.436924	1.563085	3.436924	0	
3.399	3.437076	1.562933	3.437076	0	
3.4	3.437228	1.562781	3.437228	0	
3.401	3.43738	1.562629	3.43738	0	
3.402	3.437533	1.562476	3.437533	0	
3.403	3.437685	1.562323	3.437685	0	
3.404	3.437839	1.56217	3.437839	0	
3.405	3.437993	1.562016	3.437993	0	
3.406	3.438147	1.561863	3.438147	0	
3.407	3.438301	1.561708	3.438301	0	
3.408	3.438455	1.561554	3.438455	0	
3.409	3.43861	1.561399	3.43861	0	
3.41	3.438765	1.561244	3.438765	0	
3.411	3.43892	1.561088	3.43892	0	
3.412	3.439076	1.560933	3.439076	0	
3.413	3.439232	1.560777	3.439232	0	
3.414	3.439389	1.56062	3.439389	0	
3.415	3.439545	1.560464	3.439545	0	
3.416	3.439702	1.560307	3.439702	0	
3.417	3.439859	1.56015	3.439859	0	
3.418	3.440017	1.559992	3.440017	0	
3.419	3.440175	1.559834	3.440175	0	
3.42	3.440333	1.559676	3.440333	0	
3.421	3.440491	1.559518	3.440491	0	
3.422	3.44065	1.55936	3.44065	0	
3.423	3.440808	1.559201	3.440808	0	
3.424	3.440968	1.559042	3.440968	0	
3.425	3.441127	1.558882	3.441127	0	
3.426	3.441287	1.558722	3.441287	0	
3.427	3.441447	1.558563	3.441447	0	
3.428	3.441607	1.558402	3.441607	0	
3.429	3.441767	1.558242	3.441767	0	
3.43	3.441928	1.558081	3.441928	0	
3.431	3.442089	1.55792	3.442089	0	
3.432	3.44225	1.557759	3.44225	0	
3.433	3.442412	1.557597	3.442412	0	
3.434	3.442574	1.557436	3.442574	0	
3.435	3.442735	1.557274	3.442735	0	
3.436	3.442898	1.557111	3.442898	0	
3.437	3.44306	1.556949	3.44306	0	
3.438	3.443223	1.556786	3.443223	0	
3.439	3.443386	1.556623	3.443386	0	
3.44	3.443549	1.55646	3.443549	0	
3.441	3.443712	1.556297	3.443712	0	
3.442	3.443876	1.556133	3.443876	0	
3.443	3.44404	1.555969	3.44404	0	
3.444	3.444204	1.555805	3.444204	0	
3.445	3.444369	1.55564	3.444369	0	
3.446	3.444533	1.555476	3.444533	0	
3.447	3.444698	1.555311	3.444698	0	
3.448	3.444863	1.555146	3.444863	0	
3.449	3.445028	1.554981	3.445028	0	
3.45	3.445194	1.554815	3.445194	0	
3.451	3.445359	1.55465	3.445359	0	
3.452	3.445525	1.554484	3.445525	0	
3.453	3.445692	1.554318	3.445692	0	
3.454	3.445858	1.554151	3.445858	0	
3.455	3.446024	1.553985	3.446024	0	
3.456	3.446191	1.553818	3.446191	0	
3.457	3.446358	1.553651	3.446358	0	
3.458	3.446525	1.553484	3.446525	0	
3.459	3.446692	1.553317	3.446692	0	
3.46	3.44686	1.553149	3.44686	0	
3.461	3.447028	1.552981	3.447028	0	
3.462	3.447196	1.552813	3.447196	0	
3.463	3.447364	1.552645	3.447364	0	
3.464	3.447532	1.552477	3.447532	0	
3.465	3.447701	1.552309	3.447701	0	
3.466	3.447869	1.55214	3.447869	0	
3.467	3.448038	1.551971	3.448038	0	
3.468	3.448207	1.551802	3.448207	0	
3.469	3.448376	1.551633	3.448376	0	
3.47	3.448545	1.551463	3.448545	0	
3.471	3.448715	1.551294	3.448715	0	
3.472	3.448885	1.551124	3.448885	0	
3.473	3.449055	1.550954	3.449055	0	
3.474	3.449225	1.550784	3.449225	0	
3.475	3.449395	1.550614	3.449395	0	
3.476	3.449565	1.550444	3.449565	0	
3.477	3.449736	1.550273	3.449736	0	
3.478	3.449907	1.550102	3.449907	0	
3.479	3.450078	1.549932	3.450078	0	
3.48	3.450248	1.549761	3.450248	0	
3.481	3.45042	1.549589	3.45042	0	
3.482	3.450591	1.549418	3.450591	0	
3.483	3.450762	1.549247	3.450762	0	
3.484	3.450934	1.549075	3.450934	0	
3.485	3.451106	1.548903	3.451106	0	
3.486	3.451278	1.548731	3.451278	0	
3.487	3.45145	1.548559	3.45145	0	
3.488	3.451622	1.548387	3.451622	0	
3.489	3.451794	1.548215	3.451794	0	
3.49	3.451967	1.548042	3.451967	0	
3.491	3.452139	1.54787	3.452139	0	
3.492	3.452312	1.547697	3.452312	0	
3.493	3.452485	1.547524	3.452485	0	
3.494	3.452658	1.547351	3.452658	0	
3.495	3.452831	1.547178	3.452831	0	
3.496	3.453004	1.547005	3.453004	0	
3.497	3.453177	1.546831	3.453177	0	
3.498	3.453351	1.546658	3.453351	0	
3.499	3.453525	1.546484	3.453525	0	
3.5	3.453698	1.546311	3.453698	0	
3.501	3.453872	1.546137	3.453872	0	
3.502	3.454046	1.545963	3.454046	0	
3.503	3.45422	1.545789	3.45422	0	
3.504	3.454394	1.545615	3.454394	0	
3.505	3.454568	1.545441	3.454568	0	
3.506	3.454743	1.545266	3.454743	0	
3.507	3.454917	1.545092	3.454917	0	
3.508	3.455092	1.544917	3.455092	0	
3.509	3.455266	1.544743	3.455266	0	
3.51	3.455441	1.544568	3.455441	0	
3.511	3.455616	1.544393	3.455616	0	
3.512	3.455791	1.544218	3.455791	0	
3.513	3.455966	1.544043	3.455966	0	
3.514	3.456141	1.543868	3.456141	0	
3.515	3.456316	1.543693	3.456316	0	
3.516	3.456491	1.543517	3.456491	0	
3.517	3.456667	1.543342	3.456667	0	
3.518	3.456842	1.543167	3.456842	0	
3.519	3.457018	1.542991	3.457018	0	
3.52	3.457193	1.542816	3.457193	0	
3.521	3.457369	1.54264	3.457369	0	
3.522	3.457545	1.542464	3.457545	0	
3.523	3.457721	1.542288	3.457721	0	
3.524	3.457897	1.542112	3.457897	0	
3.525	3.458073	1.541937	3.458073	0	
3.526	3.458249	1.54176	3.458249	0	
3.527	3.458425	1.541584	3.458425	0	
3.528	3.458601	1.541408	3.458601	0	
3.529	3.458777	1.541232	3.458777	0	
3.53	3.458953	1.541056	3.458953	0	
3.531	3.45913	1.540879	3.45913	0	
3.532	3.459306	1.540703	3.459306	0	
3.533	3.459483	1.540527	3.459483	0	
3.534	3.459659	1.54035	3.459659	0	
3.535	3.459836	1.540174	3.459836	0	
3.536	3.460012	1.539997	3.460012	0	
3.537	3.460189	1.53982	3.460189	0	
3.538	3.460365	1.539644	3.460365	0	
3.539	3.460542	1.539467	3.460542	0	
3.54	3.460719	1.53929	3.460719	0	
3.541	3.460896	1.539113	3.460896	0	
3.542	3.461072	1.538937	3.461072	0	
3.543	3.461249	1.53876	3.461249	0	
3.544	3.461426	1.538583	3.461426	0	
3.545	3.461603	1.538406	3.461603	0	
3.546	3.46178	1.538229	3.46178	0	
3.547	3.461957	1.538052	3.461957	0	
3.548	3.462134	1.537875	3.462134	0	
3.549	3.462311	1.537698	3.462311	0	
3.55	3.462488	1.537521	3.462488	0	
3.551	3.462665	1.537344	3.462665	0	
3.552	3.462842	1.537167	3.462842	0	
3.553	3.463019	1.53699	3.463019	0	
3.554	3.463196	1.536813	3.463196	0	
3.555	3.463373	1.536636	3.463373	0	
3.556	3.463551	1.536459	3.463551	0	
3.557	3.463727	1.536281	3.463727	0	
3.558	3.463905	1.536104	3.463905	0	
3.559	3.464082	1.535927	3.464082	0	
3.56	3.464259	1.53575	3.464259	0	
3.561	3.464436	1.535573	3.464436	0	
3.562	3.464613	1.535396	3.464613	0	
3.563	3.46479	1.535219	3.46479	0	
3.564	3.464968	1.535041	3.464968	0	
3.565	3.465145	1.534864	3.465145	0	
3.566	3.465322	1.534687	3.465322	0	
3.567	3.465499	1.53451	3.465499	0	
3.568	3.465676	1.534333	3.465676	0	
3.569	3.465853	1.534156	3.465853	0	
3.57	3.46603	1.533979	3.46603	0	
3.571	3.466207	1.533802	3.466207	0	
3.572	3.466384	1.533625	3.466384	0	
3.573	3.466561	1.533448	3.466561	0	
3.574	3.466738	1.533271	3.466738	0	
3.575	3.466915	1.533094	3.466915	0	
3.576	3.467092	1.532917	3.467092	0	
3.577	3.467269	1.53274	3.467269	0	
3.578	3.467446	1.532563	3.467446	0	
3.579	3.467623	1.532386	3.467623	0	
3.58	3.4678	1.532209	3.4678	0	
3.581	3.467977	1.532032	3.467977	0	
3.582	3.468153	1.531856	3.468153	0	
3.583	3.46833	1.531679	3.46833	0	
3.584	3.468507	1.531502	3.468507	0	
3.585	3.468683	1.531326	3.468683	0	
3.586	3.46886	1.531149	3.46886	0	
3.587	3.469037	1.530973	3.469037	0	
3.588	3.469213	1.530796	3.469213	0	
3.589	3.469389	1.53062	3.469389	0	
3.59	3.469566	1.530443	3.469566	0	
3.591	3.469742	1.530267	3.469742	0	
3.592	3.469918	1.530091	3.469918	0	
3.593	3.470095	1.529914	3.470095	0	
3.594	3.470271	1.529738	3.470271	0	
3.595	3.470447	1.529562	3.470447	0	
3.596	3.470623	1.529386	3.470623	0	
3.597	3.470799	1.52921	3.470799	0	
3.598	3.470975	1.529034	3.470975	0	
3.599	3.471151	1.528858	3.471151	0	
3.6	3.471327	1.528682	3.471327	0	
3.601	3.471503	1.528506	3.471503	0	
3.602	3.471678	1.528331	3.471678	0	
3.603	3.471854	1.528155	3.471854	0	
3.604	3.47203	1.527979	3.47203	0	
3.605	3.472205	1.527804	3.472205	0	
3.606	3.472381	1.527629	3.472381	0	
3.607	3.472556	1.527453	3.472556	0	
3.608	3.472731	1.527278	3.472731	0	
3.609	3.472906	1.527103	3.472906	0	
3.61	3.473082	1.526928	3.473082	0	
3.611	3.473257	1.526753	3.473257	0	
3.612	3.473431	1.526578	3.473431	0	
3.613	3.473606	1.526403	3.473606	0	
3.614	3.473781	1.526228	3.473781	0	
3.615	3.473956	1.526053	3.473956	0	
3.616	3.47413	1.525879	3.47413	0	
3.617	3.474305	1.525704	3.474305	0	
3.618	3.474479	1.52553	3.474479	0	
3.619	3.474653	1.525356	3.474653	0	
3.62	3.474828	1.525182	3.474828	0	
3.621	3.475002	1.525007	3.475002	0	
3.622	3.475176	1.524833	3.475176	0	
3.623	3.475349	1.52466	3.475349	0	
3.624	3.475523	1.524486	3.475523	0	
3.625	3.475697	1.524312	3.475697	0	
3.626	3.475871	1.524138	3.475871	0	
3.627	3.476044	1.523965	3.476044	0	
3.628	3.476217	1.523792	3.476217	0	
3.629	3.476391	1.523618	3.476391	0	
3.63	3.476564	1.523445	3.476564	0	
3.631	3.476737	1.523272	3.476737	0	
3.632	3.47691	1.523099	3.47691	0	
3.633	3.477083	1.522926	3.477083	0	
3.634	3.477255	1.522754	3.477255	0	
3.635	3.477428	1.522581	3.477428	0	
3.636	3.477601	1.522409	3.477601	0	
3.637	3.477773	1.522236	3.477773	0	
3.638	3.477945	1.522064	3.477945	0	
3.639	3.478117	1.521892	3.478117	0	
3.64	3.478289	1.52172	3.478289	0	
3.641	3.478461	1.521548	3.478461	0	
3.642	3.478632	1.521377	3.478632	0	
3.643	3.478804	1.521205	3.478804	0	
3.644	3.478975	1.521034	3.478975	0	
3.645	3.479147	1.520862	3.479147	0	
3.646	3.479318	1.520691	3.479318	0	
3.647	3.479489	1.52052	3.479489	0	
3.648	3.47966	1.520349	3.47966	0	
3.649	3.479831	1.520179	3.479831	0	
3.65	3.480001	1.520008	3.480001	0	
3.651	3.480172	1.519837	3.480172	0	
3.652	3.480342	1.519667	3.480342	0	
3.653	3.480512	1.519497	3.480512	0	
3.654	3.480682	1.519327	3.480682	0	
3.655	3.480852	1.519157	3.480852	0	
3.656	3.481022	1.518987	3.481022	0	
3.657	3.481191	1.518818	3.481191	0	
3.658	3.48136	1.518649	3.48136	0	
3.659	3.48153	1.518479	3.48153	0	
3.66	3.481699	1.51831	3.481699	0	
3.661	3.481868	1.518141	3.481868	0	
3.662	3.482037	1.517972	3.482037	0	
3.663	3.482205	1.517804	3.482205	0	
3.664	3.482374	1.517635	3.482374	0	
3.665	3.482542	1.517467	3.482542	0	
3.666	3.48271	1.517299	3.48271	0	
3.667	3.482878	1.517131	3.482878	0	
3.668	3.483046	1.516963	3.483046	0	
3.669	3.483214	1.516795	3.483214	0	
3.67	3.483381	1.516628	3.483381	0	
3.671	3.483549	1.516461	3.483549	0	
3.672	3.483716	1.516293	3.483716	0	
3.673	3.483883	1.516126	3.483883	0	
3.674	3.484049	1.51596	3.484049	0	
3.675	3.484216	1.515793	3.484216	0	
3.676	3.484383	1.515627	3.484383	0	
3.677	3.484549	1.51546	3.484549	0	
3.678	3.484715	1.515294	3.484715	0	
3.679	3.484881	1.515128	3.484881	0	
3.68	3.485046	1.514963	3.485046	0	
3.681	3.485212	1.514797	3.485212	0	
3.682	3.485377	1.514632	3.485377	0	
3.683	3.485543	1.514466	3.485543	0	
3.684	3.485708	1.514301	3.485708	0	
3.685	3.485872	1.514137	3.485872	0	
3.686	3.486037	1.513972	3.486037	0	
3.687	3.486201	1.513808	3.486201	0	
3.688	3.486366	1.513643	3.486366	0	
3.689	3.48653	1.513479	3.48653	0	
3.69	3.486693	1.513316	3.486693	0	
3.691	3.486857	1.513152	3.486857	0	
3.692	3.48702	1.512988	3.48702	0	
3.693	3.487184	1.512825	3.487184	0	
3.694	3.487347	1.512662	3.487347	0	
3.695	3.48751	1.512499	3.48751	0	
3.696	3.487672	1.512337	3.487672	0	
3.697	3.487835	1.512174	3.487835	0	
3.698	3.487997	1.512012	3.487997	0	
3.699	3.488159	1.51185	3.488159	0	
3.7	3.488321	1.511688	3.488321	0	
3.701	3.488482	1.511527	3.488482	0	
3.702	3.488644	1.511365	3.488644	0	
3.703	3.488805	1.511204	3.488805	0	
3.704	3.488966	1.511043	3.488966	0	
3.705	3.489127	1.510882	3.489127	0	
3.706	3.489287	1.510722	3.489287	0	
3.707	3.489448	1.510561	3.489448	0	
3.708	3.489608	1.510401	3.489608	0	
3.709	3.489768	1.510241	3.489768	0	
3.71	3.489927	1.510082	3.489927	0	
3.711	3.490087	1.509922	3.490087	0	
3.712	3.490246	1.509763	3.490246	0	
3.713	3.490405	1.509604	3.490405	0	
3.714	3.490564	1.509445	3.490564	0	
3.715	3.490722	1.509287	3.490722	0	
3.716	3.490881	1.509128	3.490881	0	
3.717	3.491039	1.50897	3.491039	0	
3.718	3.491197	1.508812	3.491197	0	
3.719	3.491354	1.508655	3.491354	0	
3.72	3.491512	1.508497	3.491512	0	
3.721	3.491669	1.50834	3.491669	0	
3.722	3.491826	1.508183	3.491826	0	
3.723	3.491983	1.508026	3.491983	0	
3.724	3.492139	1.50787	3.492139	0	
3.725	3.492296	1.507713	3.492296	0	
3.726	3.492452	1.507557	3.492452	0	
3.727	3.492608	1.507402	3.492608	0	
3.728	3.492763	1.507246	3.492763	0	
3.729	3.492918	1.507091	3.492918	0	
3.73	3.493073	1.506936	3.493073	0	
3.731	3.493228	1.506781	3.493228	0	
3.732	3.493383	1.506626	3.493383	0	
3.733	3.493537	1.506472	3.493537	0	
3.734	3.493691	1.506318	3.493691	0	
3.735	3.493845	1.506164	3.493845	0	
3.736	3.493999	1.50601	3.493999	0	
3.737	3.494152	1.505857	3.494152	0	
3.738	3.494305	1.505704	3.494305	0	
3.739	3.494458	1.505551	3.494458	0	
3.74	3.494611	1.505398	3.494611	0	
3.741	3.494763	1.505246	3.494763	0	
3.742	3.494915	1.505094	3.494915	0	
3.743	3.495067	1.504942	3.495067	0	
3.744	3.495219	1.50479	3.495219	0	
3.745	3.49537	1.504639	3.49537	0	
3.746	3.495521	1.504488	3.495521	0	
3.747	3.495672	1.504337	3.495672	0	
3.748	3.495822	1.504187	3.495822	0	
3.749	3.495973	1.504036	3.495973	0	
3.75	3.496123	1.503886	3.496123	0	
3.751	3.496273	1.503737	3.496273	0	
