Time	Length	Position	2	
0.182	4.771339	0.2286443	0	
0.183	4.768972	0.231012	0	
0.184	4.766594	0.23339	0	
0.185	4.764205	0.2357782	0	
0.186	4.761807	0.2381767	0	
0.187	4.759398	0.2405854	0	
0.188	4.75698	0.2430042	0	
0.189	4.754551	0.2454331	0	
0.19	4.752112	0.2478721	0	
0.191	4.749663	0.2503212	0	
0.192	4.747204	0.2527803	0	
0.193	4.744735	0.2552494	0	
0.194	4.742256	0.2577283	0	
0.195	4.739768	0.2602172	0	
0.196	4.737269	0.262716	0	
0.197	4.73476	0.2652246	0	
0.198	4.732242	0.2677431	0	
0.199	4.729713	0.2702712	0	
0.2	4.727176	0.2728092	0	
0.201	4.724628	0.2753568	0	
0.202	4.722072	0.2779141	0	
0.203	4.719505	0.280481	0	
0.204	4.716928	0.2830575	0	
0.205	4.714342	0.2856435	0	
0.206	4.711747	0.2882392	0	
0.207	4.709141	0.2908442	0	
0.208	4.706527	0.2934588	0	
0.209	4.703903	0.2960827	0	
0.21	4.70127	0.298716	0	
0.211	4.698627	0.3013587	0	
0.212	4.695975	0.3040107	0	
0.213	4.693314	0.3066719	0	
0.214	4.690644	0.3093424	0	
0.215	4.687964	0.3120221	0	
0.216	4.685276	0.314711	0	
0.217	4.682578	0.3174089	0	
0.218	4.679871	0.320116	0	
0.219	4.677155	0.3228321	0	
0.22	4.674429	0.3255573	0	
0.221	4.671695	0.3282914	0	
0.222	4.668952	0.3310345	0	
0.223	4.6662	0.3337865	0	
0.224	4.66344	0.3365473	0	
0.225	4.66067	0.339317	0	
0.226	4.657892	0.3420955	0	
0.227	4.655105	0.3448828	0	
0.228	4.652309	0.3476788	0	
0.229	4.649504	0.3504834	0	
0.23	4.646691	0.3532968	0	
0.231	4.643869	0.3561187	0	
0.232	4.641038	0.3589492	0	
0.233	4.638199	0.3617883	0	
0.234	4.635352	0.3646359	0	
0.235	4.632496	0.3674919	0	
0.236	4.629632	0.3703564	0	
0.237	4.626759	0.3732293	0	
0.238	4.623878	0.3761105	0	
0.239	4.620988	0.3790001	0	
0.24	4.618091	0.3818979	0	
0.241	4.615185	0.384804	0	
0.242	4.61227	0.3877183	0	
0.243	4.609348	0.3906407	0	
0.244	4.606417	0.3935713	0	
0.245	4.603479	0.39651	0	
0.246	4.600533	0.3994567	0	
0.247	4.597578	0.4024115	0	
0.248	4.594615	0.4053743	0	
0.249	4.591644	0.408345	0	
0.25	4.588665	0.4113236	0	
0.251	4.58568	0.4143101	0	
0.252	4.582685	0.4173044	0	
0.253	4.579683	0.4203065	0	
0.254	4.576673	0.4233163	0	
0.255	4.573656	0.4263339	0	
0.256	4.570631	0.4293592	0	
0.257	4.567598	0.4323921	0	
0.258	4.564558	0.4354326	0	
0.259	4.561509	0.4384807	0	
0.26	4.558454	0.4415363	0	
0.261	4.55539	0.4445994	0	
0.262	4.55232	0.44767	0	
0.263	4.549242	0.4507479	0	
0.264	4.546157	0.4538333	0	
0.265	4.543065	0.4569259	0	
0.266	4.539965	0.4600259	0	
0.267	4.536858	0.4631332	0	
0.268	4.533743	0.4662476	0	
0.269	4.530622	0.4693693	0	
0.27	4.527493	0.4724981	0	
0.271	4.524357	0.475634	0	
0.272	4.521214	0.478777	0	
0.273	4.518064	0.481927	0	
0.274	4.514907	0.485084	0	
0.275	4.511743	0.4882479	0	
0.276	4.508573	0.4914188	0	
0.277	4.505395	0.4945965	0	
0.278	4.502211	0.4977811	0	
0.279	4.49902	0.5009725	0	
0.28	4.495821	0.5041707	0	
0.281	4.492616	0.5073755	0	
0.282	4.489405	0.5105871	0	
0.283	4.486187	0.5138053	0	
0.284	4.482962	0.5170301	0	
0.285	4.479731	0.5202614	0	
0.286	4.476492	0.5234993	0	
0.287	4.473248	0.5267437	0	
0.288	4.469998	0.5299945	0	
0.289	4.466741	0.5332518	0	
0.29	4.463478	0.5365154	0	
0.291	4.460207	0.5397853	0	
0.292	4.456931	0.5430615	0	
0.293	4.453649	0.546344	0	
0.294	4.45036	0.5496327	0	
0.295	4.447065	0.5529276	0	
0.296	4.443764	0.5562286	0	
0.297	4.440458	0.5595357	0	
0.298	4.437144	0.5628489	0	
0.299	4.433825	0.5661681	0	
0.3	4.430501	0.5694932	0	
0.301	4.427169	0.5728244	0	
0.302	4.423832	0.5761614	0	
0.303	4.420489	0.5795043	0	
0.304	4.417141	0.582853	0	
0.305	4.413786	0.5862074	0	
0.306	4.410426	0.5895677	0	
0.307	4.407061	0.5929336	0	
0.308	4.403689	0.5963052	0	
0.309	4.400312	0.5996824	0	
0.31	4.396929	0.6030652	0	
0.311	4.393541	0.6064535	0	
0.312	4.390147	0.6098474	0	
0.313	4.386748	0.6132467	0	
0.314	4.383343	0.6166515	0	
0.315	4.379933	0.6200616	0	
0.316	4.376518	0.6234772	0	
0.317	4.373097	0.626898	0	
0.318	4.369671	0.6303241	0	
0.319	4.36624	0.6337554	0	
0.32	4.362803	0.6371919	0	
0.321	4.359362	0.6406335	0	
0.322	4.355915	0.6440803	0	
0.323	4.352463	0.6475321	0	
0.324	4.349007	0.650989	0	
0.325	4.345545	0.6544509	0	
0.326	4.342078	0.6579177	0	
0.327	4.338607	0.6613895	0	
0.328	4.33513	0.6648661	0	
0.329	4.331649	0.6683475	0	
0.33	4.328162	0.6718338	0	
0.331	4.324671	0.6753248	0	
0.332	4.321176	0.6788205	0	
0.333	4.317675	0.6823209	0	
0.334	4.31417	0.6858259	0	
0.335	4.310661	0.6893356	0	
0.336	4.307147	0.6928498	0	
0.337	4.303629	0.6963685	0	
0.338	4.300106	0.6998916	0	
0.339	4.296578	0.7034193	0	
0.34	4.293046	0.7069513	0	
0.341	4.289509	0.7104877	0	
0.342	4.285969	0.7140284	0	
0.343	4.282424	0.7175733	0	
0.344	4.278874	0.7211226	0	
0.345	4.275321	0.724676	0	
0.346	4.271764	0.7282335	0	
0.347	4.268202	0.7317952	0	
0.348	4.264637	0.735361	0	
0.349	4.261067	0.7389308	0	
0.35	4.257493	0.7425047	0	
0.351	4.253916	0.7460824	0	
0.352	4.250334	0.7496641	0	
0.353	4.246748	0.7532497	0	
0.354	4.243159	0.7568392	0	
0.355	4.239566	0.7604324	0	
0.356	4.235969	0.7640294	0	
0.357	4.232368	0.7676301	0	
0.358	4.228764	0.7712345	0	
0.359	4.225156	0.7748426	0	
0.36	4.221545	0.7784542	0	
0.361	4.21793	0.7820694	0	
0.362	4.214311	0.7856881	0	
0.363	4.210689	0.7893103	0	
0.364	4.207063	0.792936	0	
0.365	4.203434	0.7965651	0	
0.366	4.199801	0.8001975	0	
0.367	4.196166	0.8038333	0	
0.368	4.192527	0.8074723	0	
0.369	4.188885	0.8111147	0	
0.37	4.185239	0.8147601	0	
0.371	4.181591	0.8184088	0	
0.372	4.177939	0.8220606	0	
0.373	4.174284	0.8257155	0	
0.374	4.170627	0.8293735	0	
0.375	4.166965	0.8330344	0	
0.376	4.163301	0.8366983	0	
0.377	4.159636	0.8403651	0	
0.378	4.155966	0.8440349	0	
0.379	4.152293	0.8477075	0	
0.38	4.148618	0.8513829	0	
0.381	4.144939	0.855061	0	
0.382	4.141259	0.8587419	0	
0.383	4.137575	0.8624254	0	
0.384	4.133889	0.8661117	0	
0.385	4.1302	0.8698006	0	
0.386	4.126509	0.873492	0	
0.387	4.122816	0.8771859	0	
0.388	4.119119	0.8808824	0	
0.389	4.11542	0.8845813	0	
0.39	4.111719	0.8882827	0	
0.391	4.108015	0.8919864	0	
0.392	4.104309	0.8956924	0	
0.393	4.100601	0.8994008	0	
0.394	4.09689	0.9031114	0	
0.395	4.093177	0.9068242	0	
0.396	4.089463	0.9105392	0	
0.397	4.085746	0.9142563	0	
0.398	4.082027	0.9179756	0	
0.399	4.078305	0.9216969	0	
0.4	4.074582	0.9254202	0	
0.401	4.070857	0.9291455	0	
0.402	4.06713	0.9328728	0	
0.403	4.0634	0.9366019	0	
0.404	4.059669	0.9403329	0	
0.405	4.055937	0.9440658	0	
0.406	4.052202	0.9478005	0	
0.407	4.048466	0.9515368	0	
0.408	4.044728	0.9552749	0	
0.409	4.040988	0.9590147	0	
0.41	4.037247	0.9627561	0	
0.411	4.033504	0.9664991	0	
0.412	4.02976	0.9702436	0	
0.413	4.026013	0.9739897	0	
0.414	4.022266	0.9777372	0	
0.415	4.018517	0.9814862	0	
0.416	4.014767	0.9852366	0	
0.417	4.011015	0.9889883	0	
0.418	4.007262	0.9927414	0	
0.419	4.003508	0.9964957	0	
0.42	3.999753	1.000251	0	
0.421	3.995996	1.004008	0	
0.422	3.992238	1.007766	0	
0.423	3.988479	1.011525	0	
0.424	3.984719	1.015285	0	
0.425	3.980958	1.019046	0	
0.426	3.977196	1.022809	0	
0.427	3.973433	1.026572	0	
0.428	3.969669	1.030336	0	
0.429	3.965904	1.034101	0	
0.43	3.962138	1.037867	0	
0.431	3.958371	1.041633	0	
0.432	3.954604	1.045401	0	
0.433	3.950836	1.049169	0	
0.434	3.947067	1.052938	0	
0.435	3.943298	1.056708	0	
0.436	3.939528	1.060478	0	
0.437	3.935757	1.064249	0	
0.438	3.931986	1.06802	0	
0.439	3.928214	1.071792	0	
0.44	3.924442	1.075564	0	
0.441	3.920669	1.079337	0	
0.442	3.916896	1.08311	0	
0.443	3.913123	1.086883	0	
0.444	3.909349	1.090657	0	
0.445	3.905575	1.094431	0	
0.446	3.901801	1.098205	0	
0.447	3.898027	1.10198	0	
0.448	3.894252	1.105755	0	
0.449	3.890477	1.10953	0	
0.45	3.886702	1.113305	0	
0.451	3.882927	1.11708	0	
0.452	3.879152	1.120855	0	
0.453	3.875377	1.12463	0	
0.454	3.871602	1.128404	0	
0.455	3.867827	1.132179	0	
0.456	3.864053	1.135954	0	
0.457	3.860278	1.139729	0	
0.458	3.856504	1.143503	0	
0.459	3.852731	1.147277	0	
0.46	3.848957	1.151051	0	
0.461	3.845183	1.154824	0	
0.462	3.84141	1.158597	0	
0.463	3.837637	1.16237	0	
0.464	3.833865	1.166142	0	
0.465	3.830093	1.169914	0	
0.466	3.826322	1.173685	0	
0.467	3.822551	1.177456	0	
0.468	3.818782	1.181226	0	
0.469	3.815012	1.184996	0	
0.47	3.811243	1.188765	0	
0.471	3.807475	1.192533	0	
0.472	3.803708	1.196301	0	
0.473	3.799942	1.200067	0	
0.474	3.796175	1.203833	0	
0.475	3.79241	1.207598	0	
0.476	3.788646	1.211362	0	
0.477	3.784883	1.215126	0	
0.478	3.781121	1.218888	0	
0.479	3.77736	1.222649	0	
0.48	3.773599	1.22641	0	
0.481	3.76984	1.230169	0	
0.482	3.766082	1.233927	0	
0.483	3.762325	1.237684	0	
0.484	3.758569	1.24144	0	
0.485	3.754815	1.245195	0	
0.486	3.751061	1.248948	0	
0.487	3.747309	1.2527	0	
0.488	3.743559	1.256451	0	
0.489	3.73981	1.2602	0	
0.49	3.736062	1.263948	0	
0.491	3.732315	1.267695	0	
0.492	3.72857	1.27144	0	
0.493	3.724826	1.275184	0	
0.494	3.721084	1.278926	0	
0.495	3.717343	1.282667	0	
0.496	3.713604	1.286406	0	
0.497	3.709867	1.290143	0	
0.498	3.706131	1.293879	0	
0.499	3.702398	1.297613	0	
0.5	3.698666	1.301345	0	
0.501	3.694936	1.305075	0	
0.502	3.691207	1.308804	0	
0.503	3.68748	1.312531	0	
0.504	3.683755	1.316256	0	
0.505	3.680032	1.319979	0	
0.506	3.676311	1.3237	0	
0.507	3.672592	1.327419	0	
0.508	3.668875	1.331136	0	
0.509	3.665161	1.33485	0	
0.5100001	3.661448	1.338563	0	
0.511	3.657737	1.342274	0	
0.512	3.654029	1.345982	0	
0.513	3.650323	1.349689	0	
0.514	3.646619	1.353393	0	
0.515	3.642917	1.357095	0	
0.516	3.639218	1.360794	0	
0.517	3.63552	1.364491	0	
0.518	3.631826	1.368186	0	
0.5190001	3.628133	1.371879	0	
0.52	3.624444	1.375568	0	
0.521	3.620756	1.379256	0	
0.522	3.617071	1.382941	0	
0.523	3.613389	1.386623	0	
0.524	3.609709	1.390303	0	
0.525	3.606032	1.39398	0	
0.526	3.602358	1.397655	0	
0.527	3.598686	1.401327	0	
0.528	3.595017	1.404996	0	
0.529	3.591351	1.408662	0	
0.53	3.587687	1.412326	0	
0.531	3.584026	1.415987	0	
0.532	3.580369	1.419644	0	
0.5330001	3.576713	1.4233	0	
0.534	3.573062	1.426952	0	
0.535	3.569413	1.430601	0	
0.536	3.565766	1.434247	0	
0.537	3.562123	1.43789	0	
0.538	3.558483	1.44153	0	
0.539	3.554846	1.445167	0	
0.54	3.551212	1.448801	0	
0.541	3.547582	1.452432	0	
0.5420001	3.543954	1.456059	0	
0.543	3.54033	1.459684	0	
0.544	3.536709	1.463305	0	
0.545	3.533092	1.466922	0	
0.546	3.529478	1.470537	0	
0.5470001	3.525867	1.474148	0	
0.548	3.522259	1.477756	0	
0.549	3.518654	1.48136	0	
0.55	3.515054	1.484961	0	
0.551	3.511456	1.488558	0	
0.552	3.507862	1.492152	0	
0.553	3.504272	1.495742	0	
0.554	3.500685	1.499329	0	
0.555	3.497102	1.502912	0	
0.5560001	3.493523	1.506492	0	
0.557	3.489947	1.510067	0	
0.558	3.486375	1.51364	0	
0.559	3.482807	1.517208	0	
0.56	3.479243	1.520773	0	
0.561	3.475682	1.524333	0	
0.562	3.472125	1.52789	0	
0.563	3.468572	1.531443	0	
0.564	3.465023	1.534993	0	
0.565	3.461477	1.538538	0	
0.566	3.457936	1.542079	0	
0.567	3.454399	1.545616	0	
0.568	3.450866	1.54915	0	
0.569	3.447336	1.552679	0	
0.5700001	3.443812	1.556204	0	
0.571	3.440291	1.559725	0	
0.572	3.436774	1.563242	0	
0.573	3.433261	1.566754	0	
0.574	3.429753	1.570263	0	
0.575	3.426249	1.573767	0	
0.576	3.422749	1.577267	0	
0.577	3.419253	1.580763	0	
0.578	3.415762	1.584254	0	
0.5790001	3.412275	1.587741	0	
0.58	3.408792	1.591224	0	
0.581	3.405314	1.594702	0	
0.582	3.401841	1.598176	0	
0.583	3.398372	1.601645	0	
0.5840001	3.394907	1.605109	0	
0.585	3.391447	1.60857	0	
0.586	3.387991	1.612025	0	
0.587	3.384541	1.615476	0	
0.588	3.381094	1.618922	0	
0.589	3.377653	1.622364	0	
0.59	3.374216	1.625801	0	
0.591	3.370784	1.629233	0	
0.592	3.367356	1.632661	0	
0.5930001	3.363934	1.636084	0	
0.594	3.360516	1.639501	0	
0.595	3.357103	1.642915	0	
0.596	3.353695	1.646323	0	
0.597	3.350292	1.649726	0	
0.598	3.346893	1.653124	0	
0.599	3.3435	1.656518	0	
0.6	3.340111	1.659906	0	
0.601	3.336728	1.66329	0	
0.6020001	3.33335	1.666668	0	
0.603	3.329977	1.670041	0	
0.604	3.326608	1.673409	0	
0.605	3.323245	1.676772	0	
0.606	3.319887	1.68013	0	
0.6070001	3.316535	1.683483	0	
0.608	3.313187	1.68683	0	
0.609	3.309845	1.690173	0	
0.61	3.306509	1.69351	0	
0.611	3.303177	1.696841	0	
0.612	3.299851	1.700168	0	
0.613	3.29653	1.703488	0	
0.614	3.293215	1.706804	0	
0.615	3.289904	1.710114	0	
0.6160001	3.2866	1.713419	0	
0.617	3.2833	1.716718	0	
0.618	3.280007	1.720012	0	
0.619	3.276718	1.7233	0	
0.62	3.273436	1.726583	0	
0.6210001	3.270159	1.72986	0	
0.622	3.266887	1.733132	0	
0.623	3.263621	1.736398	0	
0.624	3.260361	1.739658	0	
0.625	3.257107	1.742912	0	
0.626	3.253858	1.746161	0	
0.627	3.250615	1.749404	0	
0.628	3.247378	1.752642	0	
0.629	3.244146	1.755873	0	
0.6300001	3.240921	1.759099	0	
0.631	3.237701	1.762319	0	
0.632	3.234487	1.765533	0	
0.633	3.231278	1.768741	0	
0.634	3.228076	1.771943	0	
0.6350001	3.22488	1.775139	0	
0.636	3.22169	1.77833	0	
0.637	3.218505	1.781514	0	
0.638	3.215328	1.784692	0	
0.6390001	3.212155	1.787865	0	
0.64	3.208989	1.791031	0	
0.641	3.205829	1.794191	0	
0.642	3.202675	1.797345	0	
0.643	3.199528	1.800492	0	
0.6440001	3.196386	1.803634	0	
0.645	3.193251	1.806769	0	
0.646	3.190121	1.809899	0	
0.647	3.186998	1.813022	0	
0.648	3.183882	1.816138	0	
0.649	3.180772	1.819248	0	
0.65	3.177668	1.822352	0	
0.651	3.174571	1.82545	0	
0.652	3.171479	1.828541	0	
0.6530001	3.168394	1.831626	0	
0.654	3.165316	1.834705	0	
0.655	3.162244	1.837777	0	
0.656	3.159179	1.840842	0	
0.657	3.15612	1.843901	0	
0.6580001	3.153067	1.846954	0	
0.659	3.150022	1.85	0	
0.66	3.146982	1.853039	0	
0.661	3.143949	1.856072	0	
0.6620001	3.140923	1.859098	0	
0.663	3.137904	1.862117	0	
0.664	3.134891	1.86513	0	
0.665	3.131885	1.868137	0	
0.666	3.128885	1.871136	0	
0.6670001	3.125892	1.874129	0	
0.668	3.122906	1.877115	0	
0.669	3.119927	1.880094	0	
0.67	3.116955	1.883066	0	
0.671	3.11399	1.886032	0	
0.6720001	3.111032	1.888991	0	
0.673	3.108079	1.891942	0	
0.674	3.105134	1.894887	0	
0.675	3.102197	1.897825	0	
0.6760001	3.099266	1.900756	0	
0.677	3.096341	1.903681	0	
0.678	3.093424	1.906598	0	
0.679	3.090514	1.909508	0	
0.68	3.087611	1.912411	0	
0.6810001	3.084715	1.915307	0	
0.682	3.081826	1.918196	0	
0.683	3.078944	1.921078	0	
0.684	3.076069	1.923953	0	
0.6850001	3.073201	1.926821	0	
0.686	3.070341	1.929681	0	
0.687	3.067488	1.932535	0	
0.688	3.064642	1.935381	0	
0.689	3.061803	1.93822	0	
0.6900001	3.058971	1.941051	0	
0.691	3.056147	1.943876	0	
0.692	3.053329	1.946693	0	
0.693	3.050519	1.949503	0	
0.694	3.047718	1.952305	0	
0.6950001	3.044922	1.9551	0	
0.696	3.042135	1.957888	0	
0.697	3.039354	1.960669	0	
0.698	3.036581	1.963442	0	
0.6990001	3.033816	1.966207	0	
0.7	3.031057	1.968965	0	
0.701	3.028307	1.971716	0	
0.702	3.025564	1.974459	0	
0.703	3.022828	1.977195	0	
0.7040001	3.0201	1.979923	0	
0.705	3.017379	1.982643	0	
0.706	3.014667	1.985356	0	
0.707	3.011961	1.988062	0	
0.708	3.009264	1.99076	0	
0.7090001	3.006573	1.99345	0	
0.71	3.003891	1.996132	0	
0.711	3.001216	1.998807	0	
0.712	2.998549	2.001475	0	
0.7130001	2.995889	2.004134	0	
0.714	2.993237	2.006786	0	
0.715	2.990593	2.00943	0	
0.716	2.987957	2.012066	0	
0.717	2.985329	2.014695	0	
0.7180001	2.982708	2.017315	0	
0.719	2.980095	2.019928	0	
0.72	2.97749	2.022533	0	
0.721	2.974893	2.025131	0	
0.7220001	2.972303	2.02772	0	
0.723	2.969722	2.030302	0	
0.724	2.967149	2.032875	0	
0.725	2.964583	2.035441	0	
0.726	2.962025	2.037999	0	
0.7270001	2.959476	2.040549	0	
0.728	2.956934	2.04309	0	
0.729	2.9544	2.045624	0	
0.73	2.951874	2.04815	0	
0.731	2.949357	2.050668	0	
0.7320001	2.946847	2.053178	0	
0.733	2.944345	2.055679	0	
0.734	2.941851	2.058173	0	
0.735	2.939366	2.060658	0	
0.7360001	2.936888	2.063136	0	
0.737	2.934419	2.065605	0	
0.738	2.931958	2.068066	0	
0.739	2.929505	2.070519	0	
0.74	2.92706	2.072964	0	
0.7410001	2.924623	2.075401	0	
0.742	2.922195	2.077829	0	
0.743	2.919775	2.08025	0	
0.744	2.917363	2.082662	0	
0.7450001	2.914959	2.085065	0	
0.7460001	2.912564	2.087461	0	
0.747	2.910177	2.089848	0	
0.748	2.907798	2.092227	0	
0.749	2.905427	2.094597	0	
0.7500001	2.903065	2.09696	0	
0.751	2.900711	2.099313	0	
0.752	2.898366	2.101659	0	
0.753	2.896029	2.103996	0	
0.754	2.8937	2.106325	0	
0.7550001	2.89138	2.108645	0	
0.756	2.889068	2.110957	0	
0.757	2.886765	2.113261	0	
0.758	2.88447	2.115556	0	
0.7590001	2.882183	2.117842	0	
0.7600001	2.879905	2.12012	0	
0.761	2.877635	2.12239	0	
0.762	2.875374	2.124651	0	
0.763	2.873122	2.126904	0	
0.7640001	2.870878	2.129148	0	
0.765	2.868642	2.131383	0	
0.766	2.866416	2.13361	0	
0.767	2.864197	2.135828	0	
0.768	2.861988	2.138038	0	
0.7690001	2.859787	2.140239	0	
0.77	2.857594	2.142431	0	
0.771	2.85541	2.144615	0	
0.772	2.853235	2.146791	0	
0.7730001	2.851068	2.148957	0	
0.774	2.84891	2.151115	0	
0.775	2.846761	2.153264	0	
0.776	2.84462	2.155405	0	
0.777	2.842489	2.157537	0	
0.7780001	2.840366	2.15966	0	
0.779	2.838252	2.161774	0	
0.78	2.836146	2.16388	0	
0.781	2.834049	2.165977	0	
0.7820001	2.831961	2.168065	0	
0.7830001	2.829882	2.170144	0	
0.784	2.827811	2.172215	0	
0.785	2.825749	2.174277	0	
0.786	2.823696	2.17633	0	
0.7870001	2.821652	2.178374	0	
0.788	2.819617	2.180409	0	
0.789	2.81759	2.182436	0	
0.79	2.815573	2.184453	0	
