Time	PendulumX	PendulumY	PendulumZ	Rotation	
0.408	-0.5039473	-0.4858378	0.0001026304	0.8036935	
0.409	-0.5049034	-0.4848441	0.0001028251	0.8056637	
0.41	-0.5058576	-0.4838484	0.0001030195	0.8076338	
0.411	-0.5068098	-0.4828509	0.0001032134	0.8096038	
0.412	-0.50776	-0.4818516	0.0001034069	0.8115738	
0.413	-0.5087083	-0.4808504	0.0001036	0.8135439	
0.414	-0.5096546	-0.4798473	0.0001037928	0.8155137	
0.415	-0.5105988	-0.4788425	0.0001039851	0.8174837	
0.416	-0.511541	-0.4778357	0.0001041769	0.8194534	
0.417	-0.5124812	-0.4768272	0.0001043684	0.8214232	
0.418	-0.5134194	-0.4758169	0.0001045595	0.8233929	
0.419	-0.5143556	-0.4748047	0.0001047502	0.8253626	
0.42	-0.5152898	-0.4737906	0.0001049404	0.8273321	
0.421	-0.516222	-0.4727748	0.0001051302	0.8293018	
0.422	-0.5171522	-0.4717572	0.0001053197	0.8312714	
