Time	Vm	Activation	Inactivation	
9.2092	-0.0379575	0.9554868	0.07236221	
9.2094	-0.03795836	0.955475	0.07235906	
9.209599	-0.03795921	0.9554631	0.07235592	
9.2098	-0.03796007	0.9554513	0.07235277	
9.21	-0.03796093	0.9554394	0.07234963	
9.210199	-0.03796179	0.9554275	0.07234649	
9.2104	-0.03796265	0.9554157	0.07234334	
9.2106	-0.03796351	0.9554038	0.0723402	
9.2108	-0.03796436	0.9553919	0.07233705	
9.210999	-0.03796522	0.9553801	0.07233391	
9.2112	-0.03796608	0.9553682	0.07233077	
9.2114	-0.03796693	0.9553564	0.07232762	
9.211599	-0.03796779	0.9553445	0.07232448	
9.2118	-0.03796865	0.9553326	0.07232133	
9.212	-0.0379695	0.9553208	0.07231819	
9.2122	-0.03797036	0.9553089	0.07231504	
9.212399	-0.03797121	0.9552971	0.0723119	
9.2126	-0.03797208	0.9552852	0.07230876	
9.2128	-0.03797293	0.9552733	0.07230561	
9.212999	-0.03797379	0.9552613	0.07230247	
9.2132	-0.03797465	0.9552494	0.07229932	
9.2134	-0.03797551	0.9552375	0.07229618	
9.2136	-0.03797637	0.9552256	0.07229304	
9.213799	-0.03797723	0.9552137	0.07228989	
9.214	-0.03797808	0.9552017	0.07228675	
9.2142	-0.03797894	0.9551898	0.0722836	
9.214399	-0.0379798	0.9551779	0.07228046	
9.2146	-0.03798066	0.955166	0.07227731	
9.2148	-0.03798152	0.9551541	0.07227417	
9.215	-0.03798237	0.9551421	0.07227103	
9.215199	-0.03798323	0.9551302	0.07226788	
9.2154	-0.03798409	0.9551183	0.07226474	
9.2156	-0.03798495	0.9551064	0.07226159	
9.215799	-0.03798581	0.9550945	0.07225845	
9.216	-0.03798667	0.9550825	0.07225531	
9.2162	-0.03798753	0.9550705	0.07225216	
9.2164	-0.03798839	0.9550585	0.07224902	
9.216599	-0.03798925	0.9550465	0.07224587	
9.2168	-0.03799011	0.9550346	0.07224273	
9.217	-0.03799096	0.9550226	0.07223959	
9.217199	-0.03799183	0.9550106	0.07223644	
9.2174	-0.03799269	0.9549986	0.0722333	
9.2176	-0.03799355	0.9549866	0.07223015	
9.2178	-0.03799441	0.9549747	0.07222701	
9.217999	-0.03799527	0.9549627	0.07222386	
9.2182	-0.03799613	0.9549507	0.07222072	
9.2184	-0.03799699	0.9549387	0.07221758	
9.218599	-0.03799785	0.9549267	0.07221443	
9.2188	-0.03799871	0.9549147	0.07221129	
9.219	-0.03799957	0.9549027	0.07220814	
9.2192	-0.03800043	0.9548907	0.072205	
9.219399	-0.03800129	0.9548786	0.07220186	
9.2196	-0.03800215	0.9548666	0.07219871	
9.2198	-0.03800301	0.9548545	0.07219557	
9.219999	-0.03800387	0.9548425	0.07219242	
9.2202	-0.03800473	0.9548305	0.07218928	
9.2204	-0.03800559	0.9548184	0.07218613	
9.2206	-0.03800645	0.9548064	0.07218299	
9.220799	-0.03800732	0.9547943	0.07217985	
9.221	-0.03800818	0.9547823	0.0721767	
9.2212	-0.03800904	0.9547703	0.07217356	
9.221399	-0.0380099	0.9547582	0.07217041	
9.2216	-0.03801076	0.9547462	0.07216727	
9.2218	-0.03801162	0.9547341	0.07216413	
9.222	-0.03801248	0.9547221	0.072161	
9.222199	-0.03801334	0.95471	0.07215786	
9.2224	-0.0380142	0.9546979	0.07215472	
9.2226	-0.03801506	0.9546858	0.07215159	
9.222799	-0.03801592	0.9546737	0.07214845	
9.223	-0.03801678	0.9546616	0.07214531	
9.2232	-0.03801764	0.9546495	0.07214218	
9.2234	-0.0380185	0.9546374	0.07213904	
9.223599	-0.03801936	0.9546253	0.0721359	
9.2238	-0.03802023	0.9546132	0.07213277	
9.224	-0.03802109	0.9546011	0.07212963	
9.224199	-0.03802195	0.954589	0.07212649	
9.2244	-0.03802281	0.9545769	0.07212336	
9.2246	-0.03802367	0.9545648	0.07212022	
9.2248	-0.03802453	0.9545527	0.07211708	
9.224999	-0.03802539	0.9545406	0.07211395	
9.2252	-0.03802625	0.9545285	0.07211081	
9.2254	-0.03802711	0.9545164	0.07210767	
9.2256	-0.03802797	0.9545042	0.07210454	
9.2258	-0.03802884	0.954492	0.0721014	
9.226	-0.0380297	0.9544799	0.07209826	
9.2262	-0.03803056	0.9544677	0.07209513	
9.226399	-0.03803142	0.9544556	0.07209199	
9.2266	-0.03803228	0.9544434	0.07208885	
9.2268	-0.03803315	0.9544312	0.07208572	
9.227	-0.03803401	0.9544191	0.07208258	
9.2272	-0.03803487	0.9544069	0.07207944	
9.2274	-0.03803574	0.9543948	0.07207631	
9.2276	-0.0380366	0.9543826	0.07207317	
9.227799	-0.03803746	0.9543704	0.07207003	
9.228	-0.03803831	0.9543583	0.0720669	
9.2282	-0.03803918	0.9543461	0.07206376	
9.2284	-0.03804004	0.9543339	0.07206062	
9.2286	-0.03804091	0.9543217	0.07205749	
9.2288	-0.03804177	0.9543095	0.07205435	
9.229	-0.03804263	0.9542972	0.07205121	
9.229199	-0.0380435	0.954285	0.07204808	
9.2294	-0.03804436	0.9542728	0.07204494	
9.2296	-0.03804522	0.9542606	0.0720418	
9.2298	-0.03804608	0.9542484	0.07203867	
9.23	-0.03804695	0.9542361	0.07203553	
9.2302	-0.03804781	0.9542239	0.07203239	
9.2304	-0.03804868	0.9542117	0.07202926	
9.230599	-0.03804954	0.9541995	0.07202612	
9.2308	-0.0380504	0.9541873	0.07202298	
9.231	-0.03805126	0.9541751	0.07201985	
9.2312	-0.03805213	0.9541628	0.07201671	
9.2314	-0.03805299	0.9541506	0.07201357	
9.2316	-0.03805386	0.9541383	0.07201044	
9.2318	-0.03805472	0.954126	0.0720073	
9.231999	-0.03805559	0.9541137	0.07200416	
9.2322	-0.03805645	0.9541014	0.07200103	
9.2324	-0.03805731	0.9540892	0.07199789	
9.2326	-0.03805818	0.9540769	0.07199475	
9.2328	-0.03805904	0.9540646	0.07199161	
9.233	-0.03805991	0.9540523	0.07198848	
9.2332	-0.03806077	0.9540401	0.07198534	
9.233399	-0.03806164	0.9540278	0.0719822	
9.2336	-0.0380625	0.9540155	0.07197907	
9.2338	-0.03806336	0.9540032	0.07197593	
9.234	-0.03806423	0.9539909	0.07197279	
9.2342	-0.03806509	0.9539787	0.07196966	
9.2344	-0.03806596	0.9539664	0.07196652	
9.2346	-0.03806682	0.953954	0.07196338	
9.234799	-0.03806769	0.9539417	0.07196025	
9.235	-0.03806856	0.9539294	0.07195711	
9.2352	-0.03806942	0.953917	0.07195397	
9.2354	-0.03807029	0.9539047	0.07195084	
9.2356	-0.03807115	0.9538924	0.0719477	
9.2358	-0.03807202	0.95388	0.07194456	
9.236	-0.03807288	0.9538677	0.07194143	
9.236199	-0.03807375	0.9538553	0.07193829	
9.2364	-0.03807462	0.953843	0.07193515	
9.2366	-0.03807548	0.9538307	0.07193202	
9.2368	-0.03807634	0.9538183	0.07192888	
9.237	-0.03807721	0.953806	0.07192574	
9.2372	-0.03807808	0.9537936	0.07192261	
9.2374	-0.03807894	0.9537813	0.07191947	
9.237599	-0.03807981	0.9537689	0.07191633	
9.2378	-0.03808067	0.9537565	0.0719132	
9.238	-0.03808154	0.9537441	0.07191006	
9.2382	-0.03808241	0.9537317	0.07190692	
9.2384	-0.03808327	0.9537193	0.07190379	
9.2386	-0.03808415	0.9537069	0.07190065	
9.2388	-0.03808501	0.9536945	0.07189751	
9.238999	-0.03808588	0.9536821	0.07189438	
9.2392	-0.03808674	0.9536697	0.07189124	
9.2394	-0.03808761	0.9536573	0.0718881	
9.2396	-0.03808848	0.9536449	0.07188497	
9.239799	-0.03808934	0.9536325	0.07188183	
9.24	-0.03809021	0.9536201	0.07187869	
9.2402	-0.03809107	0.9536077	0.07187556	
9.240399	-0.03809194	0.9535953	0.07187242	
9.2406	-0.03809281	0.9535829	0.07186928	
9.2408	-0.03809368	0.9535704	0.07186615	
9.241	-0.03809455	0.953558	0.07186301	
9.241199	-0.03809542	0.9535455	0.07185987	
9.2414	-0.03809628	0.9535331	0.07185674	
9.2416	-0.03809715	0.9535206	0.0718536	
9.241799	-0.03809802	0.9535081	0.07185046	
9.242	-0.03809889	0.9534957	0.07184733	
9.2422	-0.03809975	0.9534832	0.07184419	
9.2424	-0.03810062	0.9534708	0.07184105	
9.242599	-0.03810149	0.9534583	0.07183792	
9.2428	-0.03810236	0.9534459	0.07183478	
9.243	-0.03810323	0.9534334	0.07183164	
9.243199	-0.03810409	0.9534209	0.07182851	
9.2434	-0.03810497	0.9534084	0.07182538	
9.2436	-0.03810583	0.9533959	0.07182225	
9.2438	-0.0381067	0.9533834	0.07181912	
9.243999	-0.03810757	0.9533709	0.07181599	
9.2442	-0.03810844	0.9533584	0.07181286	
9.2444	-0.03810931	0.9533458	0.07180973	
9.244599	-0.03811017	0.9533333	0.0718066	
9.2448	-0.03811104	0.9533208	0.07180347	
9.245	-0.03811191	0.9533083	0.07180034	
9.2452	-0.03811278	0.9532958	0.07179721	
9.245399	-0.03811364	0.9532833	0.07179409	
9.2456	-0.03811451	0.9532707	0.07179096	
9.2458	-0.03811538	0.9532582	0.07178783	
9.245999	-0.03811625	0.9532457	0.0717847	
9.2462	-0.03811711	0.9532332	0.07178157	
9.2464	-0.03811798	0.9532206	0.07177844	
9.2466	-0.03811885	0.953208	0.07177531	
9.246799	-0.03811972	0.9531955	0.07177218	
9.247	-0.03812059	0.9531829	0.07176905	
9.2472	-0.03812146	0.9531703	0.07176592	
9.247399	-0.03812233	0.9531577	0.07176279	
9.2476	-0.0381232	0.9531451	0.07175966	
9.2478	-0.03812407	0.9531326	0.07175653	
9.248	-0.03812494	0.95312	0.07175341	
9.248199	-0.03812581	0.9531074	0.07175028	
9.2484	-0.03812668	0.9530948	0.07174715	
9.2486	-0.03812755	0.9530823	0.07174402	
9.248799	-0.03812841	0.9530697	0.07174089	
9.249	-0.03812928	0.9530571	0.07173776	
9.2492	-0.03813015	0.9530445	0.07173463	
9.2494	-0.03813102	0.9530319	0.0717315	
9.249599	-0.03813189	0.9530193	0.07172837	
9.2498	-0.03813276	0.9530066	0.07172524	
9.25	-0.03813363	0.952994	0.07172211	
9.250199	-0.0381345	0.9529814	0.07171898	
9.2504	-0.03813537	0.9529687	0.07171585	
9.2506	-0.03813625	0.9529561	0.07171272	
9.2508	-0.03813712	0.9529434	0.0717096	
9.250999	-0.03813798	0.9529308	0.07170647	
9.2512	-0.03813886	0.9529182	0.07170334	
9.2514	-0.03813972	0.9529055	0.07170021	
9.251599	-0.03814059	0.9528929	0.07169708	
9.2518	-0.03814146	0.9528803	0.07169395	
9.252	-0.03814233	0.9528676	0.07169082	
9.2522	-0.0381432	0.952855	0.07168769	
9.252399	-0.03814408	0.9528423	0.07168456	
9.2526	-0.03814495	0.9528296	0.07168143	
9.2528	-0.03814582	0.9528169	0.0716783	
9.252999	-0.03814669	0.9528042	0.07167517	
9.2532	-0.03814756	0.9527915	0.07167204	
9.2534	-0.03814843	0.9527788	0.07166892	
9.2536	-0.03814931	0.9527661	0.07166579	
9.253799	-0.03815018	0.9527534	0.07166266	
9.254	-0.03815105	0.9527407	0.07165953	
9.2542	-0.03815192	0.952728	0.0716564	
9.254399	-0.0381528	0.9527153	0.07165327	
9.2546	-0.03815366	0.9527026	0.07165014	
9.2548	-0.03815453	0.9526899	0.07164701	
9.255	-0.03815541	0.9526772	0.07164388	
9.255199	-0.03815628	0.9526645	0.07164075	
9.2554	-0.03815715	0.9526517	0.07163762	
9.2556	-0.03815803	0.952639	0.07163449	
9.255799	-0.0381589	0.9526262	0.07163136	
9.256	-0.03815977	0.9526135	0.07162824	
9.2562	-0.03816064	0.9526007	0.07162511	
9.2564	-0.03816151	0.952588	0.07162198	
9.256599	-0.03816239	0.9525752	0.07161885	
9.2568	-0.03816326	0.9525625	0.07161572	
9.257	-0.03816414	0.9525497	0.07161259	
9.2572	-0.03816501	0.9525369	0.07160946	
9.2574	-0.03816588	0.9525242	0.07160633	
9.2576	-0.03816675	0.9525114	0.0716032	
9.2578	-0.03816763	0.9524987	0.07160007	
9.257999	-0.03816849	0.9524859	0.07159694	
9.2582	-0.03816937	0.9524731	0.07159381	
9.2584	-0.03817024	0.9524603	0.07159068	
9.2586	-0.03817112	0.9524475	0.07158756	
9.2588	-0.03817199	0.9524347	0.07158443	
9.259	-0.03817287	0.9524218	0.0715813	
9.2592	-0.03817374	0.952409	0.07157817	
9.259399	-0.03817461	0.9523962	0.07157504	
9.2596	-0.03817549	0.9523834	0.07157191	
9.2598	-0.03817636	0.9523706	0.07156878	
9.26	-0.03817723	0.9523578	0.07156565	
9.2602	-0.03817811	0.952345	0.07156252	
9.2604	-0.03817898	0.9523321	0.07155939	
9.2606	-0.03817986	0.9523193	0.07155626	
9.260799	-0.03818073	0.9523065	0.07155313	
9.261	-0.03818161	0.9522936	0.07155	
9.2612	-0.03818248	0.9522808	0.07154687	
9.2614	-0.03818336	0.9522679	0.07154375	
9.2616	-0.03818423	0.952255	0.07154062	
9.2618	-0.0381851	0.9522421	0.07153749	
9.262	-0.03818598	0.9522293	0.07153436	
9.262199	-0.03818686	0.9522164	0.07153123	
9.2624	-0.03818773	0.9522035	0.0715281	
9.2626	-0.03818861	0.9521906	0.07152497	
9.2628	-0.03818948	0.9521778	0.07152184	
9.263	-0.03819035	0.9521649	0.07151871	
9.2632	-0.03819123	0.952152	0.07151558	
9.2634	-0.03819211	0.9521391	0.07151245	
9.263599	-0.03819298	0.9521263	0.07150932	
9.2638	-0.03819386	0.9521133	0.07150619	
9.264	-0.03819473	0.9521004	0.07150307	
9.2642	-0.03819561	0.9520875	0.07149994	
9.2644	-0.03819649	0.9520745	0.07149681	
9.2646	-0.03819736	0.9520616	0.07149368	
9.2648	-0.03819824	0.9520487	0.07149055	
9.264999	-0.03819912	0.9520357	0.07148743	
9.2652	-0.03819999	0.9520228	0.0714843	
9.2654	-0.03820087	0.9520099	0.07148118	
9.2656	-0.03820174	0.9519969	0.07147806	
9.2658	-0.03820262	0.951984	0.07147494	
9.266	-0.03820349	0.9519711	0.07147182	
9.2662	-0.03820436	0.9519581	0.0714687	
9.266399	-0.03820524	0.9519452	0.07146557	
9.2666	-0.03820612	0.9519322	0.07146245	
9.2668	-0.03820699	0.9519192	0.07145933	
9.267	-0.03820787	0.9519062	0.07145621	
9.2672	-0.03820875	0.9518932	0.07145309	
9.2674	-0.03820962	0.9518802	0.07144997	
9.2676	-0.0382105	0.9518672	0.07144684	
9.267799	-0.03821137	0.9518542	0.07144372	
9.268	-0.03821225	0.9518412	0.0714406	
9.2682	-0.03821313	0.9518282	0.07143748	
9.2684	-0.03821401	0.9518152	0.07143436	
9.2686	-0.03821488	0.9518023	0.07143123	
9.2688	-0.03821575	0.9517893	0.07142811	
9.269	-0.03821663	0.9517763	0.07142499	
9.269199	-0.03821751	0.9517633	0.07142187	
9.2694	-0.03821838	0.9517503	0.07141875	
9.2696	-0.03821926	0.9517372	0.07141563	
9.2698	-0.03822014	0.9517242	0.0714125	
9.27	-0.03822102	0.9517111	0.07140938	
9.2702	-0.03822189	0.9516981	0.07140626	
9.2704	-0.03822277	0.951685	0.07140314	
9.270599	-0.03822365	0.951672	0.07140002	
9.2708	-0.03822453	0.9516589	0.07139689	
9.271	-0.0382254	0.9516459	0.07139377	
9.2712	-0.03822628	0.9516328	0.07139065	
9.271399	-0.03822716	0.9516197	0.07138753	
9.2716	-0.03822803	0.9516067	0.07138441	
9.2718	-0.03822891	0.9515936	0.07138129	
9.271999	-0.03822979	0.9515806	0.07137816	
9.2722	-0.03823067	0.9515675	0.07137504	
9.2724	-0.03823154	0.9515544	0.07137192	
9.2726	-0.03823242	0.9515413	0.0713688	
9.272799	-0.0382333	0.9515282	0.07136568	
9.273	-0.03823418	0.9515151	0.07136256	
9.2732	-0.03823506	0.951502	0.07135943	
9.273399	-0.03823594	0.9514889	0.07135631	
9.2736	-0.03823682	0.9514757	0.07135319	
9.2738	-0.03823769	0.9514626	0.07135007	
9.274	-0.03823857	0.9514495	0.07134695	
9.274199	-0.03823945	0.9514364	0.07134382	
9.2744	-0.03824033	0.9514233	0.0713407	
9.2746	-0.03824121	0.9514102	0.07133758	
9.274799	-0.03824209	0.9513971	0.07133446	
9.275	-0.03824297	0.9513839	0.07133134	
9.2752	-0.03824384	0.9513708	0.07132822	
9.2754	-0.03824472	0.9513576	0.07132509	
9.275599	-0.03824561	0.9513444	0.07132197	
9.2758	-0.03824648	0.9513313	0.07131885	
9.276	-0.03824737	0.9513181	0.07131573	
9.276199	-0.03824824	0.9513049	0.07131261	
9.2764	-0.03824912	0.9512917	0.07130948	
9.2766	-0.03825	0.9512786	0.07130636	
9.2768	-0.03825088	0.9512654	0.07130324	
9.276999	-0.03825176	0.9512522	0.07130012	
9.2772	-0.03825264	0.951239	0.071297	
9.2774	-0.03825352	0.9512259	0.07129388	
9.277599	-0.0382544	0.9512127	0.07129075	
9.2778	-0.03825528	0.9511995	0.07128763	
9.278	-0.03825616	0.9511862	0.07128451	
9.2782	-0.03825704	0.951173	0.07128139	
9.278399	-0.03825793	0.9511598	0.07127827	
9.2786	-0.03825881	0.9511465	0.07127514	
9.2788	-0.03825969	0.9511333	0.07127202	
9.278999	-0.03826057	0.9511201	0.0712689	
9.2792	-0.03826145	0.9511068	0.07126578	
9.2794	-0.03826233	0.9510936	0.07126266	
9.2796	-0.03826321	0.9510804	0.07125954	
9.279799	-0.03826409	0.9510671	0.07125641	
9.28	-0.03826497	0.9510539	0.07125329	
9.2802	-0.03826585	0.9510407	0.07125017	
9.280399	-0.03826673	0.9510275	0.07124705	
9.2806	-0.03826762	0.9510142	0.07124393	
9.2808	-0.0382685	0.9510009	0.07124081	
9.281	-0.03826938	0.9509876	0.07123768	
9.281199	-0.03827026	0.9509743	0.07123456	
9.2814	-0.03827114	0.950961	0.07123144	
9.2816	-0.03827203	0.9509477	0.07122832	
9.281799	-0.03827291	0.9509344	0.0712252	
9.282	-0.03827379	0.9509211	0.07122207	
9.2822	-0.03827467	0.9509078	0.07121895	
9.2824	-0.03827555	0.9508945	0.07121583	
9.282599	-0.03827644	0.9508812	0.07121271	
9.2828	-0.03827732	0.950868	0.07120959	
9.283	-0.0382782	0.9508547	0.07120647	
9.283199	-0.03827908	0.9508414	0.07120334	
9.2834	-0.03827997	0.950828	0.07120022	
9.2836	-0.03828085	0.9508147	0.0711971	
9.2838	-0.03828174	0.9508013	0.07119398	
9.283999	-0.03828261	0.950788	0.07119086	
9.2842	-0.0382835	0.9507746	0.07118773	
9.2844	-0.03828438	0.9507613	0.07118461	
9.284599	-0.03828527	0.9507479	0.07118149	
9.2848	-0.03828615	0.9507346	0.07117837	
9.285	-0.03828703	0.9507212	0.07117525	
9.2852	-0.03828792	0.9507079	0.07117213	
9.285399	-0.0382888	0.9506945	0.071169	
9.2856	-0.03828968	0.9506811	0.07116588	
9.2858	-0.03829056	0.9506678	0.07116276	
9.285999	-0.03829145	0.9506544	0.07115964	
9.2862	-0.03829234	0.950641	0.07115652	
9.2864	-0.03829322	0.9506276	0.07115339	
9.2866	-0.03829411	0.9506142	0.07115028	
9.286799	-0.03829499	0.9506007	0.07114717	
9.287	-0.03829587	0.9505873	0.07114405	
9.2872	-0.03829675	0.9505739	0.07114094	
9.287399	-0.03829764	0.9505605	0.07113782	
9.2876	-0.03829852	0.9505471	0.07113471	
9.2878	-0.0382994	0.9505337	0.07113159	
9.288	-0.03830029	0.9505203	0.07112848	
9.288199	-0.03830117	0.9505069	0.07112537	
9.2884	-0.03830205	0.9504935	0.07112225	
9.2886	-0.03830294	0.95048	0.07111914	
9.2888	-0.03830382	0.9504666	0.07111602	
9.289	-0.0383047	0.9504531	0.07111291	
9.2892	-0.03830559	0.9504396	0.07110979	
9.2894	-0.03830647	0.9504262	0.07110668	
9.289599	-0.03830736	0.9504127	0.07110357	
9.2898	-0.03830824	0.9503992	0.07110045	
9.29	-0.03830913	0.9503857	0.07109734	
9.2902	-0.03831001	0.9503723	0.07109422	
9.2904	-0.0383109	0.9503588	0.07109111	
9.2906	-0.03831178	0.9503453	0.07108799	
9.2908	-0.03831266	0.9503319	0.07108488	
9.290999	-0.03831355	0.9503184	0.07108176	
9.2912	-0.03831443	0.9503049	0.07107865	
9.2914	-0.03831531	0.9502914	0.07107554	
9.2916	-0.03831621	0.9502779	0.07107242	
9.2918	-0.03831709	0.9502643	0.07106931	
9.292	-0.03831797	0.9502508	0.07106619	
9.2922	-0.03831886	0.9502373	0.07106308	
9.292399	-0.03831975	0.9502237	0.07105996	
9.2926	-0.03832063	0.9502102	0.07105685	
9.2928	-0.03832152	0.9501967	0.07105374	
9.293	-0.0383224	0.9501832	0.07105062	
9.2932	-0.03832329	0.9501696	0.07104751	
9.2934	-0.03832417	0.9501561	0.07104439	
9.2936	-0.03832506	0.9501426	0.07104128	
9.293799	-0.03832594	0.950129	0.07103816	
9.294	-0.03832683	0.9501155	0.07103505	
9.2942	-0.03832772	0.9501019	0.07103194	
9.2944	-0.0383286	0.9500883	0.07102882	
9.2946	-0.03832949	0.9500747	0.07102571	
9.2948	-0.03833038	0.9500611	0.07102259	
9.295	-0.03833126	0.9500476	0.07101948	
9.295199	-0.03833215	0.950034	0.07101636	
9.2954	-0.03833304	0.9500204	0.07101325	
9.2956	-0.03833392	0.9500068	0.07101014	
9.2958	-0.03833481	0.9499932	0.07100702	
9.296	-0.0383357	0.9499796	0.07100391	
9.2962	-0.03833659	0.949966	0.07100079	
9.2964	-0.03833747	0.9499524	0.07099768	
9.296599	-0.03833836	0.9499388	0.07099456	
9.2968	-0.03833925	0.9499252	0.07099145	
9.297	-0.03834013	0.9499115	0.07098833	
9.2972	-0.03834102	0.9498979	0.07098522	
9.2974	-0.03834191	0.9498842	0.07098211	
9.2976	-0.0383428	0.9498706	0.07097899	
9.2978	-0.03834369	0.9498569	0.07097588	
9.297999	-0.03834457	0.9498433	0.07097276	
9.2982	-0.03834546	0.9498296	0.07096965	
9.2984	-0.03834635	0.949816	0.07096653	
9.2986	-0.03834724	0.9498023	0.07096342	
9.2988	-0.03834813	0.9497887	0.07096031	
9.299	-0.03834901	0.949775	0.07095719	
9.2992	-0.0383499	0.9497614	0.07095408	
9.299399	-0.03835079	0.9497477	0.07095096	
9.2996	-0.03835168	0.949734	0.07094785	
9.2998	-0.03835257	0.9497203	0.07094473	
9.3	-0.03835346	0.9497066	0.07094162	
9.3002	-0.03835435	0.9496928	0.07093851	
9.3004	-0.03835524	0.9496791	0.07093539	
9.3006	-0.03835613	0.9496654	0.07093228	
9.300799	-0.03835701	0.9496517	0.07092916	
9.301	-0.0383579	0.949638	0.07092605	
9.3012	-0.03835879	0.9496243	0.07092293	
9.3014	-0.03835968	0.9496106	0.07091982	
9.3016	-0.03836057	0.9495969	0.0709167	
9.3018	-0.03836146	0.9495832	0.07091359	
9.302	-0.03836235	0.9495694	0.07091048	
9.302199	-0.03836324	0.9495556	0.07090736	
9.3024	-0.03836413	0.9495419	0.07090425	
9.3026	-0.03836502	0.9495281	0.07090113	
9.3028	-0.03836591	0.9495143	0.07089802	
9.302999	-0.0383668	0.9495006	0.0708949	
9.3032	-0.03836769	0.9494868	0.07089179	
9.3034	-0.03836858	0.949473	0.07088868	
9.303599	-0.03836947	0.9494593	0.07088556	
9.3038	-0.03837036	0.9494455	0.07088245	
9.304	-0.03837125	0.9494317	0.07087933	
9.3042	-0.03837215	0.9494179	0.07087622	
9.304399	-0.03837303	0.9494042	0.0708731	
9.3046	-0.03837392	0.9493904	0.07086999	
9.3048	-0.03837481	0.9493765	0.07086688	
9.304999	-0.03837571	0.9493627	0.07086376	
9.3052	-0.0383766	0.9493489	0.07086065	
9.3054	-0.03837749	0.949335	0.07085753	
9.3056	-0.03837838	0.9493212	0.07085442	
9.305799	-0.03837927	0.9493074	0.0708513	
9.306	-0.03838016	0.9492936	0.07084819	
9.3062	-0.03838106	0.9492797	0.07084507	
9.306399	-0.03838195	0.9492659	0.07084196	
9.3066	-0.03838284	0.9492521	0.07083885	
9.3068	-0.03838373	0.9492382	0.07083573	
9.307	-0.03838462	0.9492244	0.07083262	
9.307199	-0.03838551	0.9492105	0.0708295	
9.3074	-0.0383864	0.9491966	0.07082639	
9.3076	-0.0383873	0.9491827	0.07082327	
9.307799	-0.03838819	0.9491689	0.07082016	
9.308	-0.03838908	0.949155	0.07081705	
9.3082	-0.03838998	0.9491411	0.07081395	
9.3084	-0.03839087	0.9491272	0.07081084	
9.308599	-0.03839176	0.9491133	0.07080773	
9.3088	-0.03839265	0.9490994	0.07080463	
9.309	-0.03839354	0.9490855	0.07080152	
9.309199	-0.03839443	0.9490716	0.07079841	
9.3094	-0.03839532	0.9490578	0.07079531	
9.3096	-0.03839622	0.9490439	0.0707922	
9.3098	-0.03839711	0.9490299	0.07078909	
9.309999	-0.038398	0.949016	0.07078598	
9.3102	-0.0383989	0.949002	0.07078288	
9.3104	-0.03839979	0.9489881	0.07077977	
9.310599	-0.03840068	0.9489741	0.07077666	
9.3108	-0.03840157	0.9489602	0.07077356	
9.311	-0.03840246	0.9489462	0.07077045	
9.3112	-0.03840336	0.9489323	0.07076734	
9.311399	-0.03840425	0.9489183	0.07076424	
9.3116	-0.03840514	0.9489044	0.07076113	
9.3118	-0.03840604	0.9488904	0.07075802	
9.311999	-0.03840693	0.9488765	0.07075492	
9.3122	-0.03840782	0.9488626	0.07075181	
9.3124	-0.03840872	0.9488485	0.0707487	
9.3126	-0.03840961	0.9488345	0.07074559	
9.312799	-0.0384105	0.9488205	0.07074249	
9.313	-0.03841139	0.9488065	0.07073938	
9.3132	-0.03841228	0.9487925	0.07073627	
9.313399	-0.03841318	0.9487785	0.07073317	
9.3136	-0.03841407	0.9487645	0.07073006	
9.3138	-0.03841497	0.9487505	0.07072695	
9.314	-0.03841586	0.9487365	0.07072385	
9.314199	-0.03841675	0.9487225	0.07072074	
9.3144	-0.03841765	0.9487085	0.07071763	
9.3146	-0.03841854	0.9486945	0.07071453	
9.314799	-0.03841943	0.9486805	0.07071142	
9.315	-0.03842033	0.9486664	0.07070831	
9.3152	-0.03842122	0.9486523	0.07070521	
9.3154	-0.03842212	0.9486383	0.0707021	
9.315599	-0.03842302	0.9486242	0.07069899	
9.3158	-0.03842391	0.9486101	0.07069588	
9.316	-0.0384248	0.9485961	0.07069278	
9.316199	-0.0384257	0.948582	0.07068967	
9.3164	-0.0384266	0.9485679	0.07068656	
9.3166	-0.03842749	0.9485539	0.07068346	
9.3168	-0.03842838	0.9485398	0.07068035	
9.316999	-0.03842928	0.9485257	0.07067724	
9.3172	-0.03843018	0.9485117	0.07067414	
9.3174	-0.03843107	0.9484975	0.07067103	
9.317599	-0.03843197	0.9484834	0.07066792	
9.3178	-0.03843287	0.9484693	0.07066482	
9.318	-0.03843376	0.9484552	0.07066171	
9.3182	-0.03843466	0.948441	0.0706586	
9.318399	-0.03843556	0.9484269	0.07065549	
9.3186	-0.03843645	0.9484128	0.07065239	
9.3188	-0.03843734	0.9483986	0.07064928	
9.318999	-0.03843824	0.9483845	0.07064617	
9.3192	-0.03843914	0.9483704	0.07064307	
9.3194	-0.03844003	0.9483563	0.07063996	
9.3196	-0.03844092	0.9483421	0.07063685	
9.319799	-0.03844183	0.948328	0.07063375	
9.32	-0.03844272	0.9483138	0.07063064	
9.3202	-0.03844362	0.9482996	0.07062753	
9.3204	-0.03844452	0.9482855	0.07062443	
9.3206	-0.03844541	0.9482713	0.07062132	
9.3208	-0.03844631	0.9482571	0.07061821	
9.321	-0.03844721	0.9482429	0.07061511	
9.321199	-0.03844811	0.9482287	0.070612	
9.3214	-0.038449	0.9482145	0.07060889	
9.3216	-0.0384499	0.9482003	0.07060578	
9.3218	-0.0384508	0.9481862	0.07060268	
9.322	-0.03845169	0.948172	0.07059957	
