Time	Body_2 X	Body_2 Z	Body_2 Y	
1.902	9.886677E-10	-0.1769531	-0.0441791	
1.903	9.657027E-10	-0.1774819	-0.04384115	
1.904	9.430453E-10	-0.1780036	-0.04349833	
1.905	9.206982E-10	-0.1785184	-0.04315081	
1.906	8.986641E-10	-0.179026	-0.04279879	
1.907	8.769453E-10	-0.1795265	-0.04244245	
1.908	8.555442E-10	-0.1800197	-0.04208199	
1.909	8.344624E-10	-0.1805057	-0.04171759	
1.91	8.137019E-10	-0.1809845	-0.04134944	
1.911	7.932641E-10	-0.1814559	-0.04097773	
1.912	7.731501E-10	-0.1819199	-0.04060265	
1.913	7.533612E-10	-0.1823765	-0.04022439	
1.914	7.338982E-10	-0.1828257	-0.03984315	
1.915	7.147617E-10	-0.1832675	-0.0394591	
1.916	6.959523E-10	-0.1837019	-0.03907244	
1.917	6.774701E-10	-0.1841288	-0.03868335	
1.918	6.593152E-10	-0.1845482	-0.03829203	
1.919	6.414875E-10	-0.1849603	-0.03789866	
1.92	6.239866E-10	-0.1853648	-0.03750341	
1.921	6.06812E-10	-0.1857619	-0.03710648	
1.922	5.89963E-10	-0.1861517	-0.03670805	
1.923	5.734388E-10	-0.186534	-0.03630828	
1.924	5.572382E-10	-0.1869089	-0.03590738	
1.925	5.413601E-10	-0.1872765	-0.0355055	
1.926	5.258031E-10	-0.1876367	-0.03510284	
1.927	5.105656E-10	-0.1879896	-0.03469955	
1.928	4.95646E-10	-0.1883353	-0.03429581	
1.929	4.810423E-10	-0.1886738	-0.0338918	
1.93	4.667526E-10	-0.1890051	-0.03348767	
1.931	4.527747E-10	-0.1893293	-0.0330836	
1.932	4.391063E-10	-0.1896465	-0.03267973	
1.933	4.257451E-10	-0.1899565	-0.03227625	
1.934	4.126884E-10	-0.1902597	-0.0318733	
1.935	3.999337E-10	-0.1905559	-0.03147104	
1.936	3.87478E-10	-0.1908453	-0.03106963	
1.937	3.753187E-10	-0.1911279	-0.03066921	
1.938	3.634525E-10	-0.1914038	-0.03026993	
1.939	3.518765E-10	-0.1916731	-0.02987194	
1.94	3.405874E-10	-0.1919358	-0.02947537	
1.941	3.295819E-10	-0.192192	-0.02908038	
1.942	3.188566E-10	-0.1924418	-0.02868709	
1.943	3.084081E-10	-0.1926852	-0.02829565	
1.944	2.982329E-10	-0.1929224	-0.02790618	
1.945	2.883272E-10	-0.1931534	-0.02751882	
1.946	2.786875E-10	-0.1933783	-0.02713368	
1.947	2.693099E-10	-0.1935971	-0.0267509	
1.948	2.601907E-10	-0.1938101	-0.0263706	
1.949	2.51326E-10	-0.1940172	-0.02599289	
1.95	2.427119E-10	-0.1942185	-0.02561788	
1.951	2.343444E-10	-0.1944142	-0.0252457	
1.952	2.262196E-10	-0.1946043	-0.02487645	
1.953	2.183333E-10	-0.194789	-0.02451023	
1.954	2.106816E-10	-0.1949682	-0.02414716	
1.955	2.032603E-10	-0.1951421	-0.02378733	
1.956	1.960653E-10	-0.1953109	-0.02343085	
1.957	1.890925E-10	-0.1954745	-0.0230778	
1.958	1.823378E-10	-0.1956331	-0.02272829	
1.959	1.757969E-10	-0.1957867	-0.0223824	
1.96	1.694656E-10	-0.1959356	-0.02204022	
1.961	1.633399E-10	-0.1960797	-0.02170184	
1.962	1.574155E-10	-0.1962191	-0.02136734	
1.963	1.516883E-10	-0.196354	-0.0210368	
1.964	1.461541E-10	-0.1964845	-0.0207103	
1.965	1.408087E-10	-0.1966106	-0.02038792	
1.966	1.35648E-10	-0.1967324	-0.02006972	
1.967	1.306679E-10	-0.19685	-0.01975579	
1.968	1.258643E-10	-0.1969636	-0.01944618	
1.969	1.21233E-10	-0.1970732	-0.01914096	
1.97	1.167701E-10	-0.1971789	-0.0188402	
1.971	1.124714E-10	-0.1972808	-0.01854396	
1.972	1.083331E-10	-0.197379	-0.01825231	
1.973	1.043511E-10	-0.1974735	-0.01796529	
1.974	1.005215E-10	-0.1975645	-0.01768295	
1.975	9.684042E-11	-0.1976521	-0.01740537	
1.976	9.330403E-11	-0.1977363	-0.01713258	
1.977	8.990853E-11	-0.1978172	-0.01686464	
1.978	8.665016E-11	-0.197895	-0.01660159	
1.979	8.352521E-11	-0.1979696	-0.01634348	
1.98	8.053003E-11	-0.1980412	-0.01609035	
1.981	7.766101E-11	-0.1981099	-0.01584225	
1.982	7.491462E-11	-0.1981758	-0.01559922	
1.983	7.228734E-11	-0.1982388	-0.01536128	
1.984	6.977577E-11	-0.1982992	-0.01512849	
1.985	6.737651E-11	-0.1983569	-0.01490087	
1.986	6.508628E-11	-0.198412	-0.01467846	
1.987	6.290179E-11	-0.1984647	-0.0144613	
1.988	6.08199E-11	-0.198515	-0.0142494	
1.989	5.883746E-11	-0.198563	-0.01404281	
1.99	5.695142E-11	-0.1986087	-0.01384155	
1.991	5.515882E-11	-0.1986522	-0.01364565	
1.992	5.345675E-11	-0.1986936	-0.01345513	
1.993	5.184235E-11	-0.1987329	-0.01327001	
1.994	5.031286E-11	-0.1987702	-0.01309032	
1.995	4.886561E-11	-0.1988056	-0.01291609	
1.996	4.749795E-11	-0.1988391	-0.01274733	
1.997	4.620734E-11	-0.1988707	-0.01258406	
1.998	4.499133E-11	-0.1989006	-0.0124263	
1.999	4.384753E-11	-0.1989288	-0.01227406	
2	4.277361E-11	-0.1989553	-0.01212737	
2.001	4.176735E-11	-0.1989802	-0.01198625	
2.002	4.082659E-11	-0.1990036	-0.01185069	
2.003	3.994926E-11	-0.1990255	-0.01172072	
2.004	3.913337E-11	-0.1990458	-0.01159636	
2.005	3.837701E-11	-0.1990648	-0.01147761	
2.006	3.767834E-11	-0.1990824	-0.01136448	
2.007	3.703564E-11	-0.1990986	-0.01125698	
2.008	3.644723E-11	-0.1991135	-0.01115514	
2.009	3.591154E-11	-0.1991272	-0.01105894	
2.01	3.542707E-11	-0.1991396	-0.01096841	
2.011	3.499241E-11	-0.1991508	-0.01088355	
2.012	3.460623E-11	-0.1991609	-0.01080436	
2.013	3.42673E-11	-0.1991698	-0.01073086	
2.014	3.397446E-11	-0.1991776	-0.01066305	
2.015	3.372664E-11	-0.1991843	-0.01060093	
2.016	3.352285E-11	-0.1991899	-0.01054452	
2.017	3.336221E-11	-0.1991945	-0.0104938	
2.018	3.32439E-11	-0.1991981	-0.01044879	
2.019	3.316719E-11	-0.1992006	-0.0104095	
2.02	3.313145E-11	-0.1992021	-0.01037591	
2.021	3.313613E-11	-0.1992027	-0.01034804	
2.022	3.318076E-11	-0.1992023	-0.01032589	
2.023	3.326497E-11	-0.1992009	-0.01030945	
2.024	3.338848E-11	-0.1991985	-0.01029874	
2.025	3.355107E-11	-0.1991952	-0.01029374	
2.026	3.375264E-11	-0.1991909	-0.01029446	
2.027	3.399316E-11	-0.1991857	-0.01030089	
2.028	3.427267E-11	-0.1991795	-0.01031304	
2.029	3.459134E-11	-0.1991723	-0.0103309	
2.03	3.494939E-11	-0.1991642	-0.01035448	
2.031	3.534715E-11	-0.1991552	-0.01038376	
2.032	3.578502E-11	-0.1991451	-0.01041874	
2.033	3.62635E-11	-0.199134	-0.01045943	
2.034	3.678317E-11	-0.199122	-0.01050582	
2.035	3.734468E-11	-0.1991089	-0.0105579	
2.036	3.79488E-11	-0.1990948	-0.01061566	
2.037	3.859636E-11	-0.1990796	-0.01067911	
2.038	3.928829E-11	-0.1990634	-0.01074823	
2.039	4.002559E-11	-0.199046	-0.01082301	
2.04	4.080937E-11	-0.1990276	-0.01090346	
2.041	4.16408E-11	-0.1990079	-0.01098956	
2.042	4.252115E-11	-0.1989871	-0.0110813	
2.043	4.345176E-11	-0.1989651	-0.01117868	
2.044	4.443406E-11	-0.1989418	-0.01128168	
2.045	4.546959E-11	-0.1989173	-0.01139029	
2.046	4.655992E-11	-0.1988914	-0.01150451	
2.047	4.770674E-11	-0.1988642	-0.01162431	
2.048	4.891182E-11	-0.1988356	-0.01174969	
2.049	5.017699E-11	-0.1988055	-0.01188064	
2.05	5.150419E-11	-0.198774	-0.01201713	
2.051	5.28954E-11	-0.1987409	-0.01215916	
2.052	5.435272E-11	-0.1987063	-0.0123067	
2.053	5.58783E-11	-0.1986701	-0.01245975	
2.054	5.747439E-11	-0.1986321	-0.01261828	
2.055	5.91433E-11	-0.1985925	-0.01278227	
2.056	6.088743E-11	-0.198551	-0.0129517	
2.057	6.270923E-11	-0.1985078	-0.01312656	
2.058	6.461125E-11	-0.1984626	-0.01330682	
2.059	6.659611E-11	-0.1984155	-0.01349246	
2.06	6.866649E-11	-0.1983663	-0.01368345	
2.061	7.082515E-11	-0.1983151	-0.01387977	
2.062	7.307493E-11	-0.1982618	-0.01408139	
2.063	7.541871E-11	-0.1982062	-0.01428829	
2.064	7.785946E-11	-0.1981484	-0.01450043	
2.065	8.040021E-11	-0.1980882	-0.01471779	
2.066	8.304406E-11	-0.1980256	-0.01494033	
2.067	8.579417E-11	-0.1979605	-0.01516802	
2.068	8.865375E-11	-0.1978928	-0.01540082	
2.069	9.162609E-11	-0.1978225	-0.01563871	
2.07	9.471453E-11	-0.1977495	-0.01588164	
2.071	9.792245E-11	-0.1976737	-0.01612956	
2.072	1.012533E-10	-0.197595	-0.01638245	
2.073	1.047106E-10	-0.1975134	-0.01664026	
2.074	1.08298E-10	-0.1974287	-0.01690295	
2.075	1.120189E-10	-0.197341	-0.01717046	
2.076	1.158771E-10	-0.19725	-0.01744275	
2.077	1.198763E-10	-0.1971558	-0.01771978	
2.078	1.240202E-10	-0.1970582	-0.01800148	
2.079	1.283125E-10	-0.1969572	-0.01828781	
2.08	1.327572E-10	-0.1968526	-0.01857871	
2.081	1.37358E-10	-0.1967444	-0.01887412	
2.082	1.421189E-10	-0.1966324	-0.01917399	
2.083	1.470437E-10	-0.1965167	-0.01947824	
2.084	1.521365E-10	-0.1963971	-0.01978682	
2.085	1.574011E-10	-0.1962735	-0.02009967	
2.086	1.628417E-10	-0.1961459	-0.0204167	
2.087	1.684621E-10	-0.196014	-0.02073786	
2.088	1.742665E-10	-0.195878	-0.02106307	
2.089	1.802588E-10	-0.1957375	-0.02139224	
2.09	1.864431E-10	-0.1955927	-0.02172532	
2.091	1.928235E-10	-0.1954433	-0.02206221	
2.092	1.99404E-10	-0.1952893	-0.02240284	
2.093	2.061888E-10	-0.1951305	-0.02274711	
2.094	2.131817E-10	-0.194967	-0.02309494	
2.095	2.20387E-10	-0.1947985	-0.02344624	
2.096	2.278085E-10	-0.1946251	-0.02380092	
2.097	2.354504E-10	-0.1944466	-0.02415888	
2.098	2.433167E-10	-0.1942629	-0.02452002	
2.099	2.514112E-10	-0.194074	-0.02488425	
2.1	2.59738E-10	-0.1938797	-0.02525146	
2.101	2.68301E-10	-0.1936799	-0.02562154	
2.102	2.77104E-10	-0.1934747	-0.02599439	
2.103	2.861508E-10	-0.1932638	-0.02636989	
2.104	2.954454E-10	-0.1930472	-0.02674793	
2.105	3.049913E-10	-0.1928249	-0.0271284	
2.106	3.147924E-10	-0.1925967	-0.02751116	
2.107	3.248521E-10	-0.1923625	-0.02789612	
2.108	3.351742E-10	-0.1921223	-0.02828312	
2.109	3.45762E-10	-0.191876	-0.02867206	
2.11	3.566191E-10	-0.1916235	-0.0290628	
2.111	3.677487E-10	-0.1913647	-0.0294552	
2.112	3.791541E-10	-0.1910996	-0.02984914	
2.113	3.908385E-10	-0.1908281	-0.03024447	
2.114	4.02805E-10	-0.1905502	-0.03064105	
2.115	4.150566E-10	-0.1902657	-0.03103874	
2.116	4.275962E-10	-0.1899746	-0.03143739	
2.117	4.404264E-10	-0.1896768	-0.03183686	
2.118	4.535501E-10	-0.1893723	-0.032237	
2.119	4.669697E-10	-0.189061	-0.03263765	
2.12	4.806878E-10	-0.1887429	-0.03303865	
2.121	4.947066E-10	-0.1884179	-0.03343986	
2.122	5.090282E-10	-0.1880859	-0.0338411	
2.123	5.236547E-10	-0.187747	-0.03424222	
2.124	5.38588E-10	-0.187401	-0.03464305	
2.125	5.538299E-10	-0.187048	-0.03504343	
2.126	5.69382E-10	-0.1866879	-0.03544319	
2.127	5.852457E-10	-0.1863206	-0.03584216	
2.128	6.014224E-10	-0.1859462	-0.03624017	
2.129	6.17913E-10	-0.1855646	-0.03663704	
2.13	6.347187E-10	-0.1851758	-0.0370326	
2.131	6.518402E-10	-0.1847798	-0.03742668	
2.132	6.692781E-10	-0.1843766	-0.03781908	
2.133	6.870329E-10	-0.1839661	-0.03820964	
2.134	7.051048E-10	-0.1835484	-0.03859818	
2.135	7.234939E-10	-0.1831234	-0.03898452	
2.136	7.422001E-10	-0.1826912	-0.03936846	
2.137	7.61223E-10	-0.1822518	-0.03974984	
2.138	7.805622E-10	-0.1818052	-0.04012846	
2.139	8.002169E-10	-0.1813513	-0.04050414	
2.14	8.201863E-10	-0.1808903	-0.0408767	
2.141	8.404692E-10	-0.1804221	-0.04124595	
2.142	8.610643E-10	-0.1799469	-0.04161171	
2.143	8.819701E-10	-0.1794645	-0.04197379	
2.144	9.031847E-10	-0.1789751	-0.042332	
2.145	9.247064E-10	-0.1784787	-0.04268618	
2.146	9.465327E-10	-0.1779754	-0.04303612	
2.147	9.686615E-10	-0.1774652	-0.04338165	
2.148	9.910902E-10	-0.1769482	-0.04372258	
2.149	1.013816E-09	-0.1764244	-0.04405874	
2.15	1.036835E-09	-0.175894	-0.04438993	
2.151	1.060146E-09	-0.1753569	-0.04471599	
2.152	1.083743E-09	-0.1748134	-0.04503673	
2.153	1.107624E-09	-0.1742633	-0.04535198	
2.154	1.131785E-09	-0.173707	-0.04566157	
2.155	1.156221E-09	-0.1731444	-0.04596532	
2.156	1.180928E-09	-0.1725756	-0.04626306	
2.157	1.205902E-09	-0.1720008	-0.04655462	
2.158	1.231137E-09	-0.1714201	-0.04683984	
2.159	1.25663E-09	-0.1708335	-0.04711857	
2.16	1.282374E-09	-0.1702413	-0.04739062	
2.161	1.308364E-09	-0.1696435	-0.04765586	
2.162	1.334595E-09	-0.1690402	-0.04791412	
2.163	1.361061E-09	-0.1684317	-0.04816525	
2.164	1.387756E-09	-0.1678179	-0.04840912	
2.165	1.414673E-09	-0.1671992	-0.04864556	
2.166	1.441807E-09	-0.1665756	-0.04887445	
2.167	1.46915E-09	-0.1659472	-0.04909565	
2.168	1.496697E-09	-0.1653143	-0.04930902	
2.169	1.524439E-09	-0.164677	-0.04951444	
2.17	1.552371E-09	-0.1640354	-0.04971179	
2.171	1.580484E-09	-0.1633898	-0.04990094	
2.172	1.608772E-09	-0.1627402	-0.05008179	
2.173	1.637226E-09	-0.1620869	-0.05025421	
2.174	1.66584E-09	-0.1614301	-0.05041812	
2.175	1.694605E-09	-0.1607699	-0.0505734	
2.176	1.723513E-09	-0.1601065	-0.05071997	
2.177	1.752556E-09	-0.1594401	-0.05085773	
2.178	1.781726E-09	-0.1587708	-0.05098661	
2.179	1.811015E-09	-0.158099	-0.05110652	
2.18	1.840413E-09	-0.1574247	-0.05121738	
2.181	1.869914E-09	-0.1567483	-0.05131914	
2.182	1.899507E-09	-0.1560697	-0.05141173	
2.183	1.929185E-09	-0.1553894	-0.05149509	
2.184	1.958937E-09	-0.1547074	-0.05156918	
2.185	1.988757E-09	-0.154024	-0.05163395	
2.186	2.018634E-09	-0.1533393	-0.05168937	
2.187	2.04856E-09	-0.1526537	-0.0517354	
2.188	2.078525E-09	-0.1519672	-0.05177201	
2.189	2.108521E-09	-0.1512802	-0.05179918	
2.19	2.138538E-09	-0.1505927	-0.0518169	
2.191	2.168568E-09	-0.1499051	-0.05182517	
2.192	2.198601E-09	-0.1492175	-0.05182397	
2.193	2.228628E-09	-0.1485301	-0.05181332	
2.194	2.25864E-09	-0.1478432	-0.05179322	
2.195	2.288629E-09	-0.1471569	-0.05176369	
2.196	2.318584E-09	-0.1464715	-0.05172476	
2.197	2.348497E-09	-0.1457872	-0.05167644	
2.198	2.378359E-09	-0.1451041	-0.05161878	
2.199	2.408161E-09	-0.1444225	-0.05155183	
2.2	2.437893E-09	-0.1437426	-0.05147561	
2.201	2.467549E-09	-0.1430645	-0.05139018	
2.202	2.497118E-09	-0.1423886	-0.05129561	
2.203	2.526592E-09	-0.1417149	-0.05119195	
2.204	2.555962E-09	-0.1410436	-0.05107928	
2.205	2.58522E-09	-0.1403751	-0.05095767	
2.206	2.614357E-09	-0.1397094	-0.05082719	
2.207	2.643366E-09	-0.1390467	-0.05068795	
2.208	2.672238E-09	-0.1383873	-0.05054001	
2.209	2.700965E-09	-0.1377313	-0.05038349	
2.21	2.72954E-09	-0.1370789	-0.05021848	
2.211	2.757954E-09	-0.1364302	-0.05004509	
2.212	2.786199E-09	-0.1357855	-0.04986343	
2.213	2.81427E-09	-0.1351449	-0.04967361	
2.214	2.842157E-09	-0.1345085	-0.04947576	
2.215	2.869855E-09	-0.1338767	-0.04926999	
2.216	2.897356E-09	-0.1332493	-0.04905644	
2.217	2.924653E-09	-0.1326268	-0.04883524	
2.218	2.95174E-09	-0.1320091	-0.04860652	
2.219	2.97861E-09	-0.1313965	-0.04837043	
2.22	3.005258E-09	-0.1307891	-0.0481271	
2.221	3.031676E-09	-0.130187	-0.0478767	
2.222	3.05786E-09	-0.1295904	-0.04761936	
2.223	3.083802E-09	-0.1289993	-0.04735525	
2.224	3.1095E-09	-0.128414	-0.04708451	
2.225	3.134945E-09	-0.1278345	-0.0468073	
2.226	3.160135E-09	-0.1272609	-0.04652381	
2.227	3.185063E-09	-0.1266934	-0.04623417	
2.228	3.209726E-09	-0.126132	-0.04593857	
2.229	3.234118E-09	-0.1255769	-0.04563717	
2.23	3.258236E-09	-0.1250281	-0.04533015	
2.231	3.282076E-09	-0.1244858	-0.04501767	
2.232	3.305632E-09	-0.12395	-0.04469992	
2.233	3.328904E-09	-0.1234208	-0.04437707	
2.234	3.351886E-09	-0.1228983	-0.0440493	
2.235	3.374575E-09	-0.1223826	-0.04371678	
2.236	3.396969E-09	-0.1218736	-0.0433797	
2.237	3.419065E-09	-0.1213716	-0.04303824	
2.238	3.440861E-09	-0.1208764	-0.04269258	
2.239	3.462353E-09	-0.1203883	-0.04234291	
2.24	3.483541E-09	-0.1199072	-0.0419894	
2.241	3.504422E-09	-0.1194332	-0.04163224	
2.242	3.524994E-09	-0.1189662	-0.04127162	
2.243	3.545256E-09	-0.1185064	-0.04090771	
2.244	3.565207E-09	-0.1180538	-0.04054071	
2.245	3.584846E-09	-0.1176084	-0.04017079	
2.246	3.604171E-09	-0.1171702	-0.03979813	
2.247	3.623182E-09	-0.1167392	-0.03942292	
2.248	3.641879E-09	-0.1163154	-0.03904534	
2.249	3.660261E-09	-0.1158989	-0.03866557	
2.25	3.678329E-09	-0.1154896	-0.0382838	
2.251	3.696081E-09	-0.1150875	-0.03790019	
2.252	3.713519E-09	-0.1146927	-0.03751492	
2.253	3.730642E-09	-0.1143051	-0.03712818	
2.254	3.747453E-09	-0.1139246	-0.03674014	
2.255	3.76395E-09	-0.1135514	-0.03635097	
2.256	3.780136E-09	-0.1131853	-0.03596083	
2.257	3.796011E-09	-0.1128263	-0.03556992	
2.258	3.811576E-09	-0.1124745	-0.03517838	
2.259	3.826834E-09	-0.1121297	-0.0347864	
2.26	3.841785E-09	-0.1117919	-0.03439412	
2.261	3.856431E-09	-0.1114611	-0.03400172	
2.262	3.870774E-09	-0.1111373	-0.03360936	
2.263	3.884816E-09	-0.1108203	-0.03321719	
2.264	3.898559E-09	-0.1105102	-0.03282537	
2.265	3.912006E-09	-0.1102069	-0.03243406	
2.266	3.925158E-09	-0.1099103	-0.0320434	
2.267	3.938018E-09	-0.1096204	-0.03165355	
2.268	3.950589E-09	-0.1093372	-0.03126466	
2.269	3.962874E-09	-0.1090604	-0.03087686	
2.27	3.974874E-09	-0.1087902	-0.0304903	
2.271	3.986593E-09	-0.1085264	-0.03010513	
2.272	3.998034E-09	-0.108269	-0.02972147	
2.273	4.009201E-09	-0.1080178	-0.02933946	
2.274	4.020095E-09	-0.1077729	-0.02895924	
2.275	4.030721E-09	-0.107534	-0.02858093	
2.276	4.041081E-09	-0.1073013	-0.02820466	
2.277	4.051179E-09	-0.1070745	-0.02783056	
2.278	4.061019E-09	-0.1068536	-0.02745874	
2.279	4.070603E-09	-0.1066385	-0.02708933	
2.28	4.079936E-09	-0.1064292	-0.02672244	
2.281	4.089022E-09	-0.1062255	-0.02635818	
2.282	4.097862E-09	-0.1060274	-0.02599667	
2.283	4.106462E-09	-0.1058348	-0.02563801	
2.284	4.114825E-09	-0.1056475	-0.02528232	
2.285	4.122956E-09	-0.1054656	-0.02492968	
2.286	4.130856E-09	-0.1052889	-0.02458021	
2.287	4.138531E-09	-0.1051173	-0.024234	
2.288	4.145984E-09	-0.1049508	-0.02389115	
2.289	4.15322E-09	-0.1047892	-0.02355174	
2.29	4.160241E-09	-0.1046325	-0.02321587	
2.291	4.167052E-09	-0.1044806	-0.02288363	
2.292	4.173657E-09	-0.1043333	-0.0225551	
2.293	4.18006E-09	-0.1041906	-0.02223037	
2.294	4.186264E-09	-0.1040525	-0.02190951	
2.295	4.192273E-09	-0.1039187	-0.0215926	
2.296	4.198092E-09	-0.1037893	-0.02127972	
2.297	4.203724E-09	-0.1036641	-0.02097094	
2.298	4.209173E-09	-0.1035431	-0.02066633	
2.299	4.214443E-09	-0.1034261	-0.02036596	
2.3	4.219538E-09	-0.103313	-0.02006989	
2.301	4.224461E-09	-0.1032039	-0.0197782	
2.302	4.229216E-09	-0.1030986	-0.01949094	
2.303	4.233808E-09	-0.1029969	-0.01920817	
2.304	4.238238E-09	-0.1028989	-0.01892995	
2.305	4.242513E-09	-0.1028044	-0.01865634	
2.306	4.246634E-09	-0.1027134	-0.01838738	
2.307	4.250606E-09	-0.1026258	-0.01812314	
2.308	4.254432E-09	-0.1025414	-0.01786366	
2.309	4.258116E-09	-0.1024602	-0.01760898	
2.31	4.261661E-09	-0.1023822	-0.01735916	
2.311	4.265071E-09	-0.1023072	-0.01711424	
2.312	4.268349E-09	-0.1022351	-0.01687427	
2.313	4.271498E-09	-0.102166	-0.01663927	
2.314	4.274522E-09	-0.1020997	-0.0164093	
2.315	4.277424E-09	-0.1020361	-0.01618439	
2.316	4.280206E-09	-0.1019751	-0.01596457	
2.317	4.282874E-09	-0.1019168	-0.01574988	
2.318	4.285428E-09	-0.101861	-0.01554036	
2.319	4.287873E-09	-0.1018077	-0.01533603	
2.32	4.29021E-09	-0.1017567	-0.01513693	
2.321	4.292444E-09	-0.1017081	-0.01494308	
2.322	4.294577E-09	-0.1016617	-0.01475451	
2.323	4.296611E-09	-0.1016175	-0.01457125	
2.324	4.29855E-09	-0.1015754	-0.01439333	
2.325	4.300396E-09	-0.1015355	-0.01422076	
2.326	4.30215E-09	-0.1014975	-0.01405357	
2.327	4.303817E-09	-0.1014615	-0.01389178	
2.328	4.305398E-09	-0.1014274	-0.01373542	
2.329	4.306895E-09	-0.1013951	-0.01358449	
2.33	4.308311E-09	-0.1013646	-0.01343902	
2.331	4.309649E-09	-0.1013359	-0.01329903	
2.332	4.310909E-09	-0.1013089	-0.01316454	
2.333	4.312095E-09	-0.1012836	-0.01303555	
2.334	4.313207E-09	-0.1012598	-0.01291208	
2.335	4.314249E-09	-0.1012376	-0.01279415	
2.336	4.315221E-09	-0.101217	-0.01268176	
2.337	4.316125E-09	-0.1011978	-0.01257494	
2.338	4.316964E-09	-0.1011801	-0.01247369	
2.339	4.317737E-09	-0.1011638	-0.01237802	
2.34	4.318448E-09	-0.1011488	-0.01228795	
2.341	4.319098E-09	-0.1011353	-0.01220347	
2.342	4.319687E-09	-0.101123	-0.0121246	
2.343	4.320217E-09	-0.101112	-0.01205135	
2.344	4.320688E-09	-0.1011023	-0.01198373	
2.345	4.321103E-09	-0.1010939	-0.01192173	
2.346	4.321462E-09	-0.1010866	-0.01186536	
2.347	4.321766E-09	-0.1010806	-0.01181464	
2.348	4.322015E-09	-0.1010757	-0.01176956	
2.349	4.322211E-09	-0.101072	-0.01173013	
2.35	4.322354E-09	-0.1010695	-0.01169634	
2.351	4.322445E-09	-0.101068	-0.01166821	
2.352	4.322484E-09	-0.1010677	-0.01164574	
2.353	4.322471E-09	-0.1010686	-0.01162892	
2.354	4.322407E-09	-0.1010705	-0.01161776	
2.355	4.322291E-09	-0.1010735	-0.01161225	
2.356	4.322125E-09	-0.1010777	-0.01161241	
2.357	4.321908E-09	-0.1010829	-0.01161822	
2.358	4.321639E-09	-0.1010893	-0.01162968	
2.359	4.32132E-09	-0.1010967	-0.0116468	
2.36	4.32095E-09	-0.1011053	-0.01166957	
2.361	4.320527E-09	-0.101115	-0.01169798	
2.362	4.320053E-09	-0.1011258	-0.01173204	
2.363	4.319527E-09	-0.1011378	-0.01177175	
2.364	4.318947E-09	-0.1011509	-0.01181708	
2.365	4.318313E-09	-0.1011652	-0.01186805	
2.366	4.317625E-09	-0.1011806	-0.01192464	
2.367	4.316882E-09	-0.1011973	-0.01198685	
2.368	4.316083E-09	-0.1012151	-0.01205467	
2.369	4.315227E-09	-0.1012342	-0.01212809	
2.37	4.314312E-09	-0.1012546	-0.01220711	
2.371	4.313339E-09	-0.1012763	-0.01229171	
2.372	4.312305E-09	-0.1012993	-0.01238189	
2.373	4.311209E-09	-0.1013237	-0.01247764	
2.374	4.310049E-09	-0.1013494	-0.01257894	
2.375	4.308825E-09	-0.1013766	-0.01268578	
2.376	4.307535E-09	-0.1014052	-0.01279816	
2.377	4.306178E-09	-0.1014353	-0.01291605	
2.378	4.30475E-09	-0.1014669	-0.01303945	
2.379	4.303252E-09	-0.1015001	-0.01316833	
2.38	4.30168E-09	-0.1015349	-0.01330269	
2.381	4.300033E-09	-0.1015714	-0.01344251	
2.382	4.298309E-09	-0.1016096	-0.01358776	
2.383	4.296506E-09	-0.1016495	-0.01373844	
2.384	4.294621E-09	-0.1016912	-0.01389452	
2.385	4.292653E-09	-0.1017348	-0.01405597	
2.386	4.290599E-09	-0.1017803	-0.01422279	
2.387	4.288457E-09	-0.1018277	-0.01439494	
2.388	4.286224E-09	-0.1018772	-0.01457241	
2.389	4.283897E-09	-0.1019287	-0.01475516	
2.39	4.281475E-09	-0.1019824	-0.01494318	
2.391	4.278955E-09	-0.1020382	-0.01513643	
2.392	4.276333E-09	-0.1020963	-0.01533489	
2.393	4.273607E-09	-0.1021568	-0.01553853	
2.394	4.270774E-09	-0.1022196	-0.01574731	
2.395	4.267832E-09	-0.1022849	-0.01596121	
2.396	4.264777E-09	-0.1023527	-0.01618019	
2.397	4.261606E-09	-0.1024231	-0.01640421	
2.398	4.258316E-09	-0.1024961	-0.01663325	
2.399	4.254904E-09	-0.1025719	-0.01686725	
2.4	4.251367E-09	-0.1026505	-0.01710619	
2.401	4.247702E-09	-0.102732	-0.01735001	
2.402	4.243904E-09	-0.1028165	-0.01759868	
2.403	4.239972E-09	-0.1029039	-0.01785216	
2.404	4.235901E-09	-0.1029945	-0.01811039	
2.405	4.231688E-09	-0.1030883	-0.01837333	
2.406	4.22733E-09	-0.1031854	-0.01864093	
2.407	4.222823E-09	-0.1032858	-0.01891313	
2.408	4.218163E-09	-0.1033897	-0.01918988	
2.409	4.213347E-09	-0.103497	-0.01947114	
2.41	4.208372E-09	-0.103608	-0.01975683	
2.411	4.203233E-09	-0.1037227	-0.0200469	
2.412	4.197927E-09	-0.1038411	-0.02034129	
2.413	4.19245E-09	-0.1039634	-0.02063994	
2.414	4.186799E-09	-0.1040897	-0.02094277	
2.415	4.180969E-09	-0.1042199	-0.02124973	
2.416	4.174957E-09	-0.1043543	-0.02156073	
2.417	4.16876E-09	-0.1044929	-0.02187572	
2.418	4.162372E-09	-0.1046358	-0.02219461	
2.419	4.155792E-09	-0.1047831	-0.02251732	
2.42	4.149013E-09	-0.1049348	-0.02284378	
